AdminStrata,Agadez,Diffa,Dosso,Maradi,Niamey,Tahoua,Tillaberi,Zinder
Indicator,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange
2020-09-15,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-16,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-17,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-18,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-19,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-20,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-21,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-22,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-23,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-24,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-25,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-26,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-27,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-28,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-29,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-09-30,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-01,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-02,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-03,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-04,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-05,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-06,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-07,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-08,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-09,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-10,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-11,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-12,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-13,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-14,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-15,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-16,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-17,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-18,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-19,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-20,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-21,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-22,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-23,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-24,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-25,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-26,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-27,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-28,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-29,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-30,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-10-31,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-01,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-02,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-03,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-04,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-05,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-06,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-07,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-08,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-09,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-10,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-11,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-12,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-13,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-14,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-15,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-16,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-17,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-18,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-19,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-20,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-21,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-22,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-23,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-24,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-25,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-26,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-27,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-28,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-29,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-11-30,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-01,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-02,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-03,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-04,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-05,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-06,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-07,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-08,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-09,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-10,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-11,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-12,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-13,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
2020-12-14,84.0,28.0,84.0,28.0,84.0,28.0,28.0,84.0
