AdminStrata,Agadez,Diffa,Dosso,Maradi,Niamey,Tahoua,Tillaberi,Zinder
Indicator,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG
2019-09-29,16.515050000000002,55.65888999999999,37.29881,44.988859999999995,27.50424000000001,46.5324,55.95156,40.83558
2019-09-30,16.12022,55.73581,36.9882,44.77407,29.055119999999995,46.66546999999999,56.10687000000001,42.830070000000006
2019-10-01,16.12022,55.87342000000001,36.23385,44.49161,29.055119999999995,47.376709999999996,56.16133000000001,43.36671
2019-10-02,16.12022,55.73192,36.23385,44.46598,29.055119999999995,46.4917,55.73797,43.36671
2019-10-03,15.79652,55.37954000000001,36.23385,44.85794,28.71595,46.77418999999999,57.3572,43.36671
2019-10-04,19.51838,54.43594,36.02606,47.69165,30.339459999999995,49.03598,58.50565,43.88659000000001
2019-10-05,21.09982,54.5836,36.28159,48.02105,30.102390000000003,49.89817,60.6125,41.98597
2019-10-06,23.1377,55.01396999999999,37.59398,48.8764,28.46998,50.30817,62.42293000000001,42.72446
2019-10-07,23.99554,56.46394,38.02412,49.79871,29.91777,52.74644000000001,62.39431999999999,42.39631
2019-10-08,23.446020000000004,57.10835999999999,38.64274000000001,50.35569999999999,32.2444,53.83932,62.95873000000001,43.18741000000001
2019-10-09,23.446020000000004,57.70152000000001,38.64274000000001,50.29904999999999,32.2444,56.56495,63.34137,43.18741000000001
2019-10-10,24.16918,58.13729,38.01609000000001,49.90287,30.95238000000001,56.39979,63.66596000000001,42.15074
2019-10-11,25.69074,58.540519999999994,40.83744,50.12678,30.02114000000001,56.00910999999999,61.74041999999999,43.42907
2019-10-12,28.16092,57.97628,42.9445,48.98839,31.19637,55.89912000000001,62.31221,41.67008000000001
2019-10-13,28.416960000000003,59.12649,43.47623,49.37928000000001,30.27927,57.78391000000001,63.40039,41.82186
2019-10-14,28.416960000000003,59.14409000000001,43.09166,50.56756,29.985440000000004,58.75968999999999,62.21435,41.82186
2019-10-15,28.78657,58.56371,43.09166,50.72993,29.27523,58.89907999999999,63.96635000000001,41.82186
2019-10-16,28.512899999999995,58.50424000000001,43.78261,52.36357,29.13023,57.78716000000001,64.28121,42.69275
2019-10-17,29.84603000000001,59.89206,42.44399,53.36486,29.94676,57.31152,65.49262000000002,43.87866000000001
2019-10-18,28.82196,60.01255,43.28704000000001,51.63375,29.822340000000004,58.30825999999999,66.05646999999999,45.11041000000001
2019-10-19,29.891100000000005,58.927459999999996,44.57014,50.58760999999999,32.39609,57.54779,63.48573,45.49223
2019-10-20,31.183190000000003,58.523,44.20130999999999,52.35979999999999,31.749199999999995,59.51033000000001,64.73548000000001,47.66169000000001
2019-10-21,31.183190000000003,57.44988000000001,44.20130999999999,52.37838,31.749199999999995,59.52419,64.81453000000002,47.66169000000001
2019-10-22,31.183190000000003,57.81199,44.20130999999999,52.01102,31.37332,59.67480000000001,63.54561000000001,47.66169000000001
2019-10-23,31.122990000000005,56.18739999999999,42.57083999999999,53.22640000000001,30.591360000000005,59.68645,63.09935000000001,46.57665999999999
2019-10-24,31.278140000000004,54.56428,42.81897,53.09944,30.381129999999995,58.2797,63.81871999999999,46.28821
2019-10-25,30.49645000000001,55.099759999999996,44.48693,53.64143000000001,30.170579999999998,58.155480000000004,62.77967000000001,47.06776
2019-10-26,30.452,55.29911,44.43417,54.46116000000001,29.52017,57.67456,62.45729,45.85554000000001
2019-10-27,30.60695,56.29139,44.43417,55.15355000000001,29.578910000000004,56.66356,62.80005999999999,46.06183999999999
2019-10-28,30.60695,56.529759999999996,44.43417,56.44121000000001,29.578910000000004,56.28841,62.68081,46.06183999999999
2019-10-29,30.39155,56.12756000000001,44.46796,56.61553000000001,29.278210000000005,55.80591999999999,61.75908,45.73620999999999
2019-10-30,30.000000000000004,56.205780000000004,42.50285,56.23464,28.76847,55.86066999999999,61.5527,45.16218
2019-10-31,30.57491,55.31161,42.20311,55.71661000000001,27.96935,54.22769000000001,61.94881,44.36373
2019-11-01,30.272109999999998,55.24475999999999,41.12124,53.61961000000001,27.38356000000001,53.29708,59.95991000000001,45.1405
2019-11-02,29.774180000000005,54.29052,40.96229,53.64074,28.416940000000004,53.32973000000001,59.22970000000001,44.64105000000001
2019-11-03,29.774180000000005,54.32028999999999,40.96229,52.31201000000001,28.416940000000004,53.17179000000001,57.8329,44.64105000000001
2019-11-04,29.774180000000005,53.65261,40.96229,51.41114,28.416940000000004,51.89660000000001,57.16356999999999,44.64105000000001
2019-11-05,29.774180000000005,52.51973999999999,40.96229,50.262510000000006,28.416940000000004,50.6984,56.29462999999999,44.64105000000001
2019-11-06,29.32392,50.86779,40.76611,51.50359,28.36171,48.42677000000001,56.48815000000001,44.39506
2019-11-07,29.48752,50.29586000000001,40.18164,50.42424000000001,27.63948,47.16797,56.00571,44.40173
2019-11-08,29.52332,49.15643,39.60325000000001,49.64756,27.024040000000007,46.08890999999999,55.98857,43.93009000000001
2019-11-09,29.56676,47.658770000000004,38.95156999999999,48.87449999999999,27.24543,44.95583,54.89992,43.52859000000001
2019-11-10,29.12403,47.03493,38.58873,47.9956,27.15646,43.09191,54.40941,42.81485000000001
2019-11-11,29.015420000000002,46.09773,38.58873,45.66261,27.55074,41.82911,53.96847,42.81485000000001
2019-11-12,29.015420000000002,44.02879999999999,38.58873,44.01145000000001,27.78527,40.12558000000001,51.31542999999999,42.81485000000001
2019-11-13,28.63,44.23787,38.62865,43.48855999999999,27.44995,40.56945,51.18919,42.62078
2019-11-14,29.45189,41.55899000000001,38.85349999999999,42.74307,27.06093,40.31437,50.3937,42.05971
2019-11-15,28.51342,41.27517,38.34230000000001,40.94834,26.8256,38.19403,49.80978,41.58353
2019-11-16,29.086859999999998,39.61603,39.15612,40.52074,26.83048,38.18644000000001,48.7162,41.04337000000001
2019-11-17,29.086859999999998,38.03724,39.15612,40.32953,26.83048,36.52954,47.45319,41.04337000000001
2019-11-18,28.95787,36.73015,38.93434,40.32736,26.69795,34.5,47.91381,41.19122
2019-11-19,28.95787,35.20508999999999,38.93434,40.09023,26.69795,33.8635,47.10155,41.19122
2019-11-20,29.04276,35.83532,39.62072,39.11409999999999,26.0922,32.44245,45.80279,40.81087
2019-11-21,28.553140000000006,37.02567,39.61285,37.77358000000001,25.75649,32.6959,44.7644,40.38228999999999
2019-11-22,28.26995,37.06885,40.46187000000001,37.50781,25.7116,31.60848,45.81395,40.1421
2019-11-23,27.95455,37.02747,40.3502,35.74120999999999,25.671920000000004,30.20134,44.9621,39.92974
2019-11-24,27.95455,36.44451,40.3502,34.75876999999999,25.671920000000004,29.3226,43.81713,39.92974
2019-11-25,27.95455,34.29346,40.3502,31.4864,25.671920000000004,27.637859999999996,41.8046,39.92974
2019-11-26,27.95455,33.77843,40.52186999999999,30.50293,25.671920000000004,27.45422,41.45351,39.92974
2019-11-27,27.83928,32.69648,40.2746,30.217579999999998,25.97555,26.73317,40.72296,39.98459
2019-11-28,27.90793,33.203520000000005,40.35926,30.04359,26.44727,26.100310000000004,38.42169000000001,40.96768
2019-11-29,28.44684,34.21652,41.7873,30.053379999999997,26.305840000000003,25.251650000000005,39.54587,40.87373
2019-11-30,29.68881,33.61368,41.66826,30.799859999999995,25.99816,25.03934,39.01614,40.38649
2019-12-01,29.77211,32.046440000000004,42.13217,32.17677,25.80866,23.61411,38.67344,40.407770000000006
2019-12-02,29.77211,32.811809999999994,42.13217,32.25925,25.80866,23.11993,39.10806,40.407770000000006
2019-12-03,29.77211,32.92248000000001,42.13217,34.16026999999999,25.80866,23.2774,39.24941,40.407770000000006
2019-12-04,31.00392,33.38422,42.84123,33.52006000000001,25.60866,24.43366,37.34826,41.48190999999999
2019-12-05,31.255090000000003,33.62323,44.31038000000001,35.59200999999999,26.16175,24.78523,38.00342,41.2413
2019-12-06,30.854489999999995,34.0544,43.88972,36.19030999999999,24.49844,26.13993,39.10116,41.2252
2019-12-07,31.80276000000001,37.56477,44.27523000000001,37.15265,24.82363,26.52911,38.97769,41.77022
2019-12-08,32.10399,39.18697,44.33216999999999,38.84102,25.12271,27.811060000000005,38.59674999999999,41.88431
2019-12-09,32.64280000000001,41.47793000000001,44.70502000000001,39.17112,25.8636,28.499740000000003,40.6185,42.10526
2019-12-10,32.445049999999995,43.75633000000001,44.5825,40.48643,25.97865,29.35812,41.339,42.10526
2019-12-11,33.06531,43.7645,45.51422,41.14697,25.755879999999998,30.44161,41.61177,42.16914000000001
2019-12-12,33.39303,46.32145,45.76271,40.27384,25.34863,30.57653,41.61265,41.6454
2019-12-13,34.22393999999999,47.66581,45.83796,41.94155,24.605680000000003,32.06655,40.9246,40.75302
2019-12-14,34.565129999999996,48.64826,45.99302999999999,44.14681,23.90146,33.24666,44.17627,40.83268
2019-12-15,34.64709000000001,49.72462,46.36064,45.03565,23.780080000000005,33.123909999999995,43.65654,40.87818
2019-12-16,35.19608,50.88071000000001,46.15801,46.32276,23.92881,34.488859999999995,41.52703,40.83365
2019-12-17,35.45739000000001,50.8593,46.23251,47.49238,24.173690000000004,35.9867,43.14497,39.81676000000001
2019-12-18,36.32402,50.86529999999999,46.09164000000001,47.40704000000001,23.85563,35.80824000000001,44.342859999999995,39.52905
2019-12-19,36.32402,50.07163,44.83941000000001,47.92831,23.681880000000003,36.38401,44.52210999999999,39.93457
2019-12-20,36.09551,49.31983,45.330920000000006,48.07253,23.77915,36.04474,41.92232,39.10593
2019-12-21,36.35077999999999,48.605579999999996,44.931509999999996,49.48506,23.884220000000006,37.8055,42.196340000000006,38.47788
2019-12-22,36.62755000000001,48.98822,44.72667,50.18068999999999,24.10794,38.33478000000001,41.74660999999999,38.26087
2019-12-23,37.08026,51.25442999999999,45.33525,51.06383000000001,23.002849999999995,37.49578999999999,43.0271,37.80535
2019-12-24,37.08026,51.33353,45.58106,51.26877,23.002849999999995,37.29282,43.71096,37.62395
2019-12-25,37.08026,52.53095,45.58106,51.53571,23.002849999999995,37.05165000000001,44.09324,37.62395
2019-12-26,38.51378,52.72785,46.09672000000001,50.08878,23.06379,38.04386,45.33381,38.07877
2019-12-27,37.46468000000001,53.36576000000001,46.90554000000001,51.0303,22.64846,37.17323,44.02759,38.52919
2019-12-28,36.48268,55.09599000000001,46.94983000000001,49.47098,22.75787,38.18624000000001,43.7596,38.81857
2019-12-29,35.94262,55.90705000000001,46.52875,48.46701999999999,23.10406,39.23352,43.87972,38.86844000000001
2019-12-30,35.83639,56.17494000000001,46.29402,48.17138,23.21194,39.00016,45.08578,38.89519
2019-12-31,36.14532,56.62982999999999,46.16064,47.53205,22.246990000000004,38.89867000000001,44.86228,38.53246
2020-01-01,36.14532,57.18372999999999,46.16064,46.87397,22.246990000000004,38.82412000000001,45.86776999999999,38.53246
2020-01-02,36.20509000000001,55.71233999999999,46.54345,45.94462999999999,22.41689,41.84729999999999,46.17109000000001,39.10872
2020-01-03,35.73259000000001,55.96797,46.16642,44.43912999999999,22.01143,41.96176,49.53921,38.44467
