Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,
Mali,1,3.4654530568747406,2.7398359557142986,3.635543190391551,1.2245370644285731,1.2935013458664388,0.42562875587142546
Mali,2,8.27312641505612,5.7115157106285706,5.735696876626924,2.415724168914291,0.9214433927824934,0.9162662043999907
Mali,3,10.354270867393023,7.855695119971428,8.63259527473984,3.5700341898714165,0.8822435192759922,0.34658148348571
Mali,4,14.553023894024866,12.771798840999992,15.868508075472834,6.8397162118856745,1.5801399091108,0.7910787572428465
Mali,5,13.861794163167934,12.003042385114288,15.87152742886164,7.093919967328587,1.3650362511225484,2.1124613014999913
Mali,6,22.411965956334797,17.902548104800026,19.8703887576915,10.389373284071443,3.492696788162785,3.6953971865143123
Mali,7,45.31995789627825,33.99007289129998,18.04624811437639,9.599852540157144,9.552928786491902,12.118768499942874
Mali,8,82.3837872498476,61.568548787171494,24.15340049038989,14.590648074471392,9.61885339971988,13.382130350414299
Mali,9,114.81108907486954,76.96356136007155,31.279597735871437,17.930693503785733,9.698889705233961,17.26742780944287
Mali,10,127.048591469498,81.50276096375731,31.70448355953065,16.536074361857168,11.738225169546443,26.013309892314307
Mali,11,142.75990082070214,90.58322080061444,34.377056730266474,18.353364202014177,8.818535165363299,31.785940775257124
Mali,12,158.81255048219032,102.85250911878572,51.288444229198255,26.676487302399995,6.191147270103594,35.585726116214296
Mali,13,178.09857081348386,123.55823370034283,74.75912897910408,30.65444013570001,7.320876783952184,42.77755447471435
Mali,14,185.22209537184432,135.48531552777152,92.13404202803417,29.545741345585753,8.256195773489463,37.73984122335724
Mali,15,177.4445936302754,133.49074839217155,119.76103505031006,38.53817064721421,15.559988514040608,47.80232002177146
Mali,16,170.1627426212142,139.20086252512854,156.07426050364361,41.479686944957216,27.66985002607786,54.34741970302855
Mali,17,188.12799366184913,161.80633723525716,167.98826253300655,47.473010762285654,28.961206195168057,61.57571759535726
Mali,18,225.28777631091947,193.71712134888585,163.08352458362467,45.95039464050003,30.921622464535343,70.15827200005712
Mali,19,235.53580067299916,192.26509811482865,187.45673961823078,46.5563586856429,33.457289337699436,84.5180846921143
Mali,20,240.00979037641653,189.2785726650715,209.83010352367657,44.65852522715711,63.15092818304868,96.32793260232852
Mali,21,245.0055486769855,183.95712013208578,198.44566662326716,44.56308896502865,52.38095916826291,128.5701085645
Mali,22,264.43566348577014,180.67015037661434,227.05766683393065,44.055227998342914,53.07374670956093,133.7426065524286
Mali,23,272.80094081256163,179.53595442624297,234.7160592922081,51.25593476307144,48.86818790930111,136.84251297114278
Mali,24,303.99288502122556,201.40203906764282,220.3758472576275,59.320221822485685,44.407463765501255,151.0344904531999
Mali,25,299.5321833865957,190.23869968811428,222.5886412638751,58.407377485714385,37.5005507026798,163.96193369364286
Mali,26,289.4313788119295,200.06425043838576,208.34730808026026,53.48592982121427,41.05409836209071,170.97675876508563
Mali,27,290.0722068515237,205.6545183892144,185.22226175966142,42.057923585185826,39.02718023315462,216.73294928142852
Mali,28,282.15182999633254,201.89116595545718,170.76981859199395,43.55651151237156,28.930470502658554,230.25751428285722
Mali,29,274.0688559989524,198.46487612194292,150.91736579111355,43.230112442057155,17.460941545393673,246.60831668271436
Mali,30,271.84356465620584,214.6358688350858,146.5972717392229,39.67445758947143,10.074869779454787,259.5458315482286
