alpha,beta,bxcx,damped_factor,stationary,trend,loss
0.27045007209762534,0.9303663353072904,False,0.38496687847676453,False,additive,8.456994930838322
0.435623331917649,0.6432333052192678,True,0.7700399973833846,False,multiplicative,7.298026096405725
0.48528758015416384,0.7550443957630338,False,0.7329698047986536,True,additive,638.0592532107522
0.9788619077141506,0.3543983153144753,False,0.9919943785468107,False,additive,7.9931247657395526
0.34170577786846,0.017299548224881528,False,0.9156863244768753,False,additive,8.91831447104674
0.47259267854643505,0.39592011737083943,False,0.9412753976294869,True,additive,1193.303446720983
0.529227924510526,0.9323481256453459,True,0.5144764522607591,False,additive,6.257341705776471
0.7765981445479544,0.5493647191324896,True,0.1879961735566694,True,additive,211.32827069618142
0.7688601605265789,0.874877642320016,False,0.5910285301397252,True,additive,1071.817205143282
0.41436936570294963,0.6494810078768931,False,0.010755792201534291,False,multiplicative,8.183092240203928
0.5156606419023186,0.09747756635111508,True,0.032840180927910724,False,multiplicative,8.020130795520865
0.41868065650955677,0.024419015556279084,False,0.26098684508262326,True,additive,19.44334072401359
0.25580959316432234,0.2701629221246108,False,0.3076483793767841,True,additive,4.98847486086705
0.7557017319799458,0.7080989991023598,False,0.5256612576347481,False,additive,5.302808828574012
0.11687086390474949,0.6896960674354929,True,0.32846534595790655,False,multiplicative,6.4698285752647555
0.1927579697444967,0.3181173354397565,False,0.25668888672212864,True,additive,3.8887983606985626
0.022850213236258965,0.23296227569068334,False,0.16607640464950313,True,additive,7.648283428876927
0.17773650122450602,0.4685199395904557,False,0.4209698620590111,True,additive,3.932494721640461
0.11543776990103231,0.4763401480629091,False,0.4430782675949604,True,additive,5.773103983160065
0.01841504377369746,0.5096360395423579,False,0.22351050366686404,True,additive,7.495759552262495
0.18633936876007595,0.3852289538858161,False,0.43434402063037497,True,additive,3.939092592753155
0.6116563469093345,0.5536939768111723,False,0.6814742791887605,True,additive,515.1750967432316
0.09961158467657033,0.16573393886536264,False,0.1072487927647458,True,additive,7.938388880205376
0.29697383454924686,0.4577209816976959,False,0.4200428795682358,True,additive,15.402280087394294
0.21587213596949542,0.3230175742124007,False,0.5905327211734356,True,additive,7.368369604031234
0.34388960483740505,0.8182868148581117,False,0.10730809912420697,True,additive,12.82369974689882
0.5891402222829911,0.580504991873165,False,0.8211293253823153,True,additive,1239.314548434015
0.05903374181497334,0.42341481902942424,False,0.2602514104540584,True,additive,8.699445624876072
0.20081933469321367,0.18500195415410614,True,0.6627201165149695,True,additive,5.402157413600594
0.34035419961377567,0.0979468261668294,False,0.3895665657859265,True,additive,10.930230431022535
0.16276111576347474,0.3290316605903252,False,0.8172068102400081,False,additive,11.659155670274691
0.001720182127089992,0.9958776428456138,False,0.46645635376813915,True,additive,43.18423885416229
0.6486967200207863,0.7722500584487677,False,0.17132925131770926,False,additive,7.246616408193112
0.3855842269455894,0.2839006730024513,True,0.26605028498503996,True,additive,22.004385023350682
0.0706914641465124,0.4276618118651689,False,0.06414598793519272,True,additive,8.625731289396816
0.14124901136795553,0.5103022827322552,False,0.6651886922747157,False,multiplicative,8.858063203112676
0.9812857464513994,0.3539844524311412,True,0.7500817170953105,True,additive,2860.2191123440784
0.2949669470856756,0.08934043562384447,False,0.38586379772801693,True,additive,6.404658209573323
0.22924039360726123,0.6381673539791699,False,0.4954700142003229,False,additive,8.631567081019291
0.38562766117507463,0.39387257902975403,True,0.5656992126613566,True,additive,60.969524203502665
0.5328229790644725,0.2305891403758497,False,0.9097445543648467,False,additive,9.898472333063907
0.04675877164857145,0.6377591716042685,True,0.0017266573813317643,True,additive,8.644332582335998
0.32190170118053507,0.05631292131118265,False,0.3505948414231037,False,multiplicative,8.082232215853535
0.6674397368190969,0.30843278592631446,False,0.296757063169822,True,additive,131.0519127231091
0.5002316108249975,0.5327296526423332,False,0.13474053648255035,True,additive,46.29407100639296
0.15932071225272748,0.46253562069122617,True,0.05402223622681268,False,additive,6.530185679204135
0.5515947310940987,0.12183787513742511,False,0.20096936680846678,True,additive,54.482206723976866
0.08975505605797937,0.6753776412680131,False,0.7174473480317133,True,additive,5.588375607519247
0.3785640504033332,0.20127655102553557,False,0.14245313170587737,False,additive,8.18387154897035
0.6916440781750173,0.5868029264643657,False,0.2834779936121679,True,additive,186.61316940812844
0.8280153925953138,0.47776426475875217,False,0.4851744468933336,True,additive,466.4596306415058
0.13552965662476912,0.2615467100089927,False,0.5381513643559738,True,additive,5.144201285125832
0.18598331694734094,0.43118418492643446,False,0.9925159776232033,False,additive,63.16942175029669
0.0020567843356688875,0.8860943444322464,False,0.4195649213951963,True,additive,30.775267300619163
0.04452116923750299,0.9899956178539207,False,0.2332682040993252,True,additive,8.702975361276417
0.17773653994772304,0.3646800494496556,False,0.4198898875214533,True,additive,3.901248519237941
0.2566087487719752,0.1390980836737444,False,0.3341431803567343,True,additive,4.489817121190303
0.0863095931476788,0.29555633091484346,False,0.390817348820392,True,additive,8.014888168233398
0.17895707062910024,0.36871625412177195,False,0.5644247971019921,True,additive,4.635417076964768
0.12045471993692125,0.3382140251932987,False,0.4269148689507884,True,additive,6.046465884362995
0.36219779750533077,0.5450997770438143,False,0.6188710885205829,True,additive,90.14129045057285
0.32241548392882435,0.4163835258858531,False,0.31110305729591414,True,additive,13.522559605709338
0.449470879015917,0.4981746272269618,False,0.5102082899307054,True,additive,91.40173871281375
0.2153349000492124,0.2603434493321495,False,0.46424961612123494,True,additive,4.295194555189823
0.4161703906898018,0.20050730768850078,False,0.39921335269666436,True,additive,28.633298626473135
0.016533326950094768,0.6116717162264845,False,0.24882682289779615,True,additive,7.425244013831673
0.28139315359292466,0.392867438448106,False,0.07847304351108414,True,additive,5.159340990805227
