alpha,beta,bxcx,damped_factor,stationary,trend,loss
0.7988432189397342,0.7541658228964483,True,0.03320029808118209,False,multiplicative,25.486804223356895
0.8088088307482165,0.6768258890890598,False,0.16185025035109163,False,multiplicative,25.955094480624027
0.5003273220780763,0.6718288181692816,False,0.10365740807114256,False,multiplicative,23.695326659912098
0.7157677152742579,0.17430887018296526,True,0.6506661589461875,False,multiplicative,27.74470207229108
0.3157794907508325,0.5717816055387088,False,0.8998239684674341,False,multiplicative,52.375233545391154
0.44685137014597154,0.30274374420602623,True,0.2645202677790938,False,additive,23.28763502699634
0.12743060318723964,0.7352513532080514,True,0.9893825427324855,False,multiplicative,75.92222274480332
0.3285792505168437,0.421789799473989,True,0.03039766049033753,False,multiplicative,21.37110298158271
0.44649940870341553,0.41698168663786783,True,0.3455754374413213,False,multiplicative,23.905989985777264
0.2946242902816918,0.08233842467092187,False,0.8495686255269028,True,additive,230.5633739904108
0.41329497558659545,0.5908591401278208,False,0.8318912333725739,False,additive,48.31286952805078
0.6228892318734047,0.516806978870157,False,0.3152969509137344,False,multiplicative,25.7444678128718
0.5265468816496162,0.2879054576124461,True,0.03898756776074877,False,additive,23.555237800661505
0.03505602572513339,0.2226391740326172,True,0.24255035419413293,False,additive,16.607830923347368
0.02019665728549672,0.22464223356760207,True,0.4730293293657484,False,additive,18.905573401628114
0.005200119176867385,0.1737994829863452,True,0.41835413735995386,False,additive,62.560760089862214
0.053327713096088025,0.188013256978185,True,0.4865859097232151,False,additive,16.647659751446824
0.06360928086123016,0.008868845713129847,True,0.2267338630148384,False,additive,16.646947752007858
0.21767383696487938,0.029872411227887103,True,0.1917045168680125,False,additive,19.92140159985829
0.997253075147856,0.08083138904602442,True,0.2472190965490051,False,additive,25.96199018726693
0.0005120856315672107,0.10847124061379909,True,0.07736879624392246,False,additive,441.9184420678726
0.18562793518953485,0.010104240542936682,True,0.13214167251865794,False,additive,19.435344999375502
0.36754979934541643,0.28129998598602113,True,0.25903227963750586,False,additive,22.260907887063567
0.09869157132346015,0.11600332901407873,True,0.5602851859473849,False,additive,18.109944705235314
0.8992506231365158,0.239604770525259,True,0.00550623139030082,False,additive,25.73968339680172
0.048489443319947034,0.35497745294156646,True,0.21340403195228536,False,additive,16.4051843513071
0.1515453006426457,0.3502403326263991,True,0.3956996203160159,False,additive,19.50397407603564
0.23007775917969064,0.4346825880112527,True,0.08381631131128348,False,additive,20.194233716384318
0.5719725328695702,0.5180812014617546,True,0.1493687262005059,False,additive,24.405941656504865
0.3628928493177542,0.3641459117343039,True,0.31744224161702334,False,additive,22.56531362850492
0.07493606047935983,0.8097511518745749,True,0.44196307042676464,True,additive,71.16164424635242
0.8072842179766665,0.4789946763194559,False,0.3662439638868079,False,additive,26.96628201714265
0.15326834848771143,0.16729879146049442,True,0.5218375418228203,False,additive,19.443919081637496
0.8778953429109415,0.6783833194813448,True,0.27746893484378765,False,additive,26.710614598360547
0.7016747548428772,0.3199140352577553,False,0.6370110196503688,True,additive,662.5043821395649
0.9703745257216391,0.24947972235817514,True,0.20255217920739566,False,additive,26.040269900779638
0.021367476395202957,0.4514861195443182,False,0.1621393050282473,False,additive,20.02483139709296
0.3610691362390716,0.3907237958222506,True,0.10581177327818578,False,multiplicative,21.908936410432247
0.12367132761732784,0.722707664238321,False,0.9755084196279766,False,multiplicative,64.4165932290198
0.1898459635347384,0.8021400172078592,True,0.2943602773844807,True,additive,143.3092089811166
0.6396932158724239,0.9872062893630837,True,0.05493803023001664,False,additive,24.73593650185605
0.512736440636732,0.5642548976218686,False,0.34866443045286577,False,multiplicative,25.187373665031828
0.429806758670691,0.6512054493770534,True,0.6254586454227962,False,additive,30.34008717938977
0.32286512406359746,0.1364581059019073,False,0.5275341302498151,False,multiplicative,22.06714159145177
0.39175943329965723,0.39002425624649856,True,0.2133900547961289,False,additive,22.590978890865006
0.04496221984412844,0.19055486846029898,True,0.12074898345495544,True,additive,43.015173663802265
0.24443449129458886,0.27630345789164557,True,0.1688222458661643,False,multiplicative,20.44561333208389
0.553662553771228,0.20947532246971076,False,0.3761435459100088,False,additive,24.624652825884095
0.08692819664653739,0.4637637863864902,True,0.7292647056510115,False,additive,20.33824615494373
0.4684085896783098,0.63285608610578,True,0.24146688251850004,False,additive,24.01967771966935
0.28067168295757194,0.410374078273051,False,0.5861489907860846,False,additive,23.440678682785418
0.0027825135892207142,0.2595399463874858,True,0.7895440189436871,False,additive,65.49962926204101
0.21197836048100704,0.5960736862369861,True,0.6805730760476947,False,additive,24.529471037012616
0.05509149772904294,0.028607009958805663,True,0.22701678447492737,False,additive,16.445928400555548
0.10813369781453364,0.04501035421212425,True,0.3042977874488254,False,additive,17.973906712081654
0.04075789412073064,0.15828460747250106,True,0.18185247274955982,False,additive,16.41385394478787
0.1685941434306428,0.13608986783305924,True,0.06568697214866573,False,additive,19.184015701907686
0.0643252674650419,0.14519917160528834,True,0.18488034339538764,False,additive,16.724056163681144
0.03537913526924247,0.08318760721531512,True,0.3420039073142397,False,additive,16.649902901633244
0.30146028440509287,0.0008713818485361347,True,0.10293867406324117,False,additive,20.986745950486696
0.12858233178983008,0.3189701744082104,True,0.27785441001743627,False,additive,18.73916526447447
0.0030331560100425106,0.10115790114945959,True,0.13930561071403214,False,additive,130.0125118981028
0.24928789223812534,0.06505329425785635,True,0.44923475885311404,False,additive,20.52354980551649
0.09061469233355879,0.20110203648586644,True,0.008864666938050658,False,additive,17.448731813525683
0.22409161439178277,0.15561253865026012,True,0.392654857805952,False,additive,20.328762278110187
0.3405807025549455,0.03490127858587431,True,0.09500910653119987,False,additive,21.47957326804639
0.17709216709772702,0.22595299376060107,True,0.4157660486372966,False,additive,19.78157850727132
0.20184723864939275,0.2952546449739689,False,0.22740382883257979,False,additive,20.00513709373355
0.6643540230128729,0.11076983401272594,True,0.268993278304999,False,additive,24.88803739836487
0.39795153985341236,0.5069972372991376,True,0.050414722453557936,False,additive,22.262998640325844
0.10917562407016784,0.3397341496640983,False,0.48569719543443635,False,additive,18.910713159298528
0.019611271237650642,0.3845994576548656,True,0.18695244703043298,False,additive,20.197378651733505
0.7482170683502636,0.17527914511785772,True,0.0237544166468234,False,additive,25.169408838749643
0.058459948270544286,0.016028588500243135,False,0.11806038741517706,False,additive,16.84315703427987
0.07109067575875117,0.23952473508535743,True,0.2950335859517367,False,additive,17.08631074789918
0.3422099008131396,0.4343998513346053,True,0.23929975479113702,False,additive,22.100427688455696
0.14246008932293314,0.5450449257051486,True,0.36805525729879107,True,additive,102.53583929383451
0.8374027523990842,0.12628795879923832,True,0.3269203476857021,False,multiplicative,25.88145796485334
0.27610045397749494,0.07848755310212888,False,0.5447404102685316,False,additive,21.143044831708107
0.3101729785043678,0.37361843603720585,True,0.21653312158084884,False,additive,21.51881778343164
0.5810886449665262,0.48307433726381693,True,0.5963574976295383,False,additive,29.70819887196258
0.04010884749836405,0.4047023849099746,True,0.939378042246686,True,additive,74.07270686946266
0.24401491106448092,0.21072859300174804,True,0.0770061488851998,False,multiplicative,20.31156470097908
0.4791752950625704,0.4490114640431564,False,0.4238598868183901,False,additive,25.15279679441656
0.02241589381318914,0.7829912322926756,True,0.25425773835662113,False,additive,17.75600170113283
0.1106251257656092,0.15834845782521573,True,0.13945242269677094,False,additive,18.05109492504878
0.17712556995096246,0.09367393439573435,True,0.20572755888129296,False,multiplicative,19.36760170954186
