alpha,beta,bxcx,damped_factor,stationary,trend,loss
0.5126197277311982,0.8206258586103422,False,0.0776165059705874,True,additive,94308.75784158392
0.23218870161802996,0.9403779053098102,True,0.8739853628996503,False,multiplicative,108.39892487458656
0.3997284470792144,0.8604434682708321,False,0.3584619517093955,False,multiplicative,45.37933960282981
0.1763862581937494,0.6201942978795575,False,0.8151886717691142,False,multiplicative,68.89661773106756
0.7856747634800197,0.5844983396749633,False,0.8656025886152954,False,multiplicative,48.2492195789948
0.5353652420062086,0.7214355571704855,False,0.7955414769531632,False,multiplicative,51.10581753561953
0.6277288835526378,0.31401281692009303,True,0.39620574500662753,True,additive,1949.3156693651683
0.36378226492166943,0.4977192590429979,False,0.3032608150224482,False,multiplicative,43.38293778331849
0.010480837015051776,0.5886790158262668,False,0.732056658067132,False,multiplicative,20.188860779069383
0.1423915374345291,0.8932258038651809,False,0.4960565911426975,False,multiplicative,39.857812328567654
0.2647790590235087,0.07965810862572033,True,0.39548804802418164,False,multiplicative,39.21274217150734
0.7100115370267596,0.7427110770223727,False,0.6852229048564804,False,multiplicative,42.4354771313571
0.009393749982552851,0.16530696050831606,True,0.6456221917015083,False,multiplicative,21.217143457113128
0.01812489777263391,0.42084875155098256,True,0.6297116009030299,False,additive,20.894336409500074
0.017392330019950553,0.42931417312643144,True,0.6261134305002426,False,additive,20.81882493199535
0.06152172973823808,0.4249302230399931,True,0.541355725241248,False,additive,27.74121353410773
0.08466222136458304,0.6655418179495304,True,0.714847742004304,False,additive,39.338247578771174
0.012400900024141681,0.32224844987211615,True,0.5677525788244305,False,additive,20.675822479340585
0.09064550305243285,0.14770917924919336,True,0.5196979161079306,False,additive,28.90172495213845
0.4544406737325747,0.30437436725440914,False,0.7422376817875637,False,additive,53.085894594251414
0.5482614058906721,0.5080045186708501,False,0.16525497142128676,False,additive,44.3104268497911
0.23297808640755996,0.25908287832751664,True,0.1737612979064843,False,additive,37.819864689897805
0.4394311731180461,0.9946544880626775,False,0.5676545864149389,False,additive,47.275667763564485
0.9752442706205737,0.3578085505854826,True,0.9970308900054147,False,additive,89.68785999489499
0.1053977371780071,0.23582314588030306,False,0.4482733679097604,False,additive,30.385072048473088
0.0020635430759796576,0.8027593406011868,False,0.9309539020745398,False,additive,21.24153372208245
0.24198282748827282,0.6388313979669579,True,0.5927251506603478,False,multiplicative,48.050792052031646
0.5900816285995818,0.5031644248470277,False,0.7489354288115055,False,multiplicative,50.520371681833645
0.20276413122369713,0.36769607289066875,True,0.4540665475370789,False,additive,39.11541802387563
0.31433768328904244,0.025678274904119447,False,0.24338996031378973,False,multiplicative,40.084467521336855
0.8803818259525903,0.5810912439289295,True,0.6857011884177463,False,additive,41.18593044454683
0.05722638395227983,0.7941620861883678,False,0.9130327564816385,False,multiplicative,50.12768670818998
0.46950667758664577,0.6685476051729847,False,0.7724645107577901,False,additive,54.50915576915469
0.3680658180827523,0.5553821894864167,False,0.4718536063044988,False,additive,45.91027097896012
0.2864350036444777,0.6211479989807372,False,0.6689298101250768,False,multiplicative,53.2149910271157
0.4145763824751714,0.20968008773186003,True,0.38945696930432777,False,additive,43.794058417986356
0.6511772819281256,0.467605806170064,True,0.43375896236175004,False,multiplicative,44.71700831162348
0.9241319918313344,0.8449205058233891,False,0.017480907273441815,False,additive,43.43214000841212
