alpha,beta,bxcx,damped_factor,stationary,trend,loss
0.13655221183633226,0.09236758268670742,False,0.5000355689519844,False,additive,40.88418371220708
0.1497390896890309,0.26078168464076584,True,0.9495116263014266,True,additive,113.60588498761894
0.3939068533616483,0.023901979197113468,False,0.6392256002847996,True,additive,117.10065974558442
0.2557164116993835,0.859401153974665,False,0.2672712602071907,False,multiplicative,34.60886515490851
0.7663050135188811,0.7576797699078944,True,0.09412880126019409,False,additive,26.996614227989195
0.6955788897361124,0.43311421504871833,False,0.036851373355118,False,additive,27.9781315802492
0.22692210136385682,0.8561090598033126,True,0.137634180579293,True,additive,61.293031093377984
0.2137478242168868,0.7708957260812932,False,0.7334649341267782,False,additive,26.127067707236893
0.34308001483313905,0.17117818979383712,True,0.9055357524489679,False,additive,31.947468780484332
0.05362149343708371,0.26358089841746,False,0.7370835557664956,False,multiplicative,43.35386585933525
0.3375324850959818,0.7877386451406783,True,0.9825592326693967,False,additive,129.3553284508454
0.39843754799673337,0.05267510845960527,False,0.28095944972108905,False,additive,32.92151999869755
0.1349046259197115,0.6979483958460343,False,0.07156137892198902,False,additive,41.11920148830394
0.5241772807040774,0.9070624780082819,True,0.6385169158425156,False,additive,21.200121815224218
0.611787052178169,0.9884695395225752,True,0.8055324495426109,False,additive,22.39411400389298
0.5320096107286397,0.994122267115367,True,0.8437278624102588,False,additive,25.674732383487424
0.6208678650871279,0.9739257878946108,True,0.8117470784584164,False,additive,22.718221770446934
0.47290615597310337,0.6142407478349248,True,0.5338808552317018,False,additive,25.250007003606445
0.8129119330693312,0.9769020465539414,True,0.6823889674235324,False,additive,21.663157524737187
0.9866462750077595,0.9021873739673121,True,0.4032482574104041,False,additive,24.97059206840035
0.8741989002413106,0.6412172820200863,True,0.6476469891459582,False,additive,22.195006399335572
0.8089519704804065,0.5284172702706457,True,0.43258548082699777,False,additive,24.85472277257028
0.9302254534264045,0.4210956223239146,True,0.6995279788368428,False,additive,22.049385761263263
0.7483824540238513,0.9274665253523677,True,0.5759576568477338,False,additive,22.49074267236264
0.6770870860546456,0.8148075098840807,True,0.4816997527468163,False,additive,23.859536683414614
0.992872284635603,0.6860645023229975,True,0.8928926932226127,False,additive,30.31786721941141
0.47505521779657744,0.9380637876673975,True,0.31792699992634865,False,additive,27.53700778826524
0.6739425163917481,0.844861587646242,True,0.5155292396364166,False,additive,23.329891636654924
0.4380232734129164,0.9900099164680636,True,0.6487388591677925,False,additive,20.94602681234115
0.43357908714591203,0.56959176075194,True,0.5780331088386403,False,multiplicative,24.87050613013938
0.2937444455658675,0.9013291315996026,True,0.45178445534030676,True,additive,117.95667507603925
0.5670585778851205,0.34271891207937955,True,0.7556517588676886,False,additive,21.825551107343585
0.1694985500208538,0.7404120180971208,True,0.6306960744117349,True,additive,99.36843764701526
0.42256795173929246,0.8096709860977985,False,0.5516105579259337,False,multiplicative,24.031233521189222
0.28762863133368843,0.8755225818349841,True,0.9293942333260451,False,additive,49.50033965239057
0.5037437817708822,0.4779954244390121,False,0.6240222335414443,False,additive,23.873453367722277
0.3737874329627109,0.21766648372172243,True,0.2055896506946303,False,additive,33.03643667191267
0.7169862738798989,0.9497351571860275,False,0.358799073655241,False,additive,24.928329114405162
0.31320702520538507,0.8310777210570844,True,0.7618225614366738,True,additive,345.59646612790357
0.6448313612341255,0.7696003058015777,False,0.6829002593902497,False,multiplicative,20.633156726586062
0.20444802269614354,0.7660354215429891,False,0.6866540206879219,False,multiplicative,28.381042086161173
0.6286495778457801,0.4723063424508736,False,0.802515171314303,False,multiplicative,20.737342797727283
0.6390144736533837,0.28905704984291347,False,0.9844504462341267,False,multiplicative,117.14795652137151
0.71899384738353,0.14366969944630326,False,0.9434017555745409,False,multiplicative,31.242499574484754
0.8397556768884942,0.48670082778232915,False,0.8723920230309932,False,multiplicative,28.016732169899996
0.7495126784090599,0.35066850000157557,False,0.7178699430042643,False,multiplicative,21.48217474220628
0.5638524143953921,0.44844956476206677,False,0.7775323573779889,False,multiplicative,20.392490845918857
0.8942557094782441,0.06762141383473586,False,0.59793991527996,False,multiplicative,25.758128394555897
0.11492051203871612,0.37844671778271494,False,0.917533601822482,False,multiplicative,48.66041017830137
0.5859911827734352,0.4394668839293468,False,0.9566901164931748,False,multiplicative,105.9552631778799
0.46619525938942696,0.2943473029578369,False,0.9983823400468934,False,multiplicative,140.36266563453958
0.9659776645990639,0.6133124411827714,False,0.8392845869256765,False,multiplicative,24.68916796918459
0.5304716055916974,0.5775882893276505,False,0.7323463381416422,False,multiplicative,20.315180750383195
0.5104172661607556,0.5732111824705319,False,0.7167339399044739,False,multiplicative,20.630473946588413
0.5362832267590089,0.5702348255123799,False,0.7355606303441062,False,multiplicative,20.295108316378386
0.5439276862635406,0.5218579814064218,False,0.7883385151153174,False,multiplicative,20.4243943709997
0.5967036184169782,0.4582618049785924,False,0.843119204137341,False,multiplicative,22.996135630503957
0.471481467450059,0.4101650612545782,False,0.89404755639887,False,multiplicative,29.11453942049404
0.7100872940530912,0.6448069787786045,False,0.5489488696167925,False,multiplicative,23.03302126137699
0.25243630886333945,0.5567602895329978,False,0.604793240212195,False,multiplicative,30.56327027355756
0.4142571588095677,0.5015967132486678,False,0.7298086818859053,False,multiplicative,21.88193189764104
0.3612009875044361,0.3155058867520085,False,0.7802634905318866,False,multiplicative,25.09130343848778
0.39273542917252957,0.5873593203619301,False,0.5100835598655296,False,multiplicative,27.28642396987558
0.32449875335346573,0.6615330450374161,False,0.41960724759309226,False,multiplicative,30.591121485303024
0.4917475468692718,0.3682360230730388,False,0.8264582622297869,False,multiplicative,21.127536637649055
0.5752439371837018,0.441000287663153,False,0.8699577243126124,False,multiplicative,26.475656604030274
0.6759196565781811,0.6901636194931356,False,0.3730495751908216,False,multiplicative,25.380291170272745
0.7861674722222922,0.6293989619612133,False,0.5743042056629443,False,multiplicative,22.715073652428092
0.4456161768578085,0.24325030662325928,False,0.7049327315866649,False,multiplicative,26.131138302217636
0.6145185635502496,0.15970931567328073,False,0.4708782708945999,False,multiplicative,27.5237673127358
0.27759931325643206,0.1981376729484926,False,0.7463330496421803,False,multiplicative,32.28011370302304
0.6874820182718967,0.41073703259443334,False,0.7836374909938787,False,multiplicative,20.466512589803433
0.4537043510416619,0.8022668904475387,False,0.010442447991211912,False,multiplicative,31.763700658576777
0.49617434116851705,0.6127149264403923,False,0.534400854190572,False,multiplicative,24.633947632529765
0.8124030760410175,0.11262559221972657,False,0.9621627041342965,False,multiplicative,35.41379647580531
0.6593834421150827,0.5004318938746889,False,0.6497950069270202,False,multiplicative,21.905572133096523
0.09547619971829502,0.6669120457227753,False,0.9291756811053222,False,multiplicative,55.13681487923915
0.18411348754305712,0.7497384671541977,False,0.8883347457743873,False,multiplicative,24.35130024705774
0.24079459868313685,0.8648047900324051,False,0.7681879814822616,False,multiplicative,21.559721427729034
0.5993766725561477,0.2848997941248422,False,0.8239443021056195,False,multiplicative,21.18548265175585
0.8426314616078199,0.5881281352880763,False,0.6264317536388047,False,multiplicative,22.157633484332504
0.5514947719789411,0.51868200881157,False,0.1959943010027717,False,multiplicative,28.78800069963476
0.2994253106725291,0.3532262232670864,False,0.6980647753855916,False,multiplicative,28.963872036454706
0.6272344839724514,0.5442519020981487,False,0.9976643604045321,False,multiplicative,464.1523176336985
0.007489663816428849,0.702550012153426,False,0.4581341519388001,False,multiplicative,32.43857635671053
0.42078386059074047,0.4214757960438893,True,0.9145942306604011,False,additive,24.24203608539979
0.48775091620525673,0.7336105693916247,False,0.23251109430244032,False,multiplicative,28.995479116891005
0.7012542077152621,0.567850627969446,False,0.4929916154253928,False,multiplicative,24.140079336187714
0.7734843993499542,0.7909251546112085,False,0.9433885501943952,False,multiplicative,94.45353857607671
0.04870277979092541,0.4762557086158372,True,0.3436160755202913,True,additive,42.34777976090483
0.37588742877840053,0.8342301482740824,False,0.7962992619962939,False,multiplicative,22.09469011599896
0.5367227085759001,0.5943100054502173,False,0.12028333336898017,False,multiplicative,29.460219682957113
0.6527411470216902,0.6369086670088463,False,0.40392119550157246,False,multiplicative,25.296941526701357
0.8925610982628294,0.4579586071675135,True,0.5318520555270472,False,additive,24.01309399834699
0.2648511088262152,0.1963323902950025,False,0.6678199296202157,False,multiplicative,33.78639157193194
0.21455528429669346,0.3121980544597279,False,0.8785317803106181,False,multiplicative,33.609239333608535
0.3227355456357076,0.39952099854842155,False,0.9749252778469991,False,additive,43.68341720027899
0.4606237313447219,0.6188301599930573,True,0.5859112363450705,False,multiplicative,23.833808038847526
0.4113033337367501,0.8853901556722981,False,0.8288507687521108,False,multiplicative,28.57527662198429
0.6060195293990113,0.701599362325687,False,0.43822311516373597,False,multiplicative,24.903824784686034
0.44196563986958304,0.36409260750867395,True,0.6379492421485101,False,additive,25.989268477150556
0.5611175055327741,0.5266856277555328,False,0.7501988521876931,False,multiplicative,20.27518181632693
0.5224499088139758,0.7613113193898371,False,0.7468120040739532,False,multiplicative,20.117704130373685
0.7892633357559746,0.7758337189162691,False,0.6877085632979743,False,multiplicative,21.09325711235419
0.8410433327837538,0.9355976366334862,True,0.518532689871993,False,additive,23.404655991900977
0.35920639774405394,0.8215822644189835,False,0.6445562641543834,False,multiplicative,22.43466470871648
0.13958201458345948,0.9558817615417756,False,0.8073616301373499,False,multiplicative,27.02180890823641
0.5171599686644976,0.8552792577571019,False,0.9019805141484913,False,multiplicative,69.71840516971348
0.4836442351475202,0.6807895867077615,False,0.8579851892644513,False,additive,25.877366019323286
0.6365223741392994,0.8957810858348524,True,0.30891604166753317,False,multiplicative,25.873889288736702
0.5573549101332942,0.7574560225992906,False,0.5884240682648946,False,multiplicative,22.228232891705318
0.6636605934173772,0.7155428878543011,False,0.7096749748994704,False,multiplicative,20.465114135807337
0.5812108588341367,0.5292754182242055,False,0.9353794606887068,False,multiplicative,84.3092082201681
0.7201159824205996,0.608854818982711,True,0.3821669735679922,False,additive,25.401459455727856
0.3057944394692821,0.3324543686686554,False,0.7335679982693942,False,multiplicative,28.203380470007215
0.3332192480557918,0.9671682840446028,False,0.8163443144200234,False,multiplicative,26.217569279298345
0.5066125564139121,0.4278084744511902,False,0.7695798131387862,False,multiplicative,20.778062103330555
0.6229894794750749,0.7439461327713494,True,0.5005219926377696,False,additive,23.93250220860867
0.7537472128434058,0.6320915894396361,False,0.6799582819514965,False,multiplicative,21.079451747482846
0.8599652439257421,0.8450763917100013,False,0.6111940231359578,False,multiplicative,22.30698176979672
