alpha,beta,bxcx,damped_factor,stationary,trend,loss
0.5922207829180911,0.4091214933757262,False,0.5169868343956954,False,multiplicative,37.22059815361014
0.3325192793738197,0.1890731234821884,True,0.8325686497387088,False,multiplicative,41.259090394014144
0.5150826203920229,0.658064196209285,False,0.9916109194409158,False,multiplicative,192.03448757142542
0.9510366746655308,0.4081417444209563,True,0.6887327580593061,True,additive,117300.24225097685
0.286197324900001,0.4587167572183535,False,0.6831835740361119,False,multiplicative,35.78573889171852
0.7855766420600634,0.7094885611160934,False,0.2558439365171634,False,multiplicative,38.52933753788918
0.14022802149599267,0.47230836274284865,True,0.29644496678811294,False,multiplicative,27.32065396760623
0.3605196785136354,0.7795818173983894,False,0.16927460866166744,True,additive,169223.15961606018
0.24326135052537443,0.3629141745921925,False,0.4744170410056162,False,multiplicative,27.829967605991765
0.4203593818734949,0.9630950722181284,False,0.3020763650589405,False,additive,32.886171618438105
0.8665053634314843,0.8988556083935746,True,0.5714103446769235,False,additive,56.36883680894883
0.5441706645442573,0.9698737879922263,True,0.34718616349128534,True,additive,131179.9447087653
0.7509265599002659,0.0349215510987338,True,0.9848418092671521,False,additive,58.36181275442246
0.1351401139560354,0.9588286936937044,False,0.37047194140238926,False,multiplicative,26.238125548861287
0.11409028063125463,0.478748623225801,True,0.9590438607978298,True,additive,172545.71669564975
0.15980234056373752,0.2297415770396652,True,0.054696862474506225,False,multiplicative,27.790399042475105
0.0018121115044424096,0.5678955739857026,True,0.007470723674090574,False,multiplicative,118.26616064101778
0.1940878349795868,0.2933021788471122,False,0.40437604421197826,False,multiplicative,26.331180671744452
0.18542932345472596,0.27398273609031343,False,0.44090565667493803,False,multiplicative,26.28568516598742
0.0222696490971529,0.0314187308217192,False,0.15792442677510599,False,multiplicative,86.26794897891894
0.07888417503271683,0.10651757611932647,False,0.45938348133781093,False,multiplicative,41.06126691660479
0.4493016666433558,0.14929055835951643,False,0.1910965374045513,False,multiplicative,30.347502160641678
0.24756657254611192,0.2959722778801499,False,0.3929423911120409,False,multiplicative,27.157576769593522
0.18989358882825247,0.8265944653963494,False,0.5365582449531728,False,multiplicative,29.636637443311965
0.2916954654291809,0.3452880399417718,False,0.7889566028137145,False,multiplicative,41.88122088529614
0.01457736474832795,0.5884149671699348,False,0.7735116180733719,False,multiplicative,66.04634048386409
0.4570775005778186,0.2331266260404764,False,0.09041248329703938,False,multiplicative,30.382531038754124
0.08138508869623363,0.5458407992256271,False,0.4196794351726878,False,multiplicative,32.869947885408735
0.34231885165908804,0.10384643374351388,False,0.5197032933065988,False,multiplicative,28.890887024525227
0.23063904470870952,0.7178370436974677,False,0.2292958373586796,False,additive,26.884941880563726
0.2962639228930021,0.37794100163559186,False,0.3410512323135379,False,multiplicative,28.31092713526583
0.5517416813716003,0.28575681275957526,False,0.25469921880699675,False,multiplicative,32.798369155501575
0.9888910095555159,0.1621018977116522,False,0.643738987262779,False,multiplicative,44.01319394589319
0.3831290470272473,0.6497829154905408,False,0.7138270022249349,False,multiplicative,43.93187358518247
0.14521172039556823,0.533534614145541,False,0.10488438081596363,False,additive,28.311747680710138
0.7081456290231647,0.7799034287077146,False,0.4588693358106709,False,multiplicative,42.02767545314983
0.21081955171581615,0.22269561717283876,False,0.37377236636499855,False,additive,26.404675004024924
0.2632369013762614,0.6017007451492434,False,0.5574648972893337,False,multiplicative,31.73319794783693
0.4035223731369988,0.07751450058836007,False,0.4896254601971572,False,additive,29.877605019157755
0.4993778593908782,0.41193490107639935,False,0.33149383574421326,False,multiplicative,32.85413455217449
0.17135750401938002,0.5209455621262207,True,0.20841523535835438,False,additive,26.5865774114696
0.11469743011664355,0.1876480077505086,False,0.16087170222192537,False,multiplicative,32.435839068250644
0.5747862215260591,0.7750162899739506,True,0.42715482371741836,False,additive,37.90776141486079
0.04850201896712819,0.48705250041092574,False,0.2857119410799813,False,multiplicative,56.11856503653249
0.340973157468103,0.9354806150676538,True,0.12370826185076489,False,multiplicative,28.840048934329243
0.1184709005624183,0.2487234667146975,False,0.5955445950637133,False,additive,27.257787651099488
0.0005077627268333662,0.45744290069350213,True,0.43957236304519287,False,multiplicative,128.86250764395984
0.4271768991851821,0.9976797398808058,False,0.49990027078246757,False,multiplicative,37.57987934601644
0.36716096169282575,0.7468130559408843,False,0.32033784862474635,False,additive,31.191855423838785
0.6192345899600583,0.33848499216813355,True,0.06275445458121875,False,multiplicative,33.180780569002934
0.21618719001350853,0.10118055556355929,False,0.6753055367060788,False,multiplicative,26.58500393898331
