1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,rCSI,h,val_loss,train_loss
49,25,15,39,27,30,0,0,23,0,48,32,21,10,17.095630523278118,0.08782440967939274
49,25,15,39,27,30,0,0,23,0,48,32,21,11,19.178226990371453,0.08179562352828847
49,25,15,39,27,30,0,0,23,0,48,32,21,12,19.796511263555626,0.09040370328142863
49,25,15,39,27,30,0,0,23,0,48,32,21,13,23.545966216743277,0.09706760819148907
49,25,15,39,27,30,0,0,23,0,48,32,21,14,25.71587031922456,0.09633999224237981
49,25,15,39,27,30,0,0,23,0,48,32,21,15,25.38809990249622,0.08818951487152792
49,25,15,39,27,30,0,0,23,0,48,32,21,16,27.9051491563901,0.08236944846740461
49,25,15,39,27,30,0,0,23,0,48,32,21,17,27.954169224616653,0.09551105470525374
49,25,15,39,27,30,0,0,23,0,48,32,21,18,28.075700280438866,0.08555585606740274
49,25,15,39,27,30,0,0,23,0,48,32,21,19,30.083433517141692,0.09184248578383307
49,25,15,39,27,30,0,0,23,0,48,32,21,20,37.28502528959521,0.0833540354388998
49,25,15,39,27,30,0,0,23,0,48,32,21,21,37.92228848529341,0.0815343488029614
49,25,15,39,27,30,0,0,23,0,48,32,21,22,40.667544728432176,0.08132671811597018
49,25,15,39,27,30,0,0,23,0,48,32,21,23,45.0558515516204,0.08862295509726073
49,25,15,39,27,30,0,0,23,0,48,32,21,24,38.77582639425712,0.0739679279223607
49,25,15,39,27,30,0,0,23,0,48,32,21,25,39.88768161269808,0.07439713484319978
49,25,15,39,27,30,0,0,23,0,48,32,21,26,36.060578161795625,0.07292196488413823
49,25,15,39,27,30,0,0,23,0,48,32,21,27,43.67276720960228,0.07517960940803507
49,25,15,39,27,30,0,0,23,0,48,32,21,28,43.74335538554677,0.06536048350083185
49,25,15,39,27,30,0,0,23,0,48,32,21,29,45.28015047639106,0.06123845466971312
49,25,15,39,27,30,0,0,23,0,48,32,21,30,46.40614259472033,0.062170177845690074
19,43,10,32,12,13,0,0,10,0,17,20,39,1,0.22233617429274477,0.014635243079696379
19,43,10,32,12,13,0,0,10,0,17,20,39,2,0.9602918731990493,0.028449553247954774
19,43,10,32,12,13,0,0,10,0,17,20,39,3,2.0294342085012103,0.04801038339333707
19,43,10,32,12,13,0,0,10,0,17,20,39,4,3.4259637180846227,0.0606124659639335
19,43,10,32,12,13,0,0,10,0,17,20,39,5,5.878889786186698,0.08076247610798522
19,43,10,32,12,13,0,0,10,0,17,20,39,6,8.760792474891439,0.09001368175471322
19,43,10,32,12,13,0,0,10,0,17,20,39,7,11.173689504005932,0.10051957056386857
19,43,10,32,12,13,0,0,10,0,17,20,39,8,13.719907680640274,0.10348685025129105
19,43,10,32,12,13,0,0,10,0,17,20,39,9,15.147503364976451,0.10299221405756932
19,43,10,32,12,13,0,0,10,0,17,20,39,10,17.090809428855373,0.10956903192548088
19,43,10,32,12,13,0,0,10,0,17,20,39,11,19.568871874290416,0.10567855598342835
19,43,10,32,12,13,0,0,10,0,17,20,39,12,21.48531871389453,0.08683736192851704
19,43,10,32,12,13,0,0,10,0,17,20,39,13,22.870994583959448,0.09818277383132501
