"Year","Month","Dekad","NDVI Anomaly"
2017,1,1,102.106579912923
2017,1,2,102.302348667127
2017,1,3,103.00214038084
2017,2,1,102.726328541085
2017,2,2,102.50428976418
2017,2,3,102.155878341985
2017,3,1,102.150577542606
2017,3,2,102.490570011111
2017,3,3,102.742591344823
2017,4,1,102.705049586551
2017,4,2,103.033008649299
2017,4,3,102.39075570178
2017,5,1,102.062668433602
2017,5,2,102.173440390747
2017,5,3,103.852324626305
2017,6,1,104.377913951455
2017,6,2,104.099897169896
2017,6,3,103.621323155122
2017,7,1,100.348439380147
2017,7,2,99.5686234210195
2017,7,3,99.2171948813781
2017,8,1,99.7559212735478
2017,8,2,99.9150190257712
2017,8,3,99.9830859856476
2017,9,1,100.189577215658
2017,9,2,100.108492310818
2017,9,3,99.7923026998569
2017,10,1,99.4191031012172
2017,10,2,98.4242632326124
2017,10,3,94.9908836634578
2017,11,1,94.3000719195155
2017,11,2,94.666738452473
2017,11,3,95.9600124251836
2017,12,1,96.4825358263914
2017,12,2,96.7032445432596
2017,12,3,96.7039088475622
2018,1,2,95.8765172663197
2018,1,3,96.9298231516135
2018,2,1,98.1397683994777
2018,2,2,100.105426251025
2018,2,3,101.721924645226
2018,3,1,102.300012736176
2018,3,2,102.051539654246
2018,3,3,101.743880223363
2018,4,1,101.259625317497
2018,4,2,100.841592604157
2018,4,3,100.732351670171
2018,5,1,100.20967312898
2018,5,2,99.7459151467306
2018,5,3,97.6176455548134
2018,6,1,96.5688499354749
2018,6,2,96.0276569007639
2018,6,3,96.3928927752347
2018,7,1,98.004531622944
2018,7,2,99.4945985033613
2018,7,3,102.285301578317
2018,8,1,105.295328317557
2018,8,2,105.991490247584
2018,8,3,106.056944607647
2018,9,1,105.470643691146
2018,9,2,104.228706045806
2018,9,3,104.44386745497
2018,10,1,105.108743399688
2018,10,2,105.320225896277
2018,10,3,104.207305636875
2018,11,1,103.894022916173
2018,11,2,103.996909242269
2018,11,3,103.776765202156
2018,12,1,103.15690364757
2018,12,2,102.90445670867
2018,12,3,103.001008888938
2019,1,1,102.620559946333
2019,1,2,102.879446969336
2019,1,3,103.369465876229
2019,2,1,103.145691096931
2019,2,2,103.01487994026
2019,2,3,102.795089079971
2019,3,1,103.251045655675
2019,3,2,103.756993075504
2019,3,3,103.571116179999
2019,4,1,102.86634846019
2019,4,2,101.884570319416
2019,4,3,102.824664527913
2019,5,1,104.565546123073
2019,5,2,105.066654150962
2019,5,3,104.821478223907
2019,6,1,104.355516791747
2019,6,2,103.397906215551
2019,6,3,101.711390699302
2019,7,1,97.1813356248372
2019,7,1,96.078687421848
2019,7,2,95.0852389669489
2019,7,3,94.6038245268961
2019,8,1,95.0300087549035
2019,8,2,95.7414866305174
2019,8,3,96.885961007407
2019,9,1,98.7962745710618
2019,9,2,102.846621104542
2019,9,3,104.657748586229
2019,10,1,106.088896601304
2019,10,2,106.985983726784
2019,10,3,107.713365686215
2019,11,1,107.505501229987
2019,11,2,107.436053591531
2019,11,3,106.768414852173
2019,12,1,106.23637864654
2019,12,2,105.842862347462
2019,12,3,105.352146132044