Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,,,,,,,,,,,,,,,
Yemen,Abyan,36.337640845804245,4.922155269333328,18.72954760221399,2.596294448000009,19.015031804996568,1.684033752666667,5.6776318765381495,5.79697053633333,3.6352018360211544,4.175584415999996,33.57002129718271,17.76509441333335,1.4398420762838289,3.8405135483333455,20.01068960077083,46.82845601833334,33.839226496459005,44.55790401166669,6.485923910578094,2.8985690526666676
Yemen,Aden,1.0610390302902093,2.4569927286666724,17.104352945913956,32.17564816566664,4.617150329959838,5.184038776666667,9.890242145967976,5.4826462383333325,4.069743141190134,11.437862768333325,4.612399335844855,6.6645597053333345,4.456251301799261,1.6282461936666643,7.092270716036793,7.273919183000001,6.5594850629283865,17.523471242333333,21.141257648028535,25.670935506666662
Yemen,Al Bayda,45.478458717339414,55.6231024903333,1.6298494966513601,2.2967273650000006,9.109269134616035,6.040451076333338,29.988834423706653,25.045917907333337,5.621866727376203,43.53135386066668,80.84346437472874,55.36528698333333,6.301499342722906,6.564782074666676,53.42686478214948,6.401659931000001,5.885214502196025,6.163460958333335,3.677334050132552,5.561421470999992
Yemen,Al Dhale'e,30.452132104985818,42.68095542733334,7.334146374758818,5.162300602999998,2.6763770477546194,15.453605342999994,5.431228241189305,2.3024654526666626,23.88052018481405,88.45986654633334,16.856877153272695,29.20808611200002,1.5547942831389052,11.551643294666672,5.730788532114463,3.045780589333332,38.341538248585856,17.157256102333307,12.259234955579464,5.4421651806666524
Yemen,Al Hudaydah,14.555343746218805,9.791294713999998,3.603313578688332,7.866424788000012,9.782546780708309,9.435207943666674,4.784481272147107,2.6922839929999984,5.70381978771126,2.866903570333333,8.494253656343986,14.471344136333338,2.22933702107808,2.17752996866667,5.115043398996448,2.6792399656666643,11.097046100063055,4.062846636666654,3.370029796007776,4.184184138333325
Yemen,Al Jawf,8.080807110603393,16.617082165000003,3.0034501984466013,3.3400319286666633,38.70889965842671,76.55837378933332,30.47381228389058,4.487249558333338,6.928684193572983,93.52402627566666,95.00224852973555,71.60650659566666,7.889462655797607,10.489926652666679,47.65069955198695,19.075109720333344,2.164872505315863,7.338583197,3.949688274447278,3.184497876333326
Yemen,Al Maharah,11.254061693070584,9.758363800333335,4.3003454856618974,5.564978257333332,4.618444056721912,18.68458769366666,3.540902361911729,2.997183777666666,2.12799996135529,47.122834289,86.02892897535348,73.95290620266665,24.625715888473664,25.85228751533334,3.535808030081876,6.416273113333332,5.00906331946211,0.9830074050000004,5.950818909629186,4.846297276666671
Yemen,Al Mahwit,6.101548574518684,5.9311859543333245,25.479142695014467,22.494486888666707,5.216826282475213,5.075300744999994,2.492923387766784,4.486387302333343,2.247381453448811,4.373480567666667,2.304978439197406,3.066417076666664,10.66869816647411,16.97012339700002,9.217212544968477,5.0493416859999956,21.076984467138274,24.43446574899999,18.36121185700583,33.81299374733335
Yemen,Amanat Al Asimah,8.592792692267428,5.754784655333333,5.431195745365111,5.071275303333338,27.577881279541263,26.686103176999968,14.593416716308315,41.61378890999999,1.0243097827955516,1.1451406879999984,3.5611873883231104,2.9255605103333346,23.58900145189073,52.05490845433333,21.275200273126032,54.57412832433333,4.43181948132867,2.638624234999997,1.0484444490487939,2.7874949703333396
Yemen,Amran,15.1750274302133,17.122132234666665,3.0696914867778426,2.7976126026666583,13.801868743577874,5.720667139666664,63.1558177617144,49.11319001066667,2.690503136074152,111.98667522600003,28.815740602711937,48.02063581466668,11.814882862104893,6.4541653829999905,9.193722566431932,47.92622976000002,24.225500853257472,37.670847411333334,4.5564330858104745,3.963387535666662
Yemen,Dhamar,9.128331616834531,24.003583719333314,9.71079168444492,14.684593350666683,5.537851224351039,5.377755908666663,5.791108927108981,6.251041738000003,10.69918194694688,33.1642737583333,8.4011693663611,20.231192954999997,24.11020266311067,32.776631042333356,2.4092492173700166,15.441040092666649,1.878802564381487,1.2082467566666668,6.706340188399244,6.138819648333333
Yemen,Hajjah,15.663004734015836,4.842007422000001,16.811960862457447,37.20455881133333,0.6942511195640585,7.10332173,2.4080389544157805,4.617786798333338,4.986469145123852,3.840325387666669,14.340231451596887,9.570490483999983,5.875386524069277,2.9473431650000004,17.46287806714088,8.581480388666678,6.238958355363762,7.456721025333334,18.255755324007527,14.221024356999996
Yemen,Ibb,2.632881893453179,14.332342093333306,6.395177944923123,6.548419001999999,12.6272626688985,6.874914219333339,69.76897952220799,65.62903716700002,18.37801669716264,238.39454547599988,30.36815273146487,60.01854955666669,3.401591901631595,6.138703142999998,17.627048601914193,8.43979253366668,33.19481422405179,3.8140043469999965,23.84160766089914,3.1817651573333356
Yemen,Lahj,4.8808999605995504,4.555273586666663,35.188798019238945,45.01425376500002,67.4171613025632,51.941809881999966,20.72461968777936,0.9860111016666686,9.249712596464356,75.33518610066672,69.58442362852676,43.5149306423333,4.112492545153247,0.8084568880000036,8.399962522371393,2.271763158999993,77.19771770508615,63.65612613266665,3.676071323155722,55.8045075076667
Yemen,Marib,17.7411540397354,6.153297788666667,7.990654167837858,4.2594913126666665,19.762752419248336,41.51063075333332,3.7811414572152966,4.659636538000011,56.9368774939827,69.72843983733334,1.7483533812089185,14.703293091666664,17.876545421538697,44.57569544499996,5.128511467964983,9.48453419033333,4.4072959673187,2.1991737229999986,25.468453826122097,43.45955882199998
Yemen,Raymah,62.56331884509327,25.81686920599999,7.852757408276102,6.170574442333328,4.46679599564484,9.826174079333335,20.5537805140026,9.250146989999998,28.978173868261226,10.995460262333346,28.983443349105535,3.0333781090000023,17.86749472829352,1.403072325999996,14.407938252562808,13.626039896333323,23.24811789116617,38.10955024600003,13.843884389777724,44.4982638766667
Yemen,Sa'ada,72.18139750483806,65.76361486166671,7.198617557232106,2.019507509666659,25.70012518263566,74.65053576199998,4.108610142071096,3.60111386866667,24.04536814105642,50.004383567,11.397946034923109,63.617063776666654,8.961779704094672,21.49456494499999,9.925015871446481,8.455596650000006,33.06646209237656,46.49622965733334,3.4118556756593463,4.534820784000003
Yemen,Sana'a,11.732775686730587,10.686532293999994,15.199721958461556,17.07331808033334,5.633239816500143,5.401822036666668,31.987966937034905,29.886840299666666,6.542359112583096,5.409960338,36.61591294307871,11.124161797666671,19.643648966101974,83.40023473633333,3.9464558300675865,5.6439877163333305,17.584107051901515,16.845441294000025,10.245450922591024,4.398879685666672
Yemen,Shabwah,11.699031406445814,27.671451829666694,5.471296037627297,4.444201837666667,1.3065005823579467,2.0801839356666663,1.0128525620803113,1.2182905906666668,5.036757319832388,12.151239950999996,56.182253358387364,28.705234426333323,16.566864435650857,10.98732346533332,14.246932636016263,3.244700456666672,6.017858676877778,1.3357405279999992,7.697169099404453,3.9921516739999983
Yemen,Taizz,22.35948468438846,18.50103891466666,10.111039958906078,5.278926737333331,17.74537714113468,25.193359481666654,1.2025214590569024,1.4573348320000001,40.85380233407146,76.02020506233337,39.41551477655106,107.08803269866661,19.366053766562874,25.07956218499998,4.673525902090008,3.435664708666668,4.017994415201625,6.426532832666658,7.67919695248767,8.733890331333344
