Country,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen,Yemen
Split,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive,r2_model,r2_naive
Prediction horizon,,,,,,,,,,,,,,,,,,,,
1,0.9928162783974839,0.9907412550137925,0.9854266111584902,0.9848551293521252,0.979075481065086,0.9825106042457982,0.992091714073706,0.9938083869013254,0.993263547794716,0.9948583645016263,0.9935417168925343,0.9953028431719506,0.9869805849951957,0.9862560027869406,0.9895615356448918,0.9917283247220562,0.9944073249886153,0.9959517668864186,0.9874879811240577,0.9888269501157744
2,0.9818345120705361,0.9793527376733345,0.9709725407605241,0.9714448055761135,0.9619932810078973,0.9582197509677217,0.9806697843019291,0.9820980724925741,0.9866577626157272,0.9838718142897621,0.9773782967012625,0.9805776372804711,0.9794753326926046,0.9769130047070654,0.976261300374256,0.980735601202612,0.9903054765214969,0.9931551062063586,0.9740510341826492,0.9732796209904803
3,0.9474046355092021,0.9428694842302899,0.9661543781084854,0.969594724058736,0.9209893719735073,0.9114638499234272,0.9749675977661234,0.9780757182536454,0.988636080411734,0.9743416728635581,0.9579738388402839,0.9653633554571909,0.9551928676120078,0.9466494034907743,0.937607902917283,0.9465401013005549,0.9728983135434788,0.9790596521199457,0.9578097033656446,0.9576830106250765
4,0.9459082691997412,0.9395315127987169,0.9507530667702296,0.9582142065231396,0.8775970793229826,0.8681405787660063,0.9764324506310734,0.9812424811818515,0.9850859310318543,0.9646089625601186,0.9347926844297519,0.9434778115603417,0.9468241998949516,0.9355098247031786,0.9356175797375152,0.9376911936058321,0.9615318608707151,0.9723216294583066,0.9527800722523826,0.948243479071266
5,0.9150472110158422,0.9118805536502579,0.936455327721517,0.9574932421433154,0.8433338818516731,0.8282179543590668,0.9620779057397488,0.9629229938041557,0.9703092168024996,0.9392275567913856,0.8921596200584905,0.90670061456673,0.9548358507260624,0.9459061272650987,0.9240986008746311,0.9226763737088219,0.9365166806694987,0.9510856713827198,0.9455885393238341,0.9394036000555596
6,0.9016962534525802,0.9029628628076001,0.9380144755708348,0.9609758553628015,0.8432557651231385,0.8332343901475869,0.9399507026363872,0.9317188189735013,0.9561443782912401,0.9314345041287888,0.844709873745337,0.8770719668356495,0.9547652623599031,0.94376266617581,0.901693291959559,0.8911337338282603,0.9126933410225809,0.9269464060237814,0.9471377529492754,0.9424365523307572
7,0.8938083329039732,0.9009297499090428,0.9330214095533257,0.9473825521923527,0.8016837677075345,0.7780478885413271,0.9275175747722595,0.9248809446609598,0.9299738522931169,0.8800284395661545,0.797626610011659,0.8489978506716118,0.9351744125544048,0.9166047160568448,0.8915439354481884,0.8752739363833283,0.9161227670029728,0.9279398732511697,0.9439074914996174,0.9343675558184334
