Split,,Split 1,Split 1,Split 10,Split 10,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7,Split 8,Split 8,Split 9,Split 9
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,,,,,,,,,,,
Yemen,1,0.7286360851967718,0.9391031659999991,1.2655684884804856,1.3151965725,1.4039520626082749,1.1734689489999992,0.7675656856852437,0.6009481445000009,0.809814406784066,0.6180954565000006,0.4545971068293402,0.33063182099999955,1.1799680491870708,1.2456379624999978,0.731274167384651,0.5794781920000004,0.5750236622357272,0.4162283389999997,1.2795529936137942,1.1426221115000008
Yemen,2,1.8556935753880448,2.1092189869999998,2.628084418400497,2.5853265665000005,2.58567088669876,2.8423914620000006,1.898720634513257,1.7584262735000014,1.5606738213300537,1.8865529444999993,1.6720850041671067,1.4356054900000006,1.8404496748051713,2.070213969499998,1.6495811827272011,1.3386659864999986,0.9864590728751758,0.6964971100000005,2.55308895371316,2.6289874119999994
Yemen,3,5.260923975116678,5.7145587455,3.0824831741880425,2.769154362000001,5.316474504291948,5.95742872,2.4954473086252564,2.185602858500002,1.2825179709996966,2.8957672045000007,2.917183577125823,2.4042512529999995,3.887397248083275,4.628614932499998,4.389078211312005,3.7607275205,2.756249038719786,2.1296391945000033,4.241986747388505,4.254724959000004
Yemen,4,5.222027250387901,5.837640675999998,4.471579407156909,3.794114300500003,8.59569831659017,9.259777453499996,2.250872269034967,1.7914793890000005,1.6677462449681077,3.9575564470000053,4.535354707154452,3.931279353499999,4.719987420560167,5.724273364,4.557188224857992,4.410411376999999,3.9031957257997973,2.8084045664999997,4.533477037782754,4.9690249514999945
Yemen,5,8.145702669350513,8.449337778500002,5.78351307805408,3.868749041500005,10.961659731408032,12.019295266499993,3.5712987166044847,3.4917128715000016,3.1496127745907048,6.446770440500002,8.080330892795795,6.990794234999997,4.128551357248419,4.944836452999994,5.4387724910729025,5.540683260500001,6.7602715139241365,5.208835106000003,5.341724143351378,5.948916800999996
Yemen,6,10.0518628538981,9.922348120499992,5.79386659951749,3.647636932500003,12.697660064552759,13.509479477999994,5.5871538421982905,6.353071220999999,4.808657763156811,7.518032835000002,11.824026548684959,9.359927528999997,4.1463458581139685,5.154875397500002,7.10131773651038,7.864101670000002,9.23631794641533,7.728462284500003,5.058918755029924,5.508823806499999
Yemen,7,10.667531391392254,9.952146262499994,5.904277160869987,4.638317905500005,15.97235934713909,17.875989479499992,7.210257155521302,7.472538406000003,7.343416283040213,12.581030646999997,15.085493174568208,11.256133492499998,6.0019972175979825,7.721307001000001,7.816172963459766,8.988713450999999,8.857820931750137,7.609880252999998,5.434532992209607,6.3588114135000025
Yemen,8,14.118401046043388,12.633821336499997,7.598515733753682,6.276564902000004,17.220762612771917,19.756801192999998,6.992987516067265,6.9387831544999985,6.869455896572485,12.9623520555,17.708287576424325,11.705566735999998,7.764763165709591,9.397803937000003,10.206379013927716,12.448274191000008,9.752190720012303,9.0700447265,4.3109306476227855,5.227430880000003
