"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2014,1,1,0,0
2014,1,2,0,0
2014,1,3,0,0
2014,2,1,0,0
2014,2,2,0.001,0
2014,2,3,0.002,0
2014,3,1,0.253,0.199
2014,3,2,1.037,0.662
2014,3,3,3.522,1.177
2014,4,1,3.557,2.595
2014,4,2,2.438,4.103
2014,4,3,9.352,7.954
2014,5,1,15.937,12.427
2014,5,2,12.475,17.125
2014,5,3,12.511,20.532
2014,6,1,53.166,34.66
2014,6,2,37.852,27.861
2014,6,3,35.302,37.415
2014,7,1,59.537,57.623
2014,7,2,37.9,55.642
2014,7,3,64.746,67.746
2014,8,1,68.019,73.933
2014,8,2,103.908,78.545
2014,8,3,61.933,80.873
2014,9,1,66.207,53.997
2014,9,2,33.293,41.255
2014,9,3,28.475,34.424
2014,10,1,21.935,15.992
2014,10,2,8.839,10.5
2014,10,3,5.673,7.289
2014,11,1,0.783,0.752
2014,11,2,0.215,0.005
2014,11,3,0.04,0.002
2014,12,1,0.001,0
2014,12,2,0,0
2014,12,3,0,0
2015,1,1,0,0
2015,1,2,0,0
2015,1,3,0,0
2015,2,1,0.002,0
2015,2,2,0.018,0
2015,2,3,0.098,0
2015,3,1,0.522,0.199
2015,3,2,1.976,0.662
2015,3,3,1.793,1.177
2015,4,1,0.63,2.595
2015,4,2,0.356,4.103
2015,4,3,1.684,7.954
2015,5,1,15.093,12.427
2015,5,2,5.367,17.125
2015,5,3,11.141,20.532
2015,6,1,17.071,34.66
2015,6,2,29.284,27.861
2015,6,3,36.871,37.415
2015,7,1,77.014,57.623
2015,7,2,75.091,55.642
2015,7,3,65.494,67.746
2015,8,1,149.005,73.933
2015,8,2,101.702,78.545
2015,8,3,116.278,80.873
2015,9,1,88.264,53.997
2015,9,2,75.679,41.255
2015,9,3,77.078,34.424
2015,10,1,8.785,15.992
2015,10,2,31.609,10.5
2015,10,3,11.411,7.289
2015,11,1,1.085,0.752
2015,11,2,0.012,0.005
2015,11,3,0.007,0.002
2015,12,1,0.001,0
2015,12,2,0,0
2015,12,3,0,0
2016,1,1,0,0
2016,1,2,0,0
2016,1,3,0,0
2016,2,1,0,0
2016,2,2,0.01,0
2016,2,3,0.002,0
2016,3,1,0.372,0.199
2016,3,2,1.147,0.662
2016,3,3,0.809,1.177
2016,4,1,6.234,2.595
2016,4,2,2.197,4.103
2016,4,3,8.608,7.954
2016,5,1,21.809,12.427
2016,5,2,24.272,17.125
2016,5,3,15.518,20.532
2016,6,1,23.105,34.66
2016,6,2,35.818,27.861
2016,6,3,43.905,37.415
2016,7,1,65.39,57.623
2016,7,2,76.869,55.642
2016,7,3,99.815,67.746
2016,8,1,82.483,73.933
2016,8,2,72.407,78.545
2016,8,3,84.398,80.873
2016,9,1,31.548,53.997
2016,9,2,49.793,41.255
2016,9,3,27.269,34.424
2016,10,1,5.176,15.992
2016,10,2,9.187,10.5
2016,10,3,2.811,7.289
2016,11,1,0.821,0.752
2016,11,2,0.013,0.005
2016,11,3,0.009,0.002
2016,12,1,0.001,0
2016,12,2,0,0
2016,12,3,0,0