AdminStrata,Agadez,Diffa,Dosso,Maradi,Niamey,Tahoua,Tillaberi,Zinder
Indicator,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI
2019-09-29,16.37509,17.70486,23.86284,17.45293,11.62988,21.96466,25.08651,21.96765
2019-09-30,15.98361,16.95084,23.664120000000004,17.81925,11.9685,21.73756,24.0624,20.59381
2019-10-01,15.98361,17.80406,23.18151000000001,17.78893,11.9685,22.14061,24.071420000000003,20.4005
2019-10-02,15.98361,17.861150000000006,23.18151000000001,17.871679999999994,11.9685,20.781999999999996,24.30388,20.4005
2019-10-03,15.66265,17.39274,23.18151000000001,18.047220000000006,11.828789999999998,20.70518,24.82523,20.4005
2019-10-04,15.58935,17.97168,23.51792,16.85635,10.74965,20.35381,22.69331,22.2091
2019-10-05,14.704120000000001,17.85023,22.92419,17.72632,10.37543,19.063140000000004,22.588069999999995,21.91042
2019-10-06,14.559820000000002,17.634280000000004,22.03586,16.89406,9.81278,18.02773,21.26312,20.94943
2019-10-07,15.51339,19.175810000000002,22.57323,14.43237,10.373179999999998,17.75476,22.522829999999995,20.788529999999998
2019-10-08,15.158120000000002,18.91805,22.0415,14.747159999999996,9.921359999999998,17.063630000000003,22.8674,19.97049
2019-10-09,15.158120000000002,17.71748,22.0415,14.798379999999998,9.921359999999998,15.74542,23.56627000000001,19.97049
2019-10-10,13.99799,18.12762,21.87668,14.51049,10.39489,15.23167,23.88084,19.491120000000002
2019-10-11,14.44498,17.678400000000003,20.09852,12.326900000000002,9.46089,15.55711,23.56341,20.2785
2019-10-12,13.174179999999998,17.43874,19.75541,13.150990000000002,9.035839999999999,16.51408,23.383410000000005,19.07491
2019-10-13,12.88927,17.50157,19.5713,13.61868,8.770210000000002,18.26027,21.77158,18.8664
2019-10-14,12.88927,18.28818,19.15185,15.140969999999998,8.685100000000002,17.24376,21.82169,18.8664
2019-10-15,13.33907,19.11969,19.15185,15.09124,9.42681,17.98165,21.59215,18.8664
2019-10-16,14.420320000000002,19.09021,19.13043,15.532029999999999,9.710079999999998,19.25676,21.40605,22.094360000000005
2019-10-17,15.278330000000004,19.39861,18.533600000000003,16.387780000000006,9.36114,20.40816,21.9102,20.80173
2019-10-18,16.08845,19.335110000000004,18.32562,17.28905,10.19459,21.06319,22.66522,20.60988
2019-10-19,15.846789999999999,20.84625,19.04223,17.717239999999997,12.26569,21.45682,22.59896,20.72539
2019-10-20,15.55474,23.157729999999997,21.69949,19.15602,12.81949,22.98468,23.52493,23.8806
2019-10-21,15.55474,24.00962,21.69949,20.16216,12.81949,21.68636,24.77484,23.8806
2019-10-22,15.55474,25.47812,21.69949,20.55096,12.66772,21.98374,24.77689,23.8806
2019-10-23,15.57932,26.526659999999996,22.28749,21.220500000000005,12.6232,22.90833,24.16955,24.49373
2019-10-24,15.136820000000002,25.633260000000003,22.04409,22.83221,14.264969999999998,22.47685,24.88856,24.23581
2019-10-25,14.75853,26.560259999999996,22.94455,24.11437,14.925370000000001,22.62035,25.44081000000001,25.28107
2019-10-26,14.417680000000002,27.72806,23.12673,24.16025,14.603619999999998,24.17718,25.298970000000004,25.07401
2019-10-27,15.806559999999998,30.36897,23.12673,25.644189999999995,15.405680000000002,25.19416,25.901969999999995,24.70828
2019-10-28,15.806559999999998,32.77957,23.12673,25.18604,15.405680000000002,25.36351,26.808100000000003,24.70828
2019-10-29,15.755129999999998,32.96887,24.1838,26.89358,15.249070000000001,24.81598,27.92953,24.07618
2019-10-30,15.31722,32.620870000000004,25.08552,27.48771,15.172409999999998,24.30987,28.23701,24.31383
2019-10-31,15.592329999999999,32.67705,25.582690000000003,28.057980000000004,15.38953,24.965460000000004,28.72529,24.670430000000003
2019-11-01,15.56122,31.73427,25.05365,29.21805,15.442329999999998,24.97621,30.49361,25.1869
2019-11-02,15.305269999999998,31.842400000000005,26.16385,29.432369999999995,16.191049999999994,25.53019,30.7361,25.83418
2019-11-03,15.305269999999998,33.366170000000004,26.16385,31.42266,16.191049999999994,27.770220000000002,32.76762,25.83418
2019-11-04,15.305269999999998,33.90994,26.16385,32.75362,16.191049999999994,28.23827,33.72875,25.83418
2019-11-05,15.305269999999998,34.41492999999999,26.16385,33.15317999999999,16.191049999999994,29.50399,33.708009999999994,25.83418
2019-11-06,15.720879999999998,34.38691,26.0274,33.50633,15.82501,30.96396,32.32945,25.53086
2019-11-07,16.530879999999996,34.292,25.184090000000005,33.25758,15.85122,31.31975000000001,32.02182,24.843830000000004
2019-11-08,16.632499999999997,35.68633,25.956019999999995,34.56941,15.639680000000006,32.006190000000004,32.346059999999994,25.177140000000005
2019-11-09,16.442870000000006,36.24865,25.52891,34.04255,15.45182,30.8065,32.86977,25.14471
2019-11-10,17.69404,36.90766,25.75687000000001,34.47571,15.40136,30.177430000000005,33.6852,26.37212
2019-11-11,17.62805,36.83414000000001,25.75687000000001,34.01087999999999,15.318,31.05671999999999,33.52485,26.37212
2019-11-12,17.62805,35.96838,25.75687000000001,34.65882,15.26841,30.378229999999995,33.82154,26.37212
2019-11-13,18.837429999999998,36.61652,25.70717,34.39621,14.910430000000002,30.08436,34.21622,27.796159999999997
2019-11-14,19.3131,37.27105,25.21414,34.773759999999996,15.258579999999998,29.550899999999995,34.432140000000004,28.018170000000005
2019-11-15,19.46763,37.29027000000001,25.40366,34.3696,14.95609,29.791040000000002,34.1712,28.168119999999995
2019-11-16,19.220490000000005,38.14462,25.21097,35.18865,15.09059,30.34565,34.52609,27.80222
2019-11-17,19.220490000000005,37.50525,25.21097,36.52602,15.09059,30.366489999999995,35.21476000000001,27.80222
2019-11-18,19.13525,37.84235,25.63457,36.39906000000001,15.01605,31.363640000000004,34.42218,27.7325
2019-11-19,19.13525,38.03395,25.63457,36.55881,15.01605,31.315629999999995,34.69758,27.7325
2019-11-20,19.81767,38.70606,25.22431,37.17327,15.44774,31.8245,35.41695,27.865820000000003
2019-11-21,20.23047,40.02510999999999,25.82319,36.21477,15.60639,33.56654,35.69854,28.69215
