Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,,,,,,,,,
Syria,Al-Hasakeh,79.15845049013356,81.42101286956334,73.7959514071359,79.40909860279336,8.062013399634615,4.7103981068368315,16.658316030116758,5.645369313253337,3.503219155721394,6.00877250822522,10.439152734028877,24.675641768034186,4.410119867108394,3.2272772071133335
Syria,Aleppo,13.999794034438148,10.110879300731211,10.776376719020535,17.04941270215804,76.08024185584766,57.055348099251226,20.59832518106731,71.00728902853729,147.50542954812093,132.76514688323303,62.14956306696293,3.6468609278277984,14.77558272523937,2.7995245773592417
Syria,Ar-Raqqa,28.972567673706774,47.64060340092937,57.50214148128415,57.58826948698141,30.673625426474707,28.852256597588166,23.68328948311421,14.821230498112792,2.651979742148948,17.957116815373585,40.874514660681115,49.74128561113586,20.73575349360464,9.728738856723902
Syria,As-Sweida,167.6202167950946,169.35994004360978,202.75197936010215,175.74979402790012,15.716111989027679,53.35287201157944,29.034815649274982,12.079250817693339,255.01634571302395,206.6248881335445,4.126817800564467,90.19464408739724,11.604329552086883,5.228861348309999
Syria,Damascus,11.349964521436931,9.021703226406665,39.99483219619333,22.88645474796333,39.86868909412695,23.31642668451934,3.7171633906001733,0.9728001354899986,82.92921562471123,83.60146451935937,37.2293438970044,11.6486997676634,5.638217721882615,2.0382798636274932
Syria,Dar'a,18.858023168704182,20.946965926710224,10.545723807288475,20.63239832736218,8.170629341625432,10.211394705139883,11.273524180315198,39.33579196884964,12.155325334102967,30.477984470103788,89.12928094539721,110.40294354239448,59.372249338801524,29.208840608595267
Syria,Deir-ez-Zor,17.742684218115816,9.236362368125025,11.867511670471421,0.7337466399315687,19.00782124291139,26.92137317139569,86.22839091796025,37.058495946771906,20.3354137712083,6.702848423371133,68.42189782051896,69.98268532829368,13.35220313301345,3.887911278500889
Syria,Hama,7.566853557122902,15.254875082109699,27.236095151445543,20.58168643350053,32.403920836638015,12.127818518667832,73.38509469821557,178.4835259034687,90.21687738903282,78.13791600094979,79.47676728029106,140.00672272340074,8.292381212864374,4.41647547217625
Syria,Homs,4.6022493999054115,2.382590340138128,66.14939755254296,37.76564313500221,8.659476261511696,11.640246167775272,9.637700370350304,60.05821802998405,82.5836207014644,46.192865903097484,71.6823873037938,30.883460918200228,11.220954167688706,5.55050907465729
Syria,Lattakia,103.4079130061962,138.17663038349016,34.367195521732015,50.939527240233375,136.7174418021019,75.49142865012078,18.530927743981472,22.23754263805673,11.52418905429384,4.588927845613386,9.186772461989136,8.228459585407334,2.788945012720673,16.18200185641006
Syria,Rural Damascus,3.3964122324570027,3.7000510929634394,8.020123130868868,7.508622151701772,11.314263753126943,14.079201461100777,18.697797619065813,64.9799981113092,288.99463745574576,261.0124975794454,21.672286253322884,2.516342317919892,71.44630715188786,81.93049781153171
Syria,Tartous,14.98723999265437,19.144957230186726,16.072646962098624,14.268120387326626,65.4076783512434,56.02522566135919,6.09470896751505,48.79520100223002,17.09651316996676,8.193901548162433,90.38551975414315,125.30277559880896,18.245379782898787,5.462404396776683
