Country,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria
10,0.03368149681406407,-0.05731934992805843,0.16570672548050036,0.20507779144002813,0.6781512825139486,0.7126574763509581,0.6204862027825477,0.252172928607585,0.12581751098366267,0.21562679637233073,0.4875362002986533,-0.13056743258937953,0.8115834769014774,0.8903620324098356
11,-0.12276322817050578,-0.19502918915524825,0.13875028276777424,0.1631611247260295,0.5850732040486601,0.6323238148260777,0.5588921524006234,0.11119460243527035,0.04334227335056884,0.1451146295392597,0.38193666922407365,-0.35023399757971063,0.7891468777181814,0.881249116827966
12,-0.1354748241572723,-0.19502918915524825,0.2829886771917517,0.3293370875233693,0.6155949485999819,0.6826812873367558,0.5927410704365172,0.18443319537189107,-0.12056188255700184,0.022545164671764928,0.5754575228490024,-0.05856429413203257,0.7620162192531665,0.8665418420908486
13,-0.170504591104917,-0.19502918915524825,0.18162428496808314,0.18944129760083317,0.5266119176715272,0.5178821357805639,0.5329163108545082,0.11984416710805468,-0.16494513144804346,-0.01662670040132408,0.5505880622298389,-0.13782520493070827,0.7494427262568459,0.8643556860357376
14,-0.17589778897390662,-0.19502918915524825,0.20034692468754245,0.22106823978347756,0.4518470828775537,0.4683672816994754,0.6241148219687446,0.145360672615799,-0.4062331123220382,-0.2305271701693914,0.38207891000515215,-0.32637949349267004,0.7394214795053238,0.8434530289330233
15,-0.1936777992566745,-0.19502918915524825,0.22497947650133565,0.24100373867678293,0.3615805345260751,0.35612845467821885,0.5374497077130238,-0.046656531750081776,-0.3658079142215023,-0.19950722573844937,0.22264032336415907,-0.6111405435740251,0.7166639320083424,0.8173441487250193
16,-0.20363595946051993,-0.19502918915524825,0.25968724185671754,0.2676584495322757,0.33839060092302475,0.3071710189807473,0.4821835416782123,-0.023722247748379832,-0.4056561148467086,-0.28450790029315387,-0.11815650435612635,-1.0445841879467976,0.746933711597346,0.830806535238605
17,-0.16653433905784554,-0.19502918915524825,0.2906663841765663,0.3184483616626004,0.3874704032145363,0.4254895465538314,0.5121659039277038,-0.04776013957569658,-0.7056300528993746,-0.5293171856012873,-0.3108179367292372,-1.1488926638388106,0.7403442849792576,0.8195166900731519
18,-0.14564421795596783,-0.19502918915524825,0.22222372003143642,0.2679490102637675,0.46547604797769215,0.49511145246070754,0.48455785269234963,-0.10794481585598281,-0.6313185276832542,-0.4410394397390791,-0.043137796438681875,-0.5461164050611611,0.7523616220100995,0.8249361542415274
19,-0.06619713521325354,-0.19502918915524825,0.21086114608317363,0.2728103230542144,0.3803279195091652,0.4270764245029828,0.4045217940645036,-0.06923108692718083,-1.019798863104811,-0.8338596824029572,-0.1585686480211994,-0.5801236711151405,0.7386656366165852,0.8123903822734315
20,-0.01635190541261533,-0.19502918915524825,0.20097944064188122,0.2728103230542144,0.38979941486210923,0.4938493741644855,0.513115580023656,0.0179103920745608,-0.7724132348925219,-0.600245600138607,-0.2834498042503295,-0.5708440007963913,0.716341794839189,0.7822203391268437
21,0.02343154126306679,-0.19502918915524825,0.15618950436735712,0.265708132674482,0.3788739457590752,0.49102089135186977,0.34733361251621675,-0.18396052630683135,-0.8268704762612058,-0.6066609331792825,-0.2845220902451453,-0.5179385710579221,0.7162539492933249,0.7710324406545317
22,0.07809857079518645,-0.19502918915524825,0.13857862813665844,0.2658603496530929,0.44205023663274523,0.5709579394846123,0.3494629082200432,-0.27658699464926273,-1.0390760905143748,-0.741792201540983,-0.5693415932998132,-0.6738931384035609,0.725886388082462,0.7832536107714535
23,0.10740940545263011,-0.19502918915524825,0.1976863951541522,0.313179268392226,0.4504332995554353,0.614257474748765,0.33761339473201546,-0.12871643849615477,-1.0858281219631052,-0.7302771724407173,-0.42105717039414614,-0.7575158664124404,0.6818158458567579,0.7568990840741662
24,0.120832767539781,-0.19502918915524825,0.1977167644652118,0.3276824753353912,0.42193125177043156,0.616715624921255,0.29086573247607295,-0.3050867554223964,-1.229243950542093,-0.8109109575370963,-0.46334578945028215,-0.7827895699652576,0.6724759240482987,0.7629339518050996
25,0.12667775828200156,-0.19502918915524825,0.18367903965045929,0.32281460001060214,0.4194311049829318,0.6307698426553833,0.2798470746448276,-0.3050867554223964,-1.2880558112649796,-0.8180568858505266,-0.7880795966831862,-0.8614874295362027,0.6608788230057365,0.7677884574528949
26,0.12914311693279568,-0.19502918915524825,0.16630051473354746,0.3181292136096894,0.40206286518996115,0.625993638253465,0.27836519388175973,-0.2243443076340672,-1.3426454001327612,-0.8396860351621318,-1.1474374306263506,-1.2332362889868946,0.6439397015848672,0.7579154970695406
27,0.13274926198354242,-0.19502918915524825,0.15584396198188555,0.3181292136096894,0.4181248291812043,0.6615587430420288,0.2555734503367676,-0.18243579641586916,-1.4577231732448999,-0.9606898053576092,-1.2651021095571688,-1.2259216308927132,0.629009248164761,0.7424883963423584
28,0.14130015904907411,-0.19502918915524825,0.14275974895726307,0.31640971704954923,0.44978981837373533,0.6790121224706362,0.22723257458927593,-0.17704515450527225,-1.4765686744586395,-1.0495705560529163,-1.3557622260533764,-1.060276822903338,0.6153996105349285,0.7224447425862477
29,0.15648746241842038,-0.19502918915524825,0.1286219872043204,0.31755751427609846,0.36395814334070953,0.5652068128996706,0.1800980890260322,-0.15756514422681067,-1.5063290842252912,-1.2026145847366254,-2.0241910108116348,-1.2761190448723574,0.6124175439898109,0.7227684886355957
30,0.39933992892224024,0.0813609742874416,0.1107628665494872,0.31999785579224405,0.39008209650134196,0.5710465690584616,0.1804832304975379,-0.037351644973955045,-1.5499393519297398,-1.5233097342920194,-2.495719851706912,-1.1906632194531577,0.6241329483257949,0.7192436581513433
