"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.1776857,0.1795286
2019,1,1,0.1766714,0.1795286
2019,1,2,0.1737,0.1774
2017,1,2,0.1757857,0.1774
2018,1,2,0.1760857,0.1774
2018,1,3,0.1716714,0.1736571
2017,1,3,0.1747571,0.1736571
2019,1,3,0.1696571,0.1736571
2019,2,1,0.1681714,0.1717429
2017,2,1,0.1733571,0.1717429
2018,2,1,0.1710429,0.1717429
2018,2,2,0.1715714,0.1701
2017,2,2,0.1718714,0.1701
2019,2,2,0.1666571,0.1701
2019,2,3,0.1662143,0.1689286
2017,2,3,0.1705714,0.1689286
2018,2,3,0.1727429,0.1689286
2018,3,1,0.1743714,0.1677
2017,3,1,0.167,0.1677
2019,3,1,0.1674,0.1677
2019,3,2,0.1678714,0.1675
2017,3,2,0.1660143,0.1675
2018,3,2,0.1746429,0.1675
2018,3,3,0.1743286,0.1673143
2017,3,3,0.1659,0.1673143
2019,3,3,0.1689714,0.1673143
2019,4,1,0.1699,0.1669714
2017,4,1,0.1663429,0.1669714
2018,4,1,0.1736286,0.1669714
2018,4,2,0.1720857,0.1653571
2017,4,2,0.1680714,0.1653571
2019,4,2,0.1700143,0.1653571
2019,4,3,0.1690714,0.1641571
2017,4,3,0.1673429,0.1641571
2018,4,3,0.1710571,0.1641571
2018,5,1,0.1697571,0.1627143
2017,5,1,0.1665714,0.1627143
2019,5,1,0.1681714,0.1627143
2019,5,2,0.1671429,0.1613571
2017,5,2,0.1661714,0.1613571
2018,5,2,0.1686429,0.1613571
2018,5,3,0.1683286,0.1593714
2017,5,3,0.1707429,0.1593714
2019,5,3,0.1672714,0.1593714
2019,6,1,0.1682143,0.1592857
2017,6,1,0.1754857,0.1592857
2018,6,1,0.1691143,0.1592857
2018,6,2,0.1705571,0.1604286
2017,6,2,0.1827571,0.1604286
2019,6,2,0.1674571,0.1604286
2019,6,3,0.1675714,0.1634714
2017,6,3,0.1928571,0.1634714
2018,6,3,0.1715714,0.1634714
2018,7,1,0.1812571,0.1759286
2017,7,1,0.2172857,0.1759286
2019,7,1,0.1740857,0.1759286
2019,7,1,0.1721714,0.1759286
2019,7,2,0.1804143,0.1863143
2017,7,2,0.2289714,0.1863143
2018,7,2,0.1914429,0.1863143
2018,7,3,0.2026429,0.1996857
2017,7,3,0.2388143,0.1996857
2019,7,3,0.1915714,0.1996857
2019,8,1,0.2219572,0.2324
2017,8,1,0.2552714,0.2324
2018,8,1,0.2257428,0.2324
2018,8,2,0.2383,0.2493
2017,8,2,0.2628286,0.2493
2019,8,2,0.2381143,0.2493
2019,8,3,0.2501572,0.2643286
2017,8,3,0.2700572,0.2643286
2018,8,3,0.2501714,0.2643286
2018,9,1,0.2590428,0.2757428
2017,9,1,0.2761714,0.2757428
2019,9,1,0.2568714,0.2757428
2019,9,2,0.2491,0.2821714
2017,9,2,0.2770143,0.2821714
2018,9,2,0.2638286,0.2821714
2018,9,3,0.2599,0.2762428
2017,9,3,0.2687857,0.2762428
2019,9,3,0.2418143,0.2762428
2019,10,1,0.2323,0.2653428
2017,10,1,0.2559572,0.2653428
2018,10,1,0.2507286,0.2653428
2018,10,2,0.2397143,0.2518286
2017,10,2,0.2413572,0.2518286
2019,10,2,0.2219572,0.2518286
2019,10,3,0.2062286,0.2251286
2017,10,3,0.2174,0.2251286
2018,10,3,0.2196286,0.2251286
2018,11,1,0.2118286,0.2145
2017,11,1,0.2098,0.2145
2019,11,1,0.2007429,0.2145
2019,11,2,0.1958286,0.2060428
2017,11,2,0.2041714,0.2060428
2018,11,2,0.2051286,0.2060428
2018,11,3,0.1937143,0.1949
2017,11,3,0.1966429,0.1949
2019,11,3,0.1887714,0.1949
2019,12,1,0.1857,0.1912
2017,12,1,0.1935571,0.1912
2018,12,1,0.1895571,0.1912
2018,12,2,0.1855429,0.1877714
2017,12,2,0.1907429,0.1877714
2019,12,2,0.1825714,0.1877714
2019,12,3,0.1801143,0.1848
2017,12,3,0.188,0.1848
2018,12,3,0.1824143,0.1848