,Al-Hasakeh,Aleppo,As-Sweida,Damascus,Dar'a,Hama,Homs,Lattakia,Rural Damascus,Tartous
2018-12-23,36.43919999999997,26.893550000000005,39.95391,22.676569999999998,32.00835611912385,34.01490821795755,30.252615932502305,36.80888999999994,28.41699575982369,45.0285033333333
2018-12-24,36.453173333333304,27.034490000000005,39.820793333333334,23.14708,31.313061916244,34.03366418011888,31.554319100212652,37.559999999999945,28.28409185817453,45.61225666666663
2018-12-25,36.28490333333331,27.069736666666675,38.345866666666666,23.21081333333333,30.62268193885109,33.99372267928651,32.14928083642536,36.97962666666662,29.042346777246205,45.218233333333295
2018-12-26,36.33851666666664,27.139290000000013,37.68428333333333,23.203026666666663,31.209013612046856,33.958246489801915,32.20667547226938,36.24311333333329,30.161037643490456,45.072319999999955
2018-12-27,36.43026999999998,27.20884333333335,37.17079666666667,23.19655,31.57459804972001,33.961709969838466,32.29421188443457,35.78972666666662,31.846359332000173,44.39867999999995
2018-12-28,36.43026999999998,27.313920000000014,37.765793333333335,23.151789999999995,32.093134606115285,33.97407446958123,32.38174829659976,35.856629999999946,32.85905568433842,43.926669999999945
2018-12-29,36.27521333333331,27.27869666666668,38.04071,23.618973333333326,31.541915234984685,34.27548121670757,32.51701384338971,35.80648333333328,32.895157382157514,43.320353333333266
2018-12-30,36.120156666666645,27.243473333333345,38.40463333333333,24.41916666666666,31.457526209809647,34.93468659564251,32.96911169497279,35.87688333333329,32.805398589506446,42.8007366666666
2018-12-31,36.10050999999998,27.20825000000001,38.70192,25.155793333333325,31.271092134364824,35.563151976855075,33.42120954655586,35.91104333333329,32.85915401645851,42.467489999999934
2019-01-01,35.744529999999976,26.670350000000013,39.058856666666664,26.222819999999995,30.900200701280493,35.321487046282094,33.61330276853749,35.25018999999997,32.50311272810098,41.802353333333265
2019-01-02,35.38062666666664,25.663226666666684,38.92442333333333,27.245179999999994,29.853131569438204,34.06054519134528,33.115707117106574,34.11971666666663,31.98090288135639,41.83889666666661
2019-01-03,33.819136666666644,24.691880000000015,39.16096666666667,27.839389999999998,27.904341233746266,32.42594221067311,32.160391450264335,34.14707999999996,31.86081137313327,40.92510999999994
2019-01-04,33.179476666666645,24.185153333333346,38.47831666666667,28.29293,27.141570318812814,31.870087456912888,31.728099915959508,34.37019333333329,32.18272929608448,40.71431999999994
2019-01-05,32.28536999999998,23.86262666666668,38.58907666666667,28.994576666666664,25.746888221546087,31.976138837959454,31.292275692163646,35.35113999999996,32.672443079289266,40.117936666666616
2019-01-06,32.72339999999998,24.46131666666668,39.17666,30.523813333333333,24.673341955987624,31.63395170204659,31.514133264079916,34.50096999999996,32.95983066983146,41.462539999999954
2019-01-07,32.910889999999974,25.04242000000001,40.7407,31.727850000000004,23.248678193570072,31.14312017121954,30.799773748580805,35.22720666666663,33.700707468321184,42.81203666666662
2019-01-08,32.71778333333331,25.429053333333343,42.64404,32.369980000000005,22.57262387227568,31.186932342989053,32.316947275160466,35.18892999999997,35.17768913596506,44.72614333333329
2019-01-09,32.24681999999997,25.620906666666674,43.51822666666667,32.43687666666667,22.15209001631341,32.42016113480466,34.01614974659099,36.78963666666664,36.68319477308626,45.40681333333328
2019-01-10,32.3482233333333,26.374956666666677,44.505216666666676,32.67085333333333,22.33131143486267,33.1491581420293,36.38148092510877,38.8117233333333,38.11248878610805,46.37274999999995
2019-01-11,33.22803333333331,27.267063333333343,45.403290000000005,33.240523333333336,22.278287565357815,33.83791210222985,37.23905806882427,41.43112999999996,38.3861855620891,46.99272666666662
2019-01-12,34.47067666666664,27.489150000000013,45.653026666666676,33.97259333333333,23.739100057964105,33.83407127407477,37.37774224829795,42.16885999999997,39.01823687366341,47.60903333333329
2019-01-13,35.90826999999997,26.839750000000013,44.526856666666674,34.00663999999999,24.72161858179284,34.021742902520494,37.35307058200194,40.897863333333305,38.895034137820325,47.65704333333329
2019-01-14,36.430993333333305,26.39967333333335,42.70039333333333,33.051043333333325,26.440277136788467,33.63876244322124,36.60591822067462,39.217396666666644,39.047824985606326,47.10084666666662
2019-01-15,36.69966333333331,26.137013333333346,41.96946333333332,32.635166666666656,26.25480031840633,33.53974736448441,36.211079921109636,37.82696999999997,38.06610794381704,45.29260666666662
2019-01-16,36.33692333333331,26.44753666666668,41.807403333333326,32.77401333333332,26.727390883780085,33.41301742855222,36.05451082292583,36.92211333333331,37.169866398658534,42.91109999999995
2019-01-17,36.95563666666665,27.11989333333334,41.73404999999999,33.96890666666666,26.880765446805057,33.49777072878761,36.41905594436317,36.40584666666665,36.48492834058916,40.06043666666661
2019-01-18,36.96390999999998,26.859276666666677,41.57306333333333,34.46384666666666,25.874520034936978,32.32532910671313,35.66690971011101,36.89118333333331,36.12848287318001,37.893286666666604
2019-01-19,36.586503333333305,26.297563333333347,41.55455666666667,34.15268333333333,27.037985230120455,31.209958758451155,34.62339014455435,38.273933333333304,36.42395974505899,37.044066666666616
2019-01-20,36.11584999999997,25.493820000000014,41.76381333333334,32.96505333333332,28.576508015636605,30.04139445526116,33.68693249000216,39.02849666666664,36.31611678022974,37.162099999999946
2019-01-21,36.15475333333331,25.353440000000017,42.48804000000001,31.723063333333318,31.86340491490159,30.2018775025453,33.85175436846727,39.47047333333331,36.32696097328321,37.852999999999945
2019-01-22,36.03159333333332,25.270800000000012,43.230926666666676,30.89537999999999,32.284022417268496,30.270779416522284,33.813409893330224,39.83603333333331,36.44861161897262,37.0938566666666
2019-01-23,35.91664666666665,25.46639000000002,43.27966666666668,30.665613333333326,33.206539459424924,30.309389603333987,33.54206795649715,41.004049999999985,36.71396249085348,36.07861333333327
2019-01-24,35.833439999999975,25.661980000000018,43.01516333333334,30.47984666666666,34.255666280801464,30.2923280492064,33.17919129404421,42.40708666666665,37.26834927104547,35.131293333333275
2019-01-25,35.89452666666665,25.97419000000002,42.981423333333346,30.20259999999999,35.359030765562004,30.244243454484472,33.10774429148865,43.71128333333331,37.27356706569531,35.16215333333327
2019-01-26,35.838623333333324,25.867700000000017,42.96930666666668,29.76551333333332,35.41476822598011,29.91066956832684,33.25792555295448,44.72120666666664,37.00005061731752,35.19527666666661
2019-01-27,35.938083333333324,25.761210000000016,42.60691333333335,29.622479999999985,36.904556117718094,29.67416457310527,33.72678054396129,45.62180666666665,36.38741840483899,35.51284333333328
2019-01-28,36.12518666666666,25.608430000000013,42.13265000000003,29.55096999999999,38.6335995547446,29.482246395819647,34.1721106387702,46.00226999999998,36.048090403796635,35.58106666666661
2019-01-29,36.460593333333314,25.655193333333347,41.96324666666669,29.43493333333332,40.430755134990456,29.450265205013128,34.375724746493425,46.44999999999998,36.053527446539526,35.691319999999955
2019-01-30,36.608896666666645,25.701956666666685,41.76418333333336,29.319309999999987,40.762946706992885,29.028804129005966,34.10114831115272,46.701459999999976,36.25610786829401,35.90370333333329
2019-01-31,36.627256666666646,25.74872000000002,41.565120000000014,29.251056666666656,40.605373671257496,28.63109639690103,33.8500967720099,46.93653999999998,36.4312744337094,36.11608666666662
2019-02-01,36.49731333333332,25.74872000000002,41.565120000000014,29.345339999999993,40.4478006355221,28.30676700559938,33.59904523286708,47.00366999999998,36.547052198542794,36.328469999999946
2019-02-02,37.50554999999999,26.600860000000015,42.025750000000016,29.605003333333325,40.46140404015551,28.611893085687168,33.94845925003412,46.62182333333332,37.08428790235917,37.00756666666661
2019-02-03,39.09101999999999,27.31324000000001,42.456423333333355,29.996239999999986,40.485323004439756,29.88030741586175,35.02241855262283,45.955986666666654,37.00673742821348,37.06432333333328
2019-02-04,40.85475,28.141980000000014,43.29126333333335,30.51513333333332,40.42238571193875,31.126981941670255,36.23779782376463,44.81500999999998,36.9310722325041,37.267759999999946
2019-02-05,41.769749999999995,28.397390000000012,43.92330666666668,30.86749999999999,40.937448805993945,31.76465549771312,37.09042760730377,44.364893333333306,35.84867049700373,36.665319999999944
2019-02-06,42.10455666666666,28.04647666666668,44.22652666666668,31.10367666666666,41.89516971408836,31.69822037957212,37.231277090692714,44.727853333333314,35.296807543249436,36.64502999999994
2019-02-07,42.519993333333325,27.49761000000002,43.97068666666669,31.10181,43.069563428077146,31.75219810207469,37.47172259955911,45.41697999999999,34.58218181948303,36.45790666666661
2019-02-08,42.901959999999995,27.352580000000017,43.52532333333335,31.19163,43.64931163023075,31.632707679009155,36.96275451044653,46.083073333333324,34.21457720792298,36.121756666666606
