,Adamawa Central,Adamawa North,Adamawa South,Borno Central,Borno North,Borno South,Yobe East,Yobe North,Yobe South
,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI
2019-11-14,7.358955138252479,11.121231643124707,10.464937549814202,18.152565481820556,17.688726855974856,17.488420708060175,20.595277483307527,13.399580009843353,13.004513584175593
2019-11-15,7.480901966375551,10.672516866464642,9.874645300416576,18.886387879310448,17.292281171736636,17.173465782740816,19.84225568722125,13.811329865022541,11.796421126533161
2019-11-16,7.693715295164729,10.400913242143178,9.440509204105561,19.75948115253314,16.93920027106753,17.463490190455463,19.92214849529444,14.239974225323465,11.431850408722893
2019-11-17,7.182198518456563,10.427947375681027,9.522672339276072,20.278374896676684,16.354540405684983,17.189817502989673,19.514879275870527,14.750908405772714,11.423282869288188
2019-11-18,6.637279182175785,10.291792787018709,9.646231618247874,20.44505587481829,15.768323763915026,16.61155742776263,18.929864412548373,15.144568433252791,11.406776672035079
2019-11-19,6.41142348228797,10.117633077679061,9.755594535276458,21.02293800333167,14.969516767241387,15.382131037123244,18.170168918593465,15.538731061995803,11.22729705976147
2019-11-20,6.99806865224632,10.259966545027174,9.200810802124384,21.251528262645277,14.856170934618241,15.12093692322585,18.31495056690822,15.652906690553777,11.2342146390228
2019-11-21,7.577361669305431,10.507028648721034,8.855185231790415,21.711719590428956,14.067577247777395,14.862770026877243,17.943837805631826,15.884399153870518,11.235969070280325
2019-11-22,7.8556787203994105,10.888190487986135,8.575224633819277,21.8729979026018,13.618864560699771,15.229104359002319,17.519706538443135,16.161954377653956,11.289311681252924
2019-11-23,8.05567872039941,11.168965345240634,8.772571839833937,22.434800209129037,12.866325317855818,15.255126133575367,16.385789271051635,16.603775401131184,11.434218589675675
2019-11-24,8.308501135103187,11.761660970246266,8.772571839833937,22.855730436688063,12.761935824204821,15.591016141458647,15.941992635847406,17.071795932147534,12.186954879630397
2019-11-25,8.621635089014815,12.90998632909794,8.557954122618902,22.76515943208777,12.345864440391503,16.04583250604376,15.590749923657114,17.37673101679683,12.857159781568532
2019-11-26,8.33591283891725,13.329011004208596,7.777396859393515,22.480858015799026,12.905807084473361,16.51784196731717,15.266135583534137,17.724913854168097,13.435031798594048
2019-11-27,7.994198388264106,12.661841509033515,6.686382220697355,22.238486498405933,13.12168842588387,16.772704861932468,14.33415194478358,17.71718650301078,13.397030808491749
2019-11-28,7.528605037019205,11.279083162154604,6.0648417384757565,22.448335585387266,13.748315173094198,16.06580662515375,13.397446987571337,17.388784500232795,13.409530411308111
2019-11-29,7.62133570068256,10.560852419738408,5.943975553462174,22.471012366633996,13.221372373532303,14.535681622229049,12.835735498612612,16.180662478852017,13.505082404312295
2019-11-30,7.762833718353668,10.485225133441658,6.02369796181637,22.802714384367807,12.974904791127118,13.074926631122368,12.63683691106926,15.121075605806425,13.564924101783982
2019-12-01,8.042829122619931,10.970332675225636,5.698148842071397,22.626638251546847,11.938564257281286,12.338758572225812,12.251695896083623,14.753393386736319,13.824109303765661
2019-12-02,8.230509470473306,11.179929677832954,5.29850577925459,22.266565709213264,11.310103419992387,10.941875721691154,11.989298833834544,14.81107804547029,13.053787695931844
2019-12-03,8.450820672502704,11.623664271972538,5.300703966482856,21.682796151467702,10.77094080099562,9.351339447585907,11.912441857767659,14.869300091155038,11.749043128962674
2019-12-04,8.350514950128359,11.311223406449484,5.232038205264796,21.717894791377862,10.895107833682886,7.63241081409764,11.098366023863521,14.245421654271636,10.15549064647049
2019-12-05,8.29036131922547,11.125032220176346,5.215007879208366,21.364392955651578,10.974679611474764,7.905477167995425,10.066757771964987,13.972378919344932,9.458645266822804
2019-12-06,8.272615077618966,11.055965832591653,5.2040704703534395,21.16038775126284,11.21588410566364,8.436761834790824,9.263392240382112,13.98115984325505,9.560374415067445
2019-12-07,8.560126579933318,10.986232810607659,5.371330181352413,20.742646875985915,11.43422581610352,8.930326689100605,8.88547743473525,14.51510571628333,9.845973777386341
2019-12-08,8.86509137918246,10.665305238845022,5.3202749202803234,20.68995475121589,11.67608197616579,8.785546321956906,7.914419577064638,14.66146819773816,10.139541681504676
2019-12-09,8.731588864888009,10.067657776235295,5.061278191817945,20.12525984271026,11.749907808040627,8.438634432968712,6.8691494593919264,14.560169783668636,9.95758265843719
2019-12-10,8.390529912706251,9.103069785664447,4.710737414641831,19.267756922790394,12.079778672725448,8.214015428025204,6.329360400994901,13.828143982783152,9.573019154404028
2019-12-11,7.973135916434756,8.423414069608036,4.578650773292745,18.644450539498546,12.400869722123316,7.980489824175755,6.44342332553241,13.524993142639472,8.926803805340148
2019-12-12,7.616644141456391,7.5821237299409,5.301652001192694,17.56304514672355,13.318837912782193,7.916157891423675,6.747702183625143,13.152683378009511,7.774659420112329
2019-12-13,6.771970239639415,7.207354053319595,6.108653418048676,16.489970559769517,13.618687479185361,7.397441564246132,6.83249597921984,12.89277849947488,6.635047447908498
2019-12-14,6.07022274755521,7.018777926474129,7.001111306362252,15.48012808604073,13.945240816270818,7.172162005155556,6.974051008559961,12.277697662703156,5.87896561655785
2019-12-15,5.6847535516831265,7.158496100766832,7.015543464606623,14.814476921704767,13.587615504905633,6.882432643931748,6.762297985603012,10.944248935602692,6.243129427559744
2019-12-16,5.849443163997417,7.454088032005775,6.5880443461498785,14.51041499465905,13.693656288365935,7.109753074286026,6.706250803297935,9.7849334587539,6.850172084259171
2019-12-17,6.155228513437372,7.807585732626461,6.005053002424538,14.29374341809285,13.57453609486865,7.509426085572936,6.501317268445668,8.500661793010236,7.498680484224597
2019-12-18,6.3889011636147925,8.062415242692186,5.618483733831165,14.286211199224162,13.526217885117186,8.067275660925985,6.493815618082588,7.943941611775881,7.9995845490699615
2019-12-19,6.628470022616052,8.278512361702328,5.625668654579333,14.165916910048116,13.738217862336342,8.47947825836319,6.568548095200716,7.577474938751493,8.274101822201514
2019-12-20,6.343764707100301,8.381810411547571,5.710044240918155,13.59337941144812,14.192029953006731,8.662523487270787,6.698474197886248,7.553709660483189,8.494375247999528
2019-12-21,5.90547605472718,8.28898424291094,5.807966319572433,13.177670301378576,14.62934159192289,8.437659882688491,6.261424946156082,7.744536600826197,8.60592196509647
2019-12-22,5.301681341503113,8.486673679790302,6.538593568986975,13.026041675048566,14.49071484022337,8.461047468086385,6.002347607789051,8.49929579418246,8.793816206542092
2019-12-23,4.972665194911996,8.635953793095025,7.20540273343286,12.94195802903163,14.386158772538872,8.622985233862012,5.660046181553099,8.693998020597796,8.677200668797807
2019-12-24,4.707937447817442,9.050562433167926,7.886445469539296,12.97094317291077,14.30367943288727,9.098876411526074,5.910822861868623,8.97011769604426,8.212790997911265
2019-12-25,4.559866776932138,8.702812699595798,8.056843666383774,12.898103787750918,14.464236679669895,8.787978169494048,5.800057028394845,8.708984421520773,7.755999616379936
2019-12-26,4.28995247345598,7.5075142963669785,8.020649053666128,13.421348055841603,14.658368640095823,7.860102815271637,5.335016345849795,8.725247874803946,7.229367150578688
2019-12-27,4.148116798017151,6.313217496707871,8.052274607113313,13.737763702655721,14.063130830015249,6.872167502800951,4.860076061747896,8.384967457675668,7.041856435833135
2019-12-28,4.101143746601372,5.6850560241093575,8.003684704788371,14.037312278270525,13.718076865180956,6.558788018970884,4.548855141117969,8.065682655632246,6.8455960357266115
2019-12-29,4.2121958234929595,5.926682056717142,7.900140832247541,13.852133337659652,13.067996385333139,6.708988519071494,4.65945364272656,8.119410042320732,6.922854562034003
2019-12-30,4.336973503734008,6.117605847118536,7.672527480798519,13.786095527290096,13.295939732703543,6.887066839456267,4.719509228008878,8.376086477513148,6.975525265881411
2019-12-31,4.505364181137044,5.460008958987089,7.475971606147205,13.292140599392708,13.535385954912014,7.074956912637592,4.830939284559432,7.93942841911391,7.0294041216958005
2020-01-01,4.22444332737302,4.785498380405991,7.625577201396467,13.201884182524104,13.552799753543708,7.019936885921777,4.635504637905272,7.0959759316594235,6.713417344787721
2020-01-02,3.9381526076949753,4.141117067137032,7.423811668918312,13.311615911592071,13.172027950523484,7.06881139011292,4.15509278942726,6.320132060126023,6.434584034170303
2020-01-03,3.594410400101698,4.271208482726366,7.322515104499544,12.935334169295977,12.489754958969646,7.166024439908192,3.642225863310266,6.160939524447104,6.2187725819374435
2020-01-04,3.708615568049217,4.431351938523426,7.248582701746521,12.132564825594464,12.299098031755689,7.576573880546618,3.4387512251622616,6.324463771092021,6.189908710197407
2020-01-05,3.355791510928778,3.9886809263818,8.924377025756513,11.211179703144616,13.278993214133921,6.816089016784797,3.0997850773006856,5.592376465204634,5.6002021077076
2020-01-06,2.7759226923964757,3.4767606804525655,10.774274426785126,11.152135206623013,14.353987676575848,5.96176801722595,2.7010737842324097,4.794330306173428,4.714518575567447
2020-01-07,2.1566005628069767,3.139466128725123,13.016113710839816,11.618870687131443,15.264891041699682,4.99055817084268,2.518536639944465,3.714938139248106,4.021747635765629
2020-01-08,1.9369522922304452,3.8322939480924254,14.331878385512928,12.423839817971517,15.412215882930118,5.263584153625136,2.7664595108696903,3.46955592353662,3.808198723155842
2020-01-09,1.94121676315578,4.589358304297348,15.238742299065256,13.390364497660656,16.082024594530772,5.554154841936829,3.0426815435176713,3.263600245958969,3.80876176395493
2020-01-10,1.9873202478306593,5.171670665288036,15.856117900264346,14.2953352886532,16.69069333147767,5.925446866449497,3.083074490083374,3.3156030297354007,3.7759472783970565
2020-01-11,2.063585640780184,5.342585856438872,16.09659204489488,15.050998014271293,16.743494302899773,6.139315631447107,3.1358944097939627,3.129682641816109,3.7816507960019776
2020-01-12,2.0893104534871902,5.413761478586466,15.31721369710458,15.462437753684974,16.03009964305815,6.4467044232527995,2.640508451445042,3.217024555973696,4.0080442982421784
2020-01-13,2.0795701626326792,5.899049476642156,14.344309257840843,15.62759555248224,14.870803174133679,6.662223340051551,2.376371189754314,3.399032451470749,3.875338734964649
2020-01-14,1.5873225653682497,6.2854445552467375,13.276025285491647,15.494475837125941,14.281520088265895,6.5520310009435505,2.0947960449487066,4.299651862083059,3.8221809174861825
2020-01-15,1.1299465038306746,6.497336495917629,13.12957480576869,15.867663548692656,14.355676046749428,6.306257453743601,2.3437668892317123,5.387386150128816,3.523044678403764
2020-01-16,0.6697181436202467,6.115629058792596,12.835364629530536,15.963811360642104,15.656188254454108,6.013920913331366,2.3451550107739103,6.428834581753158,3.917999059065972
2020-01-17,0.6658318711583785,5.574198204029675,12.692597305596484,16.254045796899053,17.110264457093525,5.702726852137304,2.372543986805782,6.86655289695159,4.141802174858079
2020-01-18,0.6626500160601464,5.31057235699377,12.750000225300324,16.04727337932498,18.398355173155007,5.228057753522498,2.4175053529845716,6.869218243554262,4.186680203899981
2020-01-19,0.6609953377004193,5.0648443220037125,12.55116172816499,16.7998909994743,18.78730170515752,4.80742312913949,2.4216995544099227,6.704859104391734,4.305132671072486
2020-01-20,0.6653879620684569,5.001324915893723,12.404085997413342,17.200959079326314,19.033639588015223,5.120850410559851,2.3889344849306386,6.764833211675433,4.49425618930513
2020-01-21,0.6746245942215877,5.1635125739948755,12.162855778907975,17.494196271489468,19.335660039656222,5.624137336505435,2.1788368212663536,6.572058526428673,4.876416356977987
2020-01-22,0.9198525120837767,5.3031636130183735,12.012267931596108,16.94872658461405,19.771318480643828,6.136636210074869,2.14076182643331,5.998356127990807,4.706252534456668
2020-01-23,1.271144814711691,5.715597572588371,12.104105693270826,16.471149003020415,20.061870548566045,6.00024469464566,2.11998329977884,5.3145954442301235,4.542402947593288
2020-01-24,1.6464638942517855,5.992060674517828,12.254829168026307,16.0780485798216,19.87337967836117,6.047009530569267,2.3247189687025895,5.007579538942189,4.466367562822823
2020-01-25,1.7863432475360643,6.386524796966243,12.727309680290263,15.854808314681714,19.672765158659594,6.1008864290504805,2.3981991335485358,5.1744746481588555,4.585501785970614
2020-01-26,1.7738544042360793,6.369171230883864,12.453305106324336,15.51354625430089,18.75002323722418,6.589427519276715,2.804578559302048,5.447673671357879,4.599698801224084
2020-01-27,1.7525336733467398,6.385250037038421,11.878389372933013,15.138343831307973,18.210001384081036,6.924196200681956,3.1893812459894657,5.7856064153056606,4.912096562055949
2020-01-28,1.7374079186786038,6.392023645325633,11.227826096573883,14.607955879483889,17.50091276342386,7.221967383790763,3.597331137119697,6.101588778495633,5.179298466943421
2020-01-29,2.00055610206289,6.544026657543367,10.561082088393889,14.401503901209134,17.4588662009844,7.215379319822081,3.7056047271997854,6.404083752540701,5.566973894084396
2020-01-30,2.2393577630781736,6.577552122870775,10.217944833491929,14.30414474478762,17.094673094777008,7.724818031123365,3.7980592003704374,6.519257248994985,5.790503288832607
2020-01-31,2.5182979379638266,6.772755007588956,10.142168170413681,14.705284257072897,16.556353794823124,8.222937081935205,3.952705074314558,6.814808264189047,6.21861574976293
2020-02-01,2.5597722433410737,6.96176325636091,10.383426097711805,15.054916948619912,16.121352892472917,8.730951889324832,4.06280954293189,7.020302551826002,6.6176025454754415
2020-02-02,2.801736840263844,6.959838149705816,11.436367967774297,15.154225768145134,15.747273221624809,8.542641119948918,5.123708742756385,7.500881239332776,7.185330865493054
2020-02-03,3.569313563995749,6.964502857863178,12.00174139182833,14.74961479302013,15.55890741951751,8.365478575941117,6.2518391809579015,7.893078349473008,7.835139311701874
2020-02-04,4.353114013569201,7.045744209159264,12.212327193547138,14.119122555751053,14.940870986750516,8.157143911225726,7.366139564146561,8.337683387159474,8.380125954975684
2020-02-05,4.913287841729793,7.398483582035791,10.876160922613183,13.730989364057203,14.195876338551477,8.068886396946855,7.612478452090898,8.43493692030969,8.641086015842033
2020-02-06,4.914819220892054,7.806416579316415,9.908819931075431,13.763952028212278,14.004462062674653,8.053572916085445,8.11207830828634,8.668122596493628,8.913357656499896
2020-02-07,4.9721361078539275,7.904368415251501,9.02197319801312,13.848047701026637,14.170867140890012,8.145473781732308,8.437087441103364,8.936002894324952,9.454142867096428
2020-02-08,5.12337761280875,7.27673396645294,8.498893052837948,13.468743443398898,14.601333870738868,8.067032355630097,8.709664891624238,9.33172420798311,10.062725401418026
2020-02-09,5.315632958247504,6.483498509127589,7.98439296611414,12.771914600973687,14.374174326453053,8.021028106132983,8.661034853314115,9.589407699775009,10.569010847183145
2020-02-10,5.501291641789204,5.967466692055157,7.802274181935076,11.999600813709852,14.398999520525274,7.703349952224272,8.811870278188822,9.855947072559188,10.79209836005908
2020-02-11,6.025487774797047,6.096255731012255,8.013296977584448,11.293479106318104,14.727758305769042,8.064583035772655,9.60612058504616,10.020344797218657,11.014020013719431
2020-02-12,6.494272990032566,6.186234354554241,8.374392340454628,10.644392782649506,15.550723222494762,8.06006760547246,10.51393891844201,10.103013482313012,11.376964887333367
2020-02-13,6.982683262674878,5.742045649841895,8.799968860370774,10.357696632206396,16.424029022392997,8.337707080506483,11.309451214160953,10.044511713229275,11.954239167436123
2020-02-14,7.196826338177431,5.319482957361117,9.307241809887948,10.443917306662362,17.044669316440512,8.259404548119313,11.53318483929634,9.493783121990555,12.343817578847114
2020-02-15,7.528361250993132,4.973540633478902,9.796963790569329,9.909230454120394,17.214877401000397,8.606897840868529,11.68417960786173,8.45539970008597,12.567843059370544
2020-02-16,8.044464761438975,5.7266886728361825,9.918228229258853,9.340830791517831,16.446782719710374,8.746993695272089,11.692002446830253,8.102975366170675,12.238152046449718
2020-02-17,9.0570554857976,6.710144974755555,10.390583640900646,8.356775353170084,15.511622722795574,9.760405355038097,11.45372769588895,8.271204812519828,11.329961940875549
2020-02-18,9.789803246459973,7.720601106879738,10.898376234542615,7.69554552456,14.833532993943498,10.781992833356554,11.220526406641772,9.051004761965535,10.478996303039514
2020-02-19,10.398148992939756,8.305471167013817,11.498488680954871,7.073200591142187,14.455704912369084,12.333587309479332,11.662256467982937,9.48138031138899,10.276186106338676
2020-02-20,10.351369177824592,8.564210639847717,11.296214899324818,7.125743898499891,13.940323953164127,12.327008210828621,12.330977614778773,9.811333741506703,10.609569430209513
2020-02-21,10.557564895788236,8.143524236314235,10.966707393569868,7.4317332191363485,13.130089372477824,12.027732413090606,12.951262995217741,10.117830775037566,10.895678905265592
2020-02-22,10.487897235643272,7.611669139968419,10.471405640203598,7.689433510862503,12.86076382081509,11.425574800112436,13.07412074154667,10.239250400661893,11.076483099249343
2020-02-23,10.620229949594298,7.184494340526901,10.343883485777658,7.75558349247387,12.499952846799383,11.758721996768179,13.190262078012443,10.293691962234526,10.994693563234454
2020-02-24,10.63602687972141,7.3372755963089675,10.1013972623378,8.252620351429883,12.476158041279092,12.259800190430937,13.232362331529187,10.573333919421291,10.753593820606179
2020-02-25,10.916672724998355,7.703132288813774,10.210820410976634,8.890881512490685,12.696481286815247,12.891010475966311,13.428364507510345,10.729391954603374,10.400461269089407
2020-02-26,10.982715205763222,7.965605725461015,10.206448947740455,9.246056412544503,13.78780107632854,13.166166477808034,13.561961739473844,11.07643613600881,10.552245415545412
2020-02-27,11.019902760339031,8.174402912193656,10.163050631558344,9.167107720021027,14.403081173510065,13.346924323185142,13.59227485818395,10.858801877478632,10.372051024054725
2020-02-28,11.063758213263844,8.218351802143538,10.315949431631992,9.007930875423282,14.629777696781153,13.478019075406406,13.68284337693675,10.839337363127457,10.371881802950965
2020-02-29,11.019960146795697,8.404954988433737,10.608449347888316,9.186917683406554,14.355608253120081,13.725183981711565,13.846917379508477,10.82903024906881,10.335118097833776
