,Adamawa Central,Adamawa North,Adamawa South,Borno Central,Borno North,Borno South,Yobe East,Yobe North,Yobe South
2019-06-18,25.580865603644643,24.958586416344538,13.22152886115444,34.87582909147001,20.17774187032923,24.83940042826551,30.87659157688539,23.921120320091443,25.199645075421454
2019-06-19,22.76958002270147,25.11111111111109,13.093858632676705,32.948337755579836,20.95485417499001,22.788203753351198,30.6142267540665,22.56612267867191,25.188470066518825
2019-06-20,23.53347135955831,24.47397563676631,13.646877409406313,32.25806451612904,20.892252539334788,22.06434316353886,27.84371909000987,24.132138857782746,24.826038159371468
2019-06-21,24.287749287749282,23.134114955676274,14.036478984932584,31.40930767965796,21.758971167807502,19.805555555555546,25.44711292795093,25.11655011655011,23.600464576074323
2019-06-22,23.92953266454611,21.29108676339945,14.361054766734275,32.06850235057087,19.75657465768311,20.60693641618496,24.573378839590426,25.76980568011957,24.630303030303022
2019-06-23,21.685689201053552,17.864983534577373,13.169642857142856,32.49732374980884,17.534410532615198,15.507442489851144,25.048828124999982,27.910863509749287,24.750940889971204
2019-06-24,21.600349803235666,18.933408577878087,13.550536838208068,30.711781740588325,16.861691924036062,16.516853932584265,25.22123893805308,27.88135593220337,22.568973315241948
2019-06-25,23.08882015024303,18.415115623237433,13.304252998909485,31.88560942040068,16.829408385985058,16.586741889985884,26.241846462619147,26.35019897669129,20.432043204320415
2019-06-26,24.334516415261746,17.976588628762528,13.057438458794145,31.954594930803925,18.15286624203821,18.854550609583207,26.618163572503747,26.169296987087503,21.11644932509721
2019-06-27,25.46265328874023,17.85220038748961,13.011020263064339,34.640727957326625,19.58356781091728,18.790618818875373,28.40851495184995,26.85399768250288,21.39649753030981
2019-06-28,26.102857142857125,17.133956386292823,12.294182217343574,36.173001310616,20.053784095274686,17.779705117085854,28.323545114789084,27.345132743362818,22.20410065237649
2019-06-29,26.933962264150928,15.004387247733247,10.522302706824242,36.58247160535685,19.50832672482157,16.927621861152133,28.189242466910702,28.78881987577639,22.372800760817867
2019-06-30,25.304465493910676,14.60342979635583,11.430625449317036,34.0358104896213,21.358504534517856,16.056910569105685,25.824468085106357,25.89385474860334,20.66315327184891
2019-07-01,22.202125254352236,10.893546607832313,9.822064056939498,36.00701642481263,21.612604263206673,13.864565090484524,24.056847545219625,27.939560439560427,19.240008735531767
2019-07-02,23.39407744874714,12.44407158836688,9.832561453509081,36.149248909707644,21.765913757700204,15.059714535391777,25.937419188001016,28.03970223325061,19.61701180138052
2019-07-03,23.490393412625775,12.514060742407189,10.554951033732314,36.671528115378386,21.65676077265973,15.36404160475482,24.9679240441365,28.431646631255237,19.820022497187843
2019-07-04,21.875721875721855,13.813393107312965,11.613603473227197,36.14438588084971,20.661764705882355,15.419027736355494,22.20221250321583,26.183310533515726,18.646377469906867
2019-07-05,22.30334432406969,13.736416829200325,12.357484369253395,37.19452590420333,21.857116485139368,16.372343609697687,22.640061396776648,28.328690807799436,20.017773828038198
2019-07-06,22.66760431317391,12.79358938933406,12.439837097371337,38.4035404032126,23.492875411033978,17.6738536289098,24.31342907533381,27.81728665207877,20.88676374701151
2019-07-07,23.13878676470586,13.67219353085076,12.312202271894462,37.3981034769589,23.897869213813372,19.204307508226133,24.19152669842064,28.863450531479955,22.858955381687444
2019-07-08,21.635823623486385,10.892172961138467,11.667266834713715,36.516193992280606,21.65976665412119,18.03713527851458,23.30508474576269,29.06147091108671,21.333614686642736
2019-07-09,21.51294865970011,10.886214442013118,11.469026548672565,36.516193992280606,20.117557830868414,18.241430700447086,22.60239760239759,29.1414419372592,19.606164383561637
2019-07-10,22.53360674413304,11.595773503115675,12.571633237822347,37.512639029322564,21.661775495231108,17.001499250374803,21.99691991786446,28.65044247787609,18.93988364576599
2019-07-11,20.923423423423408,11.355797293711849,13.37230544391669,34.79152426520849,20.271247739602174,17.062894974420693,20.574534161490668,28.099173553718995,18.4664536741214
2019-07-12,19.686450167973106,11.169102296450932,12.685218648355614,33.81369016984047,21.66666666666667,18.522895125553898,19.561815336463205,24.999999999999996,18.494027303754255
2019-07-13,18.17761332099905,11.08234075608492,12.980769230769225,34.571974301093945,20.813484792964452,19.21309592188396,19.99466808850972,26.910299003322248,17.141036533559888
2019-07-14,17.123130034522422,11.062289997415345,13.087248322147644,34.042553191489375,20.587169264226173,18.248795692830814,16.870415647921742,25.71590586901048,17.58169934640522
2019-07-15,18.419243986254283,11.524453694068672,12.975970425138627,32.879075383819234,23.366336633663373,20.51572683479738,19.16666666666665,27.09513023782558,18.752735229759292
2019-07-16,19.32453589800938,13.119457485654658,14.569536423841052,32.42634315424611,23.829176386147505,20.42948345908298,20.65884980457843,27.97799174690508,19.43896559281174
2019-07-17,18.281036834924954,13.153765690376561,14.173228346456686,30.08802816901409,23.438051535474766,20.500873616773433,20.67039106145249,28.37398373983739,19.22410056350238
2019-07-18,21.273110227006768,13.188253801782894,12.289685442574976,28.356401384083057,24.973394820858463,24.13591095489161,20.584144645340732,25.358592692828132,22.12692967409948
2019-07-19,20.84606345475909,12.630753138075306,11.708394698085414,28.404329608938557,24.50649119687,25.64178223664797,22.649930264993007,24.65240641711229,20.194862710363147
2019-07-20,23.1516587677725,14.14115204981836,13.790587376869752,29.778009018383642,25.28940338379341,25.24300441826214,22.47439800719621,25.46634225466341,22.562308701355487
2019-07-21,22.041872500588077,14.888658726048671,11.721341688168073,27.429440594896068,27.06807218152582,25.87514585764293,22.99613045881701,25.49280767181672,24.248973416900803
2019-07-22,24.344023323615136,14.605029210058413,13.280662151993972,29.78760145052669,27.06807218152582,29.05044510385755,25.98996095928609,24.628055260361307,23.786304854780578
2019-07-23,25.374969264814332,14.263997973144155,13.483575248281118,28.894783377542005,29.007497322384864,29.82089552238804,26.099210822998856,24.927991620843144,22.84969591659426
2019-07-24,24.265842349304453,14.90601006089488,13.826870348609466,26.936522539098448,28.84615384615385,30.83333333333332,25.813886488043774,24.114625574479586,23.887375113533142
2019-07-25,24.36770428015561,13.952892985151044,15.673864482501852,27.677791368163557,31.35669362084457,27.746686303387317,29.447181171319087,26.106310552500638,24.79194042925974
2019-07-26,25.145914396887136,13.20123520329387,18.144096567333072,28.53913043478262,31.188561215370864,27.56804214223001,31.650380021715502,29.17210759989552,25.358422939068088
2019-07-27,24.75296442687745,13.417246920192813,18.870145154962717,28.77813504823152,30.802158942862448,25.898203592814358,31.981105862739625,29.687499999999986,23.734689161081572
2019-07-28,22.590361445783124,13.295542385982985,18.870145154962717,27.816411682892923,28.633562885103288,24.141780630756337,29.63063552417163,27.08333333333332,22.1851357365376
2019-07-29,22.74848343443769,15.519877675840972,17.56914686404362,29.46843282298298,29.33673469387755,23.809523809523803,29.272873624899372,30.55330634278001,22.013689556193412
2019-07-30,23.480662983425407,15.959040959040955,17.63785686351192,29.6983356449376,30.131482834185537,23.796423658872065,29.510413849066797,30.961897148947486,21.868830883965774
2019-07-31,23.49689011748444,17.823500247892905,19.11005164878823,29.921397379912673,30.3057881325082,25.06887052341597,30.833110099115967,32.56977356503421,22.94420793188437
2019-08-01,24.231127679403528,16.425722831505478,19.17098445595854,28.82612533097971,30.076419213973807,23.726505039498768,30.12147984538927,31.48742643124664,23.33637192342752
2019-08-02,22.95271049596308,17.429139731476873,18.737826256330337,31.054030115146144,32.61183261183262,22.272971520687793,30.41899441340781,34.44913020558775,24.69947833975957
2019-08-03,23.450388875795422,17.965146078933877,18.587953729557224,31.40238313473877,33.624697786870016,22.96398891966759,31.65697674418603,35.115529285330446,25.237543453070675
2019-08-04,22.62391996361981,16.061137559508882,21.32812499999999,37.32851985559567,38.09351868568335,22.083111347895564,35.53837342497134,34.83475479744134,24.3515205724508
2019-08-05,23.441004934948396,16.22374082510756,20.848056537102465,37.56490599820949,37.14441021924264,23.12781159036781,35.74712643678159,35.805422647527884,23.42713337908944
2019-08-06,23.513452407867952,16.93904020752269,23.63636363636363,37.84170091120244,38.515965166908586,22.1961398017736,37.11738484398215,36.996238581407816,22.05444978265842
2019-08-07,22.841480127912284,16.068152031454776,23.60896445131375,37.1068064688111,36.96647737680896,20.903805496828745,36.467153284671504,35.77170418006428,19.62334340850964
2019-08-08,24.652696020720498,16.992600422832975,27.8720884326885,39.73721590909092,39.47076239822356,23.254564983888283,39.88943846377652,37.718120805369104,20.993961913608906
2019-08-09,25.93510032202128,17.55871108683779,29.258184832159127,41.42910033320992,40.535917901938426,23.72602739726027,41.10944527736129,38.525730180806654,21.340887629839454
2019-08-10,22.957198443579745,16.506228765571908,28.60151642796967,41.52395612853569,39.59854014598541,23.598326359832633,39.619107087105824,39.02785673678224,19.678910240817316
2019-08-11,24.279835390946477,17.392601431980903,28.291194420226685,41.933558782574096,41.160102739726035,24.628820960698686,40.76453581753933,37.83542039355992,19.617224880382768
2019-08-12,21.882640586797045,16.65760869565217,29.098196392785567,39.807587583953534,38.149746669168714,25.472717450026998,43.863179074446656,37.13225549960242,24.94451841988459
2019-08-13,21.047526673132868,16.41231593038821,28.982035928143702,42.09691629955947,40.703801279638704,28.77192982456139,46.77966101694912,34.943940202883056,25.044563279857393
2019-08-14,20.92070378404434,16.140073723012108,31.25248508946321,42.609472743520996,43.942235558889735,27.314689112136836,49.03658196034624,36.60407299656174,24.94451841988459
2019-08-15,19.21521997621878,15.540540540540533,33.82812499999999,43.01685891748004,40.38888888888891,25.08805201842318,46.38438273302169,35.88376432951212,24.285085789705228
2019-08-16,18.639421878893586,14.39272338148742,33.836978131212724,43.70302474793766,41.12810707456981,25.622578859988923,46.1777150916784,35.91175649259982,24.26570266606416
2019-08-17,19.15002560163849,14.870093974571581,35.532359081419635,45.38359032933561,42.59405940594061,26.20260328239953,47.935578330893094,36.93031461334901,25.29439472444653
2019-08-18,15.698242187499988,13.977656534164712,34.368614630159385,52.3987206823028,49.130119608553855,29.589632829373627,49.25864909390441,37.12493180578284,20.030681569143102
2019-08-19,15.12503034717163,14.293304994686494,33.85055124540629,55.855533702842855,49.88290398126466,31.61667109105387,51.0661268556005,37.07436665758647,19.770711659095817
2019-08-20,12.877506644116929,13.94485683987274,31.78999586606036,53.59477124183008,48.65927779764034,31.700825126430644,52.0645337708504,35.086342229199346,18.674830527006336
2019-08-21,12.496966755641823,15.038188043191989,34.484159220146225,54.999102495063724,47.087291629324255,31.99672667757772,51.307189542483634,32.951587714731886,16.561890309993494
2019-08-22,11.174512601046114,15.772618094475574,33.40008009611534,56.358229840825636,49.29039301310047,30.63678600710575,50.0136351240796,35.68376068376066,18.25027685492801
2019-08-23,10.86151567514193,16.267547481420312,34.36341161928307,56.669044222539256,48.98228420655863,30.892255892255868,49.67903991068935,35.531135531135504,17.85392245266005
2019-08-24,9.691405253761788,15.706659173925251,32.40223463687151,55.23212969786293,47.293613707165136,30.71408087180956,47.01733764325592,33.275007290755305,15.373896888063165
2019-08-25,11.122345803842258,14.504411001556814,30.591054313099047,57.71479185119578,47.908256880733965,31.66620613429122,46.410046410046384,32.87330941208941,17.513631406761178
2019-08-26,8.737864077669899,15.374609781477623,28.536782538399358,57.20609065155811,47.4727272727273,31.948703652076922,42.593088668631104,30.08426966292133,17.525098210388474
2019-08-27,8.792585170340672,15.489989462592197,30.25210084033614,56.11446853892645,47.20285969615732,32.993774759479315,44.200375033485095,32.14586255259465,17.946467749012722
2019-08-28,8.081570996978844,15.675819781391622,29.95245641838353,56.474121180003564,48.98654708520181,37.066200058326025,43.159822129217865,31.544178364987594,17.88760113710911
2019-08-29,8.836858006042288,12.599469496021216,29.594272076372324,54.259126700071604,47.714543812104814,38.05206200643462,43.85224274406329,30.113165884625978,18.498896247240612
2019-08-30,8.037825059101648,12.499999999999995,30.948419301164733,55.704574683079215,48.48089468779126,39.01049475262367,45.534246575342436,30.816148707522487,19.176201372997703
2019-08-31,8.201554543017952,10.863095238095234,30.722891566265073,57.2507552870091,50.21359223300973,38.492185105730904,45.64102564102562,30.079316656497852,19.05545112781955
2019-09-01,7.527153321545839,10.141706029452623,29.594272076372317,54.36077057793349,50.55748492048989,35.803876852907635,49.04912836767031,27.251995438996566,20.583115752828547
2019-09-02,7.4705439959889635,7.5268817204301035,29.951690821256047,52.14959804264247,49.06238730616663,36.32157316367841,47.17529039070747,24.54128440366971,20.785169029443843
2019-09-03,7.532861476238617,7.5518672199170105,27.47655931512434,48.49931787175992,45.94397962895602,35.95762954480388,45.4473684210526,26.29213483146066,20.85339168490153
2019-09-04,7.420318725099595,9.066158453580178,24.305835010060363,44.4723197859174,42.365513493932276,37.459947567725,42.992374441230574,27.120567375886512,21.39281828073993
2019-09-05,6.117414898865312,9.485839978003847,23.892405063291136,43.87085925676813,42.419296336597775,34.52109464082097,41.42782699322561,25.22779043280181,20.975081256771396
2019-09-06,5.930262153219642,9.372361384745282,21.670802315963613,43.574542284219724,40.531934819254545,35.51540284360188,40.10125233146813,25.08792497069167,21.92525481313703
2019-09-07,6.109071840587305,9.699970870958344,22.364489970123774,45.14905149051493,41.55943921643942,36.824324324324316,42.00390734021767,25.74436090225563,22.643274853801174
2019-09-08,4.485170002411379,8.880714661061477,16.51270207852194,42.2629236562821,37.75013520822068,33.14383172256962,37.814465408805006,21.961441743503762,21.536469572723338
2019-09-09,4.506905742670217,9.110512129380048,16.213151927437643,39.47681331747921,36.26823194592674,31.90340909090908,34.31398073418379,23.804164321890816,16.32608217974071
2019-09-10,4.056695992179861,9.536784741144407,15.708531673379715,40.72580645161292,36.58048069919885,32.13476783691958,33.91599269501694,23.78408771436602,16.183837943803088
2019-09-11,3.3541927409261554,9.671179883945836,14.623000761614618,41.642178046672456,37.442660550458726,31.804733727810646,34.26443202979514,21.434898139946846,15.379419049763564
2019-09-12,4.41656210790464,8.396746260823925,13.065326633165824,40.81161332893436,38.33333333333336,29.960541149943612,31.1712677566336,20.554926387315952,14.912663755458516
2019-09-13,4.4511886697015655,8.679142934635196,13.150289017341036,38.6198751476295,35.747330960854136,25.41749221624681,28.224043715846967,23.684210526315773,14.896401308615046
2019-09-14,4.731182795698921,9.272674587076203,11.519514967790826,36.43932683790967,34.705882352941195,26.765340733888372,26.64952870608397,18.710644677661158,15.824837812789614
2019-09-15,4.517453798767964,8.786381109280606,8.226221079691515,37.918401332223155,34.955831981251144,27.6518331933949,26.03183166981385,20.293873024674234,14.076309549471866
2019-09-16,4.432132963988916,8.533333333333326,7.303974221267451,34.40525020508615,30.052852196099888,25.538461538461533,26.73870878359655,17.455456570155896,14.326458973233875
2019-09-17,4.414346626536238,8.385744234800832,8.011444921316166,30.432603975279783,27.65841223597962,23.29113924050632,25.54257095158596,17.543368774482364,14.146447140381278
2019-09-18,4.380288700846188,8.483563096500522,7.84313725490196,28.443263000498423,24.29245283018869,21.066061808902745,23.537527593818965,17.445742904841396,14.447099717575496
2019-09-19,4.360753221010899,8.31817000259942,7.813044994768049,27.7284681130835,22.384862549089615,17.16970387243735,21.448390677025508,18.82707591120854,14.484861685907203
2019-09-20,4.5643153526970925,7.263922518159799,8.066258552394668,28.86721423682409,22.484656871861638,17.882562277580067,21.85525560022974,19.97673742366966,13.653802753328815
2019-09-21,4.374499866631099,5.428730512249439,5.369127516778524,29.203383856186107,23.138755980861248,17.838816782372472,22.568208778173176,21.01560110125419,14.333096422648653
2019-09-22,8.934793429566941,5.545036516094125,8.502312344361433,24.608651742130963,23.967538322813354,18.420302252637576,23.55531095211886,18.77880184331796,13.909090909090901
2019-09-23,8.792554494244424,7.610763794509369,8.557107053347652,25.142283227318387,25.792096831612678,17.66517357222844,22.992299229922978,19.700395703787443,12.93984108967082
2019-09-24,9.777671527611757,7.664932931836837,8.127461510920154,23.51748606183477,24.68017057569297,16.99180096126661,22.37024701637523,21.833191004839158,11.422018348623848
2019-09-25,9.927184466019408,8.062194068528639,10.331173506119507,22.158900435802888,23.630198108156353,16.300314016557234,21.355932203389813,21.77121771217711,11.074535621913936
2019-09-26,9.927184466019408,7.4971493728620215,10.275689223057642,21.181604565290364,24.534501642935385,17.701414958128787,22.47813411078716,21.211283185840696,10.95094164147872
2019-09-27,10.179193628670973,7.298633323640587,8.735716918540357,21.29277566539924,25.085910652920965,16.65187814256137,21.351351351351337,19.62563811684627,10.880458124552606
2019-09-28,10.740546218487387,7.505980861244012,8.973873532752743,20.407433881343817,23.98589065255732,14.10967344423906,22.571428571428555,20.49763033175354,11.425707842645945
2019-09-29,9.53699043784599,6.7495057893250445,8.53746397694524,21.916623421553368,23.71191135734073,13.870967741935475,21.599999999999987,19.633435156900852,9.828674481514874
2019-09-30,9.023850504057037,6.618665189698138,7.519070105339629,23.883967344102835,22.3079750091878,13.83040935672514,17.217391304347817,19.606211869107035,7.20145852324521
2019-10-01,9.013887960566297,6.62785522745112,8.339687724425538,24.030958526983724,22.562644878034842,14.307914848850515,15.409269540265726,20.21562371549235,7.360042876434074
2019-10-02,9.003925417075557,6.637045265204103,9.160305343511446,24.177949709864613,22.817314746881884,14.785420340975893,13.601147776183634,20.825035561877662,7.518627229622936
2019-10-03,9.419917864476377,6.865843148520535,9.578107183580384,24.752475247524764,21.347891566265066,15.233192004845547,13.969938107869133,20.616740088105715,6.048667439165697
2019-10-04,9.724430312665596,7.048068416396338,9.722222222222218,25.928719592683386,21.955469506292356,15.817610062893078,14.402917046490426,19.12081155856132,6.2098501070663765
2019-10-05,10.035548263604037,5.522986732489968,10.120481927710838,27.48350989406357,22.885973763874873,15.317357512953365,14.831038798498115,19.062697910069648,5.741983594332582
2019-10-06,9.522613065326622,7.582938388625584,10.029498525073741,32.876965772432925,26.598890942698713,15.59797196540411,17.90052053209947,16.375608359576287,5.2535819877188965
2019-10-07,9.869791666666654,7.668452213137857,10.433448408131945,34.60611677479148,26.95412844036698,16.337686000607345,16.24999999999999,17.000847218299903,5.216802168021677
2019-10-08,10.120160213618142,7.749287749287743,10.56721056721056,33.32104001475198,26.981818181818184,14.82367005379557,17.942028985507235,16.63442940038684,4.790011350737794
2019-10-09,10.360852925095664,7.7293233082706685,10.906174819566953,32.59301442672741,27.101584342963662,15.422885572139302,18.36795252225518,17.50508868857225,3.2905484247374535
2019-10-10,10.273786934128475,7.42131100202136,10.375099760574617,35.643375334096994,27.028508771929825,15.52033492822966,20.19064124783361,15.637622619734554,3.245856353591159
2019-10-11,10.501523967858116,7.246376811594195,11.035653650254666,34.82854864433812,27.66037030110343,15.686881188118804,19.44937833037299,16.27138997298108,2.6497970876104056
2019-10-12,9.614835948644783,7.517643448910701,11.38353765323993,36.084412870873386,27.14481141293727,16.344294003868466,19.951412086243533,16.31271160357032,2.7040194884287443
2019-10-13,9.029754204398435,7.7987051206592035,11.784511784511778,35.42835041578032,25.042396834369704,17.464702271332094,19.41371681415928,16.285134743552582,5.2228078581696185
2019-10-14,9.374999999999991,8.72854233343031,12.171738224260107,32.54805880135696,26.074713722545532,17.083993660855775,19.16985253959584,13.919197876732518,6.79281901989325
2019-10-15,9.733579530466884,9.16870415647921,12.510711225364178,31.673501269283342,25.392822502424835,16.7159277504105,19.363997728563305,14.242607121303553,7.097591888466407
2019-10-16,9.544749094671486,9.193993257738267,13.655640373197615,29.994164559424238,25.564892623716155,14.208860759493664,19.574944071588355,14.127506734510614,7.297551789077207
2019-10-17,11.271676300578024,9.545020680878132,13.83161512027491,30.408203510155797,26.421152030217186,14.954729940680606,19.369120088544534,14.29869736443501,7.1610071610071575
2019-10-18,11.58207343412526,10.124873439082002,13.345117101193106,31.44371941272432,26.54296875,14.446589446589439,18.518518518518512,14.894288419059631,7.581315725116159
2019-10-19,11.96986607142856,10.302197802197792,14.092393840410638,32.51792492619148,27.621951219512194,14.295125164690376,19.029633933759435,15.404699738903382,7.474291447203406
2019-10-20,11.00564391995894,9.874917709019082,14.87889273356401,29.334916864608086,26.538245745277724,15.218730745532955,16.661919681002555,12.499999999999993,7.311375846764769
2019-10-21,6.4541213063763525,9.699321047526666,14.044213263979184,28.720930232558157,27.645429362880893,13.329238329238322,16.8603003683763,12.240047534165175,6.948291782086793
2019-10-22,6.124051295472382,9.425070688030155,11.918225315354498,28.0698351115422,26.903460837887074,12.160926546784511,17.251293847038518,12.203791469194307,6.078248719142988
2019-10-23,5.521155830753349,8.385093167701855,9.819897084048023,28.04263565891473,26.016408386508655,12.76026174895895,17.192784667418252,11.020169541069858,5.719600093001626
2019-10-24,3.9783001808318215,5.921651989067716,9.561586638830892,26.045142296368994,23.94722573649015,12.882882882882877,16.96329254727474,9.662398137369028,5.480062374693693
2019-10-25,2.780005346164124,6.134004403900594,9.986916703009156,26.75403225806452,24.70632108894276,13.261205564142195,17.334470019892006,7.232516437537353,5.652573529411763
2019-10-26,2.83842794759825,6.134004403900594,7.619477006311992,28.18606627017843,24.53047144499809,13.360323886639671,17.8780773739742,6.551297898640293,5.691809347524291
2019-10-27,2.8602860286028573,5.656819610307978,9.366391184572995,26.344399145796928,24.13143932911176,12.033582089552233,20.021792427131558,6.972054163065397,6.252938410907376
2019-10-28,4.219192179058395,9.635651912074668,11.81001283697047,25.5911517925248,23.138482950591502,12.583745994756766,20.484949832775904,7.836358398156147,6.213501518336834
2019-10-29,4.199743918053773,9.612496245118649,11.860764933390627,25.666541494555013,23.36692147324531,15.820198482194971,20.287054926856182,9.56496686833765,6.285444234404531
2019-10-30,4.189016602809703,10.410469958358108,13.11053984575835,24.084350721420645,23.73058803001221,15.797143689886319,20.810363836824685,9.313585872970659,7.047619047619044
2019-10-31,4.339772426567871,10.680500457735725,12.927756653992393,22.805728975394782,25.721237400069512,15.927123126652946,22.18767665347653,10.211670480549195,7.118807118807116
2019-11-01,4.4993141289437535,11.023622047244086,13.557820115197163,23.407463249151906,26.216555934638173,15.548132402064985,23.000292997363008,9.959231217239367,6.965906303654645
2019-11-02,4.582285554624192,11.268512556342554,11.879836140191168,22.473663675380415,24.77352560547236,15.970056144728627,24.05761569108181,8.969408969408967,6.783144912641309
2019-11-03,4.840831360168371,10.56958308866705,12.559343979283552,21.59480425762223,22.981580306421076,20.075209719409887,24.079320113314434,10.79889807162534,11.667859699355756
2019-11-04,4.892315873437909,9.14994096812278,11.620926243567753,22.208258527827645,21.560574948665295,20.357876210032263,21.111111111111104,10.608930987821378,11.665076335877854
2019-11-05,4.428424304840366,8.266818700114019,11.47332768839966,20.98523919615864,19.646198333049842,19.317856119231863,21.240916713247614,10.603191777116576,11.324687355257057
2019-11-06,4.379933791698494,9.243212016175613,11.282264779350538,19.037546271813856,19.20798781519716,19.04761904761904,22.79043913285157,10.433856800638804,11.272475795297366
2019-11-07,4.335770103352656,9.826928718099145,11.120229790726302,17.50663129973475,18.763796909492275,18.59066170151818,24.433106575963716,10.070005385029614,11.267281105990778
2019-11-08,4.436419912303323,9.476534296028877,11.531914893617019,18.181818181818187,18.929388976932557,19.19550428867198,23.532863849765253,10.493827160493822,11.831599322526
2019-11-09,4.540654699049626,9.740259740259734,11.726525313717005,17.423540315106585,18.52527833546268,20.086660476632613,24.39172749391727,10.73478760045924,12.32358870967741
2019-11-10,5.295265983406535,11.36230182031708,11.646090534979422,16.12903225806452,16.87194196051966,17.72005772005771,20.246775098149183,11.170784103114928,13.567955545265102
2019-11-11,5.73216520650813,11.917562724014328,11.622176591375768,17.55738266529634,16.758840288252053,16.86399075945711,21.26696832579185,11.629153269024643,14.56923770861524
2019-11-12,7.349665924276164,11.749116607773844,10.854312835328104,17.62107051826679,18.26713591419474,18.467695826186386,21.92933258553,12.936681222707415,14.83987370320252
2019-11-13,7.21925133689839,11.386986301369856,10.592025775271846,17.561388653683323,17.70502755971271,17.194063287594506,19.911748483177053,13.282107574094395,12.891058353672056
2019-11-14,7.507948153582777,10.227592020230396,9.94847403884265,19.275237273511653,17.0940170940171,16.803503010399552,19.944751381215465,13.97995123272825,11.28260869565217
