bxcx,p,stationary,loss
True,204,True,11870152.16190164
False,105,False,23.824334712908946
False,211,True,82708.07525904725
True,111,True,19820771.865471818
True,43,True,23844012.982947722
False,195,True,105195.28583956817
False,10,False,11.382076476794621
False,104,True,84338.07005447267
True,106,True,20262198.920432914
True,192,True,15669947.744795354
True,46,False,15.32251653300123
True,89,False,11.979364103320831
True,133,False,21.055427874996393
True,132,False,19.55691251090771
False,232,False,2947.3624036266588
True,214,False,87.42822381613392
True,24,False,14.583836606893447
True,215,False,89.92879999446548
False,87,False,10.797177623118031
False,72,False,8.149823233423573
False,87,False,10.797177623118031
False,156,False,23.434799304277732
False,72,False,8.149823233423573
False,27,False,16.307928670400297
False,72,False,8.149823233423573
False,72,False,8.149823233423573
False,230,False,2053.0079656649364
False,83,False,7.995218679769265
False,63,True,79737.50003893134
False,154,False,23.07422395673248
False,7,True,89041.1684865509
False,83,False,7.995218679769265
False,147,False,18.415912526887972
False,74,False,6.69437397551588
False,26,True,79922.71310397571
False,100,False,25.257009875884517
False,204,False,116.11399732655737
True,15,True,29875613.464393903
False,14,False,11.333598424451386
True,186,False,36.48390543438937
True,32,False,15.527614686007148
False,206,False,163.7980365867645
False,129,False,20.976035182934215
False,202,False,93.21821608207684
False,83,False,7.995218679769265
False,74,False,6.69437397551588
False,74,False,6.69437397551588
False,173,False,35.95001279108999
False,54,False,15.793371876502599
False,229,False,1406.474020440939
False,193,False,56.13790055698229
False,74,False,6.69437397551588
False,199,False,79.88076292037168
False,13,True,82674.47043785627
False,218,False,264.54006262158333
False,153,False,18.36002097500874
False,74,True,88652.27888227043
True,189,False,47.986094471776
False,74,False,6.69437397551588
False,113,True,84816.25354596654
False,159,False,28.85031395028899
True,74,False,5.858662463732699
True,210,False,60.46317665539308
True,8,True,32671671.685899485
True,228,False,259.5723811246485
True,223,False,209.10608728248596
True,90,False,13.187489250281615
True,81,False,8.548999604551824
True,226,True,12362616.79896289
True,103,False,18.4110915395938
True,151,False,19.97677475355114
True,155,False,19.915825044791944
True,177,False,28.253232959344462
True,77,False,5.913219234666804
True,55,True,23196426.648579672
True,76,False,6.093968239512144
True,123,False,17.011771248753067
True,19,False,13.2892382385778
True,16,False,11.271876537619093
True,76,False,6.093968239512144
True,184,False,31.787056191090823
True,135,False,19.755439712925938
True,53,True,23322946.269567918
True,162,False,33.368842042985925
True,224,False,242.6246574447223
True,77,False,5.913219234666804
True,128,True,21130939.242672056
True,71,False,6.784242121531007
True,77,False,5.913219234666804
True,201,False,58.39813887346596
True,77,True,26014484.940354824
True,98,False,18.67678442696394
True,157,False,24.089835192245427
True,73,False,6.475392436908797
True,92,True,18295898.38976456
True,18,False,12.60831470676852
True,200,False,49.15837609639636
True,163,True,16624552.16485514
True,41,False,15.565915304512723
True,77,False,5.913219234666804
True,77,False,5.913219234666804
True,183,False,31.47888898933598
True,139,False,17.923798807795883
True,78,False,7.190790617560078
True,77,False,5.913219234666804
True,191,False,56.17489844424819
True,188,False,44.93875321005088
True,47,True,23267977.810209084
True,205,False,95.01909504037057
True,194,True,18163494.480124902
True,61,False,16.375375393447857
True,138,False,18.165263963528076
True,169,False,29.896628038016075
True,209,True,14706045.520119308
True,70,False,7.9357219809457975
True,86,False,8.273987369589593
True,65,False,8.910818946920136
True,39,False,15.655738928274443
True,17,False,11.18471204882366
True,118,True,20580254.554766715
True,49,False,14.401145088066457
True,23,False,14.276416027706981
True,4,False,11.090519623130852
True,28,False,16.888852250770125
True,120,False,19.864985810406534
True,20,False,13.844193731878027
True,88,True,23330705.05374564
True,196,False,42.68878514996197
True,25,False,14.449396412569733
True,60,False,15.563086043587177
True,220,False,108.91751986217167
True,136,False,19.211515375461513
True,82,False,7.35004424091863
True,50,False,14.669432996770269
True,130,False,18.203517901842435
True,6,False,10.922748219798232
True,79,False,7.803872734928357
True,48,False,15.087742796159214
True,77,False,5.913219234666804
True,181,True,16416657.916172082
True,97,False,19.230984577589716
True,62,False,16.54703475465968
False,31,False,25.793611271117857
True,94,True,18884187.474566367
True,66,False,8.037428432775073
True,119,False,19.008054499517446
True,161,False,28.787150900659054
False,117,False,23.979589963045516
True,33,True,23943712.5963513
True,101,False,19.234245796170764
True,114,True,19835615.45908014
True,127,False,18.0843043708365
True,9,False,11.598650418921565
False,231,False,2760.9107467643958
True,12,False,11.475595871600305
True,109,False,20.36451342310696
True,102,False,18.918468775814073
True,115,False,18.19371684500228
False,99,False,24.245105887110267
True,59,False,15.347948048449934
True,212,True,13825417.547311412
True,178,False,30.27936963512684
False,112,False,24.16626775865285
True,30,False,23.49493547441898
True,107,False,18.908172284045005
True,144,False,17.575460592545955
True,225,False,150.70012031793547
False,22,False,14.65851543566091
True,227,False,331.4503210686431
True,174,True,16880379.504524298
True,172,False,28.51936662775411
False,67,False,9.22610615923031
True,170,False,27.494255123621276
True,77,False,5.913219234666804
True,152,False,18.894246858398333
True,160,False,28.31176727194757
True,77,False,5.913219234666804
True,34,False,15.608060124784169
True,77,False,5.913219234666804
True,219,False,99.32523150559717
True,58,False,15.077206220684197
True,168,False,30.858902886824
True,146,False,17.683395745049577
True,57,False,15.27281530732276
True,91,False,15.633456626103216
True,116,False,19.44966192632009
True,208,False,54.0328771289382
True,52,False,14.876231669576077
False,182,False,38.806166914026484
True,51,False,14.973233101178545
True,11,True,30051230.301190633
True,164,False,34.53689833872625
True,190,False,50.37810431778379
True,75,False,6.717064952893505
True,40,False,15.471424999457646
True,125,True,21289281.09644717
True,175,False,30.809071818949363
True,56,False,15.155758033650784
True,85,False,7.470441101348174
False,216,False,219.5803458747114
True,149,True,21699105.156224843
True,217,False,111.53553413811734
True,158,False,24.402781853567543
True,84,False,8.071770887806144
True,77,False,5.913219234666804
False,134,False,24.086190970018972
True,45,True,23794182.326451417
True,69,False,6.789771893797755
False,29,False,20.409183937437202
True,141,False,18.83333052912462
True,197,False,53.90228108595681
True,203,True,11968105.86693026
True,165,False,30.831037361212577
True,42,False,16.217587430750868
True,95,False,20.59666989410678
False,108,False,23.498595527971705
True,38,True,23575865.5925259
True,198,False,49.026400813673995
False,21,False,15.104670161837355
True,80,False,8.32085817343311
True,124,False,16.763421541976054
True,180,False,30.730776098340456
False,126,False,20.51177134178481
True,222,False,184.70858204718698
True,179,True,16005174.232350865
True,5,False,11.07321025170252
False,143,False,20.464192268478666
True,2,False,11.524315645688672
True,110,True,19978916.02278709
True,77,False,5.913219234666804
True,96,False,20.203400904008745
True,150,False,18.609080999176552
False,36,False,16.2943601307022
True,46,False,15.32251653300123
True,44,False,15.711071496415508
True,35,False,15.3994725009532
True,221,False,110.05420100045218
False,148,False,19.135347805399665
True,140,False,20.530983165561192
True,166,False,30.459835365700158
True,176,True,16640288.249384493
True,171,False,28.180115978551346
True,93,False,24.558655168485007
False,137,False,19.693025734374398
True,187,False,36.174524010962195
True,145,False,17.0022441193599
True,10,True,30884801.250155717
True,121,False,19.114708293170754
True,142,False,18.49631617066335
True,211,False,52.990822425345165
True,167,False,31.97854754272989
True,131,True,20393906.945209164
False,122,False,19.616326623875402
True,215,False,89.92879999446548
True,207,False,61.5296407906084
True,43,True,23844012.982947722
True,3,False,11.515223486223894
True,68,False,8.37832149135707
True,195,False,45.02040269522653
False,74,False,6.69437397551588
True,213,False,68.41319267604852
True,105,True,20150845.494958196
True,230,False,442.07703625398153
True,77,False,5.913219234666804
False,89,False,14.950406836638257
True,64,False,11.366875949016716
True,111,False,20.623365807767474
True,27,False,15.878170480151658
True,106,False,18.714478034597224
True,218,False,116.45077107415374
True,77,False,5.913219234666804
True,104,False,19.389583544340276
True,133,False,21.055427874996393
True,214,False,87.42822381613392
True,77,False,5.913219234666804
True,206,False,78.04256860369382
True,26,False,14.952213079319018
True,129,False,18.84095703462705
True,24,False,14.583836606893447
True,204,False,70.01458044660835
True,147,False,17.24549755143573
True,37,False,15.52953395236928
True,132,True,20030039.508783985
True,192,False,50.66891419710206
True,154,False,18.863830216630173
True,14,False,11.430068436626037
False,159,False,28.85031395028899
True,7,False,11.446136964112233
True,153,False,17.394156053825238
True,100,True,19130059.993763532
True,77,False,5.913219234666804
True,185,False,34.86510456239751
False,32,False,16.484067860307714
True,19,False,13.2892382385778
True,156,False,21.259771305893356
True,87,True,24069762.116969552
True,184,False,31.787056191090823
True,15,False,11.001817977853458
False,77,False,6.649652528206108
True,228,False,259.5723811246485
True,8,True,32671671.685899485
True,186,False,36.48390543438937
True,202,False,68.00957295186873
False,173,False,35.95001279108999
True,229,False,454866.91152898007
False,199,False,79.88076292037168
True,13,False,11.767367748767988
True,90,False,13.187489250281615
True,210,True,13329974.265656956
True,193,False,40.36217620369121
True,135,False,19.755439712925938
True,63,False,11.552832004539326
True,71,False,6.784242121531007
True,151,True,22224266.37741101
True,155,False,19.915825044791944
True,103,False,18.4110915395938
True,81,False,8.548999604551824
True,53,False,14.887908831406813
True,162,False,33.368842042985925
True,224,False,242.6246574447223
False,223,False,359.43045163379315
True,201,False,58.39813887346596
True,92,False,22.015497830774255
True,61,True,22645786.771357607
True,98,False,18.67678442696394
True,54,False,14.858510494442719
True,77,False,5.913219234666804
True,123,False,17.011771248753067
True,128,True,21130939.242672056
True,16,False,11.271876537619093
True,189,False,47.986094471776
True,163,False,33.49301367432535
False,200,False,70.61257373388428
True,72,False,7.2266574153223315
True,139,False,17.923798807795883
True,41,True,23469392.25060467
True,226,False,239.72423032119477
True,113,False,18.89911535739527
True,73,False,6.475392436908797
True,78,True,25242838.650951665
True,205,False,95.01909504037057
True,49,False,14.401145088066457
True,191,False,56.17489844424819
True,55,True,23196426.648579672
True,70,False,7.9357219809457975
True,60,False,15.563086043587177
True,107,False,18.908172284045005
False,177,False,36.71648302100002
True,118,False,19.213199762838514
True,65,False,8.910818946920136
True,183,False,31.47888898933598
False,157,False,27.680930927028612
True,47,False,15.411388379341522
True,25,False,14.449396412569733
True,77,False,5.913219234666804
False,188,False,65.57144561913437
True,18,False,12.60831470676852
True,83,False,7.252657306627367
True,194,True,18163494.480124902
True,120,False,19.864985810406534
True,23,False,14.276416027706981
False,181,False,38.3071144567184
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,28,False,16.888852250770125
True,209,False,56.18260147378154
True,17,False,11.18471204882366
False,169,False,35.12800450495785
True,76,False,6.093968239512144
True,138,False,18.165263963528076
True,74,False,5.858662463732699
True,39,True,23570158.008556228
True,86,False,8.273987369589593
True,66,False,8.037428432775073
False,20,False,13.915719536531585
True,97,False,19.230984577589716
True,220,False,108.91751986217167
True,74,False,5.858662463732699
True,119,False,19.008054499517446
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,136,False,19.211515375461513
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,30,False,23.49493547441898
True,22,False,14.493074410535803
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,6,False,10.922748219798232
True,82,False,7.35004424091863
True,62,False,16.54703475465968
True,9,False,11.598650418921565
True,212,False,52.80258614997376
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,74,False,5.858662463732699
True,94,False,19.63816106634754
True,50,False,14.669432996770269
True,74,False,5.858662463732699
True,67,False,8.294968705626557
True,4,False,11.090519623130852
True,161,False,28.787150900659054
True,33,False,15.841396708177122
True,101,False,19.234245796170764
True,74,False,5.858662463732699
True,227,False,331.4503210686431
False,130,False,19.928948735040862
True,109,False,20.36451342310696
True,196,False,42.68878514996197
True,12,False,11.475595871600305
True,88,True,23330705.05374564
True,115,False,18.19371684500228
True,117,False,19.716795219756737
False,79,False,8.567123676535585
True,58,True,23072620.99094166
True,99,False,18.79884230186123
True,170,False,27.494255123621276
True,48,False,15.087742796159214
True,102,False,18.918468775814073
False,225,False,223.97663167162963
True,219,False,99.32523150559717
True,57,False,15.27281530732276
True,112,False,19.217421883345718
True,127,False,18.0843043708365
True,31,False,24.677035558124555
True,144,False,17.575460592545955
True,114,False,18.098852709063454
True,178,False,30.27936963512684
True,231,True,1491000.3923614193
True,172,False,28.51936662775411
True,59,False,15.347948048449934
True,164,False,34.53689833872625
True,116,False,19.44966192632009
True,158,False,24.402781853567543
True,174,False,29.30551741202426
False,182,False,38.806166914026484
True,74,True,26132743.281603593
True,75,False,6.717064952893505
True,208,False,54.0328771289382
False,168,False,34.83200306381636
True,141,False,18.83333052912462
True,175,False,30.809071818949363
True,146,False,17.683395745049577
True,125,False,17.341669883694788
True,203,False,69.78447426754961
True,149,False,18.3496753636234
True,74,False,5.858662463732699
True,190,False,50.37810431778379
True,95,False,20.59666989410678
True,152,False,18.894246858398333
True,40,False,15.471424999457646
True,21,True,26437547.383043002
True,11,False,11.548803799996847
True,29,False,19.48138302372213
True,52,False,14.876231669576077
True,51,False,14.973233101178545
True,108,False,19.688143490717923
False,69,False,7.634251655050316
True,160,False,28.31176727194757
True,56,False,15.155758033650784
True,217,False,111.53553413811734
True,140,False,20.530983165561192
False,84,False,9.267157675925974
True,44,False,15.711071496415508
True,91,True,20312122.76510227
True,34,False,15.608060124784169
True,198,False,49.026400813673995
True,85,False,7.470441101348174
True,80,True,24716643.81303829
True,134,False,21.4933785676763
True,180,False,30.730776098340456
False,145,False,18.289359318240958
True,197,False,53.90228108595681
True,42,False,16.217587430750868
True,165,True,17152700.79816241
True,192,False,50.66891419710206
True,216,False,100.70231782044301
True,150,False,18.609080999176552
True,230,False,442.07703625398153
False,74,False,6.69437397551588
True,137,False,18.364252586430904
True,110,False,20.01991542514839
True,166,False,30.459835365700158
True,38,True,23575865.5925259
True,179,False,30.505704690019687
True,5,False,11.07321025170252
False,222,False,338.05213522334134
True,176,False,29.387029882282814
True,207,False,61.5296407906084
True,143,False,17.838612651007658
True,2,False,11.524315645688672
True,45,False,14.964374013766255
True,105,False,19.21937375188549
True,187,False,36.174524010962195
False,96,False,27.050785138643022
True,126,False,18.161704385045123
True,211,True,13445507.119580291
True,35,False,15.3994725009532
True,37,False,15.52953395236928
True,121,False,19.114708293170754
True,10,False,11.482721490409572
False,46,False,16.294554459530477
True,213,False,68.41319267604852
True,221,True,6873586.619287743
True,148,False,17.778467776316838
False,142,False,20.634081055076624
True,104,False,19.389583544340276
True,167,False,31.97854754272989
True,3,True,33071868.111478284
True,215,False,89.92879999446548
True,89,False,11.979364103320831
False,171,False,37.86686488117352
True,131,False,18.93606858963063
True,153,False,17.394156053825238
True,64,False,11.366875949016716
True,24,False,14.583836606893447
True,185,False,34.86510456239751
True,43,False,15.844568989058056
True,74,False,5.858662463732699
