bxcx,p,stationary,loss
False,233,False,8034.471805446557
False,155,False,38.41561280812335
False,213,True,398286.6549938375
False,97,False,22.80105983321165
True,96,False,23.290048263635086
False,41,False,22.958122292089627
True,161,False,42.730434163689516
True,27,True,317243805.5438482
False,78,False,18.739109284164577
True,72,False,24.72096180890604
False,94,False,22.282196713118704
False,226,False,14671.88034939095
False,170,False,57.22533793373452
True,105,False,25.832707656897536
False,58,False,26.08788490117283
True,229,True,403646178.05563897
False,8,False,29.789288053204334
True,215,False,205.7548112291488
False,25,False,38.049559867723815
False,176,False,51.86954698538958
True,101,False,23.25505300328449
False,114,False,23.76342301635739
True,118,False,21.95115145707027
False,228,False,61362.77928916207
False,135,False,28.017865706539794
True,54,True,288787894.48498636
False,158,False,39.4984782404699
True,29,False,41.21429958255936
False,197,False,95.49259140516524
False,20,False,35.11258403476015
True,15,True,300733045.39154327
False,168,False,58.63821318134251
False,153,False,38.54486511816423
False,107,False,28.133511383846145
True,113,False,24.269528063532785
True,102,False,23.518765404273065
True,177,False,47.795938261441165
False,78,False,18.739109284164577
False,63,False,20.492746837717117
True,52,False,23.29181904730787
True,129,True,246914038.84486946
False,181,False,51.431973200834626
True,78,False,18.58772521744076
True,121,False,21.998322032984863
True,157,False,35.08908936158463
True,212,False,181.15644325987557
True,128,False,19.200161483952616
True,60,False,27.080393743548
True,3,False,28.368551345511268
True,2,True,301596517.2559913
True,31,False,41.67025859002424
True,136,False,29.072489253906287
True,89,False,24.77930639470532
True,13,False,31.66591254363235
True,194,False,89.88294149424014
True,191,False,67.48371186983995
True,192,False,78.36779347545433
True,83,False,21.452899533307114
True,122,False,23.038804814413528
True,35,False,22.47454916976338
True,67,False,23.314823564717415
True,141,False,26.496521197605915
True,87,False,23.09960948178274
True,117,False,20.262901219563556
True,103,False,24.99515018536604
True,93,False,22.907677076741194
True,206,False,220.32648371820542
True,104,False,26.02844973015999
True,4,False,28.60984590360818
True,232,False,41288.467414308805
True,37,True,284890143.99754256
True,185,False,52.445488136538636
False,131,False,23.553459083456385
False,78,False,18.739109284164577
False,78,False,18.739109284164577
False,224,False,365.2673564368124
False,151,False,39.33140471619483
False,78,False,18.739109284164577
False,160,False,42.787471688573085
False,36,False,24.01207175799757
False,159,False,42.50895836078495
True,164,False,44.09332277169516
True,148,False,36.32959291847677
False,143,False,28.65054971125673
True,77,False,18.562962477334597
True,90,False,26.748855478945107
True,40,False,22.801968310681676
True,80,False,20.45166633967041
True,142,False,28.97250827598963
True,77,False,18.562962477334597
True,172,False,54.09791202072432
True,77,False,18.562962477334597
True,174,False,53.262556314824046
True,77,False,18.562962477334597
True,147,False,35.28706593463389
True,214,False,182.748765380276
True,11,False,31.09448422677725
True,48,False,22.06065219468424
True,77,False,18.562962477334597
True,77,False,18.562962477334597
True,201,False,138.94370927838423
True,73,False,22.381813193480507
True,56,False,24.365870044870707
True,12,False,32.00486257143179
True,77,True,286792159.2500819
True,190,False,71.8616631063572
True,77,False,18.562962477334597
True,77,False,18.562962477334597
True,171,False,55.00572197166128
True,77,True,286792159.2500819
True,182,False,36.06933243629898
True,167,False,53.70547804718408
True,77,False,18.562962477334597
True,140,False,28.263877602512128
True,77,False,18.562962477334597
True,77,False,18.562962477334597
True,137,False,29.53188838122775
True,184,False,42.385823912218946
True,200,False,112.77752478342079
True,134,False,29.938101531830824
True,19,False,33.04343140856026
True,18,False,32.95747257130578
True,77,False,18.562962477334597
True,34,False,22.529101016521377
True,21,True,312405242.2367366
True,70,False,24.96157535024246
True,195,False,113.83995137163106
True,175,False,50.25726456375176
True,130,False,21.169259055523916
True,169,False,54.25068904282052
True,98,False,24.609912983679603
True,59,False,24.721009686821713
True,16,False,32.309973452771644
True,126,False,19.456635969098862
True,64,False,20.579405095362834
True,187,True,387624172.96651274
True,100,False,23.76574510834017
True,86,False,23.944123327562377
True,188,False,59.3119727990316
True,112,False,24.47661116564079
True,202,False,174.97689004598837
True,77,True,286792159.2500819
True,211,False,215.38234973362128
True,162,False,42.45087829915986
True,109,False,26.134340675821104
True,116,False,20.68143525807214
True,222,False,242.2181551953547
True,22,False,34.358017951644605
True,82,False,21.101886311665623
True,38,False,24.099878233936636
True,196,True,391859310.30104595
True,77,False,18.562962477334597
True,68,False,22.928912547401925
True,218,False,210.99973216647913
True,173,False,50.12876559635301
True,149,False,39.987008737109306
True,17,False,33.17373202112896
True,198,True,384594757.2552743
True,71,False,23.96948102705009
True,120,False,21.842847964804335
True,138,False,28.416962328769348
True,210,False,201.0749447999206
True,39,False,22.785648971222603
True,46,True,284606301.4278759
True,145,False,29.83612276724989
True,111,False,25.56542357207178
True,91,False,25.790582497703284
True,204,False,206.77796068035514
True,69,True,300382412.3172552
True,43,False,21.91828114614778
True,50,False,22.65370421264834
True,10,False,29.863155014556373
True,44,True,284800967.0943533
True,88,False,21.979919253296615
True,110,False,25.563829949869852
True,133,True,304358983.57839984
True,179,False,47.44707079618389
True,92,False,23.097684853375643
True,65,False,22.93449553167166
True,163,False,41.58375652643418
True,106,True,276878277.74047023
True,26,False,37.28566245254164
True,152,False,38.67984035601719
True,77,False,18.562962477334597
True,77,False,18.562962477334597
True,77,False,18.562962477334597
True,6,False,28.305944639854555
True,139,False,29.68487346644534
True,33,False,21.78811852855864
True,32,False,22.07637432480294
True,150,False,36.71092722084816
True,28,False,37.42248375273589
True,146,False,27.66369177202394
True,84,False,21.970980891523197
True,209,False,263.55884517787905
True,51,False,23.114700679778533
True,132,False,26.558173092296983
True,199,False,113.4635735568234
True,183,False,35.27713339318075
True,186,False,64.88514228951429
True,166,False,51.72441357706335
True,23,False,34.1600535948871
True,156,False,33.706518196105556
True,77,False,18.562962477334597
True,30,False,41.432504990885406
True,75,False,21.149965095482
True,180,False,46.41163895024486
True,55,False,23.864593071758065
True,99,False,23.701802821848258
True,193,False,86.13633841141565
True,47,False,22.073586982260238
True,74,False,21.713530832670802
True,77,False,18.562962477334597
True,124,False,22.142716124415717
True,108,False,26.60983745528206
True,81,False,19.955109876864316
True,24,False,35.631959838551374
True,223,False,121.31348887043771
True,154,False,38.58185569052648
True,85,False,24.458458299138368
True,203,False,208.26486655540714
True,216,False,200.810641295736
True,178,True,328992269.51294863
True,97,False,22.27887882762853
True,127,False,18.866290508454714
True,53,False,23.902262351769522
True,144,False,29.32973012185438
True,42,False,22.266157007045162
True,189,False,62.00488746015686
True,208,False,239.10803063404765
True,77,False,18.562962477334597
True,66,False,23.427730765536
True,207,False,219.0807760782491
True,49,False,22.081176205419982
True,79,False,22.218388499434525
True,158,False,39.43945190505291
True,115,False,22.244621726836815
True,62,False,24.344097419061132
True,14,False,31.505071790831938
True,123,False,22.19040969066114
True,58,False,24.811093064266117
True,7,False,28.3901940669776
True,72,False,24.72096180890604
True,8,False,28.867021777781336
True,230,False,306.0445597109952
True,61,False,25.799857203968486
True,9,True,295877830.43485653
True,5,False,28.65859755777633
True,95,False,23.4843395901312
True,165,False,48.202725193017464
True,94,False,21.328329594369453
True,205,False,242.69161420401494
True,57,True,292007634.238141
True,161,False,42.730434163689516
True,119,False,21.836767237258112
True,27,False,36.85156497823026
True,135,False,29.1588095979954
True,233,False,73657.72751898337
True,45,False,22.21526644413053
True,101,False,23.25505300328449
True,176,False,49.554068024264126
True,229,False,291.6173312482539
True,77,False,18.562962477334597
True,118,False,21.95115145707027
True,25,False,36.2059729679323
True,20,False,33.97307766897318
True,170,False,55.710877429621625
True,155,True,301210109.0172712
True,194,False,89.88294149424014
True,129,False,19.656248045774287
True,35,False,22.47454916976338
True,213,False,277.0057444774812
True,29,False,41.21429958255936
True,89,True,287909275.3475861
True,215,False,205.7548112291488
True,41,False,22.478890129607546
True,168,False,56.063201972797714
True,121,False,21.998322032984863
True,177,False,47.795938261441165
True,54,False,24.84850686251995
True,114,False,22.964326838349432
True,197,False,98.13174180776953
True,3,False,28.368551345511268
True,15,False,32.53882654662887
True,77,True,286792159.2500819
True,96,False,23.290048263635086
True,102,False,23.518765404273065
True,52,False,23.29181904730787
True,159,False,42.87523609632535
True,107,False,27.42056090714956
True,2,True,301596517.2559913
True,206,False,220.32648371820542
True,4,False,28.60984590360818
True,153,False,39.4103953530638
True,232,True,3963047176.4448075
True,125,False,20.673802360651965
True,63,False,19.95591882814279
True,117,False,20.262901219563556
True,93,False,22.907677076741194
True,181,False,48.987866695978376
True,192,False,78.36779347545433
True,157,False,35.08908936158463
True,36,False,22.948538246103748
True,105,False,25.832707656897536
True,113,False,24.269528063532785
True,147,False,35.28706593463389
True,77,False,18.562962477334597
True,31,False,41.67025859002424
True,136,True,305309309.63950044
True,141,False,26.496521197605915
True,67,False,23.314823564717415
True,122,True,273532684.02520305
True,171,False,55.00572197166128
True,13,False,31.66591254363235
True,77,False,18.562962477334597
True,87,False,23.09960948178274
True,77,False,18.562962477334597
True,104,False,26.02844973015999
True,212,False,181.15644325987557
True,103,False,24.99515018536604
True,148,False,36.32959291847677
True,214,False,182.748765380276
True,60,False,27.080393743548
True,142,False,28.97250827598963
True,128,False,19.200161483952616
True,77,False,18.562962477334597
True,164,False,44.09332277169516
True,90,False,26.748855478945107
True,151,False,41.80877414771292
True,83,False,21.452899533307114
True,12,False,32.00486257143179
True,160,False,42.7362362169159
True,37,False,24.046705257865785
True,187,False,73.52334092639565
True,40,False,22.801968310681676
True,22,False,34.358017951644605
True,134,False,29.938101531830824
True,202,False,174.97689004598837
True,77,False,18.562962477334597
True,201,False,138.94370927838423
True,191,False,67.48371186983995
True,11,False,31.09448422677725
True,34,False,22.529101016521377
True,174,False,53.262556314824046
True,137,False,29.53188838122775
True,182,False,36.06933243629898
True,68,True,297242139.32301164
True,131,False,22.975975733525644
True,73,False,22.381813193480507
True,48,False,22.06065219468424
True,80,False,20.45166633967041
True,185,False,52.445488136538636
True,19,True,305639169.7162173
True,64,False,20.579405095362834
True,21,False,34.9465598292192
True,126,False,19.456635969098862
True,86,False,23.944123327562377
True,195,False,113.83995137163106
True,18,False,32.95747257130578
True,116,True,270639136.72271806
True,143,False,28.762569141426876
True,59,False,24.721009686821713
True,172,False,54.09791202072432
True,77,False,18.562962477334597
True,175,False,50.25726456375176
True,39,False,22.785648971222603
True,167,False,53.70547804718408
True,70,False,24.96157535024246
True,109,False,26.134340675821104
True,77,False,18.562962477334597
True,222,False,242.2181551953547
True,140,False,28.263877602512128
True,188,False,59.3119727990316
True,38,True,285516297.22998005
True,56,False,24.365870044870707
True,112,False,24.47661116564079
True,130,False,21.169259055523916
True,190,False,71.8616631063572
True,98,False,24.609912983679603
True,100,False,23.76574510834017
True,200,False,112.77752478342079
True,17,True,301534299.1598006
True,211,False,215.38234973362128
True,210,False,201.0749447999206
True,196,False,104.2280237945211
True,145,False,29.83612276724989
True,149,False,39.987008737109306
True,91,False,25.790582497703284
True,77,True,286792159.2500819
True,43,False,21.91828114614778
True,50,False,22.65370421264834
True,133,False,28.8383131865733
True,162,False,42.45087829915986
True,77,False,18.562962477334597
True,204,False,206.77796068035514
True,198,False,108.3283241784987
True,82,False,21.101886311665623
True,184,False,42.385823912218946
True,44,False,21.953432596722166
True,88,False,21.979919253296615
True,16,False,32.309973452771644
True,10,False,29.863155014556373
True,138,False,28.416962328769348
True,218,False,210.99973216647913
True,111,False,25.56542357207178
True,169,False,54.25068904282052
True,156,False,33.706518196105556
True,65,True,293069704.0622738
True,173,False,50.12876559635301
True,150,False,36.71092722084816
True,92,False,23.097684853375643
True,71,False,23.96948102705009
True,26,True,318165420.82850116
True,146,False,27.66369177202394
True,106,False,27.533948512316343
True,163,False,41.58375652643418
True,203,False,208.26486655540714
True,209,False,263.55884517787905
True,132,False,26.558173092296983
True,46,True,284606301.4278759
False,110,False,26.12752509961666
True,179,False,47.44707079618389
True,28,False,37.42248375273589
True,120,False,21.842847964804335
True,124,False,22.142716124415717
True,69,False,24.238677480044412
False,223,False,883.3252456765252
True,77,True,286792159.2500819
True,127,False,18.866290508454714
True,74,False,21.713530832670802
True,24,False,35.631959838551374
True,84,False,21.970980891523197
True,152,False,38.67984035601719
True,75,True,293937431.6558902
True,6,False,28.305944639854555
True,183,False,35.27713339318075
True,193,False,86.13633841141565
True,53,False,23.902262351769522
False,32,False,23.062543562893982
True,79,False,22.218388499434525
True,216,False,200.810641295736
True,186,False,64.88514228951429
True,85,False,24.458458299138368
True,180,False,46.41163895024486
True,166,False,51.72441357706335
False,33,True,199882.23218309032
True,14,False,31.505071790831938
True,77,False,18.562962477334597
