bxcx,p,stationary,loss
True,206,False,234.38356764601505
True,162,False,64.08013099611391
True,153,False,30.716133848792648
False,86,True,104458.43322100192
False,14,False,9.204846958814924
False,109,False,21.389304222826443
False,134,False,12.905762567321176
False,150,True,136506.33115680362
False,107,False,21.176987739840953
True,150,False,32.51996736243084
False,228,True,118207.63552479871
False,130,False,19.023974870452207
False,47,False,8.182332999989734
False,158,False,49.217585132757705
False,14,False,9.204846958814924
False,215,False,61.70454995947606
False,155,False,49.238687869979
False,22,False,7.680937829594103
False,22,False,7.680937829594103
False,229,True,137529.16291306276
False,82,False,11.285256824382605
False,193,False,91.99894542334077
False,22,False,7.680937829594103
True,29,False,9.416983641274088
True,73,False,11.43565104171106
False,22,False,7.680937829594103
False,127,True,108797.02498462323
True,95,False,9.762418441533566
True,175,False,107.67871590895946
False,104,True,114908.06594067959
False,139,False,13.14962414834262
True,71,False,10.248553608011656
False,142,False,11.560665637242442
False,177,True,149909.07136576637
True,22,False,7.798125108242654
False,188,True,149969.74635122577
False,66,False,9.675687218392026
False,76,False,12.172030648902764
False,91,False,9.810712217271165
False,22,False,7.680937829594103
False,22,False,7.680937829594103
False,189,False,79.58856643723652
False,12,False,10.697208178820278
False,223,False,58.49554013700459
False,234,False,143913537.97275934
False,87,False,10.044157968555616
False,125,False,20.623591364701948
False,210,False,83.91894986102587
False,108,False,21.392178724441294
False,26,False,9.152989987259097
False,64,False,9.245929837203965
False,22,False,7.680937829594103
True,99,False,9.772920120414772
False,187,False,71.37539940563796
True,171,False,89.079343387054
False,118,True,116781.33886643646
False,207,True,146484.7337041063
False,205,False,79.84332927929489
False,208,True,146001.9888742929
False,40,False,6.255480297056841
False,40,False,6.255480297056841
False,227,False,140.38674128468801
False,103,False,19.952246519192048
True,124,False,16.053239986530595
False,40,True,96540.47931931565
False,133,False,12.842922486977889
False,40,False,6.255480297056841
False,116,False,24.023955897041176
False,72,False,12.869601888759783
True,40,False,7.569847928974262
False,40,True,96540.47931931565
False,45,False,7.067200882869983
False,184,False,75.41420031196668
False,3,False,14.122229529121071
False,40,True,96540.47931931565
False,167,False,57.06480453217484
False,35,False,5.985993536158361
False,35,False,5.985993536158361
False,35,False,5.985993536158361
False,10,False,12.293393101251914
False,160,False,50.185865773947164
False,35,False,5.985993536158361
False,39,False,6.447361474580201
False,35,False,5.985993536158361
False,110,False,21.834043942631165
False,231,False,125.68037960757793
False,214,False,62.91889547672327
True,120,False,14.983644130605683
False,200,True,161340.54639135144
False,35,False,5.985993536158361
False,42,False,6.011428590478727
True,123,False,17.119529967639824
False,201,True,166465.0777668444
False,112,False,22.600186056430548
False,35,False,5.985993536158361
False,35,False,5.985993536158361
False,59,False,9.120770094245481
False,81,False,11.538373031561838
False,168,False,60.84635836171524
False,122,False,19.67743026897389
False,221,False,48.96636928644832
False,163,False,53.07610727697428
False,197,False,94.51555436226649
False,52,False,8.590357954477255
False,128,False,15.511841288878706
False,63,True,99144.72018525576
True,48,False,8.200464556622814
False,183,True,148217.27476343073
False,31,True,95360.27775110911
False,65,False,9.520754356740541
False,232,False,1259.7723967938207
False,61,False,9.521771222609557
False,209,False,79.61735665714724
True,111,False,13.723849036741553
False,43,True,95764.95961086235
False,213,False,85.42495554571026
False,161,False,53.48009830961069
False,195,True,162166.51040233244
False,85,False,11.013112900172821
False,33,False,6.409749270053642
False,35,False,5.985993536158361
False,176,False,73.80548268708982
False,2,False,13.645045282862247
False,144,False,13.397465314928153
False,222,False,57.953009690578796
False,38,False,6.1663778916206375
False,152,False,38.864781232348385
False,23,False,7.857075108707266
False,202,False,117.48565897652571
False,105,True,115193.03758564526
False,30,False,10.691096586949982
False,24,False,8.074263945559023
False,192,False,96.71342183065968
False,169,False,60.77575732707269
False,194,False,93.65962898566828
False,69,False,11.782434623994128
False,6,False,13.888508154663626
False,56,False,8.622341761754193
False,151,False,51.68303606079768
False,117,False,23.531318137267217
False,181,False,68.32086584956566
False,79,False,11.66079424315685
False,174,False,66.05492166586394
False,113,False,22.617085503285775
False,196,False,94.62412062334289
False,224,False,66.23994331759214
