bxcx,p,stationary,loss
False,203,False,59.36640262162472
True,155,False,13.734475615792425
False,28,False,7.99642793840102
True,138,False,11.407894703203056
True,65,False,6.827092511203978
False,12,False,6.648018054726417
False,195,False,40.519624855853834
False,56,False,7.276661484813057
True,171,False,12.254332269821035
True,136,False,10.485938322903072
True,20,True,1514.2801122375697
False,50,True,105953.34773648424
True,30,True,1533.1829057296188
True,175,False,8.264723347049959
True,132,False,12.164232106114197
True,40,False,6.245993520323787
False,203,False,59.36640262162472
True,12,False,6.331520461255315
True,37,False,6.055556722493447
True,5,False,6.1938853101737665
True,25,False,8.30303678389918
True,215,False,95.34888690403675
True,37,False,6.055556722493447
True,37,False,6.055556722493447
True,142,True,1469.4800373464516
True,93,False,6.428901620205376
True,37,False,6.055556722493447
True,210,True,2473.863951341394
True,168,False,11.460456183125757
False,19,False,7.378269400624823
True,118,False,11.852062854810782
False,232,False,127.163669996338
False,29,True,103656.52270933345
True,4,False,6.0370397368851405
True,145,False,11.281459381104469
False,152,False,17.204181915138864
True,51,False,6.156570736818286
True,45,False,6.8619610199844745
True,66,True,1571.3677453629123
True,167,False,14.473848455684609
False,148,False,17.190065962517647
True,4,False,6.0370397368851405
True,26,False,8.011957527017485
True,107,True,1467.6202661707246
True,129,False,12.765091000439519
True,4,False,6.0370397368851405
True,221,False,95.12424633558146
True,123,False,12.45954532700523
True,4,False,6.0370397368851405
True,202,False,31.201476062352754
True,223,False,89.03627307250281
True,218,False,74.0907334543679
True,154,False,13.448090501827835
True,165,False,15.31125315706906
False,35,False,5.8276218432655185
False,212,False,78.29237103476164
False,149,False,17.93830641789942
False,213,False,89.15978689657129
False,89,True,98509.29993102587
False,160,False,16.301753836476813
False,162,False,15.129195069683234
False,186,False,18.227871800634173
False,179,False,14.113166485416771
False,35,True,105126.58779247239
False,4,False,6.297684959378041
False,35,False,5.8276218432655185
False,209,False,56.304627374296494
False,216,True,158219.6807555087
False,83,False,12.72005537575889
False,206,False,55.661981433448766
False,101,False,7.775657339233192
False,14,True,104644.59920928942
False,94,False,7.011276773028744
False,61,False,6.694860035099258
False,35,False,5.8276218432655185
False,35,True,105126.58779247239
False,131,False,15.33722616182923
False,35,False,5.8276218432655185
False,33,False,5.301062492658435
False,153,True,98774.8740178848
False,33,False,5.301062492658435
False,43,False,6.465102907857431
False,33,False,5.301062492658435
False,92,True,99389.30951318365
