bxcx,p,stationary,loss
True,13,True,12.996164363519567
False,162,False,62.06951576753934
False,190,False,181.25562379508798
True,29,False,11.119502085325651
True,81,False,12.31811493691533
False,101,False,31.26557786344702
True,60,False,20.357251408379152
False,118,False,31.200500897304465
False,159,True,66.35758290518923
True,93,True,16.190870860299242
False,151,False,62.32693977534118
False,185,False,151.53297265397813
False,135,False,47.691964683456945
False,150,False,53.16159431082602
True,107,False,26.639543480632273
True,81,True,17.921882183013416
True,175,False,179.8865686197621
True,76,False,10.607309241646169
True,174,False,171.5652487927523
True,103,True,21.921390027907904
True,29,False,11.119502085325651
True,13,True,12.996164363519567
True,176,False,188.96837950648262
True,148,False,76.51211811726655
True,194,False,355.6770014204163
True,44,False,11.542725451926282
True,209,True,226.3722850736236
True,2,False,7.861373732209511
True,181,False,222.4737824405871
False,68,False,15.325305504030593
True,147,True,68.26972581781085
True,139,False,69.27247753269386
False,156,False,61.57324137563504
True,2,False,7.861373732209511
False,2,True,13.825822810210171
True,42,False,11.48439295937886
False,2,False,7.560809419263894
False,183,False,121.15413680871092
False,69,False,13.591473439876225
False,88,False,13.009549773304812
False,119,True,14.12304892212034
False,33,False,9.683146650977266
False,91,False,16.43962544251623
False,97,False,12.925717700307194
True,55,False,14.323824528801756
True,2,False,7.861373732209511
True,63,False,16.66439661110709
False,57,False,15.925451861859743
True,2,False,7.861373732209511
True,141,False,77.63566955964325
False,106,False,28.26042627407517
True,2,False,7.861373732209511
True,184,False,229.41836496055353
False,58,False,18.028134597587893
True,186,False,280.7515697723608
True,192,True,232.88469265449962
False,66,False,15.109069578106292
True,157,True,81.46724649621343
False,25,False,10.33483228428567
True,210,False,394.1794616979145
False,99,False,13.044582655494033
True,137,True,71.78241263031373
True,92,False,19.318450646006863
True,20,False,9.56814115042931
False,10,False,6.65416159365899
False,166,False,58.929361598441325
False,16,False,7.343932989850232
False,10,False,6.65416159365899
False,133,False,40.98109904420493
False,72,False,13.793445909045225
False,22,False,9.103082388850712
False,10,False,6.65416159365899
False,195,True,89.21716893481829
False,179,False,107.79425499745332
False,77,False,8.748598130223828
False,36,False,10.033264957741324
False,95,True,13.251736146482486
False,64,False,17.097261507746023
False,53,False,14.498301242746392
False,193,False,160.17160009193665
False,37,True,12.96559317562999
False,154,False,60.31171136296397
False,14,False,7.131290581804987
False,10,False,6.65416159365899
False,226,False,765.4350457986098
False,160,False,53.68387586529227
False,10,False,6.65416159365899
False,54,False,14.385926467844824
False,52,True,15.740454609889492
False,197,False,148.61526687489592
False,10,False,6.65416159365899
False,102,False,38.74408439265927
False,163,False,66.45896845352881
False,223,False,270.66409746645803
False,10,True,11.776395873074135
False,10,False,6.65416159365899
False,170,False,51.1068224892534
False,191,False,187.49698783382814
False,83,False,12.132364275098361
False,207,False,282.468296708648
False,143,False,55.06818343796649
False,168,False,51.794115552967334
False,212,False,125.79371645238611
False,17,False,7.4051008182812055
False,120,False,31.159883504724743
False,10,False,6.65416159365899
False,41,False,10.370679004728794
False,171,False,51.96685643104568
False,9,False,6.490673967511925
False,79,False,8.23350648765607
False,9,True,11.864876251479991
False,220,False,382.9902306454883
False,115,False,35.773295447960365
False,105,False,27.759099416866107
False,34,False,9.780278338028921
False,98,True,13.305176399650653
False,153,False,58.36114214920872
False,198,False,144.06172745315607
False,121,False,32.02133250424369
False,51,False,13.061155433908914
False,138,False,63.51597799839581
False,161,True,77.53816582476276
False,158,False,58.92763218729957
False,38,False,10.12666514419522
False,62,False,21.130210690492024
False,104,False,32.60725082786522
False,26,True,10.489293410139942
False,162,False,62.06951576753934
False,9,False,6.490673967511925
False,201,True,130.77903529982882
False,109,False,29.775003635650048
True,125,True,29.334148490752256
False,213,False,215.66696313378156
False,144,False,49.1945294063029
False,225,False,626.2583345967417
False,65,False,16.003671912343606
False,9,True,11.864876251479991
False,40,False,9.759345970992676
False,74,False,15.188573546534625
True,9,False,7.434293826098518
False,205,False,228.7615603439214
False,12,True,12.28819628910132
False,214,False,198.96046252932385
False,152,False,59.07046144578758
True,173,False,148.16181374521022
False,75,True,14.590226483978418
False,113,False,36.08992393875281
True,169,False,133.1126401227734
False,136,False,55.54061114010269
False,187,True,70.81970424691265
False,172,False,58.903210382129494
False,206,False,264.3256209203647
True,177,False,203.79281841420422
False,48,False,11.164203127468953
False,132,True,31.152435353236132
False,31,False,11.099672053552135
False,67,True,11.963920986969995
False,208,False,181.54518035799882
False,71,False,15.032090456805127
False,111,False,29.67715778880539
False,123,False,33.062275795338905
False,224,True,258.8411653990493
False,35,False,10.151841596549886
False,216,False,333.114707935377
True,178,False,215.7471025251908
False,189,False,156.8732276152774
False,218,False,292.2359746407495
False,227,False,470.16043545310555
True,21,False,9.497330569810872
False,142,False,52.8058677200331
False,94,False,10.519781498436084
False,188,False,141.86843543041866
False,116,False,37.0042825305838
False,182,False,120.97212208636932
False,134,False,36.21291174338621
False,167,False,51.43686719973829
False,204,False,233.77577162703423
False,112,False,37.57736302696468
False,56,False,13.89334892809287
False,3,False,7.475373949890364
False,114,False,38.61810940965864
False,145,False,48.112915043429545
False,130,True,26.364899643111993
False,100,False,17.354823211714503
False,80,False,8.562519817432218
False,11,False,6.516698191711671
False,122,False,32.65218960110182
True,211,False,350.68424605863055
False,222,True,219.97294223211713
False,124,False,34.91966925289048
False,164,False,62.44410536720178
False,90,False,13.078044391886559
True,49,False,13.191539275313495
False,108,False,30.522696271918406
False,146,False,44.930545165579076
False,30,False,10.72886001688812
False,180,False,125.54169596912003
False,127,False,33.29616868801575
False,78,False,8.943760174823211
False,73,False,14.601664551132371
False,46,True,16.097779970854276
False,150,False,53.16159431082602
False,87,False,9.768008051740013
True,131,False,41.36871376429571
False,19,False,9.508723677111862
False,149,False,53.44508867821369
False,45,False,10.627414630220587
True,27,False,10.964449656905403
False,47,False,11.19377956252694
False,85,True,15.484546701774674
False,117,False,29.259049914729903
False,129,False,37.661489843944736
False,231,False,1612.54701349554
False,9,False,6.490673967511925
False,23,True,10.943069820657172
False,11,False,6.516698191711671
False,126,False,34.058573474936004
False,203,False,256.9721223807565
False,9,False,6.490673967511925
True,32,False,10.24554514349837
False,9,False,6.490673967511925
False,15,True,12.215360286321713
False,61,False,21.683534655170803
False,39,False,10.002310275150139
False,101,False,31.26557786344702
True,9,False,7.434293826098518
False,165,False,68.63549497682995
False,82,False,10.244275952012845
True,9,False,7.434293826098518
False,9,False,6.490673967511925
False,6,False,7.202714980943061
False,128,True,25.6322986534162
False,9,False,6.490673967511925
False,199,False,124.10017834566088
False,9,False,6.490673967511925
False,18,False,8.345207437394345
False,84,True,16.04079896354346
False,24,False,10.051869160755519
False,50,False,13.145901293368047
False,13,False,7.389484727960155
False,155,True,62.9049719627549
False,229,False,736.5475930577586
False,86,False,10.624585514811821
False,202,False,211.3268474349039
False,221,False,263.56888582479235
True,4,False,8.511858331187682
False,96,True,13.52912637710594
False,70,False,13.921086867016102
False,28,False,10.39002358893302
False,43,False,10.396912274999101
False,60,False,20.702589147996683
False,215,False,225.27675402089153
False,140,False,49.94804072534481
False,110,False,31.08399021397346
True,7,False,7.513539372761925
False,219,False,394.4106057707757
False,200,True,128.14397173569043
False,135,False,47.691964683456945
False,29,False,10.624311943885173
False,174,False,79.66384534908916
False,5,True,13.122006400558652
False,8,False,6.334809333091151
False,118,False,31.200500897304465
False,42,True,13.161111793679632
False,107,False,28.056633815272548
False,176,False,85.37102358009692
False,8,False,6.334809333091151
False,194,False,166.10816019458116
False,183,False,121.15413680871092
False,8,False,6.334809333091151
False,181,False,121.38559912379351
False,93,False,17.08390169980923
False,63,False,16.077497039639503
False,103,False,29.95748378248759
False,159,False,58.115044566747564
False,185,False,151.53297265397813
False,148,False,48.86341411806068
False,209,False,219.08625031881874
False,76,False,9.577027183184521
False,44,False,10.638927947897324
False,8,False,6.334809333091151
False,16,False,7.343932989850232
False,59,False,20.05490853682026
False,8,False,6.334809333091151
False,8,False,6.334809333091151
False,8,False,6.334809333091151
False,8,False,6.334809333091151
False,230,False,1954.713462180351
False,196,False,138.53925387907532
False,232,False,42477.644784591546
False,8,False,6.334809333091151
False,175,False,82.12514278693176
False,81,False,10.771479580022648
False,151,False,62.32693977534118
False,8,True,11.701225754394109
True,163,False,112.35594605774929
False,8,False,6.334809333091151
False,8,True,11.701225754394109
False,8,False,6.334809333091151
False,68,False,15.325305504030593
False,147,False,46.41216644332184
False,190,False,181.25562379508798
True,119,False,33.32395984130411
False,8,False,6.334809333091151
False,69,False,13.591473439876225
True,33,False,10.560390696416137
False,66,False,15.109069578106292
False,91,True,14.028693963076732
False,88,False,13.009549773304812
False,55,False,13.555946815986191
False,139,True,53.524712320645705
False,57,False,15.925451861859743
False,58,False,18.028134597587893
False,99,False,13.044582655494033
False,14,False,7.131290581804987
True,97,False,16.106791743386555
False,8,False,6.334809333091151
False,106,False,28.26042627407517
True,141,False,77.63566955964325
False,83,True,15.843017968412084
False,179,False,107.79425499745332
False,77,False,8.748598130223828
False,210,False,251.2561477635385
False,192,False,191.13584624575503
False,102,True,16.4285977684716
False,133,False,40.98109904420493
False,137,False,65.92632160274059
False,72,False,13.793445909045225
False,186,False,153.32122965586598
True,157,False,95.39552441808009
False,25,False,10.33483228428567
False,89,False,16.201119603195863
False,195,False,163.4886014778145
False,8,False,6.334809333091151
False,17,False,7.4051008182812055
False,184,False,132.72358375085187
False,191,False,187.49698783382814
False,36,False,10.033264957741324
True,156,False,98.27168370125203
False,166,False,58.929361598441325
False,160,True,68.28863661024143
False,95,False,8.186158629232965
False,64,False,17.097261507746023
False,197,False,148.61526687489592
False,92,False,19.342548419679837
False,207,True,218.58493437292233
False,98,False,13.277179138748297
False,53,False,14.498301242746392
False,54,False,14.385926467844824
True,223,False,419.14745978470864
False,213,True,339.94337309709925
False,41,False,10.370679004728794
False,52,False,13.65241790713961
False,220,False,382.9902306454883
False,171,False,51.96685643104568
False,105,False,27.759099416866107
False,20,False,8.689420908637887
False,8,False,6.334809333091151
False,22,False,9.103082388850712
True,34,False,10.652151862281153
False,115,True,14.729911446213976
False,65,False,16.003671912343606
False,37,False,9.931494601157338
True,79,False,9.622979705238249
False,104,False,32.60725082786522
False,154,False,60.31171136296397
False,120,True,14.441653520460775
False,138,False,63.51597799839581
False,212,False,125.79371645238611
False,26,False,10.434733255519541
False,158,True,69.77777056310873
False,143,False,55.06818343796649
False,193,False,160.17160009193665
False,38,False,10.12666514419522
False,153,False,58.36114214920872
True,187,False,296.001761926579
False,136,False,55.54061114010269
False,168,False,51.794115552967334
False,198,False,144.06172745315607
False,8,False,6.334809333091151
False,8,False,6.334809333091151
False,125,False,34.65987358310898
False,8,False,6.334809333091151
False,177,False,94.83960823415721
False,62,False,21.130210690492024
False,170,False,51.1068224892534
False,12,False,6.582752480839557
False,201,False,148.65236062470854
False,208,False,181.54518035799882
False,169,False,57.78538262055098
False,21,False,8.606739819049254
False,205,False,228.7615603439214
False,40,False,9.759345970992676
False,31,False,11.099672053552135
False,214,False,198.96046252932385
False,206,False,264.3256209203647
False,8,False,6.334809333091151
False,109,False,29.775003635650048
False,123,False,33.062275795338905
False,225,False,626.2583345967417
False,121,False,32.02133250424369
False,161,False,58.0178141015391
False,144,False,49.1945294063029
True,74,False,15.82810370127212
False,132,False,36.18481230213363
False,162,False,62.06951576753934
False,35,True,12.939276344281696
False,113,False,36.08992393875281
False,134,False,36.21291174338621
False,71,False,15.032090456805127
False,114,False,38.61810940965864
False,152,False,59.07046144578758
False,172,True,62.419177424036384
False,73,False,14.601664551132371
False,178,False,107.17727605176901
False,111,False,29.67715778880539
False,224,False,167.6163598901068
True,75,False,12.497473452559566
False,56,False,13.89334892809287
False,48,True,15.693263065643807
False,173,False,64.36858630674665
False,227,False,470.16043545310555
False,216,False,333.114707935377
False,51,False,13.061155433908914
False,116,True,14.139119229209037
False,8,False,6.334809333091151
False,3,False,7.475373949890364
False,100,False,17.354823211714503
False,142,False,52.8058677200331
False,78,True,16.893925934646763
False,182,False,120.97212208636932
False,218,False,292.2359746407495
False,204,False,233.77577162703423
False,211,True,324.78770174366457
False,145,False,48.112915043429545
False,8,False,6.334809333091151
True,67,False,16.35700515123279
False,189,False,156.8732276152774
False,30,False,10.72886001688812
False,80,False,8.562519817432218
False,90,False,13.078044391886559
False,108,False,30.522696271918406
False,122,False,32.65218960110182
False,87,False,9.768008051740013
False,70,False,13.921086867016102
False,47,False,11.19377956252694
False,124,False,34.91966925289048
False,130,False,33.78768586306801
False,131,False,37.77608308975823
False,45,False,10.627414630220587
False,231,False,1612.54701349554
False,82,False,10.244275952012845
False,112,False,37.57736302696468
False,19,False,9.508723677111862
False,167,False,51.43686719973829
True,164,False,112.86150716936794
False,180,False,125.54169596912003
False,32,False,9.337699551099158
False,126,False,34.058573474936004
False,222,False,268.6096816571276
False,149,False,53.44508867821369
True,188,False,300.53695423975864
False,8,False,6.334809333091151
False,49,False,12.390898780389449
False,127,False,33.29616868801575
False,146,False,44.930545165579076
False,94,True,12.868460825686853
False,128,False,36.04773448546042
False,110,False,31.08399021397346
False,117,False,29.259049914729903
False,86,False,10.624585514811821
False,150,False,53.16159431082602
False,165,False,68.63549497682995
False,85,True,15.484546701774674
False,46,False,10.838465913827093
False,84,False,10.254279977993585
False,28,False,10.39002358893302
False,61,False,21.683534655170803
True,24,False,10.691983946401345
False,27,False,10.510658558878607
False,39,True,13.494057233599209
False,199,False,124.10017834566088
False,6,False,7.202714980943061
False,221,False,263.56888582479235
False,8,False,6.334809333091151
False,101,False,31.26557786344702
False,217,False,330.6738973517443
True,18,False,9.31072659742699
False,15,True,12.215360286321713
False,107,False,28.056633815272548
False,119,False,31.29868247251576
False,60,False,20.702589147996683
False,234,False,276046.14958000864
True,50,False,13.918952705114227
False,96,False,9.257149008003186
False,59,False,20.05490853682026
False,202,False,211.3268474349039
False,5,False,7.5941407389213404
False,200,False,110.13576622360661
True,43,False,11.271751007493222
False,175,False,82.12514278693176
False,4,True,13.626843634760311
False,147,False,46.41216644332184
False,140,False,49.94804072534481
False,159,False,58.115044566747564
True,203,False,389.87183296571385
False,13,False,7.389484727960155
False,8,True,11.701225754394109
False,42,False,10.513566428663779
False,176,False,85.37102358009692
True,93,False,17.066718863207445
False,8,False,6.334809333091151
False,7,True,11.962102339292263
False,185,False,151.53297265397813
False,155,False,63.785427170661954
False,181,False,121.38559912379351
False,8,False,6.334809333091151
False,196,False,138.53925387907532
False,215,False,225.27675402089153
False,151,False,62.32693977534118
False,129,False,37.661489843944736
False,8,False,6.334809333091151
False,190,False,181.25562379508798
False,183,False,121.15413680871092
False,141,False,53.80139864082425
False,44,False,10.638927947897324
False,29,False,10.624311943885173
False,139,False,54.778663961070116
False,135,False,47.691964683456945
False,23,False,9.168076866616492
False,2,False,7.560809419263894
False,89,False,16.201119603195863
False,174,False,79.66384534908916
False,88,False,13.009549773304812
False,148,False,48.86341411806068
False,76,False,9.577027183184521
False,81,False,10.771479580022648
False,230,False,1954.713462180351
False,209,False,219.08625031881874
False,219,False,394.4106057707757
False,118,False,31.200500897304465
False,33,False,9.683146650977266
False,99,False,13.044582655494033
False,233,False,7732.715402210405
False,194,False,166.10816019458116
False,103,False,29.95748378248759
True,8,False,7.300421844195086
False,68,False,15.325305504030593
False,8,False,6.334809333091151
False,66,True,11.456369423256001
False,106,False,28.26042627407517
False,69,False,13.591473439876225
False,58,False,18.028134597587893
False,232,False,42477.644784591546
False,16,True,12.310945739437782
False,133,False,40.98109904420493
False,55,False,13.555946815986191
False,91,False,16.43962544251623
False,137,False,65.92632160274059
True,25,False,10.879104465149338
False,207,False,282.468296708648
False,77,False,8.748598130223828
False,57,False,15.925451861859743
False,54,False,14.385926467844824
False,37,False,9.931494601157338
False,20,False,8.689420908637887
False,192,False,191.13584624575503
False,97,True,13.193074184348424
False,184,False,132.72358375085187
False,193,False,160.17160009193665
False,156,False,61.57324137563504
False,22,False,9.103082388850712
False,210,True,312.4065277393959
False,186,False,153.32122965586598
False,163,False,66.45896845352881
False,63,False,16.077497039639503
True,153,False,98.19130178479422
False,92,False,19.342548419679837
False,14,False,7.131290581804987
False,36,True,12.6270753806696
False,83,False,12.132364275098361
False,72,False,13.793445909045225
False,157,False,57.387918929748814
False,223,False,270.66409746645803
False,8,False,6.334809333091151
False,34,False,9.780278338028921
False,102,True,16.4285977684716
False,160,False,53.68387586529227
False,166,False,58.929361598441325
False,17,False,7.4051008182812055
False,226,False,765.4350457986098
False,154,False,60.31171136296397
False,179,False,107.79425499745332
False,11,False,6.516698191711671
False,53,False,14.498301242746392
False,95,False,8.186158629232965
False,8,False,6.334809333091151
False,191,False,187.49698783382814
False,105,False,27.759099416866107
False,41,False,10.370679004728794
False,38,True,13.40464855211839
False,138,False,63.51597799839581
False,79,False,8.23350648765607
False,171,False,51.96685643104568
False,198,False,144.06172745315607
False,152,False,59.07046144578758
