bxcx,p,stationary,loss
False,164,True,105068.45599189475
False,49,True,109376.04124295754
True,16,False,28.99532156874025
False,31,True,101550.26052700658
True,106,False,24.559045107524607
False,29,True,104013.92001028823
False,54,False,26.447767096437317
True,60,False,24.821798572730273
True,170,False,53.86449771257432
False,66,True,113194.14647189232
False,118,True,104746.85164529766
True,128,True,2115.386704770162
True,62,False,25.21791922716953
True,177,False,56.01230395318808
True,103,False,25.295709773759196
True,4,False,30.706344729604726
True,106,False,24.559045107524607
True,39,False,28.229840251988552
True,43,False,29.892918650912378
True,64,False,23.671490370186252
True,64,False,23.671490370186252
True,101,False,25.45574015919773
True,91,True,2139.6764479676854
True,41,False,28.338880976169595
True,67,False,23.022327136806535
False,67,False,23.31407061884857
False,67,True,113160.40989219064
False,57,False,25.37513478005744
False,67,False,23.31407061884857
False,208,False,66.78898172362538
False,173,False,76.34969447652502
False,79,False,29.329218121392145
False,59,True,112237.70531929751
False,42,False,30.63541723511162
True,193,False,38.52418139789459
True,164,False,53.28534485332233
False,9,True,103215.62443418665
False,109,False,26.157760306614332
False,8,False,29.183227272348187
False,20,False,27.47380160844939
False,46,False,27.664461118821507
False,152,False,69.9950805910555
True,207,False,43.80051902883651
False,129,False,29.75290530258798
True,67,False,23.022327136806535
True,67,False,23.022327136806535
True,67,False,23.022327136806535
True,219,False,57.898075127740945
True,167,False,55.83116776706357
True,215,False,54.63462329026027
True,200,False,32.987638331261145
True,172,False,58.947591405951755
True,161,True,2438.4609898377007
True,190,False,39.5959416335346
True,67,True,2073.636813997859
True,85,False,29.706690359249723
True,187,False,37.187679266176325
True,180,False,49.943651026882826
True,11,False,29.605613973467957
True,169,False,53.89550780092313
True,90,False,25.67459762173793
True,18,True,1902.1884611940588
True,111,False,25.680709251110127
True,113,False,26.49649964783319
True,233,True,1500.282784859092
True,75,False,25.61227361226578
True,137,False,36.05503749337815
True,67,False,23.022327136806535
True,71,False,24.724410195587154
True,68,True,2060.0171784700115
True,135,False,34.940494293511385
True,179,False,49.60143937945537
True,184,False,37.4284448020556
True,33,False,27.40850705453376
True,205,False,44.34871360355542
True,87,False,27.83126068587781
True,199,False,34.077788019152706
True,83,False,29.139355344576796
True,38,False,27.03247779110787
True,30,True,1766.864432150571
True,25,False,30.893107400834072
True,89,False,26.401951040703633
True,98,False,25.25082265738651
True,194,False,36.929748280962166
True,28,True,1763.4264359588062
True,63,False,22.996745541864822
True,134,False,34.46568506689609
True,63,True,2064.5257264676206
True,185,False,38.884223373523135
True,202,False,35.01611608733183
True,34,False,27.864624462232754
True,65,False,23.21334116855249
True,35,False,26.647434032225306
True,67,False,23.022327136806535
True,74,False,24.89427955958803
True,24,False,30.998761510720318
True,221,False,59.55406269299252
True,201,False,34.29530060825108
True,174,False,54.65605703237288
True,124,False,27.93037980036583
False,227,False,110.34254422270783
True,186,False,40.03987457473695
True,133,False,33.10528450159539
True,144,False,44.854404566984606
True,114,True,2145.390093265476
True,73,False,23.50359039144675
False,96,False,25.942539914870366
True,63,False,22.996745541864822
True,112,False,25.437087666760718
True,203,True,2370.996057808053
True,63,False,22.996745541864822
False,3,False,31.634665635137086
True,32,False,27.440565756251477
True,63,False,22.996745541864822
True,210,False,38.735732119584746
True,99,False,24.944895332603405
True,72,True,2056.5023109475273
True,63,False,22.996745541864822
False,17,False,27.32689522033144
True,84,False,29.773691574958477
True,63,False,22.996745541864822
True,63,True,2064.5257264676206
True,63,False,22.996745541864822
True,80,False,27.827571962484186
True,178,False,61.965580060746966
True,100,False,25.004815161650807
False,110,False,26.197348473103393
True,222,False,78.47127895684726
True,211,True,2537.152218126337
True,22,False,29.918874317079105
True,53,False,27.533184429242116
False,21,False,27.567931875242667
True,105,False,24.551353419627773
True,2,False,32.12056025405923
False,220,False,129.89258323513948
True,150,False,45.5321608517207
False,23,False,26.59939674727732
True,122,True,2177.8766493774015
True,115,False,28.23187551409772
True,181,False,39.372087882248074
True,127,False,29.38342338094201
True,48,False,27.1856181157063
False,140,False,48.21138300192114
True,7,False,30.422836977089762
True,149,True,2172.062007739071
False,230,False,207.66070859296215
True,108,False,24.684636649961334
True,93,True,2134.185045291027
False,10,False,28.446438428039713
False,15,False,27.225012385572338
True,63,False,22.996745541864822
True,145,False,46.496193790757964
True,212,True,2534.3897684527847
True,94,False,24.28591457082759
True,146,False,46.10916901054686
True,104,True,2178.745104411903
True,86,False,28.222996969935405
False,147,False,66.50568382352134
True,63,False,22.996745541864822
True,56,False,25.173233279924872
True,157,False,58.32898689537591
True,132,False,32.47889345966005
True,63,False,22.996745541864822
True,182,False,37.34635855239415
True,197,False,39.03191485840416
True,26,False,30.236373137282623
True,70,False,23.20125506439982
True,120,False,28.179009362693204
True,213,False,52.955510648531295
True,218,False,57.120952745404
True,176,False,52.85920117415758
True,12,False,29.631803148034482
True,153,False,52.76658799965576
True,162,False,57.081307323864856
True,107,False,24.496997022671653
True,63,False,22.996745541864822
True,217,True,2403.250125755882
True,175,False,48.99817186563623
True,52,False,27.38330262662093
False,45,False,27.55095886625884
True,224,False,93.08797163467761
True,36,False,26.139847068796414
True,50,True,1891.6546728281699
True,158,False,56.65482470550756
False,148,False,64.99281403642624
True,154,False,55.21172144096092
True,204,False,41.90847211167829
True,78,False,27.406424768080125
True,117,False,27.007741310160142
True,160,True,2410.5043494052156
False,102,False,26.744227126898277
True,27,False,30.397131182452927
True,81,False,28.100113561189247
True,223,False,82.21270154455839
True,82,False,27.921580043397928
True,121,False,27.999293444755768
True,142,False,43.68565475753865
True,183,False,38.85472989312868
True,69,False,24.229535142384183
True,163,False,53.75834396977595
True,165,False,55.113592131707094
True,47,True,1896.2658328417892
True,192,False,38.87481657476972
False,214,False,142.23163459853785
True,188,False,38.33636370258671
True,206,False,42.4378840496617
True,97,False,25.23415833145351
True,63,False,22.996745541864822
True,151,True,2208.2963562744076
True,125,False,28.05628015363756
False,19,False,27.31934283806953
True,88,False,28.019048052817833
True,29,True,1790.1067562700057
True,95,False,24.29527515559727
True,155,False,56.478879713166684
True,5,False,31.352579821495826
True,136,False,35.3295461692412
True,92,False,25.341063413427907
True,216,True,2459.7575676847123
True,116,False,27.869722238379833
True,139,False,37.95622319793444
True,6,False,30.867276630838106
True,143,True,2220.2672079067993
True,76,False,25.97879865009544
False,13,False,28.38475521871681
True,55,False,26.188971965701203
True,141,False,41.140434616696986
True,168,False,56.37717308218621
True,131,False,31.07974421715939
True,156,False,58.05026354108575
True,37,False,27.854057546263814
