bxcx,p,stationary,loss
True,172,True,4632.462098073423
True,144,True,4307.441213043591
True,130,False,9.438267362796404
False,102,True,113628.86418890154
True,215,False,9.039507250950328
True,81,False,4.7606923387370275
True,82,True,3872.72233816527
True,218,False,14.448506027084877
True,115,True,4066.1266003184714
False,196,False,12.931814756666121
True,214,False,11.786196975566535
True,109,False,4.537804845637768
True,139,False,14.243787177448034
True,109,False,4.537804845637768
True,109,False,4.537804845637768
True,65,False,5.572158558293091
True,61,False,6.42336982848354
True,163,False,12.993712994286339
False,154,False,13.802703578518475
True,109,False,4.537804845637768
False,136,False,8.501265073930716
True,37,False,5.1925269646952
False,33,True,111787.73721844067
True,26,False,5.732811234219696
True,221,True,5314.401356061992
True,220,True,6094.746027643817
True,161,False,14.637541789393017
False,192,True,136757.137669203
False,167,True,116575.5013073549
True,210,False,8.21669326829421
True,14,False,7.8742929182205375
False,46,False,4.509159989106866
False,71,False,5.238804358780103
False,123,True,113209.78445986052
False,64,False,3.8952166786752263
False,197,True,136363.16535570638
False,46,False,4.509159989106866
False,223,False,97.28167622942294
False,209,False,33.39124339038316
False,144,False,11.066580136349899
False,46,False,4.509159989106866
False,64,False,3.8952166786752263
False,64,False,3.8952166786752263
False,64,False,3.8952166786752263
False,22,False,6.077078302816989
False,150,False,9.83455977881299
False,233,False,2457.928294254556
False,64,False,3.8952166786752263
False,64,False,3.8952166786752263
False,184,True,120425.18591130066
False,186,False,5.670938092413498
False,134,False,5.985804077037199
False,64,True,111682.72762767632
False,94,False,3.3181333395624595
False,104,False,3.103900274822241
False,11,False,9.026008741028958
False,127,False,4.554357473268243
False,84,False,3.3335044365565474
False,104,False,3.103900274822241
False,94,False,3.3181333395624595
False,104,False,3.103900274822241
False,171,False,18.023756922090612
False,104,False,3.103900274822241
False,104,True,112656.9947039619
False,69,False,4.246111110204041
False,34,False,4.078728754469123
False,104,False,3.103900274822241
False,205,False,23.246146506368053
False,151,False,9.92736890027358
False,60,False,4.887418546659752
False,98,True,112324.96632679692
False,53,False,4.556152030907506
False,9,False,8.367260523601718
False,95,False,3.034677783653436
False,175,True,116562.58258150135
False,54,False,4.865281753498564
True,107,False,4.392953592796112
False,12,False,8.240738425159314
False,180,True,122574.29017329334
False,226,True,188156.74654003885
True,145,False,15.459664930265028
False,224,False,90.46258488334091
False,152,False,8.981934753708872
True,95,False,4.744095148655446
False,177,False,5.778488514033991
False,132,False,4.758663111490927
False,208,False,27.9173088355282
False,147,True,117232.4533418478
False,120,False,4.772853839363825
False,78,False,3.3162537161219845
False,173,True,119722.88656765186
True,172,False,14.127217033264714
False,92,False,2.6892039950380435
False,231,False,1560.241515743449
False,52,False,5.033790243864826
False,27,False,5.8258122084141055
True,80,True,3881.850141316822
False,213,False,27.272387048112662
False,157,False,9.505887027519696
False,86,False,3.3321579196564675
False,43,False,4.481205021720261
False,126,False,4.7336232024653375
False,50,False,5.233700474331741
False,92,False,2.6892039950380435
False,74,False,4.297582853719997
False,92,False,2.6892039950380435
False,92,False,2.6892039950380435
False,92,False,2.6892039950380435
False,198,False,17.512002426750982
False,21,False,6.63987541734664
False,216,True,169632.93428414132
True,36,False,5.052257852288987
False,92,False,2.6892039950380435
False,227,False,418.4024914670653
False,138,False,10.302058209746798
True,92,False,4.295295092438906
False,92,False,2.6892039950380435
False,187,False,4.266674214968518
False,77,False,4.157132444451942
True,191,True,4460.596817944624
False,92,False,2.6892039950380435
False,113,False,3.1848878867907113
False,63,False,4.036723127871074
False,131,False,4.700515727416076
False,117,True,111757.10050016925
True,189,False,3.204331997651535
False,164,False,11.459426220221777
False,2,False,9.325134851897888
False,76,False,3.991702441523984
False,57,False,5.38912175183109
True,222,False,8.80171635668812
False,66,False,4.020871126648505
False,16,True,111005.56706747321
False,59,False,5.018042593063822
False,32,False,4.313016611477309
True,87,True,3891.2522213553602
False,185,False,4.039106881800236
False,212,False,24.463022931404556
False,203,False,23.661155975426535
False,169,False,12.459703209833615
False,142,False,10.688960165301028
False,105,False,3.1750639453328127
False,174,False,7.29621337785272
False,225,False,128.8034014643797
False,124,False,4.773773657052966
