"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2019,1,1,4.486,4.071
2019,1,2,4.611,4.212
2019,1,3,4.216,3.705
2019,2,1,1.897,1.505
2019,2,2,1.348,0.904
2019,2,3,1.108,0.919
2019,3,1,2.079,1.977
2019,3,2,1.896,2.028
2019,3,3,1.706,2.198
2019,4,1,1.736,1.646
2019,4,2,2.225,2.038
2019,4,3,1.544,1.831
2019,5,1,0.704,0.734
2019,5,2,1.804,0.552
2019,5,3,1.67,0.695
2019,6,1,2.323,1.568
2019,6,2,1.53,1.822
2019,6,3,1.537,1.642
2019,7,1,2.389,2.734
2019,7,2,3.124,3.289
2019,7,3,4.256,3.146
2019,8,1,1.761,2.291
2019,8,2,1.57,1.844
2019,8,3,1.47,1.528
2019,9,1,0.015,0
2019,9,2,0,0
2019,9,3,0,0
2019,10,1,0.201,0.054
2019,10,2,0.198,0.143
2019,10,3,0.711,0.72
2019,11,1,1.56,1.614
2019,11,2,2.236,1.927
2019,11,3,2.422,2.132
2019,12,1,2.744,2.366
2019,12,2,2.742,2.573
2019,12,3,3.499,3.171
2020,1,1,4.39,4.071
2020,1,2,4.429,4.212
2020,1,3,4.206,3.705
2020,2,1,1.821,1.505
2020,2,2,1.248,0.904
2020,2,3,1.051,0.919
2020,3,1,1.993,1.977
2020,3,2,1.666,2.028
2020,3,3,5.888,2.198
2020,4,1,,1.646
2020,4,2,,2.038
2020,4,3,,1.831
2020,5,1,,0.734
2020,5,2,,0.552
2020,5,3,,0.695
2020,6,1,,1.568
2020,6,2,,1.822
2020,6,3,,1.642
2020,7,1,,2.734
2020,7,2,,3.289
2020,7,3,,3.146
2020,8,1,,2.291
2020,8,2,,1.844
2020,8,3,,1.528
2020,9,1,,0
2020,9,2,,0
2020,9,3,,0
2020,10,1,,0.054
2020,10,2,,0.143
2020,10,3,,0.72
2020,11,1,,1.614
2020,11,2,,1.927
2020,11,3,,2.132
2020,12,1,,2.366
2020,12,2,,2.573
2020,12,3,,3.171