"Year","Month","Dekad","NDVI Anomaly"
2016,1,1,129.906738276099
2016,1,1,87.7518401725378
2016,1,2,93.2970266465972
2016,1,3,90.5296007718436
2016,2,1,88.0726193085392
2016,2,2,86.7627025387198
2016,2,3,87.1764707839911
2016,3,1,90.1748485206641
2016,3,2,90.3823113032563
2016,3,3,90.5139961926208
2016,4,1,90.8633337379108
2016,4,2,91.4268960580529
2016,4,3,91.6289236059393
2016,5,1,92.0965302180541
2016,5,2,92.3423523999078
2016,5,3,93.1271797737692
2016,6,1,93.957795315942
2016,6,2,94.5765358636284
2016,6,3,94.9587719317155
2016,7,1,95.2194937910679
2016,7,2,95.454964320734
2016,7,3,95.3987298560874
2016,8,1,94.782166423514
2016,8,2,94.5122930597459
2016,8,3,94.1772510539239
2016,9,1,94.1772695759162
2016,9,2,94.6187359191107
2016,9,3,94.3807516391451
2016,10,1,93.9760919442781
2016,10,2,92.9161655586307
2016,10,3,93.4194815715915
2016,11,1,95.3198736160475
2016,11,2,96.1792895202769
2016,11,3,91.2338889139006
2016,12,1,88.9197210147172
2016,12,2,87.6842847722945
2016,12,3,87.0320495752089
2017,1,1,144.206336162117
2017,1,2,83.7642952219758
2017,1,3,82.6382008008621
2017,2,1,81.1591495130887
2017,2,2,79.8167217074445
2017,2,3,79.4913051653192
2017,3,1,82.6541965782189
2017,3,2,86.0863159393379
2017,3,3,90.3431085695661
2017,4,1,94.591588933524
2017,4,2,100.713079114657
2017,4,3,100.935459706531
2017,5,1,100.106990761211
2017,5,2,98.6939183173773
2017,5,3,97.1565918428597
2017,6,1,97.0418286402993
2017,6,2,97.5895992418438
2017,6,3,98.5035019606237
2017,7,1,97.6665840618353
2017,7,2,97.0381646471081
2017,7,3,96.6725920934975
2017,8,1,96.3268775179687
2017,8,2,96.3564633610804
2017,8,3,96.201610872613
2017,9,1,96.152681893193
2017,9,2,95.4236055423979
2017,9,3,94.7115512511062
2017,10,1,94.2271212305866
2017,10,2,94.1706371108427
2017,10,3,93.844343517397
2017,11,1,93.3467363979036
2017,11,2,93.028181156769
2017,11,3,93.6079024716528
2017,12,1,94.8298654984226
2017,12,2,96.0420550945991
2017,12,3,96.5386327823198
2018,1,1,93.0435335940592
2018,1,1,84.8662971859507
2018,1,2,93.5924953135286
2018,1,3,96.2228772751342
2018,2,1,98.3831502700139
2018,2,2,101.195421099439
2018,2,3,103.804894931521
2018,3,1,103.115178884794
2018,3,2,100.187739248482
2018,3,3,96.6961973121187
2018,4,1,92.8597754299129
2018,4,2,88.2302595215504
2018,4,3,87.8638303526912
2018,5,1,87.4167170882688
2018,5,2,87.4008653750299
2018,5,3,90.726379346796
2018,6,1,93.4707573584567
2018,6,2,96.2050151685353
2018,6,3,98.0118693722339
2018,7,1,98.267345123727
2018,7,2,97.9364536885275
2018,7,3,97.5136950830306
2018,8,1,96.9543452946609
2018,8,2,96.6921149028128
2018,8,3,96.4699712188747
2018,9,1,96.464666191448
2018,9,2,96.3664756505515
2018,9,3,95.844188550015
2018,10,1,94.8299889255682
2018,10,2,93.6713073771446
2018,10,3,94.1287087880022
2018,11,1,98.0508618970489
2018,11,2,106.032853484059
2018,11,3,130.890113388602
2018,12,1,142.858239366131
2018,12,2,152.058148673549
2018,12,3,158.257345270261