1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,subsample,h,r2,val_loss,train_loss
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,14,0.7326361374863786,40.15098,27.976662
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,15,0.7278893803611747,40.624184,28.459293
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,16,0.7294957219286625,45.116844,28.286308
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,17,0.7281403836745541,44.333866,28.429808
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,18,0.7310835999931897,45.336884,28.130033
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,19,0.7286965167117712,47.545288,28.39349
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,20,0.730415553222182,46.970573,28.234182
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,21,0.7317019834572946,48.356697,28.124695
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,22,0.7310113706508501,47.90538,28.22802
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,23,0.7307164360375915,50.018784,28.295893
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,24,0.7340855304452942,52.90943,27.979342
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,25,0.7342638787857955,51.65256,27.995777
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,26,0.7335153206678208,53.94834,28.10533
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,27,0.733856806401077,51.275684,28.091997
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,28,0.7332547017292873,55.095158,28.167322
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,29,0.735362217557626,55.79039,27.941929
91,91,11,31,21,71,0,0,21,0,71,81,0.46,0.13,0.06,12,4.0,35,11,0.4,30,0.7361701177283262,53.35617,27.84749
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,1,0.9980300973086482,0.7431464,0.21803959
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,2,0.9966628568386556,1.7872765,0.36809492
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,3,0.9959531105551651,2.7014713,0.44486696
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,4,0.9939072706616578,4.9580026,0.66751677
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,5,0.9927026564923777,7.219921,0.796843
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,6,0.9906592180473455,8.834538,1.0166461
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,7,0.9892891911658427,11.85342,1.1620601
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,8,0.9881856973552441,13.020933,1.2778836
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,9,0.9888142936229757,16.692276,1.2063134
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,10,0.98672409683634,16.444046,1.4278588
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,11,0.9877532714930488,19.172153,1.3139402
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,12,0.9883326343419399,20.272324,1.2489609
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,13,0.9872227220466945,20.937891,1.3650188
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,14,0.988472573653789,20.480022,1.2291292
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,15,0.9879056789494882,24.230812,1.2871811
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,16,0.9875855254790826,22.988724,1.3186388
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,17,0.9860941529402646,27.34289,1.4740092
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,18,0.9876514406639216,27.758194,1.3060397
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,19,0.9883942275496101,31.40721,1.2246702
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,20,0.9861499518541468,33.171772,1.4580982
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,21,0.9871897991092082,30.501293,1.3458772
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,22,0.9864073113253445,34.618267,1.4256032
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,23,0.9859748178951164,32.582073,1.4689595
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,24,0.984331267148631,34.236332,1.6395589
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,25,0.9853808536484386,36.968006,1.5289757
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,26,0.9827662562922543,35.29653,1.802112
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,27,0.98651049881798,34.89379,1.410669
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,28,0.9843674500953318,34.58267,1.6352448
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,29,0.9846918084837577,36.958366,1.6020913
81,71,41,31,81,81,0,0,1,0,71,71,0.93,0.17,0.23,24,9.0,60,81,0.1,30,0.985263496964714,39.18777,1.543387
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,1,0.9657373244814639,19.615803,3.9319851
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,2,0.9653365595138542,20.171806,3.9634836
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,3,0.961942362871115,32.677414,4.3358936
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,4,0.9624820692594162,19.603687,4.259158
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,5,0.9614391081799132,19.683615,4.36188
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,6,0.960065803983472,28.338945,4.5010037
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,7,0.9600104131486158,24.470957,4.490833
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,8,0.9602198194480888,24.077541,4.450788
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,9,0.9585919984571608,38.77312,4.615918
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,10,0.9584489263747586,35.00505,4.6153426
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,11,0.9566774645970549,34.443775,4.795174
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,12,0.9563108173376005,40.498894,4.819022
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,13,0.9559716464621606,45.53775,4.8399544
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,14,0.9577573747200282,36.573208,4.628084
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,15,0.9577825184440223,30.720257,4.609993
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,16,0.9574367777670265,30.359407,4.6325603
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,17,0.9562947847321951,37.889305,4.7417603
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,18,0.956038534011128,33.393204,4.7550535
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,19,0.9552722520423367,38.38723,4.8236284
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,20,0.9560355835189593,33.879852,4.728491
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,21,0.9561811834459945,38.547188,4.7012806
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,22,0.9563461353817784,29.800205,4.6730313
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,23,0.9561187435724596,31.087938,4.687911
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,24,0.9556839494907065,35.275063,4.7252655
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,25,0.9546675321499017,39.94487,4.8246694
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,26,0.9540295735158614,35.871,4.8828793
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,27,0.9544823661200824,58.706104,4.8248343
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,28,0.9553297019994731,32.90298,4.7245336
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,29,0.9562384166178866,37.784348,4.6178317
51,21,71,31,1,71,0,0,11,0,11,51,0.38,0.48,0.12,28,1.0,25,1,0.51,30,0.9544382742105691,38.70939,4.7966237
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,1,-3.0683087976929047,468.938,481.09686
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,2,-3.080604028579856,471.29446,481.2473
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,3,-3.092626351217043,472.78278,481.41452
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,4,-3.1079663398175166,475.6336,481.96005
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,5,-3.1238413985496765,478.66812,482.52603
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,6,-3.140970546851661,481.7952,483.15417
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,7,-3.15460904682402,484.7974,483.28714
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,8,-3.174422589620625,488.23328,484.0733
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,9,-3.1919022222585935,493.07556,484.49893
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,10,-3.2078445623349525,496.12268,484.62927
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,11,-3.225210704428986,498.92813,484.88522
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,12,-3.2421283193781436,502.17807,485.05304
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,13,-3.2600459120811376,500.7168,485.3456
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,14,-3.275470268782999,503.89758,485.3654
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,15,-3.293408833452297,506.75595,485.6561
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,16,-3.3106179879085005,505.14658,485.85196
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,17,-3.32886422787971,507.4805,486.13165
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,18,-3.34871640136877,505.52646,486.55423
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,19,-3.366242257873724,505.74423,486.72272
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,20,-3.3898628672896916,505.73672,487.61002
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,21,-3.4095100982175213,505.26108,488.06863
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,22,-3.43161319055909,506.80542,488.8176
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,23,-3.4547131714540056,503.92786,489.6982
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,24,-3.4751476377338255,505.52264,490.29523
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,25,-3.49693640417763,505.32584,491.0488
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,26,-3.521941731811146,506.5598,492.1659
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,27,-3.541395139920268,506.6054,492.71484
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,28,-3.560673187510461,506.98312,493.3012
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,29,-3.580958367059297,505.1832,494.02975
31,41,21,11,41,1,0,0,51,0,61,11,0.63,0.24,0.02,18,3.0,30,31,0.8300000000000001,30,-3.5998906892987734,506.24738,494.7305
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,1,0.9999091605386393,0.24976222,0.009746082
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,2,0.999864998323346,0.9182662,0.014451575
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,3,0.999782635063709,1.9931581,0.023221472
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,4,0.9997345426203602,3.5562618,0.028304793
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,5,0.9996659281664347,4.818863,0.035554785
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,6,0.9996838394319798,6.9054537,0.03358189
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,7,0.9997267294562595,8.447746,0.028966466
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,8,0.9997303581108883,10.096562,0.02851855
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,9,0.9997020173553847,11.718252,0.03144387
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,10,0.9996645757892944,13.248659,0.03531262
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,11,0.999657475149205,14.08483,0.035986666
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,12,0.9996649603723472,15.80495,0.035139006
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,13,0.99968433593535,17.307978,0.0330618
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,14,0.9997225282795261,18.092272,0.029034335
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,15,0.9997110871533599,19.028292,0.03021659
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,16,0.9997355170610441,21.521631,0.027656667
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,17,0.9997310858851544,21.853907,0.028121779
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,18,0.9997234141572116,23.065287,0.028932298
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,19,0.9997784195544485,25.354435,0.023189683
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,20,0.9997613074216305,25.699282,0.02499881
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,21,0.9997661488195118,27.612844,0.02451376
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,22,0.9997753975755045,29.483244,0.023570074
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,23,0.9998154011415391,29.044638,0.019397357
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,24,0.9997920961564473,33.244778,0.021875504
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,25,0.999820952609171,35.67357,0.018862965
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,26,0.9998265925874305,32.24741,0.018288754
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,27,0.9998226353969887,32.082603,0.018721223
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,28,0.9998606103762471,33.166084,0.014719032
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,29,0.9998744746431373,32.732716,0.013253666
71,91,91,61,91,1,0,0,91,0,61,21,0.64,0.0,0.15,7,4.0,95,51,1.0,30,0.9998905348882087,30.146013,0.011554146
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,1,-1.9743819486847949,349.43442,367.05142
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,2,-1.9819963345816127,351.30084,367.83206
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,3,-1.9883315893536826,352.70392,368.34616
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,4,-1.9981145700674803,354.38934,369.17505
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,5,-2.0121278626014103,357.08493,370.39548
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,6,-2.022032893330084,358.43604,371.00317
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,7,-2.0370717520761885,361.4184,372.1474
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,8,-2.048272683593398,363.40268,372.75003
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,9,-2.061090252266569,366.365,373.51794
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,10,-2.0705547169036573,367.44257,373.87305
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,11,-2.0820247038853354,369.55264,374.45563
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,12,-2.093455416911016,370.30112,374.98993
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,13,-2.1013388366292136,372.0631,375.05872
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,14,-2.110529351714456,371.67575,375.24588
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,15,-2.1193783718415156,373.9123,375.33765
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,16,-2.1279795451746657,373.9321,375.34543
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,17,-2.136349770894274,375.54303,375.27216
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,18,-2.146539892434875,376.32852,375.3876
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,19,-2.1548194183274005,376.28937,375.24216
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,20,-2.1653406027920394,376.9234,375.37283
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,21,-2.176289502408818,379.3505,375.61136
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,22,-2.1801385424458073,379.0776,375.05066
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,23,-2.1868306305500127,381.513,374.86603
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,24,-2.194138032552948,383.2046,374.7467
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,25,-2.201330978423884,384.56647,374.5841
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,26,-2.2091206269260213,385.974,374.4291
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,27,-2.2167762970268674,387.08124,374.19324
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,28,-2.222598100646049,388.01443,373.6981
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,29,-2.232368481067357,387.83478,373.59628
31,51,1,51,41,1,0,0,51,0,41,51,0.65,0.05,0.01,7,4.0,75,31,0.58,30,-2.2381283227795756,386.83508,372.9443
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,1,0.9962359965143328,0.8885227,0.40383646
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,2,0.9959282351556971,1.6092447,0.43587175
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,3,0.9955567889663017,2.9590733,0.47467592
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,4,0.9953607518365872,4.4062066,0.4946668
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,5,0.9952435192141897,5.894365,0.5062254
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,6,0.9951617653748723,7.5876126,0.51390684
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,7,0.995047149838206,9.212717,0.5249983
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,8,0.9950474359564228,10.073919,0.5238057
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,9,0.9950264527258441,11.097702,0.52482116
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,10,0.9950243152522695,12.960085,0.5238276
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,11,0.9949724751415945,15.369083,0.52820647
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,12,0.9949866846888573,15.567372,0.52579725
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,13,0.9949988024785005,17.339853,0.5238118
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,14,0.9949705539912181,17.936941,0.5262757
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,15,0.9949692868135664,19.040937,0.52614826
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,16,0.9949168983899076,18.51621,0.5315339
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,17,0.9948553759116134,19.89823,0.53800076
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,18,0.994900201505078,22.380339,0.533465
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,19,0.9948404330894484,21.544052,0.53997874
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,20,0.9946992029941236,24.782513,0.55516434
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,21,0.9947933321261193,26.647482,0.5457959
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,22,0.9948856446032206,28.673841,0.53670716
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,23,0.9950009686432564,31.405748,0.5252903
71,91,21,31,51,31,0,0,91,0,61,11,0.55,0.24,0.06,26,2.0,70,31,0.81,24,0.9949264108685903,30.604599,0.5338396
