Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,,,
Nigeria,Adamawa,111.95365189692306,91.82389473726052,660.2313560788488,132.2306129598496,9.260485494727671,25.424682879466356,81.58727985222217,7.708405870200027
Nigeria,Borno,57.45294099104777,191.96463558971485,510.6845766833728,234.08002315985135,179.5600662326743,3.7757156909101792,19.25356836396008,37.475429100214406
Nigeria,Yobe,251.0874513004187,81.37214816746538,122.67016864720473,44.727085200097584,409.65692919987856,271.31691078906385,24.890113773016537,102.66410109789595
