AdminStrata,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Taizz
Indicator,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality,Fatality
2017-01-31,3.257926621204301e-05,2.0966404481778623e-06,8.828222268671365e-05,1.9912332636844188e-05,5.187765439408257e-05,0.0003105811431422665,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,4.844020129810051e-07,2.0434965042586466e-06,1.6002860396989817e-05,3.977769571786476e-06,7.198576627389027e-05,0.00021440939710248768,0.0,0.0001104380166631478,9.484928315316423e-05,0.00024770374017262333,0.00029980139402668133
2017-02-01,3.257926621204301e-05,1.0483202240889311e-06,8.568568672533972e-05,1.9912332636844188e-05,5.36873400124808e-05,0.0003105811431422665,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,4.844020129810051e-07,2.0434965042586466e-06,1.3716737483134129e-05,3.977769571786476e-06,7.198576627389027e-05,0.00022526556910767694,0.0,8.228714967058072e-05,0.0001042006209288283,0.00024770374017262333,0.00029814136415942395
2017-02-02,5.3155644872280706e-05,1.0483202240889311e-06,9.607183057083545e-05,1.4602377267019071e-05,5.36873400124808e-05,0.00029021516654277363,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,4.844020129810051e-07,2.0434965042586466e-06,9.60171623819389e-06,3.977769571786476e-06,8.171357252711869e-05,0.0001981251390947038,0.0,6.496353921361635e-05,9.351337775664078e-05,0.00024001107743434313,0.00029946938805322986
2017-02-03,4.801155020722128e-05,1.0483202240889311e-06,0.00012203719018457476,1.4602377267019071e-05,5.5497025630879025e-05,0.0002800321782430272,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,0.0,2.0434965042586466e-06,9.144491655422752e-06,3.977769571786476e-06,8.171357252711869e-05,0.0001981251390947038,0.0,7.795624705633963e-05,0.00010152881013578142,0.0002153945566718464,0.0002984733701328754
2017-02-04,7.030262708914544e-05,1.0483202240889311e-06,0.00012203719018457476,1.4602377267019071e-05,5.5497025630879025e-05,0.0002800321782430272,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,0.0,6.811655014195489e-07,1.8288983310845504e-05,3.977769571786476e-06,8.171357252711869e-05,0.00020083918209600114,0.0,7.687352140277936e-05,0.0001042006209288283,0.00019077803590934967,0.0002991373820797784
2017-02-05,7.201732531083191e-05,1.0483202240889311e-06,0.00012203719018457476,1.4602377267019071e-05,5.5497025630879025e-05,0.0002800321782430272,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,0.0,6.811655014195489e-07,1.8288983310845504e-05,4.640731167084222e-06,7.684966940050448e-05,0.00020083918209600114,0.0,8.336987532414099e-05,0.0001108801479114455,0.00018770097081403757,0.0002466804382744454
2017-02-06,7.201732531083191e-05,1.0483202240889311e-06,0.00012203719018457476,1.4602377267019071e-05,5.5497025630879025e-05,0.0002800321782430272,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,0.0,1.3623310028390978e-06,1.8288983310845504e-05,7.955539143572952e-06,7.684966940050448e-05,0.0001981251390947038,0.0,8.878350359194235e-05,0.00010620447902361346,0.00018770097081403757,0.00022609606792045402
2017-02-07,6.172913598071308e-05,1.0483202240889311e-06,0.00012593199412663566,1.4602377267019071e-05,5.6100254170345105e-05,0.00026815202522665634,0.0,1.3334186721283496e-06,3.374740271551851e-07,1.7045154318304621e-06,4.844020129810051e-07,1.3623310028390978e-06,1.8288983310845504e-05,7.955539143572952e-06,6.712186314727606e-05,0.00022526556910767694,0.0,7.687352140277936e-05,0.00010152881013578142,0.00018770097081403757,0.0002084997513275259
2017-02-08,6.172913598071308e-05,1.0483202240889311e-06,0.00012463372614594868,1.4602377267019071e-05,5.6100254170345105e-05,0.00028512367239290045,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,1.920343247638778e-05,7.955539143572952e-06,6.712186314727606e-05,0.00021983748310508232,0.0,8.012169836346017e-05,0.00010152881013578142,0.00018770097081403757,0.000219787954424876
2017-02-09,6.172913598071308e-05,1.0483202240889311e-06,0.00012463372614594868,1.4602377267019071e-05,4.675021180862092e-05,0.00028512367239290045,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,1.920343247638778e-05,7.955539143572952e-06,5.739405689404765e-05,0.00022797961210897425,0.0,8.012169836346017e-05,9.351337775664078e-05,0.00016923858024216502,0.00022310801415939075
2017-02-10,6.172913598071308e-05,1.0483202240889311e-06,0.00013112506604938352,1.4602377267019071e-05,4.675021180862092e-05,0.00027494068409315397,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,1.920343247638778e-05,8.287019941221824e-06,5.739405689404765e-05,0.0002632621711258393,0.0,0.00012776162712011216,9.150951966185563e-05,0.00012308260381248365,0.00021281582898239506
2017-02-11,6.00144377590266e-05,1.0483202240889311e-06,0.00013112506604938352,1.4602377267019071e-05,4.644859753888788e-05,0.00024778604862716344,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,1.920343247638778e-05,8.618500738870698e-06,4.766625064081924e-05,0.0002632621711258393,0.0,0.0001266789014665519,9.150951966185563e-05,0.00011231287597889133,0.00021679990066381273
2017-02-12,6.00144377590266e-05,4.1932808963557245e-06,0.00013112506604938352,1.7257354951931628e-05,4.4337297650756614e-05,0.00024778604862716344,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,1.920343247638778e-05,8.618500738870698e-06,3.793844438759082e-05,0.00020355322509729845,0.0,0.0001147689192773889,0.00010486857362709003,0.00011231287597889133,0.00021381184690274948
2017-02-13,6.00144377590266e-05,4.1932808963557245e-06,0.00013112506604938352,1.7257354951931628e-05,4.252761203235839e-05,0.00024778604862716344,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,2.3775678304099156e-05,8.618500738870698e-06,3.793844438759082e-05,0.00022526556910767694,0.0,0.0001147689192773889,0.00010486857362709003,0.00011231287597889133,0.00020252364380539934
2017-02-14,6.00144377590266e-05,4.1932808963557245e-06,0.00013631813797213138,1.7257354951931628e-05,4.252761203235839e-05,0.00020705409542817768,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,2.3775678304099156e-05,8.618500738870698e-06,3.793844438759082e-05,0.00022526556910767694,0.0,0.00011801709623806971,0.00010486857362709003,0.00011231287597889133,0.00019189945265495216
2017-02-15,5.3155644872280706e-05,4.1932808963557245e-06,0.00011814238624251386,1.7257354951931628e-05,4.252761203235839e-05,7.467524753147391e-05,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,2.3775678304099156e-05,8.287019941221824e-06,3.793844438759082e-05,0.00022526556910767694,0.0,0.00010718983970246699,0.0001108801479114455,0.00011231287597889133,0.00019090343473459774
2017-02-16,5.3155644872280706e-05,4.1932808963557245e-06,0.00012463372614594868,1.7257354951931628e-05,4.252761203235839e-05,7.467524753147391e-05,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,4.844020129810051e-07,1.3623310028390978e-06,2.3775678304099156e-05,8.287019941221824e-06,3.793844438759082e-05,0.00018455492408821726,0.0,0.00010718983970246699,0.0001108801479114455,5.538717171561765e-05,0.0001915674466815007
2017-02-17,5.3155644872280706e-05,3.1449606722667934e-06,0.00011944065422320082,1.7257354951931628e-05,4.252761203235839e-05,7.128091809822511e-05,0.0,1.3334186721283496e-06,3.374740271551851e-07,0.0,2.9064120778860307e-06,1.3623310028390978e-06,2.3775678304099156e-05,8.287019941221824e-06,3.793844438759082e-05,0.00018455492408821726,0.0,0.00010069348578110536,0.00010152881013578142,6.923396464452205e-05,0.00019123544070804923
2017-02-18,5.3155644872280706e-05,3.1449606722667934e-06,0.00011424758230045297,1.7257354951931628e-05,4.252761203235839e-05,8.825256526446918e-05,0.0,1.3334186721283496e-06,0.0,0.0,2.9064120778860307e-06,1.3623310028390978e-06,2.3775678304099156e-05,8.287019941221824e-06,3.793844438759082e-05,0.00021169535410119037,0.0,0.00010069348578110536,0.00010152881013578142,6.923396464452205e-05,0.0001786192137168932
2017-02-19,5.1440946650594226e-05,3.1449606722667934e-06,0.00010775624239701814,1.7257354951931628e-05,3.3780798210100276e-05,8.825256526446918e-05,0.0,1.3334186721283496e-06,0.0,0.0,6.297226168753067e-06,1.3623310028390978e-06,2.3775678304099156e-05,9.281462334168443e-06,3.793844438759082e-05,0.00018455492408821726,0.0,0.00010069348578110536,0.0001008608574375197,6.923396464452205e-05,0.00017629517190273288
2017-02-20,5.1440946650594226e-05,3.1449606722667934e-06,0.00010645797441633117,1.7257354951931628e-05,3.3780798210100276e-05,8.825256526446918e-05,0.0,1.3334186721283496e-06,0.0,0.0,6.297226168753067e-06,1.3623310028390978e-06,3.3377394542293044e-05,9.281462334168443e-06,3.793844438759082e-05,0.00018455492408821726,0.0,0.0001028589370882259,0.0001008608574375197,6.923396464452205e-05,0.00018027924358415056
2017-02-21,5.1440946650594226e-05,3.1449606722667934e-06,0.00010256317047427028,1.7257354951931628e-05,3.3780798210100276e-05,6.78865886649763e-05,0.0,1.3334186721283496e-06,0.0,0.0,6.297226168753067e-06,1.3623310028390978e-06,3.3377394542293044e-05,9.281462334168443e-06,2.8210638134362405e-05,0.00018455492408821726,0.0,9.744530882042454e-05,9.418133045490251e-05,6.923396464452205e-05,0.0001577028373894503
2017-02-22,5.1440946650594226e-05,3.1449606722667934e-06,9.866836653220938e-05,3.982466527368838e-06,3.408241247983331e-05,7.806957696472273e-05,0.0,1.3334186721283496e-06,0.0,0.0,1.1141246298563119e-05,1.3623310028390978e-06,3.429184370783532e-05,9.281462334168443e-06,2.8210638134362405e-05,0.00018455492408821726,0.0,9.852803447398481e-05,7.614660760183607e-05,6.923396464452205e-05,0.0001709830763275093
2017-02-23,5.1440946650594226e-05,3.1449606722667934e-06,9.866836653220938e-05,3.982466527368838e-06,3.3780798210100276e-05,9.504122413096681e-05,0.0,1.3334186721283496e-06,0.0,0.0,1.1141246298563119e-05,1.3623310028390978e-06,3.429184370783532e-05,9.281462334168443e-06,2.8210638134362405e-05,0.00018455492408821726,0.0,8.770077793838208e-05,7.614660760183607e-05,6.154130190624183e-05,0.0001653389747788342
2017-02-24,7.201732531083191e-05,3.1449606722667934e-06,0.00017137137345067945,3.982466527368838e-06,3.3780798210100276e-05,0.00010352704771408884,0.0,1.3334186721283496e-06,0.0,0.0,1.1141246298563119e-05,6.811655014195489e-07,3.429184370783532e-05,9.281462334168443e-06,1.264614812919694e-05,0.0002334076981115689,0.0,9.852803447398481e-05,7.948637109314466e-05,4.154037878671323e-05,0.00015737083141599884
2017-02-25,7.201732531083191e-05,3.1449606722667934e-06,0.0001739679094120534,3.982466527368838e-06,3.3780798210100276e-05,0.00010352704771408884,0.0,0.0,0.0,0.0,1.2110050324525128e-05,6.811655014195489e-07,3.429184370783532e-05,8.949981536519572e-06,1.264614812919694e-05,0.0002334076981115689,0.0,9.961076012754509e-05,7.948637109314466e-05,4.154037878671323e-05,0.00016434295685847979
2017-02-26,7.201732531083191e-05,4.1932808963557245e-06,0.0001739679094120534,3.982466527368838e-06,3.3780798210100276e-05,8.994972998109359e-05,0.0,0.0,0.0,0.0,1.2110050324525128e-05,6.811655014195489e-07,3.429184370783532e-05,6.62961595297746e-06,1.264614812919694e-05,0.0002334076981115689,0.0,9.961076012754509e-05,7.948637109314466e-05,3.384771604843301e-05,0.00016500696880538274
2017-02-27,7.201732531083191e-05,4.1932808963557245e-06,0.0001739679094120534,3.982466527368838e-06,3.3780798210100276e-05,0.00011031570658058647,0.0,0.0,0.0,0.0,1.2110050324525128e-05,6.811655014195489e-07,3.429184370783532e-05,6.62961595297746e-06,1.264614812919694e-05,0.0002334076981115689,0.0,0.0001028589370882259,7.347479680878919e-05,3.384771604843301e-05,0.0001500667000000664
2017-02-28,6.515853242408602e-05,4.1932808963557245e-06,0.00018305578527686215,3.982466527368838e-06,3.2574341131168124e-05,0.00019347677769518244,0.0,0.0,0.0,0.0,1.2110050324525128e-05,6.811655014195489e-07,3.429184370783532e-05,6.62961595297746e-06,1.264614812919694e-05,0.000260548128124542,0.0,0.00010718983970246699,7.347479680878919e-05,3.384771604843301e-05,0.00012749029380536615
