Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,
Mali,Bamako,98.6632182658477,104.53826424678331,168.09097923102752,12.016621674020003,33.87871468170401,46.436078770860185
Mali,Kayes,184.35255745534087,192.18744861260978,90.10717144150175,17.657956573170015,35.08243243657033,184.6850101679768
Mali,Koulikoro,27.314738992279466,10.566723499540007,12.178371190779774,7.339182988039991,19.839911478768382,26.69106006481668
Mali,Mopti,74.49966269130546,33.431698584499976,26.134781967621812,37.29319287752333,36.190546023409745,9.281831452233323
Mali,Segou,103.96431923275574,79.42921274885339,247.98046798978086,9.05277732073323,26.613992522370683,80.37304411639981
Mali,Sikasso,114.95016800148261,90.28315294748012,16.98970762812071,72.69768116861005,4.566022040054693,7.393621428276676
Mali,Tombouctou-Taoudeni,517.0718625443304,360.30797605537373,399.70342881344607,63.20207988844347,71.37121133391456,223.3302265222333
