"Year","Month","Dekad","NDVI Anomaly"
2017,1,1,98.8982762175236
2017,1,2,102.707641677483
2017,1,3,103.675774434938
2017,2,1,103.484969074249
2017,2,2,102.899548157864
2017,2,3,102.251168991953
2017,3,1,101.479717086032
2017,3,2,101.612379316458
2017,3,3,101.915766404507
2017,4,1,101.99015746292
2017,4,2,102.865737637895
2017,4,3,103.509029342239
2017,5,1,104.540392041852
2017,5,2,105.466148756022
2017,5,3,109.534219305155
2017,6,1,112.5279067513
2017,6,2,116.153487238703
2017,6,3,119.690750490727
2017,7,1,121.609158599214
2017,7,2,119.153070567846
2017,7,3,115.766244928791
2017,8,1,107.426920571997
2017,8,2,102.492824407517
2017,8,3,98.2563914824383
2017,9,1,95.4867553801067
2017,9,2,94.238083322384
2017,9,3,94.4339692338772
2017,10,1,94.421277453239
2017,10,2,94.1108067338714
2017,10,3,92.2674767803586
2017,11,1,91.4231138679291
2017,11,2,91.6123350030202
2017,11,3,94.5801596617464
2017,12,1,95.8995171764755
2017,12,2,96.3790150641362
2017,12,3,96.2885976853323
2018,1,1,100.593483923175
2018,1,1,102.063798235362
2018,1,2,95.3638061753758
2018,1,3,96.0452540880885
2018,2,1,96.4050032625978
2018,2,2,97.4090689700493
2018,2,3,99.0560830436646
2018,3,1,102.41425253833
2018,3,2,102.477068986784
2018,3,3,101.699287719162
2018,4,1,100.342343876652
2018,4,2,97.784214823616
2018,4,3,96.5273346834684
2018,5,1,95.3321929804215
2018,5,2,94.7992772073283
2018,5,3,94.8817820718868
2018,6,1,95.0612103753069
2018,6,2,94.65612893936
2018,6,3,94.8569685803914
2018,7,1,98.2743584562999
2018,7,2,99.8190709110511
2018,7,3,101.586131850846
2018,8,1,102.488061870862
2018,8,2,102.740243082413
2018,8,3,103.14747187595
2018,9,1,103.469821195455
2018,9,2,103.690598635368
2018,9,3,102.976133297685
2018,10,1,102.07193186831
2018,10,2,101.460366907926
2018,10,3,101.657393115858
2018,11,1,101.520641663924
2018,11,2,101.254302815971
2018,11,3,101.07286719342
2018,12,1,101.048756778231
2018,12,2,101.321330507706
2018,12,3,101.413096259035
2019,1,2,100.312473918311
2019,1,3,100.388753257679
2019,2,1,100.390629451608
2019,2,2,100.438062579406
2019,2,3,100.383562687491
2019,3,1,100.702578316911
2019,3,2,100.976970032526
2019,3,3,101.130886251345
2019,4,1,100.970837909031
2019,4,2,99.2738740531768
2019,4,3,98.7142917759008
2019,5,1,98.4217604810712
2019,5,2,98.803735336509
2019,5,3,99.9927405941113
2019,6,1,100.146822428419
2019,6,2,100.188055027123
2019,6,3,99.9674705236427
2019,7,1,100.110210478614
2019,7,1,96.6953122592178
2019,7,2,97.2968051842236
2019,7,3,98.3714429708159
2019,8,1,99.7203810516852
2019,8,2,100.95993335534
2019,8,3,101.152924913586
2019,9,1,100.926176781238
2019,9,2,99.6723075802932
2019,9,3,99.3809852946471
2019,10,1,99.578262101703
2019,10,2,100.675547447719
2019,10,3,104.75638891851
2019,11,1,105.389010186969
2019,11,2,104.814118090478
2019,11,3,101.70623341055
2019,12,1,100.919970784544
2019,12,2,100.532995745846
2019,12,3,100.483772470565