AdminStrata,Adamawa,Borno,Yobe
Food Group,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers
2019-01-18,0.3513669087119518,0.20592268792191476,0.18496921443234116
2019-01-19,0.3506774790498365,0.20583357304822025,0.18623953797462253
2019-01-20,0.3499880493877211,0.20574445817452575,0.18750986151690388
2019-01-21,0.3492986197256057,0.20565534330083124,0.18878018505918526
2019-01-22,0.34860919006349034,0.20556622842713673,0.19005050860146663
2019-01-23,0.347919760401375,0.20547711355344223,0.19132083214374795
2019-01-24,0.3472303307392597,0.20538799867974772,0.1925911556860293
2019-01-25,0.3465409010771443,0.2052988838060532,0.19386147922831065
2019-01-26,0.3458514714150289,0.20520976893235868,0.19513180277059203
2019-01-27,0.3451620417529136,0.20512065405866417,0.19640212631287338
2019-01-28,0.34447261209079827,0.20503153918496966,0.19767244985515472
2019-01-29,0.34378318242868283,0.20494242431127513,0.1989427733974361
2019-01-30,0.34309375276656745,0.20485330943758062,0.20021309693971742
2019-01-31,0.3424043231044521,0.20476419456388611,0.2014834204819988
2019-02-01,0.3392296968937889,0.20451972758194523,0.20167909945325962
2019-02-02,0.3360550706831257,0.20427526060000434,0.20187477842452048
2019-02-03,0.33288044447246246,0.20403079361806342,0.20207045739578133
2019-02-04,0.32970581826179923,0.20378632663612253,0.20226613636704216
2019-02-05,0.32653119205113607,0.20354185965418164,0.20246181533830301
2019-02-06,0.32335656584047284,0.20329739267224073,0.20265749430956387
2019-02-07,0.3201819396298096,0.20305292569029984,0.2028531732808247
2019-02-08,0.31700731341914634,0.2028084587083589,0.20304885225208555
2019-02-09,0.3138326872084831,0.20256399172641798,0.20324453122334638
2019-02-10,0.31065806099781984,0.2023195247444771,0.20344021019460723
2019-02-11,0.3074834347871566,0.20207505776253615,0.20363588916586808
2019-02-12,0.30430880857649334,0.20183059078059523,0.2038315681371289
2019-02-13,0.3011341823658301,0.20158612379865434,0.20402724710838976
2019-02-14,0.29795955615516684,0.2013416568167134,0.20422292607965062
2019-02-15,0.2947849299445036,0.20109718983477248,0.20441860505091144
2019-02-16,0.29161030373384034,0.20085272285283154,0.2046142840221723
2019-02-17,0.2884356775231771,0.20060825587089062,0.20480996299343315
2019-02-18,0.28526105131251384,0.2003637888889497,0.20500564196469398
2019-02-19,0.2820864251018506,0.20011932190700876,0.20520132093595483
2019-02-20,0.27891179889118733,0.19987485492506785,0.20539699990721566
2019-02-21,0.2757371726805241,0.1996303879431269,0.20559267887847651
2019-02-22,0.27256254646986083,0.199385920961186,0.20578835784973734
2019-02-23,0.2693879202591976,0.19914145397924507,0.20598403682099817
2019-02-24,0.26621329404853433,0.19889698699730413,0.20617971579225902
2019-02-25,0.26303866783787117,0.1986525200153632,0.20637539476351988
2019-02-26,0.25986404162720794,0.19840805303342232,0.2065710737347807
2019-02-27,0.25668941541654466,0.19816358605148138,0.20676675270604156
2019-02-28,0.25351478920588144,0.19791911906954046,0.2069624316773024
2019-03-01,0.2508550401769086,0.19821315888483515,0.20757208336714586
2019-03-02,0.24819529114793565,0.1985071987001298,0.2081817350569893
2019-03-03,0.24553554211896272,0.1988012385154245,0.20879138674683276
2019-03-04,0.24605041930065308,0.19933974531266008,0.20920535946541538
2019-03-05,0.2465652964823434,0.19987825210989568,0.20961933218399798
2019-03-06,0.24708017366403376,0.2004167589071313,0.2100333049025806
2019-03-07,0.2475950508457241,0.20095526570436686,0.2104472776211632
2019-03-08,0.24810992802741447,0.20149377250160247,0.21086125033974584
2019-03-09,0.24862480520910482,0.2020322792988381,0.21127522305832847
2019-03-10,0.24913968239079515,0.20257078609607373,0.2116891957769111
2019-03-11,0.24965455957248553,0.2031092928933093,0.21210316849549374
2019-03-12,0.2501694367541759,0.20364779969054495,0.21251714121407633
2019-03-13,0.2506843139358662,0.20418630648778058,0.21293111393265898
2019-03-14,0.25119919111755656,0.20472481328501616,0.2133450866512416
2019-03-15,0.251714068299247,0.2052633200822518,0.21375905936982423
2019-03-16,0.2522289454809373,0.20580182687948742,0.21417303208840688
2019-03-17,0.2527438226626277,0.206340333676723,0.2145870048069895
2019-03-18,0.25325869984431804,0.20687884047395866,0.21500097752557212
2019-03-19,0.2537735770260084,0.20741734727119426,0.21541495024415475
2019-03-20,0.25428845420769874,0.20795585406842984,0.2158289229627374
2019-03-21,0.2548033313893891,0.2084943608656655,0.21624289568132
2019-03-22,0.2553182085710795,0.2090328676629011,0.21665686839990264
