AdminStrata,Adamawa,Central,East,Far-North,Littoral,North,North-West,South-West,West
2020-03-02,,0.12911748633879777,,,0.07562704918032785,0.016894804644808754,0.059625497996357,,0.0727336038251366
2020-03-03,,0.12914191091240265,,,0.07596092068223215,0.016937898327537684,0.05960218142076502,,0.07258022454048682
2020-03-04,,0.12916489874638373,,,0.07627515268402442,0.016978457087753147,0.05957886484517303,,0.0724358675666988
2020-03-05,,0.12918657298985162,,,0.07657142857142857,0.017016698204527725,0.059555548269581045,,0.07229975956284151
2020-03-06,,0.12920704310868236,,,0.07685124468731025,0.01705281481481483,0.05953223169398905,,0.07217121311475408
2020-03-07,,0.12922640673460337,,,0.07711593560773888,0.017086979175897223,0.05950891511839707,,0.07204961512332002
2020-03-08,,0.129244751222318,,,0.07736669542709232,0.017119345412712123,0.059485598542805086,,0.07193441702617195
2020-03-09,,0.1292621549670729,,,0.0776045957685302,0.017150051842510877,0.0594622819672131,,0.07182512652374944
2020-03-10,,0.12927868852459015,,,0.07783060109289616,0.017179222950819684,0.059438965391621114,,0.0717213005464481
2020-03-11,,0.12929441556710647,,,0.07804558176729307,0.017206971078235385,0.059415648816029135,,0.07162253925096629
2020-03-12,,0.12930939370283628,,,0.0782503252667187,0.01723339786625034,0.05939233224043715,,0.07152848087431694
2020-03-13,,0.1293236751810903,,,0.07844554581268266,0.017258595501334364,0.05936901566484516,,0.07143879730588384
2020-03-14,,0.12933730750124187,,,0.07863189269746645,0.017282647789369113,0.059345699089253176,,0.07135319026328862
2020-03-15,,0.12935033394049783,,,0.07880995749848209,0.017305631086824542,0.05932238251366119,,0.07127138797814207
2020-03-16,,0.1293627940128296,,,0.07898028035162746,0.017327615110477562,0.059299065938069204,,0.07119314231408884
2020-03-17,,0.12937472386931745,,,0.07914335542378793,0.01734866364376237,0.059275749362477224,,0.07111822625276129
2020-03-18,,0.12938615664845168,,,0.07929963570127503,0.017368835154826966,0.05925243278688523,,0.07104643169398907
2020-03-19,,0.1293971227835396,,,0.07944953719192593,0.017388183338909343,0.059229116211293245,,0.07097756752537081
2020-03-20,,0.12940765027322398,,,0.0795934426229508,0.017406757595628423,0.059205799635701266,,0.07091145792349726
2020-03-21,,0.12941776492017568,,,0.0797317047037394,0.017424603450123227,0.05918248306010928,,0.07084794085503053
2020-03-22,,0.1294274905422446,,,0.07986464901218998,0.017441762925599,0.05915916648451729,,0.07078686675073559
2020-03-23,,0.12943684915970713,,,0.07999257655428392,0.01745827487369833,0.05913584990892531,,0.0707280973296216
2020-03-24,,0.1294458611617081,,,0.08011576603926328,0.01747417526816435,0.05911253333333332,,0.07067150455373404
2020-03-25,,0.12945454545454538,,,0.08023447590660701,0.017489497466467968,0.059089216757741335,,0.07061696969696968
2020-03-26,,0.1294629195940671,,,0.08034894613583136,0.0175042724434036,0.05906590018214935,,0.07056438251366122
2020-03-27,,0.12947099990413188,,,0.08045939986578467,0.017518529000095876,0.05904258360655737,,0.07051364049467933
2020-03-28,,0.1294788015828151,,,0.08056604484642922,0.01753229395138497,0.05901926703096538,,0.07046464820048992
2020-03-29,,0.12948633879781418,,,0.08066907474298414,0.017545592294155792,0.0589959504553734,,0.07041731666203575
2020-03-30,,0.12949362477231324,,,0.08076867030965389,0.017558447358834255,0.05897263387978142,,0.07037156284153005
2020-03-31,,0.12950067186240252,,,0.08086500044790823,0.017570880945982272,0.05897263387978142,,0.07032730914628683
2020-04-01,,0.12941413643574826,,,0.08116552088841879,0.017577554732945543,0.059455402550091074,,0.07033186532698747
2020-04-02,,0.12933034816549568,,,0.08145650099748455,0.017584016653656012,0.05993817122040073,,0.07033627686703095
2020-04-03,,0.12924917827868848,,,0.08173838797814206,0.017590276639344267,0.060420939890710394,,0.07034055054644808
2020-04-04,,0.12917050592686,,,0.08201160151324084,0.017596344010088277,0.06090370856102005,,0.07034469272803698
2020-04-05,,0.12909421758569298,,,0.08227653585030632,0.017602227521112776,0.061386477231329714,,0.07034870938897167
2020-04-06,,0.1290202065084414,,,0.08253356169969821,0.017607935404942508,0.06186924590163937,,0.07035260614957994
2020-04-07,,0.12894837222757954,,,0.08278302796528444,0.017613475409836075,0.06235201457194903,,0.0703563882995821
2020-04-08,,0.12887862009978618,,,0.0830252633246218,0.017618854834877656,0.06283478324225868,,0.07036006082204796
2020-04-09,,0.12881086088992977,,,0.08326057767369238,0.0176240805620609,0.06331755191256834,,0.07036362841530051
2020-04-10,,0.12874501039021014,,,0.08348926344954971,0.017629159085661525,0.06380032058287799,,0.07036709551296848
2020-04-11,,0.12868098907103823,,,0.08371159684274437,0.01763409653916212,0.06428308925318764,,0.07037046630236794
2020-04-12,,0.12861872176061082,,,0.08392783891009804,0.017638898719964078,0.0647658579234973,,0.07037374474137285
2020-04-13,,0.12855813735046523,,,0.08413823659725296,0.01764357111209571,0.06524862659380695,,0.07037693457391818
2020-04-14,,0.12849916852459017,,,0.0843430236794171,0.017648118907103837,0.0657313952641166,,0.07038003934426229
2020-04-15,,0.12844175150992237,,,0.08454242162784005,0.017652547023295957,0.06621416393442627,,0.07038306241012365
2020-04-16,,0.12838582584628488,,,0.08473664040877152,0.017656860123483088,0.06669693260473591,,0.07038600695479383
2020-04-17,,0.12833133417402273,,,0.08492587922096115,0.017661062631357728,0.06717970127504556,,0.0703888759983186
2020-04-18,,0.1282782220377672,,,0.08511032717714598,0.017665158746627947,0.06766246994535521,,0.07039167240783009
2020-04-19,,0.12822643770491798,,,0.0852901639344262,0.0176691524590164,0.06814523861566488,,0.07039439890710382
2020-04-20,,0.12817593199757132,,,0.08546556027794641,0.01767304756122243,0.06862800728597454,,0.0703970580854078
2020-04-21,,0.1281266581367453,,,0.08563667866186855,0.017676847660935635,0.06911077595628418,,0.07039965240570437
2020-04-22,,0.12807857159786687,,,0.08580367371123837,0.01768055619198105,0.06959354462659384,,0.07040218421225886
2020-04-23,,0.1280316299765808,,,0.08596669268800412,0.017684176424668237,0.07007631329690349,,0.0704046557377049
2020-04-24,,0.12798579286403086,,,0.0861258759241401,0.01768771147540985,0.07055908196721314,,0.07040706910961103
2020-04-25,,0.12794102173084257,,,0.08628135722455199,0.017691164315669094,0.0710418506375228,,0.07040942635658912
2020-04-26,,0.12789727981910687,,,0.0864332642421958,0.017694537780290197,0.07152461930783245,,0.0704117294139815
2020-04-27,,0.12785453204172875,,,0.08658171882762045,0.01769783457526081,0.07200738797814212,,0.07041398012916046
2020-04-28,,0.12781274488856142,,,0.08672683735494564,0.017701057284951194,0.07249015664845176,,0.07041618026647019
2020-04-29,,0.12777188633879782,,,0.08686873102610805,0.01770420837887068,0.07297292531876141,,0.0704183315118397
2020-04-30,,0.12799415664845173,,,0.08705525197328473,0.01769905962355799,0.07345569398907108,,0.07051071718275652
2020-05-01,,0.12768241360048574,,,0.08709702440801455,0.017724317668488164,0.07345569398907108,,0.07052601724347297
2020-05-02,,0.12737067055251972,,,0.08713879684274435,0.017749575713418342,0.07345569398907108,,0.07054131730418943
2020-05-03,,0.1270589275045537,,,0.08718056927747417,0.01777483375834852,0.07345569398907108,,0.0705566173649059
2020-05-04,,0.1267471844565877,,,0.08722234171220399,0.017800091803278698,0.07345569398907108,,0.07057191742562235
2020-05-05,,0.12643544140862173,,,0.08726411414693379,0.017825349848208872,0.07345569398907108,,0.07058721748633881
2020-05-06,,0.1261236983606557,,,0.08730588658166359,0.017850607893139046,0.07345569398907108,,0.07060251754705527
2020-05-07,,0.1258119553126897,,,0.08734765901639341,0.01787586593806922,0.07345569398907108,,0.07061781760777171
2020-05-08,,0.12550021226472372,,,0.08738943145112323,0.017901123982999402,0.07345569398907108,,0.07063311766848818
2020-05-09,,0.12518846921675772,,,0.08743120388585304,0.017926382027929576,0.07345569398907108,,0.07064841772920462
2020-05-10,,0.1248767261687917,,,0.08747297632058285,0.01795164007285975,0.07345569398907108,,0.07066371778992109
2020-05-11,,0.1245649831208257,,,0.08751474875531266,0.01797689811778993,0.07345569398907108,,0.07067901785063753
2020-05-12,,0.1242532400728597,,,0.08755652119004247,0.018002156162720103,0.07345569398907108,,0.07069431791135398
2020-05-13,,0.12394149702489372,,,0.08759829362477228,0.018027414207650277,0.07345569398907108,,0.07070961797207044
2020-05-14,,0.1236297539769277,,,0.0876400660595021,0.018052672252580452,0.07345569398907108,,0.0707249180327869
2020-05-15,,0.12331801092896172,,,0.08768183849423192,0.01807793029751063,0.07345569398907108,,0.07074021809350335
2020-05-16,,0.12300626788099572,,,0.08772361092896172,0.018103188342440808,0.07345569398907108,,0.07075551815421981
2020-05-17,,0.12269452483302971,,,0.08776538336369152,0.018128446387370985,0.07345569398907108,,0.07077081821493626
2020-05-18,,0.12238278178506372,,,0.08780715579842134,0.01815370443230116,0.07345569398907108,,0.07078611827565272
2020-05-19,,0.12207103873709772,,,0.08784892823315116,0.018178962477231334,0.07345569398907108,,0.07080141833636917
2020-05-20,,0.12175929568913171,,,0.08789070066788097,0.01820422052216151,0.07345569398907108,,0.07081671839708563
2020-05-21,,0.12144755264116572,,,0.08793247310261078,0.018229478567091686,0.07345569398907108,,0.07083201845780208
2020-05-22,,0.12113580959319972,,,0.08797424553734058,0.01825473661202186,0.07345569398907108,,0.07084731851851854
2020-05-23,,0.12082406654523371,,,0.0880160179720704,0.01827999465695204,0.07345569398907108,,0.07086261857923498
2020-05-24,,0.12051232349726772,,,0.08805779040680022,0.018305252701882217,0.07345569398907108,,0.07087791863995145
2020-05-25,,0.12020058044930172,,,0.08809956284153003,0.01833051074681239,0.07345569398907108,,0.07089321870066789
2020-05-26,,0.11988883740133571,,,0.08814133527625984,0.018355768791742565,0.07345569398907108,,0.07090851876138435
2020-05-27,,0.11957709435336972,,,0.08818310771098965,0.018381026836672747,0.07345569398907108,,0.0709238188221008
2020-05-28,,0.11926535130540374,,,0.08822488014571946,0.01840628488160292,0.07345569398907108,,0.07093911888281726
2020-05-29,,0.11895360825743774,,,0.08826665258044927,0.018431542926533095,0.07345569398907108,,0.07095441894353371
2020-05-30,,0.11864186520947173,,,0.08817484881602912,0.018439315118397095,0.07345569398907108,,0.07103383606557379
2020-05-31,,0.11833012216150574,,,0.08808304505160895,0.01844708731026109,0.07345569398907108,,0.07111325318761386
2020-06-01,,0.11807661882210076,,,0.08804200072859743,0.018472491560412876,0.0734170797814208,,0.071226671523983
2020-06-02,,0.1178231154826958,,,0.0880009564055859,0.01849789581056467,0.07337846557377052,,0.07134008986035216
2020-06-03,,0.11756961214329081,,,0.08795991208257435,0.01852330006071646,0.07333985136612024,,0.07145350819672132
2020-06-04,,0.11731610880388584,,,0.08791886775956281,0.018548704310868254,0.07330123715846996,,0.07156692653309048
2020-06-05,,0.11706260546448084,,,0.0878778234365513,0.018574108561020045,0.07326262295081969,,0.07168034486945962
2020-06-06,,0.11680910212507586,,,0.08783677911353976,0.018599512811171837,0.07322400874316941,,0.0717937632058288
2020-06-07,,0.11655559878567089,,,0.08779573479052821,0.018624917061323625,0.07318539453551913,,0.07190718154219794
2020-06-08,,0.11630209544626591,,,0.08775469046751667,0.01865032131147542,0.07314678032786887,,0.0720205998785671
2020-06-09,,0.11604859210686094,,,0.08771364614450515,0.018675725561627207,0.07310816612021859,,0.07213401821493624
2020-06-10,,0.11579508876745596,,,0.08767260182149361,0.018701129811779,0.07306955191256831,,0.07224743655130542
2020-06-11,,0.11554158542805099,,,0.08763155749848207,0.01872653406193079,0.07303093770491803,,0.07236085488767457
2020-06-12,,0.11528808208864601,,,0.08759051317547054,0.01875193831208258,0.07299232349726777,,0.07247427322404373
2020-06-13,,0.11503457874924104,,,0.087549468852459,0.01877734256223437,0.07295370928961749,,0.07258769156041289
2020-06-14,,0.11478107540983606,,,0.08750842452944747,0.01880274681238616,0.07291509508196721,,0.07270110989678204
2020-06-15,,0.11452757207043109,,,0.08746738020643594,0.018828151062537952,0.07287648087431695,,0.0728145282331512
2020-06-16,,0.1142740687310261,,,0.0874263358834244,0.018853555312689743,0.07283786666666667,,0.07292794656952035
2020-06-17,,0.11402056539162114,,,0.08738529156041286,0.01887895956284153,0.07279925245901639,,0.07304136490588951
2020-06-18,,0.11376706205221616,,,0.08734424723740132,0.018904363812993322,0.07276063825136612,,0.07315478324225866
2020-06-19,,0.11351355871281117,,,0.08730320291438978,0.018929768063145114,0.07272202404371585,,0.07326820157862782
2020-06-20,,0.1132600553734062,,,0.08726215859137826,0.018955172313296905,0.07268340983606557,,0.07338161991499698
2020-06-21,,0.1130065520340012,,,0.08722111426836672,0.018980576563448696,0.0726447956284153,,0.07349503825136613
2020-06-22,,0.11275304869459622,,,0.08718006994535518,0.019005980813600488,0.07260618142076503,,0.07360845658773528
2020-06-23,,0.11249954535519124,,,0.08713902562234364,0.019031385063752276,0.07256756721311475,,0.07372187492410445
2020-06-24,,0.11224604201578627,,,0.0870979812993321,0.01905678931390407,0.07252895300546448,,0.07383529326047361
2020-06-25,,0.1119925386763813,,,0.08705693697632057,0.019082193564055862,0.0724903387978142,,0.07394871159684276
2020-06-26,,0.11173903533697632,,,0.08701589265330903,0.019107597814207653,0.07245172459016393,,0.07406212993321191
2020-06-27,,0.11148553199757134,,,0.0869748483302975,0.01913300206435944,0.07241311038251365,,0.07417554826958107
2020-06-28,,0.11123202865816637,,,0.08693380400728597,0.019158406314511236,0.07237449617486338,,0.07428896660595023
2020-06-29,,0.1109785253187614,,,0.08689275968427443,0.019183810564663027,0.0723358819672131,,0.07440238494231938
2020-06-30,,0.11078933333333334,,,0.08670891026108074,0.019212906375227688,0.07229726775956283,,0.07448316211293263
2020-07-01,,,,,0.08670842452944746,0.01935551766848816,0.0724447358834244,,0.07456563982999395
2020-07-02,,,,,0.0867079387978142,0.019498128961748632,0.07259220400728597,,0.07464811754705528
2020-07-03,,,,,0.08670745306618091,0.019640740255009108,0.07273967213114754,,0.0747305952641166
2020-07-04,,,,,0.08670696733454765,0.019783351548269584,0.07288714025500911,,0.07481307298117792
2020-07-05,,,,,0.08670648160291439,0.019925962841530056,0.07303460837887069,,0.07489555069823925
2020-07-06,,,,,0.08670599587128111,0.020068574134790528,0.07318207650273226,,0.07497802841530057
2020-07-07,,,,,0.08670551013964783,0.020211185428051004,0.07332954462659383,,0.0750605061323619
2020-07-08,,,,,0.08670502440801457,0.02035379672131148,0.07347701275045539,,0.07514298384942322
2020-07-09,,,,,0.0867045386763813,0.020496408014571952,0.07362448087431696,,0.07522546156648453
2020-07-10,,,,,0.08670405294474802,0.020639019307832424,0.07377194899817853,,0.07530793928354587
2020-07-11,,,,,0.08670356721311476,0.0207816306010929,0.0739194171220401,,0.0753904170006072
2020-07-12,,,,,0.08670308148148148,0.020924241894353376,0.07406688524590166,,0.07547289471766852
2020-07-13,,,,,0.0867025957498482,0.021066853187613848,0.07421435336976323,,0.07555537243472984
2020-07-14,,,,,0.08670211001821494,0.02120946448087432,0.0743618214936248,,0.07563785015179116
2020-07-15,,,,,0.08670162428658167,0.021352075774134796,0.07450928961748636,,0.07572032786885248
2020-07-16,,,,,0.08670113855494839,0.02149468706739527,0.07465675774134793,,0.0758028055859138
2020-07-17,,,,,0.08670065282331511,0.02163729836065574,0.0748042258652095,,0.07588528330297513
2020-07-18,,,,,0.08670016709168185,0.021779909653916216,0.07495169398907106,,0.07596776102003647
2020-07-19,,,,,0.08669968136004856,0.02192252094717669,0.07509916211293263,,0.07605023873709779
2020-07-20,,,,,0.0866991956284153,0.022065132240437164,0.0752466302367942,,0.0761327164541591
2020-07-21,,,,,0.08669870989678204,0.022207743533697637,0.07539409836065576,,0.07621519417122043
2020-07-22,,,,,0.08669822416514876,0.02235035482695811,0.07554156648451733,,0.07629767188828175
2020-07-23,,,,,0.08669773843351548,0.02249296612021858,0.0756890346083789,,0.07638014960534306
2020-07-24,,,,,0.08669725270188222,0.022635577413479054,0.07583650273224046,,0.07646262732240439
2020-07-25,,,,,0.08669676697024895,0.02277818870673953,0.07598397085610203,,0.07654510503946572
2020-07-26,,,,,0.08669628123861567,0.0229208,0.0761314389799636,,0.07662758275652705
2020-07-27,,,,,0.0866957955069824,0.023063411293260474,0.07627890710382518,,0.07671006047358837
2020-07-28,,,,,0.08669530977534913,0.02320602258652095,0.07642637522768674,,0.0767925381906497
2020-07-29,,,,,0.08669482404371585,0.023348633879781422,0.0765738433515483,,0.07687501590771101
2020-07-30,,,,,0.0869289471766849,0.023479781420765032,0.07672131147540988,,0.07691071766848818
2020-07-31,,,,,0.08716307030965392,0.023610928961748635,0.07672131147540988,,0.07694641942926535
2020-08-01,,,,,0.0871640422586521,0.02382465088038859,0.07664845173041897,,0.07699183582270798
2020-08-02,,,,,0.08716501420765027,0.02403837279902854,0.07657559198542807,,0.07703725221615061
2020-08-03,,,,,0.08716598615664846,0.02425209471766849,0.07650273224043717,,0.07708266860959323
2020-08-04,,,,,0.08716695810564665,0.02446581663630844,0.07642987249544626,,0.07712808500303585
2020-08-05,,,,,0.08716793005464482,0.024679538554948394,0.07635701275045538,,0.07717350139647848
2020-08-06,,,,,0.087168902003643,0.024893260473588343,0.07628415300546448,,0.0772189177899211
2020-08-07,,,,,0.08716987395264118,0.02510698239222829,0.07621129326047359,,0.07726433418336372
2020-08-08,,,,,0.08717084590163936,0.025320704310868247,0.07613843351548269,,0.07730975057680634
2020-08-09,,,,,0.08717181785063753,0.025534426229508196,0.0760655737704918,,0.07735516697024897
2020-08-10,,,,,0.0871727897996357,0.02574814814814815,0.07599271402550091,,0.07740058336369159
2020-08-11,,,,,0.0871737617486339,0.025961870066788104,0.07591985428051001,,0.0774459997571342
2020-08-12,,,,,0.08717473369763208,0.02617559198542805,0.07584699453551912,,0.07749141615057684
2020-08-13,,,,,0.08717570564663026,0.026389313904068006,0.07577413479052823,,0.07753683254401945
2020-08-14,,,,,0.08717667759562843,0.02660303582270795,0.07570127504553732,,0.07758224893746209
2020-08-15,,,,,0.0871776495446266,0.026816757741347903,0.07562841530054644,,0.07762766533090469
2020-08-16,,,,,0.08717862149362478,0.027030479659987852,0.07555555555555554,,0.07767308172434732
2020-08-17,,,,,0.08717959344262295,0.02724420157862781,0.07548269581056465,,0.07771849811778996
2020-08-18,,,,,0.08718056539162114,0.02745792349726776,0.07540983606557376,,0.07776391451123257
2020-08-19,,,,,0.0871815373406193,0.027671645415907706,0.07533697632058287,,0.07780933090467519
2020-08-20,,,,,0.08718250928961749,0.02788536733454766,0.07526411657559198,,0.07785474729811782
2020-08-21,,,,,0.08718348123861568,0.028099089253187614,0.07519125683060109,,0.07790016369156044
2020-08-22,,,,,0.08718445318761385,0.028312811171827563,0.07511839708561019,,0.07794558008500307
2020-08-23,,,,,0.08718542513661202,0.028526533090467508,0.0750455373406193,,0.07799099647844568
2020-08-24,,,,,0.08718639708561021,0.028740255009107464,0.0749726775956284,,0.07803641287188831
2020-08-25,,,,,0.08718736903460839,0.028953976927747416,0.07489981785063751,,0.07808182926533093
2020-08-26,,,,,0.08718834098360656,0.029167698846387365,0.07482695810564662,,0.07812724565877355
2020-08-27,,,,,0.08718931293260473,0.02938142076502731,0.07475409836065573,,0.07817266205221618
2020-08-28,,,,,0.08719028488160292,0.029595142683667267,0.07468123861566482,,0.07821807844565878
2020-08-29,,,,,0.08719125683060111,0.02980886460230722,0.07460837887067394,,0.07826349483910143
2020-08-30,,,,,0.08714146933819067,0.030004954462659376,0.07453551912568304,,0.07827491001821496
2020-08-31,,,,,0.08709168184578021,0.030201044323011524,0.07453551912568304,,0.0782863251973285
2020-09-01,,,,,0.08709046751669702,0.03043599271402549,0.07433151183970854,,0.077996586763813
2020-09-02,,,,,0.08708925318761385,0.03067094110503946,0.07412750455373404,,0.07770684833029752
2020-09-03,,,,,0.08708803885853066,0.030905889496053426,0.07392349726775956,,0.07741710989678204
2020-09-04,,,,,0.08708682452944748,0.03114083788706739,0.07371948998178506,,0.07712737146326655
2020-09-05,,,,,0.0870856102003643,0.03137578627808135,0.07351548269581057,,0.07683763302975108
2020-09-06,,,,,0.08708439587128111,0.031610734669095315,0.07331147540983605,,0.07654789459623558
2020-09-07,,,,,0.08708318154219795,0.031845683060109285,0.07310746812386155,,0.07625815616272011
2020-09-08,,,,,0.08708196721311474,0.03208063145112325,0.07290346083788707,,0.07596841772920462
2020-09-09,,,,,0.08708075288403158,0.03231557984213721,0.07269945355191255,,0.07567867929568914
2020-09-10,,,,,0.08707953855494839,0.03255052823315118,0.07249544626593805,,0.07538894086217365
2020-09-11,,,,,0.0870783242258652,0.032785476624165144,0.07229143897996357,,0.07509920242865817
2020-09-12,,,,,0.08707710989678204,0.03302042501517911,0.07208743169398907,,0.0748094639951427
2020-09-13,,,,,0.08707589556769885,0.03325537340619307,0.07188342440801457,,0.07451972556162721
2020-09-14,,,,,0.08707468123861567,0.03349032179720704,0.07167941712204007,,0.07422998712811173
2020-09-15,,,,,0.0870734669095325,0.03372527018822101,0.07147540983606557,,0.07394024869459624
2020-09-16,,,,,0.08707225258044929,0.033960218579234966,0.07127140255009107,,0.07365051026108077
2020-09-17,,,,,0.08707103825136613,0.03419516697024893,0.07106739526411657,,0.07336077182756529
2020-09-18,,,,,0.08706982392228294,0.0344301153612629,0.07086338797814208,,0.0730710333940498
2020-09-19,,,,,0.08706860959319976,0.03466506375227686,0.07065938069216757,,0.07278129496053432
2020-09-20,,,,,0.08706739526411658,0.034900012143290825,0.07045537340619307,,0.07249155652701883
2020-09-21,,,,,0.08706618093503339,0.03513496053430479,0.07025136612021858,,0.07220181809350336
2020-09-22,,,,,0.08706496660595021,0.03536990892531876,0.07004735883424407,,0.07191207965998786
2020-09-23,,,,,0.08706375227686704,0.03560485731633272,0.06984335154826957,,0.07162234122647239
2020-09-24,,,,,0.08706253794778385,0.035839805707346684,0.06963934426229508,,0.0713326027929569
2020-09-25,,,,,0.08706132361870067,0.03607475409836065,0.06943533697632057,,0.07104286435944142
2020-09-26,,,,,0.08706010928961748,0.036309702489374616,0.06923132969034608,,0.07075312592592593
2020-09-27,,,,,0.0870588949605343,0.03654465088038858,0.06902732240437158,,0.07046338749241045
2020-09-28,,,,,0.08705768063145113,0.03677959927140254,0.06882331511839708,,0.07017364905889498
2020-09-29,,,,,0.08687310261080752,0.036901032179720704,0.06861930783242258,,0.0698822100789314
2020-09-30,0.020036065573770495,,0.644808743169399,0.11693989071038251,0.08668852459016393,0.03702246508803886,0.06841530054644808,1.0,0.06959077109896783
2020-10-01,0.010018032786885248,,0.39362469945355194,0.12203989071038251,,,,0.5355191256830601,
2020-10-02,0.006678688524590165,,0.30989668488160294,0.12373989071038251,,,,0.38069216757741353,
2020-10-03,0.005009016393442624,,0.26803267759562843,0.12458989071038251,,,,0.3032786885245902,
2020-10-04,0.004007213114754099,,0.24291427322404374,0.1250998907103825,,,,0.25683060109289624,
2020-10-05,0.0033393442622950825,,0.22616867030965393,0.1254398907103825,,,,0.22586520947176691,
2020-10-06,0.0028622950819672138,,0.21420752537080406,0.12568274785323963,,,,0.20374707259953168,
2020-10-07,0.002504508196721312,,0.20523666666666668,0.1258648907103825,,,,0.1871584699453552,
2020-10-08,0.002226229508196722,,0.19825933211900426,0.12600655737704916,,,,0.17425622343655134,
2020-10-09,0.0020036065573770497,,0.19267746448087433,0.1261198907103825,,,,0.1639344262295082,
2020-10-10,0.0018214605067064086,,0.18811048186785892,0.12621261798310976,,,,0.1554893194237457,
2020-10-11,0.0016696721311475413,,0.1843046630236794,0.1262898907103825,,,,0.14845173041894358,
2020-10-12,0.0015412358133669612,,0.18108435477091211,0.1263552753257671,,,,0.14249684741488025,
2020-10-13,0.0014311475409836069,,0.17832409055425444,0.12641131928181107,,,,0.13739266198282596,
2020-10-14,0.001335737704918033,,0.17593186156648447,0.1264598907103825,,,,0.13296903460837892,
2020-10-15,0.001252254098360656,,0.1738386612021858,0.1265023907103825,,,,0.1290983606557377,
2020-10-16,0.001178592092574735,,0.17199171970427518,0.1265398907103825,,,,0.12568306010928962,
2020-10-17,0.001113114754098361,,0.1703499939283546,0.12657322404371582,,,,0.12264723740133575,
2020-10-18,0.0010545297670405524,,0.1688810813920046,0.12660304860511934,,,,0.11993097497842967,
