"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.1283754,0.1306821
2017,1,1,0.1312942,0.1306821
2017,1,1,0.1294568,0.1306821
2018,1,1,0.1311061,0.1306821
2018,1,1,0.1300209,0.1306821
2018,1,2,0.1284851,0.130453
2017,1,2,0.1297273,0.130453
2016,1,2,0.1308132,0.130453
2016,1,3,0.1300467,0.1298402
2017,1,3,0.1288429,0.1298402
2018,1,3,0.1271476,0.1298402
2018,2,1,0.1264852,0.1294744
2017,2,1,0.1282963,0.1294744
2016,2,1,0.1295714,0.1294744
2016,2,2,0.1290118,0.1290805
2017,2,2,0.1277253,0.1290805
2018,2,2,0.1258759,0.1290805
2018,2,3,0.1253168,0.1286752
2017,2,3,0.1271826,0.1286752
2016,2,3,0.1283952,0.1286752
2016,3,1,0.1270163,0.12785
2017,3,1,0.126277,0.12785
2018,3,1,0.124401,0.12785
2018,3,2,0.1240748,0.127456
2017,3,2,0.125933,0.127456
2016,3,2,0.1263151,0.127456
2016,3,3,0.1256867,0.1270719
2017,3,3,0.1256571,0.1270719
2018,3,3,0.1239933,0.1270719
2018,4,1,0.1237997,0.1266966
2017,4,1,0.1254248,0.1266966
2016,4,1,0.125181,0.1266966
2016,4,2,0.1245131,0.1259254
2017,4,2,0.1248932,0.1259254
2018,4,2,0.1233646,0.1259254
2018,4,3,0.1230097,0.1255279
2017,4,3,0.1245935,0.1255279
2016,4,3,0.124313,0.1255279
2016,5,1,0.1241683,0.1251215
2017,5,1,0.1243114,0.1251215
2018,5,1,0.1227429,0.1251215
2018,5,2,0.1225673,0.124703
2017,5,2,0.1240437,0.124703
2016,5,2,0.1240547,0.124703
2016,5,3,0.1236884,0.1238429
2017,5,3,0.1233714,0.1238429
2018,5,3,0.1225911,0.1238429
2018,6,1,0.1227979,0.1234117
2017,6,1,0.1229304,0.1234117
2016,6,1,0.1233807,0.1234117
2016,6,2,0.1230401,0.1230123
2017,6,2,0.1224035,0.1230123
2018,6,2,0.1229924,0.1230123
2018,6,3,0.1231004,0.1226622
2017,6,3,0.1218836,0.1226622
2016,6,3,0.1227022,0.1226622
2016,7,1,0.1222601,0.1222064
2017,7,1,0.121157,0.1222064
2018,7,1,0.1231407,0.1222064
2018,7,2,0.1231396,0.1222008
2017,7,2,0.1210745,0.1222008
2016,7,2,0.12222,0.1222008
2016,7,3,0.1223444,0.1223172
2017,7,3,0.1212106,0.1223172
2018,7,3,0.1233012,0.1223172
2018,8,1,0.1240499,0.1228912
2017,8,1,0.1220078,0.1228912
2016,8,1,0.1230331,0.1228912
2016,8,2,0.1235722,0.123362
2017,8,2,0.1225679,0.123362
2018,8,2,0.1245606,0.123362
2018,8,3,0.1251304,0.1239376
2017,8,3,0.1232065,0.1239376
2016,8,3,0.1242258,0.1239376
2016,9,1,0.1249682,0.1245958
2017,9,1,0.1239178,0.1245958
2018,9,1,0.1257934,0.1245958
2018,9,2,0.1276371,0.1259888
2017,9,2,0.1254111,0.1259888
2016,9,2,0.1265217,0.1259888
2016,9,3,0.1272822,0.1266699
2017,9,3,0.1260985,0.1266699
2018,9,3,0.1289677,0.1266699
2018,10,1,0.1307271,0.1273271
2017,10,1,0.1267604,0.1273271
2016,10,1,0.128,0.1273271
2016,10,2,0.128619,0.1279605
2017,10,2,0.1273702,0.1279605
2018,10,2,0.1329469,0.1279605
2018,10,3,0.13933,0.1291128
2017,10,3,0.1284483,0.1291128
2016,10,3,0.1295694,0.1291128
2016,11,1,0.1298937,0.1296042
2017,11,1,0.1289392,0.1296042
2018,11,1,0.1434092,0.1296042
2018,11,2,0.1478654,0.1300211
2017,11,2,0.129363,0.1300211
2016,11,2,0.1301015,0.1300211
2016,11,3,0.1303576,0.1306266
2017,11,3,0.1299169,0.1306266
2018,11,3,0.1569424,0.1306266
2018,12,1,0.1610513,0.130812
2017,12,1,0.1300202,0.130812
2016,12,1,0.130425,0.130812
2016,12,2,0.1304299,0.1309026
2017,12,2,0.1299885,0.1309026
2018,12,2,0.1643867,0.1309026
2018,12,3,0.166891,0.1309172
2017,12,3,0.129838,0.1309172
2016,12,3,0.1303706,0.1309172