Country,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria,Syria
10,0.0015354236060280968,-0.05731934992805843,0.23890899697339418,0.20507779144002813,0.6820201359343678,0.7126574763509581,0.4463496309939642,0.252172928607585,0.1591506349981383,0.21562679637233073,0.3758392080397007,-0.13056743258937953,0.7535567667740839,0.8903620324098356
11,-0.167328674904347,-0.19502918915524825,0.18355024298120837,0.1631611247260295,0.5895471683109392,0.6323238148260777,0.3684251881581049,0.11119460243527035,0.10827051844178659,0.1451146295392597,0.2914346726788485,-0.35023399757971063,0.7388566052152634,0.881249116827966
12,-0.15539350901153415,-0.19502918915524825,0.2720652646718823,0.3293370875233693,0.631332003439077,0.6826812873367558,0.41508864439536963,0.18443319537189107,0.014321401834411107,0.022545164671764928,0.49314490999265226,-0.05856429413203257,0.7103617709331596,0.8665418420908486
13,-0.14446418760623403,-0.19502918915524825,0.12976934930640283,0.18944129760083317,0.5704720627078335,0.5178821357805639,0.37736425389153594,0.11984416710805468,-0.05959474895875139,-0.01662670040132408,0.48104068393863564,-0.13782520493070827,0.6790648829025441,0.8643556860357376
14,-0.08062997098697999,-0.19502918915524825,0.13842852155460506,0.22106823978347756,0.4943208325116315,0.4683672816994754,0.40997326829311076,0.145360672615799,-0.31315580499860607,-0.2305271701693914,0.2700449565576537,-0.32637949349267004,0.6450102228658909,0.8434530289330233
15,-0.06723262795061147,-0.19502918915524825,0.14202613223535498,0.24100373867678293,0.40251692430727226,0.35612845467821885,0.3330996631865941,-0.046656531750081776,-0.19945374887979717,-0.19950722573844937,0.1348659023847506,-0.6111405435740251,0.6162058874023963,0.8173441487250193
16,-0.05074298851947723,-0.19502918915524825,0.14320104855544324,0.2676584495322757,0.37652600560153426,0.3071710189807473,0.2767898201322996,-0.023722247748379832,-0.210222056807726,-0.28450790029315387,-0.12391654555910359,-1.0445841879467976,0.635742074316876,0.830806535238605
17,-0.031227197238762994,-0.19502918915524825,0.16468903078201858,0.3184483616626004,0.3742303382409824,0.4254895465538314,0.2994128453934578,-0.04776013957569658,-0.42676796440655207,-0.5293171856012873,-0.19017314511782057,-1.1488926638388106,0.6093939609114482,0.8195166900731519
18,-0.009990018823789804,-0.19502918915524825,0.08281063290947155,0.2679490102637675,0.4110347173926071,0.49511145246070754,0.2997939717195346,-0.10794481585598281,-0.36887470268289,-0.4410394397390791,0.07744301055779435,-0.5461164050611611,0.6009377045291071,0.8249361542415274
19,0.049516293439054504,-0.19502918915524825,0.06809649722131472,0.2728103230542144,0.3084513335590332,0.4270764245029828,0.34973873331019223,-0.06923108692718083,-0.7246577042894355,-0.8338596824029572,0.0015580780392817628,-0.5801236711151405,0.5843099915375025,0.8123903822734315
20,0.0825697405164163,-0.19502918915524825,0.09360870762546225,0.2728103230542144,0.34704226340627753,0.4938493741644855,0.4839254258018315,0.0179103920745608,-0.5970679027163084,-0.600245600138607,-0.11880002455121375,-0.5708440007963913,0.5525500157494904,0.7822203391268437
21,0.14467038154513723,-0.19502918915524825,0.07926225869073944,0.265708132674482,0.3512510802341312,0.49102089135186977,0.34093945972561535,-0.18396052630683135,-0.6380932739454381,-0.6066609331792825,-0.1211525670003204,-0.5179385710579221,0.5351672277696703,0.7710324406545317
22,0.1524533207397033,-0.19502918915524825,0.08177734795233604,0.2658603496530929,0.41056107729994373,0.5709579394846123,0.2828766033473439,-0.27658699464926273,-0.8021161624958539,-0.741792201540983,-0.2805695122134848,-0.6738931384035609,0.5846629370156761,0.7832536107714535
23,0.17535826782040043,-0.19502918915524825,0.12405650505698718,0.313179268392226,0.43111513490478315,0.614257474748765,0.32288627664384495,-0.12871643849615477,-0.9129342351209038,-0.7302771724407173,-0.5149091357068738,-0.7575158664124404,0.5853500420664978,0.7568990840741662
24,0.2030060660471814,-0.19502918915524825,0.11834497214367723,0.3276824753353912,0.42727046462233964,0.616715624921255,0.23417350996206854,-0.3050867554223964,-1.0328779463954572,-0.8109109575370963,-0.7013880577970868,-0.7827895699652576,0.5986737497131887,0.7629339518050996
25,0.2136606021106644,-0.19502918915524825,0.10450662316404402,0.32281460001060214,0.4446999574828093,0.6307698426553833,0.2299596099908523,-0.3050867554223964,-1.0915418349216401,-0.8180568858505266,-1.0123866880422336,-0.8614874295362027,0.584301621238674,0.7677884574528949
26,0.20676622531801547,-0.19502918915524825,0.09466027100062513,0.3181292136096894,0.4510125890071136,0.625993638253465,0.24352624367620568,-0.2243443076340672,-1.168469831318598,-0.8396860351621318,-1.4363843520927286,-1.2332362889868946,0.562554570643196,0.7579154970695406
27,0.1828027535236152,-0.19502918915524825,0.09712239156999769,0.3181292136096894,0.49188297062994657,0.6615587430420288,0.23659657252731292,-0.18243579641586916,-1.2984936731518895,-0.9606898053576092,-1.4766038902993652,-1.2259216308927132,0.5065333618491437,0.7424883963423584
28,0.13933331709467667,-0.19502918915524825,0.10570513901898992,0.31640971704954923,0.5290732154509913,0.6790121224706362,0.25438329375661994,-0.17704515450527225,-1.3915654676020957,-1.0495705560529163,-1.2773144994115153,-1.060276822903338,0.4590273467374627,0.7224447425862477
29,0.06532088026134086,-0.19502918915524825,0.12343844329161124,0.31755751427609846,0.46139323047180536,0.5652068128996706,0.2733424095403081,-0.15756514422681067,-1.5267471627926206,-1.2026145847366254,-1.4159724395907571,-1.2761190448723574,0.39664763494304556,0.7227684886355957
30,0.07953620539413486,0.0813609742874416,0.13845253008479863,0.31999785579224405,0.4684884515211136,0.5710465690584616,0.2845591968024782,-0.037351644973955045,-1.7116523582978305,-1.5233097342920194,-1.2004413909941567,-1.1906632194531577,0.3343258906462466,0.7192436581513433
