AdminStrata,Bamako,Gao-Menaka,Kayes,Kidal,Koulikoro,Mopti,Segou,Sikasso,Tombouctou-Taoudeni
Indicator,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG
2019-10-20,7.8210258275736555,,16.672566371681388,,12.261682242990641,28.70984191738912,31.82272575808059,16.048938467074464,19.694868238557557
2019-10-21,7.8210258275736555,,16.672566371681388,,12.261682242990641,28.75555555555555,31.64676304211182,16.048938467074464,25.144843568945543
2019-10-22,7.8210258275736555,,16.672566371681388,,12.261682242990641,29.86760124610588,34.66666666666661,16.048938467074464,23.51029252437704
2019-10-23,7.8210258275736555,,16.672566371681388,,12.261682242990641,30.633110499410108,35.50561797752805,16.048938467074464,24.544480171489827
2019-10-24,7.8210258275736555,,16.672566371681388,,12.261682242990641,30.814873417721483,35.50561797752805,16.048938467074464,24.232804232804238
2019-10-25,9.920221990981602,,17.695757157640532,,14.92641906096704,30.814873417721483,34.367612293144155,18.900576857821488,24.232804232804238
2019-10-26,11.780190852254007,34.21516754850088,21.919096895578512,,15.321756894790573,32.270091135045554,36.89917936694015,20.05183025591185,26.78362573099415
2019-10-27,11.780190852254007,,21.919096895578512,,15.321756894790573,32.171799027552645,38.64357864357858,20.05183025591185,30.69182389937107
2019-10-28,11.780190852254007,,21.919096895578512,,15.321756894790573,33.972055888223515,40.26535910008647,20.05183025591185,32.189973614775724
2019-10-29,11.780190852254007,,21.919096895578512,,15.321756894790573,35.026335590669625,39.26155580608786,20.05183025591185,34.8051948051948
2019-10-30,11.780190852254007,,21.919096895578512,,15.321756894790573,34.34952144629559,37.69875686614622,20.05183025591185,39.28143712574849
2019-10-31,11.780190852254007,,21.919096895578512,,15.321756894790573,35.36242083040107,37.208579421821526,20.05183025591185,39.28143712574849
2019-11-01,14.53692848769047,,22.314814814814774,,16.687697160883243,35.70178508925441,35.213675213675145,21.631644004944334,39.28143712574849
2019-11-02,14.53692848769047,,21.951917572982207,,16.676885346413204,35.55245730219583,35.420098846787404,22.3198594024604,37.79141104294478
2019-11-03,14.53692848769047,,21.951917572982207,,16.676885346413204,35.28810092055909,38.056897477187256,22.3198594024604,37.60282021151586
2019-11-04,14.53692848769047,,21.951917572982207,,16.676885346413204,34.3824837495723,37.77777777777771,22.3198594024604,35.914702581369255
2019-11-05,14.53692848769047,,21.951917572982207,,16.676885346413204,35.82543978349115,37.59315484405182,22.3198594024604,36.766334440753056
2019-11-06,14.53692848769047,,21.951917572982207,,16.676885346413204,36.27861980006443,37.592910234419605,22.3198594024604,41.53543307086615
2019-11-07,14.53692848769047,,21.951917572982207,,16.676885346413204,31.986215538847052,36.61676646706581,22.3198594024604,40.73359073359074
2019-11-08,15.527230590961725,,21.430536451169147,,17.69559032716923,31.39606396063955,36.96655132641286,21.77742193754998,41.2109375
2019-11-09,17.186644772851626,,22.106334266090006,,17.69559032716923,32.2285353535353,34.67349551856587,21.77742193754998,41.2109375
2019-11-10,17.186644772851626,,22.164048865619502,,17.69559032716923,33.20325203252027,32.8681784201345,21.661799840722004,39.4072447859495
2019-11-11,17.186644772851626,,22.164048865619502,,17.69559032716923,31.345177664974564,33.333333333333265,21.661799840722004,37.67051416579224
2019-11-12,17.186644772851626,,22.164048865619502,,17.69559032716923,31.134969325153307,33.6641420736484,21.661799840722004,37.78947368421053
2019-11-13,17.186644772851626,,22.164048865619502,,17.69559032716923,30.81664098613245,33.88055476931778,21.661799840722004,42.8863868986694
2019-11-14,17.186644772851626,,22.164048865619502,,17.69559032716923,27.58089368258855,33.053058857639826,21.661799840722004,42.1105527638191
2019-11-15,17.815602836879393,,22.23055763940981,,18.11298776936513,27.968749999999947,32.97807551766134,21.661799840722004,42.1105527638191
2019-11-16,18.8249400479616,,22.298499872870536,,18.625954198473238,28.19284802043417,33.122429610882584,22.331691297208486,43.41968911917098
2019-11-17,18.8249400479616,,22.435405474545874,,18.69445295740113,28.352864583333282,34.447821681864205,22.28094575799717,43.44086021505376
2019-11-18,18.8249400479616,,22.77514481305945,,18.763457397723734,28.73311427528291,35.03114694027114,22.762148337595853,42.56144890038811
2019-11-19,20.55859487474801,,23.335923335923287,,19.940915805022108,27.584780810587247,32.08536128790714,22.158626328699864,46.14305750350632
2019-11-20,21.34029112881072,,23.67788461538457,,23.452678323619146,28.379549393414212,32.976588628762514,22.1595487510072,47.24292101341282
2019-11-21,21.428571428571374,,23.67788461538457,,23.452678323619146,29.99174917491747,33.13498277481987,22.1595487510072,47.24292101341282
2019-11-22,23.08377896613186,,24.363096710363546,,25.5750605326876,28.718929254302093,36.4830237027546,22.168742921857252,44.88403819918146
2019-11-23,23.08377896613186,,25.584415584415535,,25.5750605326876,32.72535952297435,34.882943143812675,22.397025171624666,41.251325556733825
2019-11-24,23.08377896613186,,25.584415584415535,,25.5750605326876,31.65418652144311,33.671328671328645,22.397025171624666,40.301724137931046
2019-11-25,23.08377896613186,,25.584415584415535,,25.5750605326876,32.577525841947256,33.23550990462213,22.397025171624666,39.039665970772454
2019-11-26,23.978279508430923,,25.90422822210897,,27.291183294663515,31.200857755539637,42.643312101910794,22.994505494505443,36.99788583509515
2019-11-27,22.980005477951185,,26.28189249442651,,27.400732188115953,30.20030816640984,42.95004433934372,23.1263383297644,35.76309794988612
2019-11-28,22.980005477951185,,26.6144814090019,,27.400732188115953,33.768169959001085,42.530705512710576,23.1263383297644,41.01010101010101
2019-11-29,24.683730508973174,42.741935483870975,26.745329400196606,,27.516968325791797,32.86637931034479,45.199501246882726,23.973362930077638,41.95736434108528
2019-11-30,24.683730508973174,42.741935483870975,28.699551569506674,,29.467856044294006,34.038267875125825,46.14352783366864,24.706891621389712,41.95450716090987
2019-12-01,24.683730508973174,47.584187408491935,28.699551569506674,,29.687015804152413,34.2524916943521,44.23765211166782,24.706891621389712,40.737636211232186
2019-12-02,24.683730508973174,45.5820476858345,28.699551569506674,,29.687015804152413,34.45512820512815,44.30565760470239,24.706891621389712,40.642570281124506
2019-12-03,24.308029597149844,45.5820476858345,29.0712631849755,,29.699570815450567,33.333333333333286,46.71803652968031,24.568851154152235,40.06488240064884
2019-12-04,23.385183232269906,47.584187408491935,31.645873320537373,,30.53435114503808,32.99367533380179,46.5836864406779,24.503482073768325,37.142857142857146
2019-12-05,23.385183232269906,46.16541353383459,31.645873320537373,,30.53435114503808,36.30011033468183,46.5836864406779,24.503482073768325,40.262008733624455
2019-12-06,24.804250559284053,45.34711964549484,32.859990034877875,,31.990521327014136,36.074561403508724,46.73943464875449,25.441885377611083,40.186915887850475
2019-12-07,24.88776655443316,46.48711943793912,32.859990034877875,,32.7074500302846,35.82243633860973,51.830065359477075,25.627191799298558,41.60463192721258
2019-12-08,24.88776655443316,44.73067915690867,32.859990034877875,,32.7074500302846,37.80645161290317,54.165202108963044,25.627191799298558,39.613120269133745
2019-12-09,25.056497175141182,44.73067915690867,33.51117886178856,,33.00733496332511,38.51306095110512,54.165202108963044,26.199669056811857,43.83452665075578
2019-12-10,24.363143631436248,47.044334975369466,33.333333333333265,,32.44418672078856,39.18353105373339,48.28696925329423,27.54697009790944,44.2528735632184
2019-12-11,25.86161536437772,48.232323232323246,33.04822998336891,,32.17638691322893,38.7866394001363,47.22145424384843,27.39902238229991,42.35190097259064
2019-12-12,25.659096841555648,46.47201946472021,33.04822998336891,,32.56011315417247,39.011356045424144,47.22145424384843,27.39902238229991,42.35190097259064
2019-12-13,25.726945444475145,47.68518518518518,34.37113911539405,,33.90279823269505,38.25119236883939,47.22145424384843,28.15226011102293,41.90726159230097
2019-12-14,25.986013986013923,43.18658280922432,34.00963733198067,,33.633363336333545,38.19553599497009,47.22145424384843,28.912685337726465,44.80465502909394
2019-12-15,25.986013986013923,43.18658280922432,34.32300998208339,,34.154604250076915,37.24444444444438,47.22145424384843,29.69543147208116,46.1476074614761
2019-12-16,25.986013986013923,43.18658280922432,34.69598965071146,,34.78670012547043,37.35979292493524,47.22145424384843,29.80825101685061,41.04529616724741
2019-12-17,25.42556065928121,43.18658280922432,33.93218623481776,,34.14707655213975,36.729663105998284,46.70037253858428,28.849360755975475,41.04529616724741
2019-12-18,25.543753161355525,43.73673036093418,33.23507737656589,,35.25159051474831,36.223662884927,46.494657284336654,30.95487932843645,41.04529616724741
2019-12-19,25.543753161355525,44.444444444444464,33.44347415624256,,35.25159051474831,35.945072697899754,46.36901559978475,30.95487932843645,40.2047781569966
2019-12-20,28.216002261803716,49.704142011834314,33.208343098195385,,36.564677370493705,36.558287073750904,45.056818181818116,31.70930865541638,41.126158232359245
2019-12-21,28.216002261803716,49.28716904276986,34.820322180916904,,38.184118949699375,34.325605900948304,45.056818181818116,32.90960451977395,42.9045643153527
2019-12-22,28.216002261803716,49.794238683127574,35.05489021956081,,38.184118949699375,35.130763008897205,45.056818181818116,32.90960451977395,43.41147938561036
2019-12-23,28.216002261803716,56.57202944269191,35.05489021956081,,38.184118949699375,33.98821218074649,45.056818181818116,32.90960451977395,43.587662337662366
2019-12-24,27.570711075865642,56.57202944269191,35.83212032993685,,38.320610687022814,34.17585372411932,35.815924916742304,31.71554632753692,44.016393442622956
2019-12-25,27.570711075865642,59.70319634703196,35.83212032993685,,38.320610687022814,34.24209378407845,34.934640522875775,31.71554632753692,42.89297658862878
2019-12-26,27.211761671395337,58.02615933412604,35.945759595495225,,37.637521713954726,30.73005093378602,35.051546391752524,31.98035160289549,37.79174147217235
2019-12-27,29.13832199546479,53.221649484536094,36.85728015377215,,36.69064748201431,30.42372881355927,33.97072004780395,32.97787256731532,40.78947368421053
2019-12-28,29.13832199546479,50.86206896551725,36.44110275689216,,38.10122602955038,31.94054963544581,33.768933768933714,34.400449311990954,42.360475754803296
2019-12-29,29.13832199546479,49.93481095176011,36.44110275689216,,38.10122602955038,32.13068181818176,33.768933768933714,34.400449311990954,43.45837145471181
2019-12-30,29.13832199546479,55.58343789209537,36.44110275689216,,38.10122602955038,30.92290377039949,33.768933768933714,34.400449311990954,45.45454545454547
2019-12-31,29.616908850726475,55.58343789209537,38.02345058626457,,37.97540749213603,30.92290377039949,29.013978088401927,35.34010946051597,45.45454545454547
2020-01-01,29.616908850726475,55.58343789209537,38.02345058626457,,37.97540749213603,31.03548574752757,27.199999999999992,35.34010946051597,44.79271991911022
2020-01-02,29.512893982807945,54.90445859872612,37.357889949977185,,37.524724498445785,30.792138177486528,28.308535630383677,35.77400557385349,42.16101694915255
2020-01-03,30.66704352741655,55.75679172056921,36.294173829990385,,37.103658536585286,33.13971262610816,30.134086097388806,35.012386457473106,43.073593073593074
2020-01-04,30.66704352741655,57.21476510067114,35.93334943250416,,37.17988275223689,33.343999999999944,31.498079385403276,35.012386457473106,42.10526315789474
2020-01-05,30.66704352741655,,35.93334943250416,,37.17988275223689,32.004021447721136,32.58145363408515,35.012386457473106,42.22712238147741
2020-01-06,30.04032258064509,,35.4254527412552,,37.88116944357113,33.47625329815298,32.58145363408515,35.4811715481171,38.01756587202009
2020-01-07,30.732356857523225,,35.888915262283355,,38.466025080198214,33.676177836761724,36.507936507936456,36.277033985581795,38.01756587202009
2020-01-08,30.154167755421923,,35.570165495352455,,38.45709332562834,34.97210599721055,39.48971820258944,35.8114919354838,38.16120906801008
2020-01-09,30.154167755421923,,35.570165495352455,,38.45709332562834,34.88952245188875,38.39318770825614,35.8114919354838,39.04639175257732
2020-01-10,31.472650771388434,,36.10047846889945,,40.299419492819965,36.50909090909086,38.72958257713242,34.85564304461936,38.99297423887589
2020-01-11,31.472650771388434,,37.48137108792839,,40.305010893246106,35.53546592489563,38.96980461811717,34.97175141242933,38.99297423887589
2020-01-12,31.472650771388434,,37.48137108792839,,40.305010893246106,36.58107632782268,40.06339144215524,34.97175141242933,37.902264600715135
2020-01-13,31.472650771388434,,37.48137108792839,,40.305010893246106,35.13513513513509,38.58597962852,34.97175141242933,47.74381368267831
2020-01-14,32.56753345114861,,37.11759082217966,,39.545186060248,36.16133518776073,39.63935463460924,36.23304070231438,47.74381368267831
2020-01-15,33.91325071496655,,37.653157398680406,,39.693995381062265,37.100139082058384,39.683098591549246,36.513329848405576,51.11989459815547
2020-01-16,34.91547464239263,,38.43545105132256,,39.55954323001622,36.47140864714083,40.69279216235125,36.87979539641936,54.11436541143654
2020-01-17,34.68537601403194,,38.090970199417356,,39.15211970074803,39.51988534575418,42.756539235412404,36.11325611325604,57.65765765765765
2020-01-18,34.27922814982967,,36.69513039464567,,40.593534711181675,39.132075471698094,46.179706601466904,36.13963039014367,52.397660818713454
2020-01-19,34.27922814982967,,36.66742961776143,,40.63540866000502,38.739706408879314,45.89757709251091,36.59650012680693,51.25748502994012
2020-01-20,34.27922814982967,,37.19774011299428,,40.862685043389384,36.64070436843885,46.5386695511086,35.90445384423979,56.9047619047619
2020-01-21,34.27922814982967,,36.89363595905645,,41.19543650793641,34.915366744108844,49.92991309223426,35.988127627998935,56.9047619047619
2020-01-22,34.27922814982967,,36.780132733889886,,41.629739044805405,35.577235772357696,51.95822454308082,36.09958506224059,56.00000000000002
2020-01-23,34.27922814982967,,36.382754994742314,,42.480211081794074,35.51342812006316,51.534560982118904,37.38340110021519,64.60093896713616
