Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,
Cameroon,Adamawa,0.592210318020525,0.7730072810388686,6.336082315941279,5.29893025302687,0.32066309053738773,0.1796720421195882
Cameroon,Central,11.513325417510831,18.027039019840075,57.121922424009554,79.81181880545108,253.26058518538866,49.57428510193852
Cameroon,East,4.850599988624939,3.0654709995621516,1.4193515250820548,0.27742678315357044,1.3520541063379317,0.1619647831447361
Cameroon,Far-North,1.3372918434973227,0.28637405401308824,17.569517944590373,12.12948416951378,8.074440010340304,5.595460977504925
Cameroon,Littoral,1.8050139835187662,0.050647972112552335,0.4469902587968325,0.11389941286001752,1.06354458377244,0.005774601571963361
Cameroon,North,9.516570224815327,5.091674975882281,5.127967344983829,1.8324153210860537,2.6777177200183635,4.956755586051639
Cameroon,North-West,25.940664745983042,77.7516762647142,18.176551609547822,10.075326715100209,3.42947173464822,0.7913783240522783
Cameroon,South-West,2.5592263521175367,7.010298302468943,33.02673759811238,26.27201919159685,30.916534064324136,23.993708800969372
Cameroon,West,23.321477244680338,4.4989977507766925,17.02035022460831,0.41904187400459725,5.297846491325652,2.951656652904578
