AdminStrata,Bamako,Bamako,Bamako,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Segou,Segou,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
Food Group,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers
Commodity,Maize - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum - Retail (KG),Couscous - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Pasta (macaroni) - Retail (500 G),Pasta (spaghetti) - Retail (500 G),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Semolina - Retail (KG),Sorghum - Retail (KG),Wheat flour - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum - Retail (KG),Couscous - Retail (KG),Millet - Retail (KG),Pasta (macaroni) - Retail (500 G),Pasta (spaghetti) - Retail (500 G),Rice (imported) - Retail (KG),Rice (paddy) - Retail (KG),Semolina - Retail (KG),Wheat flour - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Rice (paddy) - Retail (KG),Sorghum - Retail (KG),Couscous - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Pasta (macaroni) - Retail (500 G),Pasta (spaghetti) - Retail (500 G),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum - Retail (KG),Wheat flour - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum - Retail (KG),Couscous - Retail (KG),Maize - Retail (KG),Millet - Retail (KG),Pasta (macaroni) - Retail (500 G),Pasta (spaghetti) - Retail (500 G),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Semolina - Retail (KG),Sorghum - Retail (KG),Wheat flour - Retail (KG)
2018-01-31,184.54545454545453,248.63636363636363,365.0,375.0,226.8181818181818,,200.0,264.44444444444446,,,400.90909090909093,343.3333333333333,,231.25,,191.42857142857142,291.0,350.0,472.8,233.0,,,,,458.0,,,,180.88888888888889,227.0,379.54545454545456,393.3636363636364,,206.9090909090909,,169.75,213.33333333333334,,,366.90909090909093,370.0,212.625,,169.27272727272728,191.93333333333334,350.0,323.4,196.2,137.25,211.41666666666666,369.5833333333333,367.2307692307692,193.08333333333334,,221.0,250.76923076923077,,,339.125,320.46153846153845,,207.66666666666666,
2018-02-28,188.9090909090909,248.8181818181818,371.90909090909093,375.0,235.45454545454547,,200.0,265.3636363636364,,,415.72727272727275,351.77777777777777,,255.5,,195.0,287.8333333333333,355.14285714285717,471.75,241.71428571428572,,,,,450.0,,,,185.33333333333334,234.0,378.0,393.09090909090907,,217.8181818181818,,169.75,222.0,,,362.7,371.8235294117647,224.44444444444446,,172.72727272727272,202.6,330.0,329.93333333333334,205.26666666666668,147.9090909090909,220.27272727272728,370.6666666666667,368.7692307692308,203.0,,222.5,253.75,,,344.4,309.8333333333333,,208.77777777777777,
2018-03-31,190.0909090909091,253.72727272727272,380.1818181818182,375.72727272727275,243.8181818181818,,216.66666666666666,273.09090909090907,,,419.72727272727275,358.6666666666667,,253.33333333333334,,196.85714285714286,287.1666666666667,350.0,460.0,240.0,,,,,462.5,,,,189.66666666666666,236.36363636363637,381.8181818181818,392.3636363636364,,220.9090909090909,,175.75,223.72222222222223,,,372.45454545454544,368.625,219.0,,174.0909090909091,204.66666666666666,333.3333333333333,335.53333333333336,205.06666666666666,156.0909090909091,224.9090909090909,403.9166666666667,371.15384615384613,206.45454545454547,,237.0,268.84615384615387,,,361.1666666666667,313.25,,231.44444444444446,
2018-04-30,197.54545454545453,261.1818181818182,375.0,387.0,249.9090909090909,,200.0,271.2,,,416.27272727272725,369.3333333333333,,256.5,,209.28571428571428,290.0,350.0,462.4,240.71428571428572,,350.0,,,475.0,,,,200.0,240.36363636363637,381.8181818181818,396.54545454545456,,223.63636363636363,,191.0,228.8235294117647,,,373.1818181818182,379.6666666666667,220.0,,186.72727272727272,211.73333333333332,336.6666666666667,352.26666666666665,212.4,162.1818181818182,228.45454545454547,404.1666666666667,381.0769230769231,211.9090909090909,,236.75,269.9166666666667,,,383.0,317.1666666666667,,231.57142857142858,
2018-05-31,203.1818181818182,263.1818181818182,380.90909090909093,405.90909090909093,252.72727272727272,,223.25,275.6363636363636,,,407.0,380.875,,242.5,,218.71428571428572,292.5,357.14285714285717,465.0,243.0,,425.0,,,467.5,,,,210.66666666666666,243.9090909090909,378.3636363636364,411.27272727272725,,230.54545454545453,,202.75,232.33333333333334,,,384.6,386.375,219.5,,197.0909090909091,220.26666666666668,354.1666666666667,366.93333333333334,219.93333333333334,174.0909090909091,246.36363636363637,375.0,391.3076923076923,223.27272727272728,,240.75,271.3076923076923,,,375.0,333.6923076923077,,261.0,
2018-06-30,207.8181818181818,256.1818181818182,376.6363636363636,425.0,251.63636363636363,,218.75,296.09090909090907,,,403.8181818181818,389.625,,248.33333333333334,,222.71428571428572,294.3333333333333,350.0,462.5,254.57142857142858,,465.0,,,457.5,,,,211.11111111111111,244.8181818181818,379.54545454545456,427.0,,234.45454545454547,,205.25,236.05555555555554,,,380.72727272727275,391.64285714285717,228.57142857142858,,199.0909090909091,221.4,375.0,365.1333333333333,221.8,179.9090909090909,246.45454545454547,406.5,394.2307692307692,221.54545454545453,,252.0,285.1666666666667,,,381.25,337.15384615384613,,258.5,
2018-07-31,210.0,254.0909090909091,375.0,425.0,252.72727272727272,,225.0,269.7,,,403.0,388.2857142857143,,255.0,,233.0,294.1666666666667,350.0,487.5,261.57142857142856,,460.0,,,525.0,,,,213.88888888888889,251.45454545454547,379.54545454545456,428.09090909090907,,239.9090909090909,,206.5,235.88888888888889,,,369.3636363636364,394.07142857142856,228.875,,201.63636363636363,218.4,354.1666666666667,367.2,219.8,180.54545454545453,243.45454545454547,405.4166666666667,398.7692307692308,229.36363636363637,,271.6666666666667,316.6666666666667,,,384.925,322.6666666666667,,286.3333333333333,
2018-08-31,221.27272727272728,256.09090909090907,375.0,425.0,256.09090909090907,,237.5,283.9,,,416.9,368.625,,255.0,,241.42857142857142,296.1666666666667,357.14285714285717,487.5,266.2857142857143,,455.0,,,492.5,,,,217.22222222222223,257.3636363636364,373.72727272727275,434.54545454545456,,248.0909090909091,,212.0,238.125,,,381.77777777777777,387.27272727272725,248.25,,202.27272727272728,212.8,357.14285714285717,374.35714285714283,217.35714285714286,186.2,237.6,375.54545454545456,398.5,233.8,,269.0,287.2307692307692,,,388.6,356.45454545454544,,267.1111111111111,
