AdminStrata,Adamawa,Central,East,Far-North,Littoral,North,North-West,South,South-West,West
Indicator,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI
2019-06-30,16.43836,12.429380000000002,14.27297,21.7496,12.784089999999999,7.162790000000001,55.5434,10.92233,57.68451999999999,20.908310000000004
2019-07-01,17.0,12.110089999999998,13.75752,21.15535,12.016019999999996,6.713160000000001,54.328559999999996,10.688840000000004,56.5694,20.0493
2019-07-02,15.937499999999998,11.68142,12.92407,20.2088,11.55327,6.22474,55.296640000000004,10.204080000000001,57.570780000000006,19.56696
2019-07-03,15.608260000000001,11.445090000000002,12.32666,19.7378,11.406839999999999,8.24981,55.86234,9.86842,54.00416,20.512820000000005
2019-07-04,15.326820000000001,11.97263,11.95815,19.24716,11.19403,8.051169999999999,55.52904000000001,9.62224,54.08571,20.32333
2019-07-05,15.94096,11.771300000000002,11.32343,18.84562,10.909089999999999,9.93474,54.09619,9.44056,54.36585,19.6868
2019-07-06,15.4617,11.61504,12.986109999999998,18.31081,10.61947,10.6201,54.98883000000001,9.31034,54.911519999999996,19.29825
2019-07-07,15.16854,12.09809,14.0625,18.12709,10.4227,11.777000000000001,55.70925,8.82353,53.982780000000005,18.884120000000003
2019-07-08,16.17546,12.4667,13.80921,16.780190000000005,9.961259999999998,11.21433,56.03025,8.670519999999998,54.50343,17.3913
2019-07-09,16.72286,14.737930000000002,13.494129999999998,15.894429999999998,9.787930000000001,10.995449999999998,56.36045000000001,8.4799,55.84111999999999,17.850289999999994
2019-07-10,17.596849999999996,17.2086,13.068179999999998,17.053820000000005,9.528850000000002,10.38722,57.55134999999999,8.29748,56.1742,17.19039
2019-07-11,18.25806,17.59763,14.68401,17.495810000000002,9.39457,11.004779999999998,56.73655000000001,9.88616,55.41899,16.858009999999997
2019-07-12,20.41457,17.36585,14.285709999999998,17.20726,8.973079999999998,10.8299,56.22626999999999,9.683099999999998,56.64927000000001,16.36364
2019-07-13,20.85396,17.19807,14.05694,18.35206,8.85391,10.753949999999998,56.51156999999999,11.34793,56.36338000000001,15.54318
2019-07-14,20.228090000000005,16.713620000000002,13.652070000000002,18.11939,8.6001,10.58688,54.97068,11.0612,56.17754999999999,15.27094
2019-07-15,19.524910000000002,17.327189999999998,13.269879999999999,18.85714,8.39944,10.12101,53.62000000000001,10.70071,56.13661999999999,14.92777
2019-07-16,20.045560000000002,16.998190000000005,13.12292,20.71066,8.207929999999998,10.53763,52.05681,10.20197,56.31984,14.24196
2019-07-17,21.035239999999998,16.68146,13.58429,20.379620000000006,8.02497,10.35941,52.86478999999999,10.67416,56.90671,14.069590000000002
2019-07-18,20.671,16.44794,13.153720000000002,19.96086,7.877460000000001,10.229649999999998,51.77239,10.52897,57.089119999999994,16.18298
2019-07-19,20.84656,15.82492,12.91494,20.58682,7.725319999999999,10.087489999999999,51.72276,10.29557,57.12651999999999,15.570279999999999
2019-07-20,20.20513,15.309449999999995,12.62038,20.103330000000003,8.456660000000001,9.87406,52.16288,10.08687,56.390980000000006,15.337999999999996
2019-07-21,20.656570000000002,15.00399,12.247910000000001,19.687210000000004,8.20681,10.26147,54.46264000000001,9.88647,55.99389,15.11254
2019-07-22,21.29032,14.84406,11.896800000000002,20.63993,9.212660000000001,10.76255,54.300230000000006,9.61362,55.851580000000006,15.36728
2019-07-23,20.38005,14.500579999999996,11.56526,20.346510000000002,10.22275,10.59886,53.93303,9.355420000000002,54.74168,14.7683
2019-07-24,19.81524,14.35115,13.887639999999998,19.94774,10.598900000000002,10.46457,54.53350999999999,9.2233,55.85726,14.616369999999998
2019-07-25,19.678899999999995,14.6581,15.03326,20.29172,11.05919,10.333639999999999,53.19261,9.575389999999999,56.17961999999999,14.161129999999998
2019-07-26,19.36795,14.875420000000002,14.54936,19.865600000000004,10.831430000000001,10.18265,54.81472000000001,9.39227,57.6627,13.81686
2019-07-27,18.69281,14.64665,14.401020000000004,19.49711,10.660660000000002,9.7807,54.21735,9.84153,57.23508999999999,13.58566
2019-07-28,18.47545,14.435219999999996,14.23772,20.05696,10.4952,10.253050000000002,53.6784,9.744010000000001,58.10867,13.268479999999998
2019-07-29,18.010079999999995,14.280610000000001,15.724310000000001,19.81511,10.380119999999998,11.412580000000002,53.54702999999999,9.68404,59.469530000000006,13.04015
2019-07-30,17.74928,14.104370000000001,15.344339999999999,19.57903,10.80983,11.71743,54.61853000000001,9.339139999999999,60.2885,12.747660000000002
2019-07-31,17.531670000000002,13.884069999999998,16.162010000000002,19.12335,10.580329999999998,11.28769,55.290690000000005,9.122539999999999,61.31199000000001,13.136530000000002
2019-08-01,16.90974,13.60082,15.789470000000001,18.478260000000002,10.912280000000004,11.755230000000001,53.97711999999999,9.01796,61.06748,12.851990000000002
2019-08-02,16.582910000000002,13.32889,15.57998,18.75929,12.683760000000001,11.55978,53.93898000000001,9.5988,62.7804,12.64654
2019-08-03,16.36156,14.093740000000002,15.393259999999998,19.03535,12.97425,11.37072,54.88559999999999,10.51084,61.4078,12.460620000000002
2019-08-04,16.36156,14.093740000000002,15.278810000000002,19.18057,12.921729999999998,12.323,57.06820999999999,10.35107,60.43415000000001,14.025439999999998
2019-08-05,16.742080000000005,13.82192,15.08257,18.69258,12.665339999999999,11.99255,56.40294,10.71937,61.82262000000001,13.604529999999999
2019-08-06,16.19256,13.637809999999998,14.67857,18.11644,13.470319999999996,11.4795,54.88671000000001,10.62853,62.415040000000005,13.208160000000001
