"Year","Month","Dekad","NDVI","Average"
2014,1,1,0.2227352,0.2279262
2015,1,1,0.2152291,0.2279262
2015,1,1,0.2537961,0.2279262
2016,1,1,0.216267,0.2279262
2016,1,2,0.2380508,0.2215307
2015,1,2,0.2255542,0.2215307
2014,1,2,0.2467201,0.2215307
2014,1,3,0.228424,0.2084777
2015,1,3,0.2095207,0.2084777
2016,1,3,0.2221257,0.2084777
2016,2,1,0.213652,0.2018871
2015,2,1,0.2027034,0.2018871
2014,2,1,0.2199492,0.2018871
2014,2,2,0.2125721,0.1956168
2015,2,2,0.1964397,0.1956168
2016,2,2,0.2064643,0.1956168
2016,2,3,0.1993933,0.1899218
2015,2,3,0.1908961,0.1899218
2014,2,3,0.2044776,0.1899218
2014,3,1,0.1912698,0.1824374
2015,3,1,0.1806218,0.1824374
2016,3,1,0.1877469,0.1824374
2016,3,2,0.1856609,0.1823184
2015,3,2,0.1786486,0.1823184
2014,3,2,0.1880994,0.1823184
2014,3,3,0.1883844,0.1854922
2015,3,3,0.1793313,0.1854922
2016,3,3,0.1900844,0.1854922
2016,4,1,0.2017307,0.1924352
2015,4,1,0.181076,0.1924352
2014,4,1,0.1927927,0.1924352
2014,4,2,0.2084659,0.2166346
2015,4,2,0.1791654,0.2166346
2016,4,2,0.2526229,0.2166346
2016,4,3,0.286219,0.2326017
2015,4,3,0.1818073,0.2326017
2014,4,3,0.2200938,0.2326017
2014,5,1,0.2373229,0.248862
2015,5,1,0.1919263,0.248862
2016,5,1,0.3176872,0.248862
2016,5,2,0.3431235,0.2644235
2015,5,2,0.2111799,0.2644235
2014,5,2,0.2591682,0.2644235
2014,5,3,0.2957777,0.2870045
2015,5,3,0.2651765,0.2870045
2016,5,3,0.3591156,0.2870045
2016,6,1,0.3558201,0.2919631
2015,6,1,0.2897156,0.2919631
2014,6,1,0.3008062,0.2919631
2014,6,2,0.2987251,0.2934564
2015,6,2,0.301352,0.2934564
2016,6,2,0.348343,0.2934564
2016,6,3,0.3393967,0.2941145
2015,6,3,0.3036615,0.2941145
2014,6,3,0.2960402,0.2941145
2014,7,1,0.2999441,0.2992799
2015,7,1,0.2912827,0.2992799
2016,7,1,0.331448,0.2992799
2016,7,2,0.3446134,0.3100877
2015,7,2,0.2879587,0.3100877
2014,7,2,0.3091838,0.3100877
2014,7,3,0.325362,0.3263464
2015,7,3,0.2932402,0.3263464
2016,7,3,0.3714089,0.3263464
2016,8,1,0.4416447,0.3691883
2015,8,1,0.3363587,0.3691883
2014,8,1,0.3670452,0.3691883
2014,8,2,0.3857978,0.3910732
2015,8,2,0.367433,0.3910732
2016,8,2,0.4649989,0.3910732
2016,8,3,0.4787872,0.4089419
2015,8,3,0.3941872,0.4089419
2014,8,3,0.4031665,0.4089419
2014,9,1,0.4169648,0.4189408
2015,9,1,0.4133709,0.4189408
2016,9,1,0.4837313,0.4189408
2016,9,2,0.4584492,0.4080369
2015,9,2,0.416814,0.4080369
2014,9,2,0.4211966,0.4080369
2014,9,3,0.4132715,0.3897357
2015,9,3,0.3985827,0.3897357
2016,9,3,0.4320028,0.3897357
2016,10,1,0.403567,0.3673972
2015,10,1,0.3739062,0.3673972
2014,10,1,0.4012592,0.3673972
2014,10,2,0.3857184,0.3441296
2015,10,2,0.3477397,0.3441296
2016,10,2,0.3761872,0.3441296
2016,10,3,0.3251302,0.3013318
2015,10,3,0.3073833,0.3013318
2014,10,3,0.339833,0.3013318
2014,11,1,0.3154844,0.2844609
2015,11,1,0.2966978,0.2844609
2016,11,1,0.3038095,0.2844609
2016,11,2,0.2881123,0.2714989
2015,11,2,0.2911844,0.2714989
2014,11,2,0.2957709,0.2714989
2014,11,3,0.2754447,0.2560665
2015,11,3,0.2824274,0.2560665
2016,11,3,0.2683804,0.2560665
2016,12,1,0.2624078,0.251386
2015,12,1,0.2772676,0.251386
2014,12,1,0.2709732,0.251386
2014,12,2,0.2626268,0.2464223
2015,12,2,0.2709291,0.2464223
2016,12,2,0.2563101,0.2464223
2016,12,3,0.2498128,0.2408447
2015,12,3,0.2644598,0.2408447
2014,12,3,0.2529285,0.2408447