"Year","Month","Dekad","NDVI","Average"
2020,1,1,0.3384854,0.3225278
2019,1,1,0.3128452,0.3225278
2021,1,1,0.3131177,0.3225278
2021,1,2,0.3043858,0.3094712
2020,1,2,0.3226771,0.3094712
2019,1,2,0.301508,0.3094712
2019,1,3,0.283613,0.2884706
2020,1,3,0.298428,0.2884706
2021,1,3,0.2863185,0.2884706
2021,2,1,0.278496,0.2800216
2019,2,1,0.2765442,0.2800216
2020,2,1,0.2890915,0.2800216
2019,2,2,0.270946,0.2728974
2021,2,2,0.2717254,0.2728974
2020,2,2,0.2801909,0.2728974
2020,2,3,0.2720013,0.267099
2021,2,3,0.2651208,0.267099
2019,2,3,0.2682496,0.267099
2019,3,1,0.2707598,0.2590775
2021,3,1,0.2593866,0.2590775
2020,3,1,0.2618274,0.2590775
2020,3,2,0.2614916,0.2581252
2021,3,2,0.2616093,0.2581252
2019,3,2,0.2724763,0.2581252
2019,3,3,0.273302,0.2608452
2020,3,3,0.2635798,0.2608452
2021,3,3,0.2656471,0.2608452
2021,4,1,0.2704505,0.2678875
2020,4,1,0.2700532,0.2678875
2019,4,1,0.276659,0.2678875
2019,4,2,0.2978589,0.2961568
2020,4,2,0.2915546,0.2961568
2021,4,2,0.2839627,0.2961568
2021,4,3,0.2968375,0.3174592
2019,4,3,0.3164263,0.3174592
2020,4,3,0.3050627,0.3174592
2019,5,1,0.3414072,0.3429776
2021,5,1,0.3138792,0.3429776
2020,5,1,0.3236499,0.3429776
2020,5,2,0.337981,0.3719613
2021,5,2,0.3351086,0.3719613
2019,5,2,0.3722508,0.3719613
2019,5,3,0.4400814,0.4350748
2021,5,3,0.3859037,0.4350748
2020,5,3,0.3949739,0.4350748
2021,6,1,0.4151374,0.4676836
2020,6,1,0.4230059,0.4676836
2019,6,1,0.4698498,0.4676836
2020,6,2,0.4522,0.5001624
2019,6,2,0.4946789,0.5001624
2021,6,2,0.4459092,0.5001624
2021,6,3,0.4762983,0.5312529
2020,6,3,0.4844883,0.5312529
2019,6,3,0.5154904,0.5312529
2019,7,1,0.5555847,0.5911126
2020,7,1,0.5537225,0.5911126
2021,7,1,0.529703,0.5911126
2021,7,2,0.5575417,0.6131351
2020,7,2,0.5822875,0.6131351
2019,7,2,0.5770107,0.6131351
2019,7,3,0.5996837,0.6328068
2020,7,3,0.6001398,0.6328068
2021,7,3,0.5866954,0.6328068
2019,8,1,0.6364836,0.6639152
2020,8,1,0.6241218,0.6639152
2021,8,1,0.6378266,0.6639152
2021,8,2,0.649606,0.6735654
2019,8,2,0.645753,0.6735654
2020,8,2,0.6365901,0.6735654
2019,8,3,0.6477766,0.6784129
2020,8,3,0.6488035,0.6784129
2021,8,3,0.6510235,0.6784129
2021,9,1,0.6468702,0.6792887
2019,9,1,0.6439345,0.6792887
2020,9,1,0.65736,0.6792887
2020,9,2,0.6604085,0.6749848
2019,9,2,0.636345,0.6749848
2021,9,2,0.6400245,0.6749848
2021,9,3,0.6387356,0.6721167
2020,9,3,0.6580213,0.6721167
2019,9,3,0.6364933,0.6721167
2019,10,1,0.6400171,0.6686625
2020,10,1,0.6524682,0.6686625
2021,10,1,0.6341424,0.6686625
2021,10,2,0.6255743,0.6621823
2020,10,2,0.6421704,0.6621823
2019,10,2,0.6440735,0.6621823
2019,10,3,0.6310434,0.6241186
2020,10,3,0.5906251,0.6241186
2021,10,3,0.5921899,0.6241186
2021,11,1,0.564412,0.5880818
2020,11,1,0.5482662,0.5880818
2019,11,1,0.611418,0.5880818
2019,11,2,0.5817011,0.5442097
2020,11,2,0.5017192,0.5442097
2021,11,2,0.5232296,0.5442097
2021,11,3,0.4323759,0.4534704
2020,11,3,0.4168525,0.4534704
2019,11,3,0.4927034,0.4534704
2020,12,1,0.3846337,0.4151784
2019,12,1,0.4479549,0.4151784
2021,12,1,0.3956351,0.4151784
2021,12,2,0.3654484,0.3835711
2019,12,2,0.4101604,0.3835711
2020,12,2,0.3587012,0.3835711
2020,12,3,0.3385838,0.3583412
2019,12,3,0.3800697,0.3583412
2021,12,3,0.3430675,0.3583412