"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.2057487,0.2349141
2017,1,1,0.2464526,0.2349141
2017,1,1,0.2586128,0.2349141
2018,1,1,0.2853756,0.2349141
2018,1,1,0.2464231,0.2349141
2018,1,2,0.2227321,0.2297833
2017,1,2,0.2396859,0.2297833
2016,1,2,0.2747897,0.2297833
2016,1,3,0.2461577,0.2173718
2017,1,3,0.2223603,0.2173718
2018,1,3,0.2176321,0.2173718
2018,2,1,0.2115949,0.210441
2017,2,1,0.2151308,0.210441
2016,2,1,0.2317705,0.210441
2016,2,2,0.2200026,0.2032051
2017,2,2,0.2117192,0.2032051
2018,2,2,0.2059244,0.2032051
2018,2,3,0.2008038,0.1962705
2017,2,3,0.2113397,0.1962705
2016,2,3,0.2093103,0.1962705
2016,3,1,0.1928115,0.1863564
2017,3,1,0.2083115,0.1863564
2018,3,1,0.1881859,0.1863564
2018,3,2,0.1843526,0.1852346
2017,3,2,0.2049269,0.1852346
2016,3,2,0.1856282,0.1852346
2016,3,3,0.1826859,0.1870782
2017,3,3,0.2014436,0.1870782
2018,3,3,0.183891,0.1870782
2018,4,1,0.1886872,0.1931731
2017,4,1,0.2015205,0.1931731
2016,4,1,0.1874051,0.1931731
2016,4,2,0.2300551,0.2170705
2017,4,2,0.2140256,0.2170705
2018,4,2,0.2251821,0.2170705
2018,4,3,0.2564628,0.2323154
2017,4,3,0.2304961,0.2323154
2016,4,3,0.263059,0.2323154
2016,5,1,0.2950064,0.2466564
2017,5,1,0.2582282,0.2466564
2018,5,1,0.2862744,0.2466564
2018,5,2,0.3040167,0.2591615
2017,5,2,0.2943615,0.2591615
2016,5,2,0.3211039,0.2591615
2016,5,3,0.3302205,0.271441
2017,5,3,0.3522218,0.271441
2018,5,3,0.3107192,0.271441
2018,6,1,0.305109,0.2704064
2017,6,1,0.3533385,0.2704064
2016,6,1,0.3185885,0.2704064
2016,6,2,0.299959,0.2651974
2017,6,2,0.3379256,0.2651974
2018,6,2,0.2937974,0.2651974
2018,6,3,0.2777244,0.2584436
2017,6,3,0.3147282,0.2584436
2016,6,3,0.2768641,0.2584436
2016,7,1,0.2410885,0.2432718
2017,7,1,0.2666872,0.2432718
2018,7,1,0.247991,0.2432718
2018,7,2,0.244509,0.2459372
2017,7,2,0.2497513,0.2459372
2016,7,2,0.2500718,0.2459372
2016,7,3,0.2802064,0.2555846
2017,7,3,0.2458551,0.2555846
2018,7,3,0.2541603,0.2555846
2018,8,1,0.3038333,0.2918231
2017,8,1,0.2869923,0.2918231
2016,8,1,0.3738231,0.2918231
2016,8,2,0.4112718,0.314759
2017,8,2,0.3244295,0.314759
2018,8,2,0.3279923,0.314759
2018,8,3,0.3453897,0.3358795
2017,8,3,0.3598167,0.3358795
2016,8,3,0.4384449,0.3358795
2016,9,1,0.4522154,0.349991
2017,9,1,0.3822385,0.349991
2018,9,1,0.3564782,0.349991
2018,9,2,0.3533949,0.351559
2017,9,2,0.3834641,0.351559
2016,9,2,0.4259385,0.351559
2016,9,3,0.4006872,0.3401244
2017,9,3,0.3678744,0.3401244
2018,9,3,0.3363244,0.3401244
2018,10,1,0.3171705,0.3241846
2017,10,1,0.3463923,0.3241846
2016,10,1,0.373009,0.3241846
2016,10,2,0.3482372,0.3076128
2017,10,2,0.3241423,0.3076128
2018,10,2,0.3037603,0.3076128
2018,10,3,0.3061231,0.2812333
2017,10,3,0.2857077,0.2812333
2016,10,3,0.3136821,0.2812333
2016,11,1,0.3026115,0.271691
2017,11,1,0.2735692,0.271691
2018,11,1,0.313891,0.271691
2018,11,2,0.3169103,0.2645013
2017,11,2,0.2635,0.2645013
2016,11,2,0.2940487,0.2645013
2016,11,3,0.2769795,0.2543564
2017,11,3,0.2447859,0.2543564
2018,11,3,0.2973487,0.2543564
2018,12,1,0.2822961,0.2506923
2017,12,1,0.2380564,0.2506923
2016,12,1,0.2687872,0.2506923
2016,12,2,0.2626103,0.247491
2017,12,2,0.2318961,0.247491
2018,12,2,0.2690231,0.247491
2018,12,3,0.2577179,0.2440308
2017,12,3,0.2274564,0.2440308
2016,12,3,0.257159,0.2440308