"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2016,1,1,113.537370070945,125.66989558435,1.236,0.488
2016,1,2,112.634861766689,125.41013712047,0.831,0.448
2016,1,3,115.470189466365,128.508797914568,1.219,0.57
2016,2,1,114.082527081783,129.432665424045,1.746,1.075
2016,2,2,116.264115432873,128.390027958993,1.861,1.107
2016,2,3,129.324494949495,142.596701649175,2.781,0.49
2016,3,1,128.644967133919,141.331195819974,1.602,1.03
2016,3,2,122.089575530587,136.737035337311,1.264,1.296
2016,3,3,106.041603858909,131.296055483312,4.721,4.259
2016,4,1,90.9813585595612,110.21118511329,6.905,9.604
2016,4,2,156.256231977794,160.410076157001,36.356,13.244
2016,4,3,175.32147924796,171.17418737698,25.816,12.256
2016,5,1,203.085111625844,173.982319078947,10.244,5.082
2016,5,2,160.070976405141,169.435139948694,4.007,3.94
2016,5,3,118.501793066808,160.915427220113,2.515,3.565
2016,6,1,96.4428229392315,161.534693361566,0.396,0.037
2016,6,2,94.9198647257756,162.872860438479,0,0
2016,6,3,108.577582170615,166.931642967278,1.199,0.642
2016,7,1,98.2878019521239,172.429732745338,6.826,7.697
2016,7,2,96.3841254287114,130.617172718263,11.483,12.276
2016,7,3,221.778266155429,202.041471858382,66.55,12.799
2016,8,1,290.767531550454,246.844325692589,72.555,20.154
2016,8,2,264.742342817579,215.621060568574,11.493,17.709
2016,8,3,158.900257752089,193.066300043092,7.672,16.152
2016,9,1,67.0178613750458,189.754053270121,1.94,2.552
2016,9,2,69.4592927631579,189.503389374981,0.659,0.48
2016,9,3,98.0766318340148,189.544268098767,0.353,0.174
2016,10,1,103.958004273901,197.913532817488,0.177,0.109
2016,10,2,103.099193626737,213.979460687056,0.082,0.01
2016,10,3,101.261580918589,155.78250478721,0.015,0.027
2016,11,1,122.803289291324,74.1369611866914,3.194,0.786
2016,11,2,124.647651006711,81.9855400197471,1.649,1.107
2016,11,3,128.432743087916,121.783337441459,1.694,0.983
2016,12,1,111.997220721068,130.593575899305,1.164,0.863
2016,12,2,112.006054811982,132.265492719269,1.201,0.706
2016,12,3,111.026646395135,133.294671048392,1.51,0.928
2017,1,1,112.654677445966,134.947792175116,0.945,0.488
2017,1,2,110.451786918409,134.800440744368,0.649,0.448
2017,1,3,110.281592212759,136.862373363351,1.095,0.57
2017,2,1,109.335979492268,124.563140726934,1.478,1.075
2017,2,2,136.535445420326,143.138397017707,4.838,1.107
2017,2,3,136.900252525253,143.400299850075,1.032,0.49
2017,3,1,139.470974895066,145.404346277164,1.741,1.03
2017,3,2,106.616729088639,138.704681046352,0.891,1.296
2017,3,3,107.615315043714,134.301401531571,5.216,4.259
2017,4,1,72.2087523351485,97.0581344757187,2.06,9.604
2017,4,2,52.7986633249791,71.8617457527827,2.316,13.244
2017,4,3,68.7300461156438,84.9800408381008,16.624,12.256
2017,5,1,116.642846582229,108.131167763158,18.396,5.082
2017,5,2,196.17942323678,121.921210437738,16.341,3.94
2017,5,3,230.380307256386,125.838571161864,7.299,3.565
2017,6,1,192.007752821799,125.128391511148,0.042,0.037
2017,6,2,127.488604616968,126.307128914127,0,0
2017,6,3,104.447982020788,127.102963851294,1.112,0.642
2017,7,1,171.492447788865,163.767422914121,20.338,7.697
2017,7,2,203.913114486363,218.271916388864,30.978,12.276
2017,7,3,210.546619283644,237.776151896927,28.739,12.799
2017,8,1,186.44371616361,208.273098017157,33.254,20.154
2017,8,2,166.840855890014,189.655863052109,29.216,17.709
2017,8,3,154.729360306178,184.945519463197,26.58,16.152
2017,9,1,147.057936354039,182.709714845821,2.458,2.552
2017,9,2,137.071683114035,182.797304426593,0.965,0.48
2017,9,3,105.807966076026,183.090816357145,0.55,0.174
2017,10,1,107.590820403233,176.186353552297,0.065,0.109
2017,10,2,103.225493053532,164.510413157139,0.01,0.01
2017,10,3,100.039424403706,153.150652396574,0.075,0.027
2017,11,1,101.89411438603,147.632242338382,0.943,0.786
2017,11,2,102.348993288591,136.407937064051,1.182,1.107
2017,11,3,103.114321217769,107.222085284693,1.152,0.983
2017,12,1,104.207519493554,110.77790769654,1.164,0.863
2017,12,2,108.604206500956,111.459532678632,1.316,0.706
2017,12,3,111.226694406658,111.650235195567,1.42,0.928
2018,1,1,112.902161359512,114.555289973582,0.95,0.488
2018,1,2,109.718476062036,115.383202742409,0.647,0.448
2018,1,3,110.472796801669,117.826885478998,1.114,0.57
2018,2,1,116.50541635657,123.910764212488,2.328,1.075
2018,2,2,124.043287327478,130.865563839702,2.376,1.107
2018,2,3,127.241161616162,136.341829085457,1.42,0.49
2018,3,1,121.295636334838,137.103669397934,1.52,1.03
2018,3,2,109.199438202247,130.966039467646,1.055,1.296
2018,3,3,91.8239372927344,115.898473245677,2.654,4.259
2018,4,1,104.054215191383,119.09367783393,12.47,9.604
2018,4,2,93.4621499986525,104.26244874048,9.557,13.244
2018,4,3,126.627350124157,125.948750022994,25.087,12.256
2018,5,1,126.67685180622,124.90234375,6.764,5.082
2018,5,2,151.147771596649,124.102547343998,5.425,3.94
2018,5,3,115.199008279099,121.916422926131,3.831,3.565
2018,6,1,116.309428799453,123.240048670259,1.147,0.037
2018,6,2,110.116159388325,124.114733734493,0,0
2018,6,3,115.450884914318,129.283878704814,1.182,0.642
2018,7,1,150.335350891543,140.589412535643,16.388,7.697
2018,7,2,105.232729054385,134.194071537976,4.647,12.276
2018,7,3,89.6801645936594,101.193832756344,7.323,12.799
2018,8,1,99.1978851690235,116.381662213472,32.816,20.154
