AdminStrata,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Bamako,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Kayes,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Mopti,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
Indicator,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI
,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA
Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0184273719782996,0.052541636953546605,-0.034114264975247006,-0.026399228995032224,0.06167810292774098,0.0519007569285542,0.009777345999186782,0.007566171986512956,0.018534441203763023,0.051845989899407675,-0.03331154869564465,-0.025557237246471878,0.04898603237332756,0.051514931014051996,-0.0025288986407244335,-0.0019402178843076403,0.0409019661720489,0.053546286602158655,-0.012644320430109754,-0.009742918259040898,0.06752871910526276,0.04988685501360248,0.017641864091660277,0.01359371116322326,0.047651525732804394,0.050660547284615255,-0.0030090215518108615,-0.0020670963656322728,0.045023369136807496,0.05068672877231694,-0.0056633596355094434,-0.003890537145799059,0.04415217476104869,0.05049117236980224,-0.0063389976087535466,-0.004366338805752175,0.05103132903348449,0.050677320223453545,0.000354008810030948,0.00024384334877832796,0.023723692054485313,0.05117562396812652,-0.027451931913641207,-0.02153313132120515,0.06549738787609835,0.052654429274906475,0.012842958601191876,0.010073939968314039,0.03683519229989424,0.05069487046462479,-0.013859678164730556,-0.009624127031450843,0.05761394801416056,0.04965982567801754,0.007954122336143017,0.005523323332394939
2,0.03954071746909499,0.12681125797863244,-0.08727054050953745,-0.039515204192725716,0.12522848460245942,0.1332824056857387,-0.008053921083279292,-0.0036467327267567387,0.031998024532955256,0.13112220612994727,-0.09912418159699202,-0.04473892021095489,0.1385337668208499,0.13115250387914001,0.007381262941709876,0.0033314750092752073,0.056664761297830706,0.13409279345271305,-0.07742803215488234,-0.03472684798110203,0.16142576237220563,0.13766063963158107,0.02376512274062456,0.010658772820353286,0.11723858120273958,0.1348907837895187,-0.017652202586779103,-0.007128972619100372,0.12481886706976413,0.13329951801195952,-0.008480650942195397,-0.0034249736293158104,0.10589541927248801,0.1339528086140626,-0.028057389341574604,-0.011524819901003597,0.1406694111930189,0.13074614975564366,0.009923261437375236,0.004076067074667664,0.05506786644110237,0.1378557207506815,-0.08278785430957913,-0.03789982155855222,0.1351106130531074,0.13559701079413614,-0.0004863977410287379,-0.00022267019413908245,0.0731712162725593,0.12979090921541214,-0.05661969294285284,-0.023244694965224872,0.13894743143829288,0.13474466187883602,0.004202769559456865,0.001725408446091531
3,0.03629851581112619,0.12975181795186178,-0.09345330214073558,-0.04186936790825525,0.11915728700088678,0.13578425254586377,-0.016626965544976988,-0.007449287736800841,0.030264860051423308,0.13455533628866465,-0.10429047623724133,-0.047250820583180156,0.14450365192587594,0.13729643805400218,0.007207213871873758,0.0032653678634071426,0.06375082506788739,0.14236457131243105,-0.07861374624454366,-0.03531617507018641,0.12964139403366556,0.133824295154784,-0.0041829011211184375,-0.0018791124370943055,0.13058080448718312,0.1310580487600021,-0.0004772442728189774,-0.0001923909927706115,0.12502864606488193,0.1324441769808755,-0.007415530915993562,-0.0029894153499675736,0.12750473027249065,0.13338387237480245,-0.005879142102311802,-0.0024072926691670864,0.12485087091624067,0.135921410434135,-0.011070539517894329,-0.004532979159437599,0.05269536352268061,0.13565814414443472,-0.0829627806217541,-0.03741772212226249,0.13448086455492464,0.14246020275320306,-0.007979338198278424,-0.003598826572411767,0.09054785180433031,0.13989515630874794,-0.04934730450441763,-0.020340754266188036,0.16064762789497045,0.1348547988129018,0.025792829082068647,0.010631697180971249
4,0.02810235233483769,0.13161210294284012,-0.10350975060800244,-0.046452648638689115,0.11427805267192269,0.13498258038266292,-0.02070452771074023,-0.009291686486805836,0.039463299347583115,0.13901235474740767,-0.09954905539982456,-0.044704382454871926,0.14766584201038882,0.13465639461047677,0.013009447399912055,0.005842137926436142,0.05711911996013396,0.13652324464449872,-0.07940412468436475,-0.035515259026006454,0.14482918439219422,0.135821926334927,0.009007258057267209,0.004028696296187725,0.11683643128266581,0.13637079054257387,-0.019534359259908055,-0.007872149599791718,0.1476261287909163,0.1306144409033734,0.017011687887542898,0.006855538500848314,0.10772230056532228,0.1363000700418993,-0.02857776947657703,-0.011703776634507447,0.12447607655249145,0.1326207856833995,-0.008144709130908048,-0.0033355947006049793,0.04665618294400804,0.1340582118018809,-0.08740202885787286,-0.03940867837002966,0.15504479214769426,0.13982618076301942,0.01521861138467484,0.00686191578312658,0.09485949640024384,0.13471402773348454,-0.0398545313332407,-0.01638145178570123,0.16828407562506378,0.13606087391293406,0.03222320171212972,0.013244737990129471
5,0.02725479631444848,0.12883176142671432,-0.10157696511226584,-0.04537588737057633,0.12409983274220514,0.1360270344023694,-0.011927201660164269,-0.005328052069478613,0.04339435866426348,0.13460117805883318,-0.0912068193945697,-0.04064821511844349,0.1500785534522686,0.13550088696886284,0.014577666483405749,0.006496840116515239,0.04822983950201015,0.13882734122373927,-0.09059750172172912,-0.04034296448724304,0.12547015836806277,0.14068615780829097,-0.015215999440228195,-0.006775667246769198,0.10501358300047085,0.1356787584057678,-0.030665175405296938,-0.01235155546568466,0.1209352884055453,0.12989000387725447,-0.008954715471709174,-0.0036068492472779126,0.11744436857827656,0.1309461379951327,-0.01350176941685613,-0.0055226474764984495,0.13459060029554748,0.13416690839753426,0.00042369189801322316,0.00017330328486089703,0.04934223105799685,0.1402567383244448,-0.09091450726644795,-0.040997463429626645,0.15746906673984584,0.13508200085647923,0.022387065883366614,0.010095340583654952,0.09858488700225933,0.13824238717198606,-0.03965750016972673,-0.016267751885074545,0.13100857581452216,0.13209605122892867,-0.0010874754144065135,-0.0004460891419522292
6,0.03165907986781281,0.13045632162025328,-0.09879724175244048,-0.04408646514667019,0.13345067775952926,0.1344964108565483,-0.0010457330970190248,-0.00046663930001173223,0.04390650305408731,0.13557824861871695,-0.09167174556462965,-0.040719587386837404,0.13582617937001704,0.1354451085349477,0.00038107083506933037,0.0001692674997471386,0.054919527861215615,0.13641070885970172,-0.0814911809984861,-0.03613635063715741,0.1280927967868227,0.1353913321247597,-0.007298535337937007,-0.003236453673610099,0.12734070474324316,0.13737634027237564,-0.010035635529132475,-0.004054637982276087,0.10976983602260262,0.13658780462130468,-0.026817968598702058,-0.010835103942558632,0.1229413485353541,0.1323216570219514,-0.009380308486597294,-0.0038464969998925,0.14087475894191062,0.13325249255356114,0.00762226638834948,0.003125592813611526,0.04673492232092246,0.13613504575944718,-0.08940012343852471,-0.04031886533876939,0.16707484091006936,0.1376160242598067,0.029458816650262648,0.013285731785126464,0.08279317191868045,0.13355249208854178,-0.05075932016986133,-0.02087679918947637,0.11964321807535727,0.13800385761986275,-0.01836063954450548,-0.007551546858355944
7,0.030058958759625665,0.1375307070789757,-0.10747174831935002,-0.04796778144076422,0.15367862267271729,0.13529313839591228,0.018385484276805003,0.008205978829448367,0.048118493451565096,0.1308752291644912,-0.0827567357129261,-0.036613294807956144,0.11700703882789752,0.13479929136821558,-0.017792252540318063,-0.007871661224241858,0.06284887049345408,0.13703491564598505,-0.07418604515253097,-0.03279984600054036,0.14287415287553892,0.14159633015221884,0.0012778227233200823,0.0005649632414656342,0.10095863999123196,0.1375354331547385,-0.03657679316350655,-0.014794909132528624,0.10703141582541373,0.13306707210210997,-0.02603565627669624,-0.010531135605507015,0.11959702403597497,0.13674179630548153,-0.01714477226950656,-0.007040924791279616,0.14661907655096665,0.130519636754025,0.016099439796941645,0.006611633156166883,0.05952353436848826,0.13909356228419098,-0.07957002791570272,-0.03590217187762009,0.13164010757053465,0.13722075191199587,-0.005580644341461216,-0.0025179990202751847,0.08047821994435357,0.1332422152570975,-0.052763995312743936,-0.021698890752584507,0.11901126440505402,0.132536363450132,-0.013525099045077982,-0.005562119488062135
