AdminStrata,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Aleppo,Aleppo,Aleppo,Aleppo,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,As-Sweida,As-Sweida,As-Sweida,As-Sweida,As-Sweida,As-Sweida,Damascus,Damascus,Damascus,Damascus,Damascus,Damascus,Damascus,Damascus,Dar'a,Dar'a,Dar'a,Dar'a,Dar'a,Dar'a,Dar'a,Dar'a,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Hama,Hama,Hama,Hama,Hama,Hama,Hama,Hama,Homs,Homs,Homs,Homs,Homs,Homs,Homs,Homs,Lattakia,Lattakia,Lattakia,Lattakia,Lattakia,Lattakia,Lattakia,Lattakia,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Tartous,Tartous,Tartous,Tartous,Tartous,Tartous,Tartous,Tartous
Indicator,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI
,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA
Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.029342183081579768,0.03570337132833211,-0.006361188246752341,-0.0047036563815979855,0.05460651068708277,0.03635463669562999,0.018251873991452783,0.01349599166788525,0.04248661373339902,0.03515638860180635,0.00733022513159267,0.005210884899974439,0.04072567094265955,0.034835166380912296,0.005890504561747258,0.004187421357871741,0.03749912050435927,0.03535366194908305,0.0021454585552762237,0.0014543457943396556,0.050041535811977476,0.034996374515689536,0.01504516129628794,0.010198690160016167,0.021007506079774384,0.03536822083576947,-0.01436071475599509,-0.010453288292390436,0.05499338601374069,0.0350119619491398,0.019981424064600885,0.014544651139497388,0.02650174957608551,0.03802743228634087,-0.011525682710255357,-0.008520832857265381,0.0384693061193144,0.0347182537680241,0.0037510523512903,0.0027731190357823776,0.03209436464395741,0.035471464494318296,-0.0033770998503608873,-0.002267959499045979,0.030021220072784738,0.036365113228442734,-0.006343893155657997,-0.004260369364491787,0.038010759687350126,0.03580555798259418,0.002205201704755945,0.0015213105225425347,0.04780004703249465,0.03442678941126497,0.013373257621229678,0.009225857886818782,0.02561443235478739,0.03482361895758299,-0.009209186602795603,-0.006472297786761027,0.04167736484525793,0.03575157031954867,0.005925794525709259,0.004164700797995102,0.033299940029777146,0.03590535090721202,-0.002605410877434877,-0.0018466755145541643,0.03654165663648347,0.037217508697782724,-0.000675852061299255,-0.00047903363875223943,0.03897927362340117,0.036753177616502195,0.0022260960068989782,0.0017376106410318672,0.05175918759010607,0.03769543943510297,0.014063748155003102,0.010977657015326861,0.028909489839625727,0.038205629807368725,-0.009296139967742999,-0.007322653591055406,0.05711850500646398,0.03668433211971354,0.020434172886750444,0.016096182930616872,0.01123782424952358,0.03033177818896112,-0.019093953939437542,-0.014049836850432481,0.03523053070073732,0.03474440960556764,0.0004861210951696768,0.000357700772629428
2,0.09398412687280322,0.0924820820427081,0.0015020448300951256,0.0006511586979560073,0.10266628290610458,0.09188676537340702,0.010779517532697555,0.004673080630183829,0.08373569521139576,0.09145265749733032,-0.007716962285934562,-0.003235208153003625,0.09875011008624363,0.08687971509909222,0.011870394987151409,0.004976465767080626,0.08903456111166515,0.08995493409654261,-0.00092037298487746,-0.00037042383905194125,0.09216288460845148,0.091395684722424,0.0007671998860274837,0.00030877604163962905,0.061845430687177703,0.09308958059648624,-0.031244149909308537,-0.013282203431133888,0.12300651520080605,0.09565900577180168,0.027347509429004366,0.011625702239466911,0.05781506836882872,0.09249542784813536,-0.03468035947930664,-0.01507131551164404,0.1120270656040889,0.09354165727860655,0.018485408325482344,0.008033348714310558,0.10295443917595752,0.08892768312656565,0.014026756049391867,0.00564370097895204,0.09685672663673972,0.08897948259937026,0.00787724403736946,0.003169429177252539,0.07983023593810126,0.09334308052509857,-0.013512844586997308,-0.005514894480768407,0.08948103610440877,0.08956135272841388,-8.031662400510842e-05,-3.277901285610427e-05,0.07445873454494181,0.08891172192170575,-0.01445298737676394,-0.005963433265247756,0.11273475200125625,0.09240076671395807,0.020333985287298184,0.008389986174919288,0.0933692866271337,0.09283072631990973,0.0005385603072239759,0.00022380575202081475,0.08704269710540195,0.09088226690510406,-0.003839569799702111,-0.00159558325211176,0.09007136720744614,0.0929902748534808,-0.0029189076460346547,-0.0013237381386965962,0.10075033672801038,0.09356155261912907,0.00718878410888131,0.003260146893893619,0.09193992766728291,0.09233843964199986,-0.0003985119747169502,-0.0001841905441418427,0.1316627708492703,0.0954327192084122,0.0362300516408581,0.0167453761728402,0.022330799877818885,0.07048965831857715,-0.04815885844075826,-0.020695467785583215,0.10979809912821557,0.09035723577631027,0.0194408633519053,0.008354387422164707
3,0.09299406552781135,0.09426724784965762,-0.0012731823218462696,-0.0005485496582243103,0.1088167282420111,0.09361637292228824,0.015200355319722858,0.006549061805563493,0.07656501725717647,0.09066075020913159,-0.014095732951955112,-0.005910086021984693,0.10044108611616392,0.0903575921081087,0.010083494008055222,0.004227826760970787,0.08932563393415624,0.08994847177168871,-0.000622837837532475,-0.00025087339100708314,0.09429647435898443,0.09231103522185621,0.001985439137128217,0.0007997167464052185,0.0643721570221197,0.09205548605097238,-0.02768332902885269,-0.011759948875483503,0.11585648025059944,0.08978083669871877,0.026075643551880676,0.011076999978790358,0.04670450868398406,0.0941385800101453,-0.04743407132616124,-0.02051399537471391,0.11427694296768605,0.0914415143447675,0.022835428622918555,0.009875725697865611,0.09751848611915735,0.09518156521518448,0.002336920903972875,0.0009386137759946487,0.08785589310121424,0.08964218704535355,-0.0017862939441393166,-0.0007174569327933227,0.10223570030903253,0.08575478508118668,0.016480915227845852,0.0067076640528090994,0.09632483633936646,0.09189159151497499,0.004433244824391475,0.0018043122323467857,0.10867923362279196,0.09276836326225972,0.015910870360532237,0.006564165678646186,0.10803367484771567,0.08774824618375798,0.02028542866395769,0.008368927129396984,0.09358917912690963,0.09303798137841199,0.0005511977484976421,0.0002291342563027266,0.09704069696069458,0.09060467234537126,0.006436024615323319,0.0026754712220753187,0.07337845059240677,0.08928230713732202,-0.015903856544915246,-0.0071644219651000865,0.11169891209199781,0.09157594554403682,0.020122966547960988,0.009065060611684125,0.09970919651307458,0.09305549650469865,0.006653700008375937,0.003042810190164396,0.11084101954232364,0.09759309306378047,0.01324792647854317,0.0060584224772254405,0.023253154647943072,0.06991156218851075,-0.04665840754056767,-0.02009106530972496,0.09342621009070697,0.09277909479991614,0.0006471152907908256,0.00027864722041565754
4,0.0891940528729045,0.09104410541316724,-0.0018500525402627421,-0.0007909029278919515,0.10707492895769441,0.0927747307407863,0.014300198216908117,0.006113376995002343,0.11237230045329681,0.09241852650960578,0.019953773943691036,0.008326499349395134,0.10947374764578793,0.08944391603100495,0.020029831614782986,0.008358237413114346,0.09915396896147584,0.09421279036475247,0.0049411785967233696,0.0019886857568826243,0.09046297571259718,0.08766860928862605,0.0027943664239711286,0.0011246540877003497,0.0614678040326634,0.09000759251967387,-0.02853978848701047,-0.012081254303713016,0.11602166334195782,0.09320438401796455,0.022817279323993273,0.009658843623087101,0.056856771471472715,0.09065521797270884,-0.033798446501236125,-0.014576352503285428,0.12327372655114832,0.0954749906162704,0.027798735934877916,0.011988840200620125,0.08726739653569372,0.08799228239221289,-0.0007248858565191696,-0.0002914132277510141,0.09709883102911131,0.09166703496581077,0.005431796063300534,0.002183650307225715,0.09491047796054544,0.08841317018409499,0.006497307776450453,0.0026469836886272584,0.09336994818382104,0.09050917435290365,0.0028607738309173875,0.0011654706730588236,0.1015354802293538,0.09217735601057858,0.009358124218775216,0.0038623131093978025,0.08120644880535516,0.0926969328194874,-0.011490484014132246,-0.004742387042915024,0.1017745459463926,0.0957580739780815,0.006016471968311093,0.002496018456922368,0.09471242011089491,0.09153730507653454,0.003175115034360368,0.0013172413617743282,0.07698462275247803,0.09244250066180898,-0.015457877909330953,-0.006924703632141137,0.1069520364523905,0.09377416195959275,0.013177874492797753,0.005903324887117462,0.0909761511091596,0.09446576738506005,-0.0034896162759004423,-0.0015863636126256335,0.11007437914391709,0.09270450379762075,0.017369875346296332,0.007896265957808625,0.0224868365824781,0.07120931955622702,-0.04872248297374891,-0.020917038955405285,0.11103448977997894,0.0877845533955436,0.023249936384435343,0.00998142531705439
5,0.09310978174325062,0.09134908842684077,0.0017606933164098504,0.0007563822859340451,0.09789342819621785,0.09004100053563543,0.007852427660582417,0.0033733513546549327,0.12386141236215328,0.09070356435817716,0.03315784800397613,0.013832598838915765,0.09556694412181256,0.09328625219822491,0.002280691923587652,0.0009514458372075307,0.09867402452925657,0.08838046608834992,0.010293558440906653,0.0041426656555113295,0.08249791625149958,0.09178167605309641,-0.009283759801596833,-0.0037362699308388417,0.05383238966694805,0.09432235327737877,-0.040489963610430724,-0.0171676539944694,0.11219281419873084,0.09360739457973728,0.018585419618993557,0.00788017634272975,0.07666979786083823,0.09198913877932509,-0.015319340918486857,-0.006589118429954903,0.09663788826363287,0.09298447117393599,0.003653417089696881,0.0015713990573173872,0.09648727649568517,0.09173288335176781,0.00475439314391736,0.0019097803755993028,0.0950918672113349,0.0866785110271963,0.008413356184138604,0.003379540153079572,0.09305325144593238,0.09273957855813011,0.0003136728878022632,0.00012788483547940206,0.09011221175692485,0.08712649199773911,0.00298571975918574,0.001217281744897792,0.09603223088678838,0.09079769417710322,0.005234536709685156,0.0021593040637151745,0.09574644940151282,0.09121967357688633,0.004526775824626489,0.0018673449009456865,0.09340362924259546,0.09220975788926088,0.001193871353334583,0.0004969526824600156,0.10741727615613406,0.08895744286092065,0.018459833295213404,0.007683963308272869,0.08543935305687679,0.09449953747240393,-0.00906018441552714,-0.004026887410862302,0.09813199067518034,0.09621410786974526,0.0019178828054350894,0.0008524217356415135,0.09923091143390214,0.09288876578172296,0.006342145652179179,0.0028664702727362566,0.12189189997863734,0.09286788172338281,0.029024018255254525,0.013118034508629582,0.02198765211476683,0.06958909576302445,-0.04760144364825762,-0.02044943962344544,0.09926674038822704,0.09037054094874684,0.008896199439480196,0.0038217810085774246
6,0.08649542901494711,0.0932686960999415,-0.006773267084994386,-0.002914071277682984,0.09731457992704615,0.0925023610258458,0.004812218901200344,0.0020703670335070973,0.10058990779601552,0.089811943241325,0.010777964554690517,0.004486167085447187,0.11519068944320894,0.09310547115246376,0.02208521829074518,0.009192642902851166,0.10212407630191916,0.09282118656626048,0.009302889735658681,0.003740406248601843,0.10320018130242188,0.09174962894252274,0.011450552359899141,0.004603915429927087,0.05824069444492568,0.09319213787824461,-0.03495144343331893,-0.014856794766615075,0.10544300569912002,0.09036265035475237,0.015080355344367649,0.00641020004756988,0.0746980670741065,0.09522977096876058,-0.02053170389465407,-0.008837739109530063,0.086810934251877,0.09285101759165647,-0.00604008333977947,-0.0025999147966812896,0.09288974315166419,0.08992319233023857,0.0029665508214256203,0.0011909440920967456,0.10706542609955111,0.09074289394729176,0.016322532152259345,0.006552803037923562,0.11612157563357554,0.08995845432859009,0.02616312130498545,0.010670466404967,0.0879613561654254,0.0911316632699037,-0.0031703071044782982,-0.001292990047227956,0.08207912177707677,0.09347296005279568,-0.01139383827571891,-0.004705735104548435,0.1041944176625018,0.08832179979488693,0.015872617867614874,0.006555502482415675,0.08999147594604452,0.09155229595261398,-0.0015608200065694577,-0.0006498043606318628,0.11564591852876152,0.09477355711410267,0.020872361414658855,0.008689631992698319,0.08644801009662288,0.09313836801512655,-0.00669035791850367,-0.002971421698848925,0.08650728783003998,0.09109852563783255,-0.004591237807792567,-0.0020391291187753994,0.0917399797587494,0.09323305098296061,-0.0014930712242112176,-0.000673880066668297,0.10974987513430524,0.09544147546140376,0.014308399672901484,0.006457927236917575,0.0211318190612987,0.07008738016588906,-0.04895556110459036,-0.02101759703855774,0.09314421921261361,0.09222438518813804,0.0009198340244755687,0.000394903059684666
7,0.08898037380216518,0.09278327577943074,-0.0038029019772655576,-0.0016302251753963365,0.1192465113552799,0.09073809039547649,0.02850842095980341,0.012220968575394533,0.09502741541213185,0.08726739268665222,0.007760022725479626,0.00323171299475529,0.09833980675864923,0.09232200348391924,0.006017803274729991,0.0025061541352153494,0.10999605458231154,0.09063477088056895,0.019361283701742588,0.007766754700425734,0.09999453772172512,0.09186838562908356,0.008126152092641559,0.00325979573122095,0.04856929074620246,0.09438017721065334,-0.045810886464450876,-0.019478763943840783,0.11650398720531263,0.0930608786370715,0.023443108568241125,0.00996799697960339,0.057699322799887945,0.09385469018424368,-0.036155367384355735,-0.015525013716110559,0.09384661639091578,0.09197952696823007,0.0018670894226857082,0.0008017229803877731,0.08417342529058332,0.09291628285197273,-0.008742857561389414,-0.003514556279869104,0.10352082942213901,0.09089039612793427,0.01263043329420474,0.005077329504675193,0.09735224054562115,0.09010747832263635,0.007244762222984799,0.002952603503821413,0.0909757105209997,0.09570937499962187,-0.004733664478622168,-0.0019292053893987544,0.09014258151510587,0.09337132786526418,-0.0032287463501583097,-0.0013352849951735097,0.09817260953586857,0.08867574601436858,0.00949686352149999,0.003927536568751468,0.08108252380197363,0.09367194813521786,-0.012589424333244226,-0.0052207297175805014,0.0859686377131294,0.09311927082890618,-0.0071506331157767805,-0.002965308168100405,0.06137893254125406,0.0910943640172144,-0.029715431475960334,-0.013166022089328808,0.09209478113710906,0.09386605435963281,-0.0017712732225237532,-0.0007847983763200829,0.08787460441956975,0.09506199841679018,-0.0071873939972204315,-0.003244677692173588,0.09414746723022988,0.09245967862298764,0.0016877886072422382,0.0007619354170846168,0.017887174164410078,0.0704740986849495,-0.052586924520539424,-0.022632093235775943,0.10833236002771433,0.09182339449346855,0.016508965534245787,0.007105044658987972
