AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
Indicator,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI,Fatalities,Fatalities,Fatalities,Fatalities,rCSI,rCSI,rCSI,rCSI
,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA,original_STE,shuffle_STE,effective_STE,REA
Delta,,,,,,,,,,,,,,,,,,,,,,,,
1,0.027800231043528342,0.038346007274708195,-0.010545776231179853,-0.007390044074654953,0.04690087249986715,0.03767324663744014,0.009227625862427008,0.006466338781790384,0.03332050648179771,0.03616287035106631,-0.002842363869268595,-0.0019845966297630255,0.046407603625169484,0.03969490295112008,0.006712700674049402,0.004686945003193587,0.021461552221226636,0.03743370323142762,-0.015972151010200983,-0.011606809296036927,0.031773197878434065,0.04082046925274637,-0.009047271374312306,-0.006574565531221801
2,0.06598618089134112,0.09634798138718664,-0.030361800495845526,-0.012523354671405912,0.08545881579573879,0.09995776576883163,-0.01449894997309284,-0.005980392793268575,0.09199183203220118,0.10092971297895721,-0.00893788094675603,-0.0036683094902009335,0.11025435124626076,0.10042578557323574,0.009828565673025022,0.0040338667462903,0.06741260370316425,0.10343018882147749,-0.03601758511831324,-0.015182043060318754,0.10618067436383524,0.10035115861043947,0.00582951575339577,0.002457243007773473
3,0.05800237922775748,0.10062967844128526,-0.04262729921352778,-0.01762574251182218,0.08927428935644906,0.10336323048575634,-0.01408894112930728,-0.0058255637394588776,0.09609613515254578,0.0997566472261025,-0.003660512073556721,-0.001498087323374542,0.0996085506620218,0.09913497498985677,0.0004735756721650358,0.00019381378803640348,0.07280036458652293,0.10201168115120661,-0.029211316564683676,-0.012302030152856724,0.10485214826982833,0.10341113366248515,0.00144101460734318,0.0006068677223427558
4,0.05610144197334761,0.09981760945251755,-0.04371616747916994,-0.018059502689585793,0.10679685782856428,0.10192405123918068,0.004872806589383605,0.0020129958498474373,0.11896893538176269,0.09652658844034893,0.022442346941413754,0.009181780026502167,0.08852830581194837,0.10063077047974357,-0.012102464667795201,-0.004951450427546507,0.0653444549526494,0.10101986056146163,-0.03567540560881223,-0.015078984559513283,0.0928116322939676,0.10235386065931704,-0.009542228365349431,-0.004033229944522676
5,0.06328831048326501,0.10034282221298771,-0.0370545117297227,-0.0152876997612823,0.08305011946836324,0.0965446369920806,-0.013494517523717359,-0.005567476744281945,0.0926438494395445,0.10099712212849986,-0.00835327268895536,-0.003425082275541816,0.11101908695012574,0.10450223883147344,0.006516848118652302,0.002672095334934577,0.05585390125696359,0.10420584702656824,-0.04835194576960465,-0.020444457831276984,0.09462314959013157,0.09769814326799606,-0.003074993677864485,-0.0013001871502359152
6,0.06937639904435558,0.09907387508520805,-0.029697476040852475,-0.012277936294210869,0.11095063018912994,0.09919326002377786,0.011757370165352082,0.0048608926118525655,0.0978764032903873,0.10061000271095702,-0.002733599420569721,-0.0011226031154536055,0.12648469714482968,0.0974875889425553,0.028997108202274385,0.011908198312477756,0.07029833927489733,0.10177102963815142,-0.03147269036325409,-0.013292395693132474,0.11712771296383705,0.10105479346623628,0.01607291949760077,0.006788348992096891
7,0.0677425564285929,0.1016334338651912,-0.0338908774365983,-0.014024558192109054,0.10616639264049824,0.10271343569691464,0.0034529569435835933,0.0014288858611208551,0.093094255339365,0.099580648929016,-0.006486393589651002,-0.0026606505757762098,0.10558779118862974,0.09940163432776496,0.0061861568608647804,0.002537496620612474,0.06400417798802101,0.10260438401598125,-0.03860020602796024,-0.01629471048740102,0.10018380732416084,0.10603912705138879,-0.005855319727227956,-0.002471767629873173
8,0.06034319423187047,0.10163784524465984,-0.04129465101278937,-0.017034745893436724,0.0795601548073471,0.09971746243068229,-0.02015730762333519,-0.008315232235598826,0.09139101711414552,0.1002314558581455,-0.008840438743999979,-0.003619656745397292,0.10175672277454267,0.10108522149641182,0.0006715012781308566,0.0002749415726203536,0.060914582676602054,0.10299217661485387,-0.04207759393825181,-0.017747280268311377,0.08360954289425747,0.10140753379762348,-0.017797990903366007,-0.007506748918163454
