AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Sokoto,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara
2018-09-30,375.0,,362.0,,265.5,,110.15,90.76100000000001,,132.8,,323.2,236.5285,,162.4,,157.95,491.315,156.75,121.84,106.22,100.275,108.3,257.21153846153845,113.39285714285714,120.5,428.57142857142856,334.5,294.64285714285717,290.15,547.0,114.0,109.825,115.625,286.99224411764703,307.69,163.75,143.75,107.5,107.5,100.0,335.0,280.0,107.5,107.5,323.2,108.0,70.0,61.0,100.0,105.0,86.25,,,240.0,107.5,100.0,163.3075,206.01,,124.975,78.2,79.3916665,116.75,292.95,296.95,624.8,99.35,103.0583335,218.35,263.16,92.825,85.375,99.475,117.3975,107.575,284.0,284.375,284.375,108.475,107.0,65.7945,415.0,100.0,100.0,83.95,92.85,105.1,283.9,224.5,102.75,105.6,107.2935,369.699,193.75,128.65,99.25,99.25,98.4,270.8,245.4,129.0,129.0,166.06799999999998,609.76,92.0,74.0,114.45,131.0,159.5,282.0,,,133.5,138.35,174.74,406.6667,250.0,105.0,100.5,120.0,150.0,305.0,272.5,545.0,130.0,140.0,,86.3567,,187.85,226.25,192.5,99.0,93.5,141.95804195804195,106.81818181818181,99.75,347.4025974025975,327.0,253.24675324675326,304.25,89.5,97.25,107.34265734265736,149.70939702233255,421.85,104.8,100.25,93.85,96.25,97.15,265.6,448.3,119.85,235.9945
2018-10-31,375.0,,360.4,,262.2,,108.52,83.9124,,130.2,,320.4,233.1284,,161.96,,156.92,499.996,157.6,115.316,108.08800000000001,95.94,93.32,254.80769230769232,151.3392857142857,102.38,455.35714285714283,325.6192,329.64285714285717,248.18,520.8,109.8,109.84,101.96428571428572,272.8792847058823,306.49,161.0,141.6,108.0,108.0,90.0,332.8,246.0,110.0,110.0,318.918,108.0,60.0,55.0,85.8,89.0,86.0,,,240.0,105.0,100.0,126.976,226.01,,112.8,67.22,78.0,106.75999999999999,293.0,248.0,526.0,99.5,100.4,198.9956,263.16,101.06,129.96,83.58,99.12,95.2,273.2,263.52,263.52,105.06,97.62,54.023999999999994,384.0,100.0,100.0,73.8,75.04,94.68,290.32,241.2,101.55,105.933333,104.9292,386.6684,191.8,117.76,88.4,88.4,84.4,269.52,235.96,127.28,127.28,157.3152,609.76,92.0,78.6,103.8,111.4,143.52,283.6,,,132.12,135.0,183.248,400.0,238.0,98.0,90.0,105.0,150.0,327.2,286.4,572.8,130.0,140.0,,107.436,,202.07999999999998,209.0,186.6,91.2,90.0,132.86713286713285,94.80519480519479,87.9,345.77922077922085,325.2,249.18831168831167,296.0,84.0,87.2,101.22377622377621,172.84603870967743,407.8572,103.12,101.840801,87.95,88.2,105.56,260.64,425.0,119.88,105.7784
2018-11-30,375.0,,357.5,,261.0,,93.45,79.6918,,121.7,,310.8,206.56099999999998,,147.75,,145.4,513.885,153.0,106.8575,95.9375,77.225,77.95,259.6153846153846,143.30357142857144,104.7225,428.57142857142856,320.83000000000004,328.12500000000006,243.1,509.0,102.8875,102.9,112.50000000000003,262.91368529411767,307.69,160.0,131.0,78.75,78.75,90.0,340.0,247.5,98.75,98.25,323.175,108.0,60.0,53.75,81.0,86.5,84.0,,,235.0,89.0,86.0,128.18,226.01,,109.125,68.25,78.75,101.875,292.5,238.925,522.5,96.25,98.75,230.23775,263.16,144.4,132.025,86.625,91.0,89.225,289.3,249.65,249.65,104.975,100.725,95.584,415.0,100.0,100.0,77.35,83.55,99.05,291.6,225.5,80.35,82.8,109.6665,389.3955,166.0,94.5,88.35,87.85,86.45,272.1,229.45,109.55,107.7,166.6695,609.76,81.9,70.05,101.5,106.5,145.5,299.5,,,131.95,133.5,185.21200000000002,400.0,210.0,90.0,90.0,105.0,150.0,317.5,280.0,560.0,130.0,132.5,,94.5025,,195.625,206.25,187.5,80.875,80.0,122.72727272727273,92.20779220779222,91.25,347.40259740259745,325.75,241.23376623376623,295.0,67.875,71.425,94.40559440559441,157.66919975186104,413.74300000000005,105.733333,96.4,85.45,85.25,92.0,260.6,424.0,111.9,92.15100000000001
2018-12-31,375.0,,349.25,,256.5,,72.25,75.47120000000001,,109.45,,301.0,180.0995,,126.4,,126.05,496.5225,151.0,105.7875,90.3125,75.825,76.525,226.05769230769232,148.39285714285714,97.5,473.30357142857144,317.9,332.5892857142857,241.25,498.0,81.65,80.6,155.17857142857144,211.66204117647058,307.69,152.5,117.5,77.5,77.5,80.0,332.5,250.0,76.25,76.25,294.54,108.0,60.0,50.0,77.5,83.75,90.0,,,240.0,70.0,70.0,118.8725,226.01,,101.875,67.25,77.5,100.377,296.5,245.95,522.5,73.85,74.9,252.18625,263.16,137.75,138.125,89.7675,93.795,91.675,296.35,281.5,281.5,94.75,83.275,149.895,400.0,100.0,100.0,74.8,76.75,101.5,290.5,238.25,75.6,76.05,113.039,315.121,156.75,85.2,86.65,86.65,94.25,286.8,227.0,100.95,100.95,134.7225,609.76,84.0,73.5,101.75,108.7,142.0,330.5,,,131.0,128.0,188.4825,476.19,215.0,112.5,90.0,105.0,150.0,335.0,280.0,560.0,130.0,130.0,,114.555,,201.05,205.0,185.0,76.5,71.25,118.8811188811189,89.61038961038963,85.25,326.29870129870136,319.25,246.42857142857144,295.25,68.125,75.15,87.76223776223775,147.19426302729528,439.244,97.95,92.13330099999999,85.7,86.35,91.95,266.1,452.0,105.85,90.258
2019-01-31,375.0,,328.625,,243.75,,70.575,71.2506,,110.725,,293.5,186.51225,,118.325,,118.025,485.2335,162.0,115.12,90.42,72.6,59.5,217.21153846153845,126.84617777777778,94.82,411.972273015873,317.928,307.94638095238093,235.96,495.6,62.12,74.34,101.25,285.9165803921568,307.69,150.0,110.0,78.4,78.4,80.0,330.8,249.0,79.2,79.2,314.60400000000004,108.0,69.0,56.0,79.6,89.2,88.0,219.78,480.0,242.5,70.0,70.0,135.444,250.0,,98.0,74.8,78.0,105.0,295.2,265.0,530.0,72.2,73.0,240.0,263.16,137.4625,134.28,90.92,94.4725,91.74,298.07500000000005,279.075,266.218008,90.92750000000001,82.555996,141.4425,400.0,100.0,100.0,76.08,76.24,97.76,291.68,218.88,74.4,75.92,147.1032,317.2156,155.32,87.84,88.96,88.96,105.96,274.4,226.28,100.92,100.92,129.6588,609.76,84.5,73.0,101.6,109.95,128.4,302.56,,,121.375,121.8,185.43325,476.19,220.0,104.0,90.0,105.625,125.0,298.8,280.0,560.0,120.0,117.0,,126.93375,,271.25,210.0,200.0,73.6,63.4,119.23076923076923,86.28630952380952,83.0,327.30553333333336,329.2,241.97726190476192,240.0,54.24,59.36,77.97202797202796,123.93342043010752,439.2565,90.075,87.96,83.64,85.275,90.24,264.48,437.2,92.44,92.687
2019-02-28,375.0,218.34,308.0,199.0,231.0,65.21,68.9,67.03,87.9725,112.0,300.0,286.0,192.925,75.435,110.25,73.1555,110.0,473.9445,154.0,106.2,90.7,73.975,72.425,197.1153846153846,111.55387142857144,93.45833350000001,411.8747,319.61,267.46260714285717,246.5,514.0,78.85,79.525,98.66071428571429,272.03156470588226,307.6825,150.0,110.0,77.5,77.5,75.0,330.0,250.0,75.0,75.0,312.0275,108.0,60.0,50.0,81.25,86.25,85.0,,,245.0,75.0,71.25,129.68,232.26,,115.175,77.2666665,77.825,103.125,306.0,250.675,530.0,74.625,74.625,294.6225,263.16,137.175,120.175,88.6,95.15,91.525,299.8,276.65,276.65,87.105,84.015,132.99,400.0,100.0,100.0,82.9,82.65,91.75,288.1,214.85,77.7,78.5,228.40900000000002,302.1945,152.5,88.45,87.45,87.45,94.55,273.0,219.2,87.45,87.45,120.2515,609.76,85.0,68.75,102.25,111.2,126.25,270.5,,,111.75,114.5,182.38400000000001,476.34,220.0,100.0,92.5,106.25,125.0,269.6,280.0,560.0,110.0,112.5,,139.3125,141.12,195.625,205.0,185.0,76.875,71.875,124.3006993006993,87.7177967032967,76.875,324.85079670329674,321.75,240.12153846153845,295.0,62.5,64.375,85.13986013986013,156.64274937965257,439.269,82.2,79.7,83.5,84.2,94.6,260.7,437.5,90.9,95.116
2019-03-31,375.0,218.34,297.0,199.0,230.0,68.63,79.75,71.555,93.03,118.0,300.0,284.8,200.5015,78.0425,116.8,79.0375,115.8,479.161,167.25,106.15,91.95,76.7,74.2,192.30769230769232,127.44484285714286,93.9,416.8756928571428,316.36,266.3681142857143,256.675,526.0,73.675,78.5583335,99.10714285714286,276.50746470588234,307.69,150.0,110.0,80.0,80.0,86.25,320.0,260.0,75.0,75.0,312.5825,108.0,60.0,50.0,87.5,90.0,92.5,,,270.0,80.0,77.5,129.68,238.51,,123.975,77.0,79.15,100.625,319.75,266.0,555.0,75.675,76.725,294.6225,263.16,130.625,117.2675,90.22,93.86,91.165,290.965,280.55,280.55,84.1675,86.785,156.826,400.0,95.7,87.5,86.05,83.0,91.65,280.3,251.25,79.5,79.066667,241.18400000000003,307.1215,157.25,92.4,93.5,93.5,97.95,274.0,235.25,88.75,88.75,142.1495,609.76,84.25,66.0,106.5,118.15,125.25,268.5,,,112.0,116.25,188.484,409.045,220.0,100.0,100.0,110.0,128.75,265.0,278.0,556.0,110.0,105.0,,150.6775,147.0,195.625,202.5,185.0,84.625,80.0,118.00699300699299,84.77736263736266,82.625,327.46068681318684,320.5,244.8359065934066,295.75,65.25,69.0,80.41958041958041,153.0252977667494,429.3875,83.35,78.8,91.55,89.2,103.8,262.2,524.7,98.05,94.6695
2019-04-30,375.0,218.34,288.0,199.0,218.0,68.44,72.0,71.193,102.44,102.75,300.0,280.5,194.7765,86.4865,102.0,91.3245,103.5,473.7035,159.25,107.9,92.55,75.675,76.075,192.30769230769232,128.17319285714285,98.225,417.94199285714285,320.96000000000004,269.8569642857143,265.75,527.0,75.1,75.075,99.10714285714286,277.46221470588233,307.69,150.0,110.0,82.25,82.25,88.5,318.0,260.0,75.0,75.0,313.67,109.0,60.0,50.0,88.75,93.75,93.75,,,280.0,81.25,71.25,125.8775,232.26,,110.8,74.05,76.875,99.3,319.05,268.725,530.0,72.91666649999999,76.425,307.1225,263.16,126.86,116.02,89.9975,94.335,91.6725,290.05,269.725,269.725,83.335,79.7,152.8475,400.0,91.25,74.95,75.6,76.4,107.85,280.4,220.5,74.35,74.833333,234.2785,245.4535,151.35,90.2,90.35,90.35,101.95,270.2,239.75,89.4,89.4,146.1265,609.76,87.0,63.75,104.25,117.25,107.25,274.0,,,113.25,116.5,193.71900000000002,341.3,220.0,102.5,100.0,111.5,130.0,270.0,272.0,544.0,108.0,105.0,,154.625,149.0,201.05,200.5,185.0,83.1916665,76.875,115.76923076923076,83.50324404761905,81.375,319.5412023809524,317.5,246.7546130952381,295.75,61.5,64.375,79.23076923076921,156.06667607526882,439.4375,82.65,77.8,92.4,92.3,103.0,263.8,513.7,101.4,103.49
2019-05-31,375.0,201.41750000000002,256.875,186.5625,203.5,65.82575,71.05,68.06824999999999,97.17824999999999,101.0,300.0,275.375,198.817125,77.452,93.25,81.9575,94.75,471.161625,162.0,99.4,98.52,59.72,78.30625,161.0576923076923,103.02968253968255,99.28,416.84444444444443,316.16,267.08857142857147,266.4,521.2,56.72,56.32,104.46428571428571,313.74668888888885,307.69,150.0,110.0,79.2,79.2,79.4,325.2,258.0,76.0,75.0,313.89799999999997,108.0,60.0,50.0,85.0,90.0,90.0,,,280.0,80.0,70.0,115.27,260.0,,91.0,73.0,74.4,108.0,294.0,269.0,538.0,70.6,70.4,268.0,263.16,133.27,113.94666666666666,88.19833333333334,91.41999999999999,90.40166666666667,,272.13125,272.95,81.47625,77.78666666666666,157.7825,400.0,91.24,74.88,74.72,74.533317,104.52,284.88,239.24,66.72,72.47499975,230.8306,243.7176,148.48,85.0,90.04,90.04,111.4,270.96,233.68,88.84,88.84,170.5802,609.76,87.1875,64.76666666666667,105.03333333333333,117.1875,113.5,287.2,,,110.9375,115.8,193.93692500000003,341.3,220.0,106.0,99.33333333333333,110.625,127.73333333333333,292.32,274.8,546.4,103.5,104.33333333333333,,141.9175,,251.72,200.0,200.0,79.0,75.0,103.32167832167833,83.16130952380954,80.0,318.63464285714286,332.8,248.97380952380956,240.0,50.0,51.36,80.76923076923076,140.5090053763441,447.401625,81.85416675,78.2,87.28889966666667,88.275,96.08889966666666,270.7111326666667,493.2666666666667,96.64443366666667,98.586675
2019-06-30,375.0,184.495,225.75,174.125,189.0,63.2115,70.1,64.9435,91.9165,99.25,300.0,270.25,202.85775,68.4175,84.5,72.59049999999999,86.0,468.61975,162.0,99.5,92.1,58.3,80.5375,170.0,109.36873015873016,98.3,418.6688888888889,317.44,269.4409523809524,265.0,515.4,54.3,55.8,101.78571428571429,317.18320261437907,307.69,140.0,100.0,72.0,72.0,68.25,330.0,255.0,70.0,70.0,315.67,106.6684,49.333316999999994,43.333316999999994,78.333317,83.33331700000001,78.0,,,246.66668399999998,66.66668399999999,61.666684,105.6617,233.3317,,90.0,65.0,70.0,86.666684,296.666634,256.666684,546.0,60.0,60.0,316.6684,263.16,139.68,111.87333333333333,86.39916666666666,88.505,89.13083333333333,,274.5375,276.175,79.6175,75.87333333333333,162.7175,400.0,91.866684,74.933317,66.333317,77.9,104.666684,284.666634,227.13331699999998,56.86668399999999,70.11666650000001,239.3494,234.3407,140.46668400000001,72.2,79.733317,79.733317,102.266684,268.8,230.333317,79.13331699999999,79.13331699999999,207.4224,609.76,87.375,65.78333333333333,105.81666666666666,117.125,119.75,300.40000000000003,,,108.625,115.10000000000001,194.15485,341.3,200.0,106.666684,98.66666666666667,109.75,125.46666666666667,274.8,276.0,548.8000000000001,99.0,103.66666666666667,,129.21,,260.4,200.0,200.0,71.66668399999999,68.333317,102.62237762237761,75.38702380952382,70.0,319.7120238095239,334.0,234.4739285714286,240.0,50.0,52.0,71.15384615384615,137.94140430107527,455.36575000000005,81.0583335,78.6,82.17779933333334,84.25,89.17779933333334,277.62226533333336,472.8333333333333,91.88886733333332,93.68334999999999
2019-07-31,375.0,167.5725,194.625,161.6875,174.5,60.59725,69.15,61.818749999999994,86.65475,97.5,300.0,265.125,206.89837500000002,59.383,75.75,63.2235,77.25,466.077875,162.0,102.0,85.5,74.4,82.76875,167.98076923076925,115.44642857142858,82.4666665,425.8928571428571,320.013333,266.1607142857143,260.0,509.6,58.6,66.9,99.82142857142858,321.80654967320265,307.69,133.333333,103.333333,75.0,75.0,70.0,326.666666,243.33333299999998,73.333333,73.333333,316.0133,108.0,44.0,40.0,80.0,80.0,80.0,,,260.0,65.0,63.0,100.86,250.0,,88.333333,76.666667,80.0,88.333333,298.666666,275.0,554.0,60.0,60.0,500.0,263.16,146.09,109.8,84.6,85.59,87.86,,276.94375,279.4,77.75875,73.96,167.6525,400.0,91.13333300000001,75.2,74.466667,77.333333,106.0,282.6,216.66666700000002,68.0,67.75833325,223.17,286.0007,109.4,67.333333,80.2,80.2,80.333333,269.6,228.66666700000002,79.8,79.8,237.4293,609.76,87.5625,66.8,106.6,117.0625,126.0,313.6,,,106.3125,114.4,194.372775,341.3,200.0,103.333333,98.0,108.875,123.2,275.733334,275.333333,551.2,94.5,103.0,,116.5025,,289.3333,193.33333299999998,193.33333299999998,75.0,70.13333300000001,103.49650349650351,77.92207792207793,80.0,324.35064935064935,334.66666599999996,236.2012987012987,225.6,50.666667,53.866667,80.06993006993007,132.74765053763443,463.329875,80.26250025,79.0,77.066699,80.225,82.266699,284.53339800000003,452.4,87.13330099999999,88.780025
2019-08-31,375.0,150.65,163.5,149.25,160.0,57.983000000000004,68.2,58.693999999999996,81.393,95.75,300.0,260.0,210.93900000000002,50.3485,67.0,53.8565,68.5,463.536,171.0,105.175,82.75,74.225,85.0,162.78846153846155,112.52792142857143,79.375,404.9046571428572,318.98,266.977,255.7,532.0,69.375,68.325,102.32142857142858,316.3940411764706,307.69,140.0,110.0,75.0,75.0,70.0,327.5,250.0,70.0,70.0,315.36,108.0,44.0,40.0,80.0,80.0,80.0,,,180.0,72.0,63.0,100.86,251.01,,101.875,67.725,70.5,85.575,300.1,264.525,555.0,62.3,65.225,318.40075,263.16,152.5,143.425,79.42,82.675,84.925,,279.35,279.35,75.9,68.575,172.5875,400.0,90.8,74.25,77.65,78.85,104.6,281.15,213.0,59.1,65.4,126.08200000000001,340.9513,110.333333,72.333333,80.066667,80.066667,79.266667,270.666666,232.66666700000002,78.86666699999999,78.86666699999999,210.0633,609.76,87.75,66.0625,102.75,117.0,123.0,308.0,,,104.0,117.5,194.5907,341.3,200.0,105.0,95.0,108.0,112.4,297.0,276.0,552.0,90.0,100.0,,103.795,,211.375,180.0,170.0,78.75,74.79166649999999,103.67132867132868,74.84615384615384,73.125,323.97945604395613,327.25,234.2942857142857,300.0,52.5,55.0,73.77622377622376,163.71935732009922,471.29400000000004,79.466667,74.6,76.266667,76.2,78.466667,273.066666,403.066602,84.86666699999999,83.8767
2019-09-30,375.0,155.454,164.25,149.25,160.0,65.98,83.55,67.2095,102.25200000000001,108.75,307.464,281.5,224.9115,55.7885,70.25,59.62,74.4,512.1475,166.0,105.625,81.75,83.0,96.25,159.3269230769231,113.65209285714289,82.8,411.01810000000006,331.64,264.95428714285714,256.7,538.0,70.45,70.25,103.75000000000001,300.31326764705875,307.69,140.0,110.0,83.0,83.0,71.5,355.0,250.0,73.75,73.75,268.5925,107.0,44.5,41.0,83.75,88.75,70.0,,,260.0,77.5,67.5,100.86,201.01,,111.25,69.15,72.85,90.075,354.6,263.25,535.0,68.4,71.075,219.41825,263.16,142.0,131.875,91.675,93.6175,86.45,,277.775,277.775,87.975,89.725,175.985,400.0,91.25,74.25,78.225,79.525,98.154,305.6,229.2,64.85,69.75,126.0815,318.5705,126.25,65.0,83.45,83.45,68.4,294.1,220.75,80.15,80.15,162.4685,609.6875,88.0,66.75,101.75,117.0,121.25,381.0,,,105.0,116.0,179.3215,341.3,200.0,105.0,80.0,90.75,112.0,337.5,300.0,600.0,90.0,100.0,,84.7575,,206.475,176.25,166.25,80.125,77.625,114.6153846153846,76.83958333333332,72.875,353.54765476190477,339.75,247.62978571428576,298.75,54.75,55.725,73.65384615384616,159.19995698924728,476.7895,71.35,67.4,72.65,72.45,67.55,296.8,476.0,76.15,83.6055
2019-10-31,375.0,168.55599999999998,164.5,149.25,160.0,76.995,96.0,80.072,129.888,121.5,316.66,321.0,253.7425,64.5545,78.0,68.0105,81.5,497.6987,171.0,107.86,86.36,85.94,90.0,157.59615384615384,112.69806285714284,81.72,438.47399428571435,378.2,279.2550514285714,280.4,560.0,83.02000000000001,82.53999999999999,104.10714285714286,279.82719705882346,307.69,140.0,111.0,94.0,94.0,74.4,362.0,248.0,75.0,75.0,316.416,108.0,46.0,44.0,82.5,87.5,75.0,,,260.0,82.5,75.0,111.6675,201.01,,117.82,70.725,75.2,88.215,390.3,284.2,550.0,69.41499999999999,74.305,216.96925,263.16,121.95,119.125,85.725,90.475,90.65,,284.7,284.7,81.475,77.175,209.4515,400.0,91.066667,74.0,80.466667,87.933333,95.333333,297.46666600000003,245.866667,64.13333300000001,71.666667,126.08200000000001,348.5707,130.26666699999998,65.666667,88.0,88.0,68.86666699999999,342.13333400000005,219.0,89.13333300000001,89.13333300000001,153.906,609.76,93.8,65.48,103.0,114.4,122.0,464.8,,,115.8,117.0,176.8144,341.3,200.0,106.666667,91.666667,95.0,112.0,402.66666599999996,356.666667,713.333438,113.333333,100.0,,99.91,,201.05,180.0,170.0,88.75,83.75,111.36363636363636,75.10596813186814,73.625,384.8336373626374,341.0,267.2481263736264,304.0,58.35,58.0,72.37762237762237,159.34362282878413,468.5805,77.25,70.8,84.7,84.35,89.13333300000001,318.6,537.2,87.0,104.734
2019-11-30,375.0,163.8964,162.0,149.25,153.5,71.914,94.75,75.0244,123.74106666666667,136.0,312.21733333333333,310.5,227.6,62.35633333333334,80.5,64.45633333333333,84.5,477.4385,171.0,101.15,87.975,79.6,96.25,157.59615384615384,118.75,85.45,444.4642857142858,393.37,281.3392857142857,273.875,542.0,76.85,76.95,105.80357142857144,269.1733676470588,307.69,140.0,115.0,93.75,93.75,76.25,365.5,257.5,76.25,76.25,316.7,109.0,46.0,44.0,85.0,90.0,80.0,,,260.0,73.75,72.5,115.2725,201.01,,125.25,81.25,81.8,91.575,405.0,264.25,582.5,69.375,72.4,228.71425,278.16,126.525,122.7,97.2,95.625,91.275,,297.025,297.025,88.575,90.7,224.4725,400.0,91.8,74.0,79.525,80.0,95.1,299.6,244.8,64.85,72.05,126.08200000000001,317.143,119.6,70.05,90.3,90.3,90.8,340.7,216.75,92.2,92.2,149.888,609.76,98.25,64.4,103.5,117.0,122.25,493.0,,,125.5,115.5,191.972,351.0325,200.0,110.0,100.0,103.5,112.0,410.0,380.0,760.0,140.0,110.0,,114.835,,201.05,178.0,170.0,86.75,85.75,106.81818181818181,77.92207792207792,74.5,394.48051948051943,357.25,265.2597402597403,298.5,60.625,62.575,72.72727272727272,155.66684491315138,466.077,81.25,74.1,87.95,89.15,82.1,325.8,465.7,91.55,111.3385
2019-12-31,375.0,159.2368,148.0,149.25,140.5,66.833,81.0,69.9768,117.59413333333333,128.75,307.7746666666667,282.5,226.7962,60.158166666666666,71.0,60.902166666666666,74.5,475.6885,171.0,102.85,88.2,74.625,83.75,156.6346153846154,117.85714285714286,90.65,456.25,384.96000000000004,282.85714285714283,265.2,537.0,74.875,74.975,105.08928571428572,268.3606176470588,307.69,140.0,110.0,82.5,82.5,78.75,392.5,260.0,77.5,77.5,316.8725,109.0,46.0,44.0,85.0,90.0,80.0,,,260.0,65.0,65.0,115.2785,201.01,,122.5,78.5,83.05,93.75,418.75,287.75,590.0,69.5,71.5,207.32999999999998,263.16,116.95,109.625,87.7,91.95,90.675,,274.275,274.275,80.725,75.875,205.565,400.0,90.15,74.0,77.675,85.65,96.8,359.8,257.2,59.803999999999995,73.65,123.256,320.0015,116.4,67.35,92.2,92.2,105.95,330.6,203.45,89.204,89.2,137.30700000000002,609.2545,98.5,63.7,104.5,117.25,123.5,445.5,,,127.0,115.5,179.976,380.23,200.0,115.0,100.0,104.0,112.0,420.0,342.5,685.0,140.0,110.0,,116.3825,,190.95,180.0,170.0,83.0,82.25,109.79020979020976,76.29870129870129,77.125,383.9285714285715,370.5,249.83766233766238,296.0,59.825,66.0,74.12587412587412,151.22333498759306,464.285,78.85,71.75,82.45,81.35,78.15,333.0,491.5,81.4,108.4895
2020-01-31,375.0,154.5772,148.0,149.25,140.0,61.751999999999995,81.72,64.9292,111.4472,130.0,303.332,296.0,225.9924,57.96,70.0,57.348,72.6,468.0496,171.0,106.4,90.825,77.3,89.75,154.90384615384613,112.50184285714286,92.7,463.3638357142857,383.99,275.62312142857144,271.125,534.0,68.75,65.625,105.08928571428572,264.21811176470584,307.69,140.4,115.0,80.0,80.0,77.0,376.0,252.0,74.0,73.0,317.004,108.0,46.0,44.0,85.0,90.0,81.0,,,260.0,68.0,68.0,114.68,201.01,,120.0,76.47999999999999,80.34,98.94,421.6,281.9,602.0,71.82,74.74000000000001,294.66499999999996,230.528,107.1,95.72,89.6,96.554,90.9,,295.42,295.42,83.7,76.82,222.342,400.0,89.44,74.0,79.8,93.04,102.9632,354.96,249.8,66.44,73.2032,169.0388,336.8725,115.65,74.75,95.85,95.85,104.05,363.3,216.25,94.75,94.75,126.42399999999999,609.76,87.0,50.343149999999994,106.75,117.5,128.0,449.5,,,124.5,116.0,189.79,380.23,230.4,126.0,100.0,103.2,112.0,408.8,330.0,660.0,136.0,109.2,,106.948,,190.2,180.0,170.0,85.0,83.375,106.99300699300701,75.67565934065934,82.125,381.5618367346939,367.5,255.49225274725273,295.25,63.75,66.875,72.72727272727272,152.94403846153847,385.714,76.15,73.55,90.35,89.6,94.2,332.2,549.7,89.55,102.6925
2020-02-29,375.0,152.83,146.5,149.25,140.0,60.076,82.65,62.678999999999995,106.012,133.25,300.0,297.5,227.942,57.0125,81.25,59.739,84.5,473.9525,179.5,109.5,94.125,77.375,86.25,147.78846153846152,104.00815714285713,92.675,514.2519214285714,379.85,314.7765285714286,259.425,525.0,69.575,69.95,97.50000000000001,224.85158529411765,307.69,145.0,115.0,80.0,80.0,80.0,370.0,240.0,72.5,72.5,317.525,109.0,46.0,44.0,85.0,90.0,90.0,,,240.0,90.0,60.0,144.09,201.01,,122.5,77.2,80.125,96.95,389.75,281.5,585.0,72.9,72.5,345.91499999999996,263.16,114.65,108.275,92.05,97.2,96.7,,279.25,279.25,102.475,94.0,242.5855,400.0,90.6,74.0,81.325,93.225,100.25,348.5,271.0,68.6,76.55,169.234,338.231,100.55,76.65,95.25,95.25,107.75,342.0,212.5,93.9,93.9,134.531,609.76,87.0,69.0,106.5,120.25,132.25,446.0,,,125.5,114.75,196.255,380.23,237.0,120.0,101.25,111.25,112.0,390.0,330.0,660.0,120.0,105.75,,94.935,,178.075,170.0,162.5,87.625,85.0,108.6013986013986,80.97667582417583,86.0,383.0924489795919,368.0,242.124478021978,297.5,66.5,68.5,73.42657342657343,149.40846153846152,486.8055,79.85,73.15,93.75,93.95,104.55,318.9,554.0,93.65,108.4295
