AdminStrata,Adamawa,Borno,Yobe
Food Group,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers
2019-01-18,0.20448173539305015,0.3323169069615581,0.12811885234961576
2019-01-19,0.20467717735518373,0.3320946566204614,0.12745056357103968
2019-01-20,0.20487261931731726,0.33187240627936476,0.1267822747924636
2019-01-21,0.2050680612794508,0.3316501559382682,0.12611398601388754
2019-01-22,0.20526350324158432,0.33142790559717156,0.1254456972353115
2019-01-23,0.2054589452037179,0.33120565525607487,0.12477740845673542
2019-01-24,0.20565438716585147,0.33098340491497824,0.12410911967815935
2019-01-25,0.205849829127985,0.3307611545738816,0.12344083089958328
2019-01-26,0.20604527109011855,0.33053890423278504,0.12277254212100723
2019-01-27,0.20624071305225208,0.3303166538916884,0.12210425334243116
2019-01-28,0.20643615501438564,0.3300944035505917,0.1214359645638551
2019-01-29,0.2066315969765192,0.3298721532094951,0.12076767578527904
2019-01-30,0.20682703893865276,0.3296499028683985,0.12009938700670297
2019-01-31,0.2070224809007863,0.3294276525273019,0.11943109822812692
2019-02-01,0.20721792286291987,0.32673533714354613,0.11987883038942097
2019-02-02,0.20741336482505343,0.3240430217597904,0.12032656255071501
2019-02-03,0.207608806787187,0.32135070637603463,0.12077429471200907
2019-02-04,0.20780424874932055,0.31865839099227894,0.12122202687330312
2019-02-05,0.20799969071145413,0.3159660756085232,0.12166975903459717
2019-02-06,0.2081951326735877,0.31327376022476744,0.12211749119589123
2019-02-07,0.20839057463572125,0.3105814448410117,0.12256522335718528
2019-02-08,0.2085860165978548,0.307889129457256,0.12301295551847932
2019-02-09,0.20878145855998836,0.3051968140735002,0.12346068767977339
2019-02-10,0.20897690052212192,0.30250449868974444,0.12390841984106746
2019-02-11,0.20917234248425548,0.2998121833059887,0.12435615200236151
2019-02-12,0.209367784446389,0.2971198679222329,0.12480388416365557
2019-02-13,0.20956322640852257,0.2944275525384772,0.12525161632494963
2019-02-14,0.20975866837065615,0.29173523715472144,0.1256993484862437
2019-02-15,0.20995411033278968,0.28904292177096563,0.12614708064753774
2019-02-16,0.21014955229492321,0.2863506063872099,0.1265948128088318
2019-02-17,0.2103449942570568,0.28365829100345413,0.12704254497012588
2019-02-18,0.21054043621919036,0.28096597561969844,0.12749027713141992
2019-02-19,0.2107358781813239,0.2782736602359427,0.12793800929271398
2019-02-20,0.21093132014345742,0.27558134485218694,0.12838574145400802
2019-02-21,0.211126762105591,0.27288902946843113,0.1288334736153021
2019-02-22,0.21132220406772456,0.27019671408467544,0.12928120577659616
2019-02-23,0.2115176460298581,0.2675043987009197,0.1297289379378902
2019-02-24,0.21171308799199165,0.26481208331716394,0.1301766700991843
2019-02-25,0.2119085299541252,0.2621197679334082,0.13062440226047833
2019-02-26,0.21210397191625877,0.2594274525496524,0.13107213442177237
2019-02-27,0.21229941387839232,0.2567351371658967,0.13151986658306644
2019-02-28,0.21249485584052585,0.25404282178214094,0.1319675987443605
2019-03-01,0.2132390018345334,0.25136081118947023,0.1326391992538835
2019-03-02,0.21398314782854097,0.24867880059679956,0.13331079976340648
2019-03-03,0.2147272938225485,0.24599679000412888,0.13398240027292949
2019-03-04,0.21527599785442247,0.24600709479521396,0.13420626862115842
2019-03-05,0.21582470188629646,0.24601739958629903,0.13443013696938735
2019-03-06,0.21637340591817045,0.24602770437738408,0.1346540053176163
2019-03-07,0.21692210995004443,0.24603800916846916,0.13487787366584522
2019-03-08,0.21747081398191845,0.24604831395955423,0.13510174201407416
2019-03-09,0.21801951801379243,0.2460586187506393,0.1353256103623031
2019-03-10,0.21856822204566642,0.24606892354172435,0.13554947871053202
2019-03-11,0.2191169260775404,0.24607922833280943,0.13577334705876096
2019-03-12,0.2196656301094144,0.2460895331238945,0.1359972154069899
2019-03-13,0.22021433414128838,0.24609983791497955,0.13622108375521882
2019-03-14,0.22076303817316237,0.24611014270606463,0.13644495210344776
2019-03-15,0.22131174220503635,0.2461204474971497,0.13666882045167672
2019-03-16,0.22186044623691034,0.24613075228823475,0.13689268879990565
2019-03-17,0.22240915026878433,0.24614105707931982,0.1371165571481346
2019-03-18,0.22295785430065834,0.2461513618704049,0.13734042549636352
2019-03-19,0.22350655833253233,0.24616166666148998,0.13756429384459246
2019-03-20,0.22405526236440632,0.24617197145257502,0.1377881621928214
2019-03-21,0.2246039663962803,0.2461822762436601,0.13801203054105032
2019-03-22,0.2251526704281543,0.24619258103474517,0.13823589888927929
2019-03-23,0.22570137446002828,0.24620288582583022,0.13845976723750822
2019-03-24,0.22625007849190226,0.2462131906169153,0.13868363558573718
2019-03-25,0.22679878252377625,0.24622349540800037,0.13890750393396611
2019-03-26,0.22734748655565024,0.24623380019908545,0.13913137228219505
2019-03-27,0.22789619058752422,0.2462441049901705,0.13935524063042398
2019-03-28,0.22844489461939824,0.24625440978125557,0.13957910897865292
2019-03-29,0.22899359865127222,0.24626471457234064,0.13980297732688185
2019-03-30,0.2295423026831462,0.2462750193634257,0.14002684567511078
2019-03-31,0.2300910067150202,0.24628532415451077,0.14025071402333972
2019-04-01,0.22965042959020057,0.24651320279916306,0.14041913593100003
2019-04-02,0.22920985246538098,0.24674108144381532,0.14058755783866034
2019-04-03,0.22876927534056138,0.24696896008846758,0.14075597974632065
2019-04-04,0.22832869821574175,0.24719683873311987,0.14092440165398096
2019-04-05,0.22788812109092216,0.24742471737777214,0.14109282356164127
2019-04-06,0.22744754396610253,0.24765259602242443,0.14126124546930158
2019-04-07,0.22700696684128294,0.2478804746670767,0.1414296673769619
2019-04-08,0.22656638971646334,0.24810835331172895,0.1415980892846222
2019-04-09,0.22612581259164372,0.24833623195638124,0.1417665111922825
2019-04-10,0.2256852354668241,0.2485641106010335,0.14193493309994282
2019-04-11,0.2252446583420045,0.2487919892456858,0.14210335500760313
2019-04-12,0.22480408121718487,0.24901986789033806,0.14227177691526344
2019-04-13,0.22436350409236525,0.24924774653499035,0.14244019882292375
2019-04-14,0.22392292696754562,0.2494756251796426,0.14260862073058406
2019-04-15,0.22348234984272602,0.2497035038242949,0.14277704263824437
2019-04-16,0.22304177271790643,0.24993138246894722,0.14294546454590468
2019-04-17,0.2226011955930868,0.2501592611135995,0.14311388645356501
2019-04-18,0.2221606184682672,0.2503871397582518,0.14328230836122532
2019-04-19,0.22172004134344758,0.25061501840290407,0.14345073026888563
2019-04-20,0.22127946421862796,0.2508428970475563,0.14361915217654594
2019-04-21,0.2208388870938084,0.2510707756922086,0.14378757408420625
2019-04-22,0.22039830996898874,0.2512986543368609,0.14395599599186656
2019-04-23,0.21995773284416914,0.2515265329815131,0.14412441789952687
2019-04-24,0.21951715571934952,0.2517544116261654,0.14429283980718718
2019-04-25,0.2190765785945299,0.2519822902708177,0.1444612617148475
2019-04-26,0.21863600146971032,0.25221016891547,0.1446296836225078
2019-04-27,0.21819542434489067,0.2524380475601223,0.14479810553016811
2019-04-28,0.21775484722007107,0.2526659262047745,0.14496652743782842
2019-04-29,0.21731427009525145,0.25289380484942686,0.14513494934548873
2019-04-30,0.21687369297043185,0.2531216834940791,0.14530337125314904
2019-05-01,0.21663455816571892,0.2538031948178801,0.14533987036265178
2019-05-02,0.21683600048582558,0.2542568274970288,0.1452079475644942
2019-05-03,0.21703744280593223,0.2547104601761776,0.14507602476633663
2019-05-04,0.21723888512603892,0.2551640928553263,0.14494410196817906
2019-05-05,0.21744032744614558,0.25561772553447504,0.14481217917002148
2019-05-06,0.21764176976625224,0.25607135821362376,0.1446802563718639
2019-05-07,0.2178432120863589,0.2565249908927725,0.1445483335737063
2019-05-08,0.2180446544064656,0.2569786235719212,0.1444164107755487
2019-05-09,0.21824609672657228,0.25743225625106997,0.14428448797739113
