"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.0994575,0.1009259
2017,1,1,0.1013965,0.1009259
2017,1,1,0.1008449,0.1009259
2018,1,1,0.0995484,0.1009259
2018,1,1,0.1030096,0.1009259
2018,1,2,0.101162,0.1009093
2017,1,2,0.1028305,0.1009093
2016,1,2,0.0996348,0.1009093
2016,1,3,0.0997525,0.1008518
2017,1,3,0.1024039,0.1008518
2018,1,3,0.1009707,0.1008518
2018,2,1,0.1009399,0.1008211
2017,2,1,0.1021902,0.1008211
2016,2,1,0.0997682,0.1008211
2016,2,2,0.0997633,0.100781
2017,2,2,0.1020368,0.100781
2018,2,2,0.1009699,0.100781
2018,2,3,0.1009983,0.1007475
2017,2,3,0.1019519,0.1007475
2016,2,3,0.0997392,0.1007475
2016,3,1,0.0994809,0.1006918
2017,3,1,0.1019108,0.1006918
2018,3,1,0.100877,0.1006918
2018,3,2,0.10081,0.1006889
2017,3,2,0.1019328,0.1006889
2016,3,2,0.0992933,0.1006889
2016,3,3,0.0991722,0.1007145
2017,3,3,0.1019907,0.1007145
2018,3,3,0.1006475,0.1007145
2018,4,1,0.1005747,0.1007666
2017,4,1,0.1020857,0.1007666
2016,4,1,0.0991804,0.1007666
2016,4,2,0.099749,0.1009273
2017,4,2,0.1022278,0.1009273
2018,4,2,0.1004663,0.1009273
2018,4,3,0.1004344,0.101027
2017,4,3,0.1022044,0.101027
2016,4,3,0.1002913,0.101027
2016,5,1,0.1009317,0.1011261
2017,5,1,0.1021098,0.1011261
2018,5,1,0.1004127,0.1011261
2018,5,2,0.1003877,0.1011938
2017,5,2,0.1019582,0.1011938
2016,5,2,0.1015599,0.1011938
2016,5,3,0.1023113,0.1011427
2017,5,3,0.1014404,0.1011427
2018,5,3,0.1003589,0.1011427
2018,6,1,0.1003462,0.1010063
2017,6,1,0.1010998,0.1010063
2016,6,1,0.1024362,0.1010063
2016,6,2,0.102431,0.1008069
2017,6,2,0.100719,0.1008069
2018,6,2,0.100267,0.1008069
2018,6,3,0.1001528,0.1005659
2017,6,3,0.1002939,0.1005659
2016,6,3,0.1023138,0.1005659
2016,7,1,0.1020007,0.0998865
2017,7,1,0.0995522,0.0998865
2018,7,1,0.0998389,0.0998865
2018,7,2,0.0996944,0.0997307
2017,7,2,0.099362,0.0997307
2016,7,2,0.1019353,0.0997307
2016,7,3,0.1020073,0.0996702
2017,7,3,0.0993649,0.0996702
2018,7,3,0.0996333,0.0996702
2018,8,1,0.0997016,0.0998985
2017,8,1,0.0999347,0.0998985
2016,8,1,0.1027087,0.0998985
2016,8,2,0.1032424,0.1001711
2017,8,2,0.1003964,0.1001711
2018,8,2,0.0999436,0.1001711
2018,8,3,0.1001609,0.1004732
2017,8,3,0.1008498,0.1004732
2016,8,3,0.1037427,0.1004732
2016,9,1,0.104139,0.1007695
2017,9,1,0.101251,0.1007695
2018,9,1,0.1004067,0.1007695
2018,9,2,0.1007629,0.1011623
2017,9,2,0.1017484,0.1011623
2016,9,2,0.1043697,0.1011623
2016,9,3,0.1043419,0.1012418
2017,9,3,0.1018909,0.1012418
2018,9,3,0.1009272,0.1012418
2018,10,1,0.1011455,0.1012682
2017,10,1,0.1019972,0.1012682
2016,10,1,0.104307,0.1012682
2016,10,2,0.1042862,0.1012496
2017,10,2,0.1020602,0.1012496
2018,10,2,0.1014037,0.1012496
2018,10,3,0.102036,0.1011611
2017,10,3,0.1021291,0.1011611
2016,10,3,0.1041889,0.1011611
2016,11,1,0.1040874,0.1011048
2017,11,1,0.1021327,0.1011048
2018,11,1,0.1023624,0.1011048
2018,11,2,0.102614,0.1010463
2017,11,2,0.1020818,0.1010463
2016,11,2,0.1039694,0.1010463
2016,11,3,0.1037057,0.1009548
2017,11,3,0.1018551,0.1009548
2018,11,3,0.103016,0.1009548
2018,12,1,0.1031126,0.10093
2017,12,1,0.1017123,0.10093
2016,12,1,0.1035711,0.10093
2016,12,2,0.1034478,0.1009151
2017,12,2,0.1015762,0.1009151
2018,12,2,0.1031069,0.1009151
2018,12,3,0.1030413,0.1009198
2017,12,3,0.1014688,0.1009198
2016,12,3,0.1033257,0.1009198