"Year","Month","Dekad","NDVI Anomaly"
2017,1,1,101.358085816792
2017,1,2,102.051204355419
2017,1,3,102.751978070214
2017,2,1,102.190490566416
2017,2,2,101.866643192414
2017,2,3,101.639990563384
2017,3,1,100.79088387561
2017,3,2,100.719047858618
2017,3,3,100.557348046284
2017,4,1,100.247107143336
2017,4,2,99.3224743814812
2017,4,3,99.3811985395239
2017,5,1,99.5991563602607
2017,5,2,99.5256895340162
2017,5,3,100.060749167641
2017,6,1,99.8482293851797
2017,6,2,99.7703161511984
2017,6,3,100.306747497811
2017,7,1,102.869357735099
2017,7,2,104.023883060931
2017,7,3,104.181203335581
2017,8,1,100.377505381023
2017,8,2,98.3761483949412
2017,8,3,97.0369401798808
2017,9,1,96.0597918378666
2017,9,2,96.5102470647985
2017,9,3,97.7964207672945
2017,10,1,98.7568738524471
2017,10,2,98.9913158116612
2017,10,3,98.9303871414979
2017,11,1,99.3215301905244
2017,11,2,99.632550796902
2017,11,3,99.8523850037571
2017,12,1,99.6621615329746
2017,12,2,99.3945995521168
2017,12,3,99.0992249361356
2018,1,2,96.8254621429066
2018,1,3,96.7132207747707
2018,2,1,96.9991538178723
2018,2,2,97.6783754979109
2018,2,3,98.152416492884
2018,3,1,98.6686068261688
2018,3,2,98.9334961926954
2018,3,3,99.0571831824899
2018,4,1,98.9137874176921
2018,4,2,98.5988915652813
2018,4,3,98.6466867554417
2018,5,1,98.8255861549232
2018,5,2,98.8777094467737
2018,5,3,98.7476129711877
2018,6,1,98.5192041603826
2018,6,2,98.3715516525639
2018,6,3,98.9801813838745
2018,7,1,105.139526427082
2018,7,2,108.601612614841
2018,7,3,110.296455781045
2018,8,1,108.15663111027
2018,8,2,106.047113827314
2018,8,3,104.109979591627
2018,9,1,102.728610367861
2018,9,2,102.253095245208
2018,9,3,102.850551821426
2018,10,1,103.393632346273
2018,10,2,103.32244345903
2018,10,3,102.87429140204
2018,11,1,102.961248900443
2018,11,2,102.835481987451
2018,11,3,102.879330795457
2018,12,1,102.992558490069
2018,12,2,102.89272425852
2018,12,3,102.582449474962
2019,1,1,101.237105835403
2019,1,2,100.910039173583
2019,1,3,101.327654966029
2019,2,1,101.311801516113
2019,2,2,100.759811241861
2019,2,3,100.401813142381
2019,3,1,101.012740394845
2019,3,2,101.080641494366
2019,3,3,100.902445915428
2019,4,1,100.611835756034
2019,4,2,100.253187004981
2019,4,3,100.436688464944
2019,5,1,100.755845609847
2019,5,2,101.514799187333
2019,5,3,101.750275756693
2019,6,1,101.166899394315
2019,6,2,100.891672756289
2019,6,3,100.526926280204
2019,7,1,100.253922157105
2019,7,1,100.041656185165
2019,7,2,100.187615882199
2019,7,3,100.072799915712
2019,8,1,97.8517456275255
2019,8,2,96.9015349079996
2019,8,3,96.7372242562225
2019,9,1,97.4897254484567
2019,9,2,100.75887388983
2019,9,3,102.418222554145
2019,10,1,102.891417637304
2019,10,2,102.644523725717
2019,10,3,102.442949716804
2019,11,1,102.285174774314
2019,11,2,102.213777954901
2019,11,3,101.755854608233
2019,12,1,101.333909434211
2019,12,2,100.925281542587
2019,12,3,100.535498669944