"Year","Month","Dekad","NDVI","Average"
2014,1,1,0.1436214,0.1419071
2015,1,1,0.1442357,0.1419071
2015,1,1,0.1467143,0.1419071
2016,1,1,0.1435357,0.1419071
2016,1,1,0.1485929,0.1419071
2016,1,2,0.1371571,0.1401214
2015,1,2,0.13645,0.1401214
2014,1,2,0.1474071,0.1401214
2014,1,3,0.1456786,0.1374643
2015,1,3,0.1333643,0.1374643
2016,1,3,0.1356786,0.1374643
2016,2,1,0.1343643,0.1366429
2015,2,1,0.1327643,0.1366429
2014,2,1,0.1448857,0.1366429
2014,2,2,0.1441143,0.1361143
2015,2,2,0.1322214,0.1361143
2016,2,2,0.13355,0.1361143
2016,2,3,0.1335714,0.1358143
2015,2,3,0.1318,0.1358143
2014,2,3,0.1433786,0.1358143
2014,3,1,0.1426286,0.1361286
2015,3,1,0.1316357,0.1361286
2016,3,1,0.1327357,0.1361286
2016,3,2,0.1315,0.1370643
2015,3,2,0.1334071,0.1370643
2014,3,2,0.1425286,0.1370643
2014,3,3,0.1424643,0.1385214
2015,3,3,0.1361929,0.1385214
2016,3,3,0.1311357,0.1385214
2016,4,1,0.1318714,0.1405929
2015,4,1,0.1393429,0.1405929
2014,4,1,0.1431071,0.1405929
2014,4,2,0.1450786,0.1467643
2015,4,2,0.1445143,0.1467643
2016,4,2,0.143,0.1467643
2016,4,3,0.1543643,0.1507357
2015,4,3,0.1472429,0.1507357
2014,4,3,0.1461714,0.1507357
2014,5,1,0.1479929,0.1546429
2015,5,1,0.1504714,0.1546429
2016,5,1,0.1679071,0.1546429
2016,5,2,0.1798429,0.1575214
2015,5,2,0.1534143,0.1575214
2014,5,2,0.1502286,0.1575214
2014,5,3,0.1524929,0.1582643
2015,5,3,0.1551429,0.1582643
2016,5,3,0.1849571,0.1582643
2016,6,1,0.1814286,0.1565786
2015,6,1,0.1553357,0.1565786
2014,6,1,0.1517714,0.1565786
2014,6,2,0.1499214,0.15415
2015,6,2,0.1549929,0.15415
2016,6,2,0.1767643,0.15415
2016,6,3,0.1727286,0.1518214
2015,6,3,0.1535214,0.1518214
2014,6,3,0.1470357,0.1518214
2014,7,1,0.1416857,0.1480857
2015,7,1,0.1475071,0.1480857
2016,7,1,0.1662143,0.1480857
2016,7,2,0.1670786,0.1493429
2015,7,2,0.1447071,0.1493429
2014,7,2,0.1399714,0.1493429
2014,7,3,0.1401571,0.1524286
2015,7,3,0.1438143,0.1524286
2016,7,3,0.1743643,0.1524286
2016,8,1,0.2070286,0.1638929
2015,8,1,0.1506286,0.1638929
2014,8,1,0.1458,0.1638929
2014,8,2,0.1490571,0.1707429
2015,8,2,0.1564357,0.1707429
2016,8,2,0.2267,0.1707429
2016,8,3,0.2431357,0.1758857
2015,8,3,0.1609929,0.1758857
2014,8,3,0.1509357,0.1758857
2014,9,1,0.1515571,0.1782643
2015,9,1,0.1631571,0.1782643
2016,9,1,0.2514286,0.1782643
2016,9,2,0.2358286,0.1740214
2015,9,2,0.1582929,0.1740214
2014,9,2,0.1488357,0.1740214
2014,9,3,0.1478786,0.1696857
2015,9,3,0.1534571,0.1696857
2016,9,3,0.2201786,0.1696857
2016,10,1,0.2045071,0.16535
2015,10,1,0.1488857,0.16535
2014,10,1,0.1475071,0.16535
2014,10,2,0.1477,0.1615714
2015,10,2,0.1452929,0.1615714
2016,10,2,0.1911929,0.1615714
2016,10,3,0.1732714,0.1563786
2015,10,3,0.14185,0.1563786
2014,10,3,0.1469786,0.1563786
2014,11,1,0.1462429,0.1547071
2015,11,1,0.1413357,0.1547071
2016,11,1,0.1678571,0.1547071
2016,11,2,0.1648,0.1532429
2015,11,2,0.1409857,0.1532429
2014,11,2,0.1451571,0.1532429
2014,11,3,0.1449929,0.1505786
2015,11,3,0.1404857,0.1505786
2016,11,3,0.1622286,0.1505786
2016,12,1,0.1610357,0.1491143
2015,12,1,0.1401143,0.1491143
2014,12,1,0.1453143,0.1491143
2014,12,2,0.1445571,0.1473643
2015,12,2,0.1391143,0.1473643
2016,12,2,0.1583429,0.1473643
2016,12,3,0.1554643,0.1456143
2015,12,3,0.1385286,0.1456143
2014,12,3,0.1433571,0.1456143