"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.1954,0.18484
2018,1,1,0.15938,0.18484
2018,1,1,0.1736,0.18484
2018,1,2,0.1694,0.1876
2017,1,2,0.1774,0.1876
2019,1,2,0.30676,0.1876
2019,1,3,0.3109,0.19552
2017,1,3,0.18572,0.19552
2018,1,3,0.17676,0.19552
2018,2,1,0.18394,0.20072
2017,2,1,0.19304,0.20072
2019,2,1,0.31342,0.20072
2019,2,2,0.31768,0.20648
2017,2,2,0.20358,0.20648
2018,2,2,0.19258,0.20648
2018,2,3,0.20076,0.2121
2017,2,3,0.21712,0.2121
2019,2,3,0.32372,0.2121
2019,3,1,0.33418,0.22066
2017,3,1,0.24802,0.22066
2018,3,1,0.20636,0.22066
2018,3,2,0.20302,0.22268
2017,3,2,0.26088,0.22268
2019,3,2,0.33342,0.22268
2019,3,3,0.32806,0.22282
2017,3,3,0.26976,0.22282
2018,3,3,0.1957,0.22282
2018,4,1,0.18776,0.22102
2017,4,1,0.27268,0.22102
2019,4,1,0.31804,0.22102
2019,4,2,0.28624,0.21256
2017,4,2,0.25808,0.21256
2018,4,2,0.17994,0.21256
2018,4,3,0.17752,0.20662
2017,4,3,0.24222,0.20662
2019,4,3,0.26754,0.20662
2019,5,1,0.24906,0.20004
2017,5,1,0.22482,0.20004
2018,5,1,0.17548,0.20004
2018,5,2,0.17278,0.1933
2017,5,2,0.20886,0.1933
2019,5,2,0.23174,0.1933
2019,5,3,0.20312,0.18134
2017,5,3,0.18646,0.18134
2018,5,3,0.16826,0.18134
2018,6,1,0.16584,0.17672
2017,6,1,0.17994,0.17672
2019,6,1,0.1937,0.17672
2019,6,2,0.18764,0.17326
2017,6,2,0.17544,0.17326
2018,6,2,0.16404,0.17326
2018,6,3,0.16282,0.17096
2017,6,3,0.17234,0.17096
2019,6,3,0.1839,0.17096
2019,7,1,0.17994,0.17094
2019,7,1,0.18008,0.17094
2017,7,1,0.16912,0.17094
2018,7,1,0.15954,0.17094
2018,7,2,0.15822,0.17126
2017,7,2,0.16886,0.17126
2019,7,2,0.17938,0.17126
2019,7,3,0.17916,0.1718
2017,7,3,0.16902,0.1718
2018,7,3,0.1575,0.1718
2018,8,1,0.1568,0.17266
2017,8,1,0.16914,0.17266
2019,8,1,0.17852,0.17266
2019,8,2,0.17758,0.1728
2017,8,2,0.16874,0.1728
2018,8,2,0.15618,0.1728
2018,8,3,0.15558,0.17254
2017,8,3,0.16794,0.17254
2019,8,3,0.1765,0.17254
2019,9,1,0.1755,0.17192
2017,9,1,0.16684,0.17192
2018,9,1,0.1549,0.17192
2018,9,2,0.15338,0.16996
2017,9,2,0.16492,0.16996
2019,9,2,0.17394,0.16996
2019,9,3,0.17338,0.1693
2017,9,3,0.16452,0.1693
2018,9,3,0.15292,0.1693
2018,10,1,0.15294,0.1692
2017,10,1,0.16478,0.1692
2019,10,1,0.17336,0.1692
2019,10,2,0.17398,0.16978
2017,10,2,0.1657,0.16978
2018,10,2,0.15442,0.16978
2018,10,3,0.1648,0.17242
2017,10,3,0.16724,0.17242
2019,10,3,0.1774,0.17242
2019,11,1,0.17924,0.17424
2017,11,1,0.16744,0.17424
2018,11,1,0.17518,0.17424
2018,11,2,0.19022,0.17584
2017,11,2,0.16716,0.17584
2019,11,2,0.1801,0.17584
2019,11,3,0.18318,0.17808
2017,11,3,0.16722,0.17808
2018,11,3,0.22766,0.17808
2018,12,1,0.24668,0.17888
2017,12,1,0.16772,0.17888
2019,12,1,0.1849,0.17888
2019,12,2,0.18712,0.17982
2017,12,2,0.16766,0.17982
2018,12,2,0.26422,0.17982
2018,12,3,0.27936,0.1811
2017,12,3,0.16712,0.1811
2019,12,3,0.19172,0.1811