"Year","Month","Dekad","NDVI","Average"
2020,1,1,0.1373967,0.1293879
2019,1,1,0.1399977,0.1293879
2021,1,1,0.1453945,0.1293879
2021,1,2,0.1432902,0.1289244
2020,1,2,0.1362212,0.1289244
2019,1,2,0.1388806,0.1289244
2019,1,3,0.1376102,0.1286447
2020,1,3,0.1342364,0.1286447
2021,1,3,0.1404081,0.1286447
2021,2,1,0.1396009,0.1283597
2019,2,1,0.1371338,0.1283597
2020,2,1,0.1336872,0.1283597
2019,2,2,0.135609,0.1275565
2021,2,2,0.1383429,0.1275565
2020,2,2,0.1328402,0.1275565
2021,2,3,0.1373441,0.1268168
2020,2,3,0.132731,0.1268168
2019,2,3,0.1349599,0.1268168
2019,3,1,0.1332117,0.1250912
2021,3,1,0.1347136,0.1250912
2020,3,1,0.1308813,0.1250912
2020,3,2,0.1301253,0.1243306
2021,3,2,0.1327623,0.1243306
2019,3,2,0.1317613,0.1243306
2019,3,3,0.1301474,0.1237929
2021,3,3,0.1314626,0.1237929
2020,3,3,0.1298047,0.1237929
2020,4,1,0.1291053,0.123311
2021,4,1,0.1312697,0.123311
2019,4,1,0.1287544,0.123311
2019,4,2,0.1285758,0.122061
2021,4,2,0.1305175,0.122061
2020,4,2,0.1267719,0.122061
2021,4,3,0.1297735,0.1215241
2019,4,3,0.1290519,0.1215241
2020,4,3,0.1246168,0.1215241
2019,5,1,0.12912,0.1208843
2021,5,1,0.1288006,0.1208843
2020,5,1,0.123179,0.1208843
2020,5,2,0.1226269,0.1201495
2021,5,2,0.1282777,0.1201495
2019,5,2,0.1297324,0.1201495
2019,5,3,0.1289979,0.1176128
2021,5,3,0.1294817,0.1176128
2020,5,3,0.1241988,0.1176128
2021,6,1,0.1287125,0.1162354
2019,6,1,0.1275127,0.1162354
2020,6,1,0.1230478,0.1162354
2020,6,2,0.1226097,0.115238
2019,6,2,0.126785,0.115238
2021,6,2,0.1269152,0.115238
2021,6,3,0.1254586,0.1146806
2020,6,3,0.1224969,0.1146806
2019,6,3,0.1258966,0.1146806
2019,7,1,0.1252441,0.1167811
2020,7,1,0.1213763,0.1167811
2021,7,1,0.1310247,0.1167811
2021,7,2,0.1398789,0.1196323
2020,7,2,0.1229643,0.1196323
2019,7,2,0.1263853,0.1196323
2020,7,3,0.129558,0.1243493
2019,7,3,0.1298068,0.1243493
2021,7,3,0.1528814,0.1243493
2020,8,1,0.1642998,0.1424342
2019,8,1,0.1514607,0.1424342
2021,8,1,0.1908176,0.1424342
2021,8,2,0.2081415,0.1540395
2019,8,2,0.1694881,0.1540395
2020,8,2,0.1884552,0.1540395
2019,8,3,0.1894013,0.1638266
2020,8,3,0.2101985,0.1638266
2021,8,3,0.2177678,0.1638266
2021,9,1,0.2164927,0.1693137
2019,9,1,0.2059643,0.1693137
2020,9,1,0.2248898,0.1693137
2020,9,2,0.2258405,0.1649588
2019,9,2,0.2075109,0.1649588
2021,9,2,0.1875422,0.1649588
2021,9,3,0.1713329,0.1577427
2020,9,3,0.2125605,0.1577427
2019,9,3,0.1932715,0.1577427
2019,10,1,0.1767516,0.1501125
2020,10,1,0.196692,0.1501125
2021,10,1,0.1587908,0.1501125
2021,10,2,0.150811,0.1437076
2020,10,2,0.1821253,0.1437076
2019,10,2,0.1633093,0.1437076
2019,10,3,0.1491398,0.1364349
2020,10,3,0.1634572,0.1364349
2021,10,3,0.1428802,0.1364349
2021,11,1,0.1407478,0.1348903
2020,11,1,0.1588339,0.1348903
2019,11,1,0.1464793,0.1348903
2019,11,2,0.1445712,0.1334116
2020,11,2,0.1552913,0.1334116
2021,11,2,0.1393335,0.1334116
2021,11,3,0.1377945,0.1317387
2020,11,3,0.1523718,0.1317387
2019,11,3,0.1428453,0.1317387
2019,12,1,0.1422116,0.1314667
2020,12,1,0.1522041,0.1314667
2021,12,1,0.1372604,0.1314667
2021,12,2,0.1361602,0.1308571
2020,12,2,0.1504884,0.1308571
2019,12,2,0.1400322,0.1308571
2019,12,3,0.1388872,0.1306816
2020,12,3,0.1492833,0.1306816
2021,12,3,0.1356554,0.1306816