AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Gombe,Gombe,Jigawa,Jigawa,Kaduna,Kaduna,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Katsina,Katsina,Kebbi,Kebbi,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Sokoto,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara
Food Group,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers,cereals and tubers
Commodity,Bread - Retail (Unit),"Cassava meal (gari, yellow) - Wholesale (KG)",Gari (white) - Wholesale (KG),Maize (white) - Wholesale (KG),Millet - Wholesale (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),Sorghum (brown) - Wholesale (KG),Sorghum (white) - Wholesale (KG),Bread - Retail (Unit),Gari (white) - Wholesale (KG),Maize (white) - Wholesale (KG),Maize flour - Retail (KG),Millet - Retail (KG),Millet - Wholesale (KG),Rice (imported) - Retail (KG),Rice (imported) - Wholesale (KG),Rice (local) - Retail (KG),"Rice (milled, local) - Wholesale (KG)",Sorghum (white) - Wholesale (KG),Sorghum - Retail (KG),Yam - Retail (KG),Bread - Retail (Unit),Yam - Retail (KG),Bread - Retail (Unit),Yam - Retail (KG),Bread - Retail (Unit),Yam - Retail (KG),Bread - Retail (Unit),Gari (white) - Wholesale (KG),Maize (white) - Wholesale (KG),Millet - Wholesale (KG),"Rice (milled, local) - Wholesale (KG)",Sorghum (white) - Wholesale (KG),Yam - Retail (KG),Bread - Retail (Unit),Yam - Retail (KG),Bread - Retail (Unit),Yam - Retail (KG),Bread - Retail (Unit),Gari (white) - Wholesale (KG),Maize (white) - Wholesale (KG),Millet - Wholesale (KG),Rice (imported) - Wholesale (KG),Sorghum (white) - Wholesale (KG),Yam - Retail (KG),Bread - Retail (Unit),Gari (white) - Wholesale (KG),Maize (white) - Wholesale (KG),Millet - Wholesale (KG),Rice (imported) - Wholesale (KG),"Rice (milled, local) - Wholesale (KG)",Sorghum (white) - Wholesale (KG),Millet - Retail (KG),Bread - Retail (Unit),Maize flour - Retail (KG),Millet - Retail (KG),Rice (imported) - Retail (KG),Rice (local) - Retail (KG),Sorghum - Retail (KG),Yam - Retail (KG),Bread - Retail (Unit),Gari (white) - Wholesale (KG),Maize (white) - Wholesale (KG),Millet - Wholesale (KG),Rice (imported) - Wholesale (KG),"Rice (milled, local) - Wholesale (KG)",Sorghum (white) - Wholesale (KG),Yam - Retail (KG)
2018-01-31,,,,,,,,,,0.2743813304622789,-0.31184054390243165,0.6318723609135567,-0.2898566305433864,1.1955676000916378,0.38792890750058345,0.1278723235143345,-0.025612215654962876,-0.10737642135314265,-0.12384448272195087,0.07616270002934304,1.5624951420488058,-0.578005973365418,-0.07137648517417496,-0.0984468460815762,0.12871460848977778,-0.7125397394720226,-0.3442279765341101,0.5873648089535735,-0.41890336796610705,0.06544102354425432,0.40890734084443053,0.7174426317550215,-1.990219565691283,-0.13637656467948428,0.5003235627505215,0.6489522323721001,-0.6296611621208255,-0.43611412055281745,-0.8381791509633866,2.285796639832238,-0.8093546987771827,1.2804978738419242,2.3040792748195797,-0.6935328789603536,2.705352122723723,-0.1749493985162246,0.4311782707138215,0.3017602471097612,0.4967420457201468,2.1918361570686757,-1.1749171408020773,0.517666877241068,1.4143728852330693,,-0.8446020274525501,2.079614968309553,2.3755938775602776,2.9855586489575963,3.0732672110635333,2.7202726660368213,-0.7844126960235485,-0.19324312811053534,-0.21648366421810447,0.19405013968690826,0.5322414874660306,-0.7597232149635913,0.14262946680114932,0.49022067498061345,-0.6664473525683452
2018-02-28,0.4538632209607349,3.8552163493787144,3.8734972839814117,0.6183593293942156,0.12335584423059683,-0.3964285298549159,-1.081947942160228,1.847055980411719,1.7725409053905368,0.33499509612976724,0.3552430187587966,0.0170294267835419,0.7244027022810214,1.73254418551162,0.8008232335128361,0.3562003997947551,-0.37969290512682496,0.541362266588447,0.11672227726418126,0.6330942918126586,1.029263624184803,-0.7509632310458773,-0.07137648517417496,0.23299569317059438,0.12871460848977778,-0.5803984837842115,-0.3442279765341101,0.35998013048509886,-0.41890336796610705,0.43650366405500624,0.6318723609135567,0.8890142546028312,-1.6544835380183294,0.05648313848222942,0.5777422921951355,0.6489522323721001,-0.35074817222629634,0.11942525012241412,-0.8467171409711496,2.285796639832238,-0.796916844905314,1.5271106990698975,2.161771036242541,-0.7236193953254617,2.5853067972863295,-0.20974197361323935,0.4311782707138215,0.09446268257861491,0.4967420457201468,1.7909678793868773,-0.9154209371530232,0.482419000320023,1.5521298160628645,,-0.8446020274525501,1.805706026174525,2.9565116382275627,3.5221774946164626,3.806542475914282,2.2346495565818816,-0.9200969673155611,-0.15927344908754248,-0.3450081542274152,0.5102550772394879,0.48413729414421525,-0.7687491698731229,0.34142749263584304,0.973550706577724,-0.6968273923562418
2018-03-31,0.4538632209607349,3.5968187076906495,3.73046196445492,0.4764724984411355,0.11333413728855188,-0.4077109734918306,-1.0522126234023053,1.9676601428401888,1.8906182746732185,0.580292995874007,0.005946622523815541,0.057568521341564496,2.038210128219374,1.963184733346745,0.8238731594795391,0.33319488516730206,0.07649389925912153,0.3442328357290378,-0.11327011964563748,0.6990208229954892,1.748506136652529,-0.7246632766570502,-0.07137648517417496,0.17472364555223135,0.12871460848977778,-0.44825722809640034,-0.3442279765341101,-0.016536722765090914,-0.41890336796610705,0.4883280551877928,0.9696981488970816,0.9291010823710111,-1.412154384186145,0.21391963085913837,0.6551610216397495,0.6489522323721001,0.3754284343233464,0.007945146153594939,-0.8552551309789127,2.285796639832238,-0.796916844905314,1.7129148824608362,2.151749329300496,-0.7236193953254617,2.4770692087772046,-0.2851263293490713,0.8063352200139221,0.04263829144582835,1.1723936216871964,1.7909678793868773,-0.5449807044076348,0.482419000320023,1.6505276237984325,,-0.8446020274525501,1.729266321392658,2.8621586868404667,3.361557174308426,3.875358568141568,2.5357358844439446,-1.0075172653711335,-0.15927344908754248,-0.04857263694787613,0.7771374497464728,0.8509317682230608,-0.8721715698781807,0.29824884340756314,0.977486618887147,-0.7272074321441385
2018-04-30,0.4538632209607349,3.4400857119126416,3.444391325401939,1.152124074408185,0.1935077928249115,-0.3663420134898077,-0.876775125870413,2.1881396272797353,1.994919950872921,0.5542813878045068,-0.005662041089928697,0.4967420457201468,-0.5105762781010296,1.0406225420062478,0.9601683738913507,0.2641783412849424,-0.16457431311630383,0.2653810633852753,0.259828657563624,0.7398559132057497,0.8060504306603369,-0.2765053007014015,-0.07137648517417496,0.1895100690941106,0.12871460848977778,-0.3499489539835607,-0.3442279765341101,1.0786527688554404,-0.41890336796610705,0.4054090293753343,1.4933281202715452,1.0894483934437305,-1.4209663534164063,0.46975393097161544,0.7171846103221298,0.6489522323721001,0.442845417067293,-0.14998409072017885,-0.6084925113035289,2.285796639832238,-0.796916844905314,1.8480451976542462,2.438370147842982,-0.7236193953254617,2.516428331871432,-0.2909246488396068,0.8063352200139221,0.4572334205081209,1.8480451976542462,1.7909678793868773,-0.5224158171338041,0.6145985387739417,1.6505276237984325,,-0.8367984669960955,1.6337166904153242,2.7153874291272064,3.4284823077701083,3.9785827064824946,2.3706240272292654,-0.9792461331330797,-0.13140381327336065,0.11726541467704088,1.5676497936279201,1.0213007862378252,-0.9116601226073849,0.4965181510884412,1.25693639285616,-0.6550872892755337
2018-05-31,0.4538632209607349,3.295354792387905,3.3747393437194737,1.5994054176983714,0.31737609062858674,-0.3009038403956981,-0.7530754933255751,2.240527060334603,1.9307645802293307,0.6500412192337982,0.24724098763806981,0.6453853924328969,-0.3091258061238158,0.13247538490544583,1.37246139748708,0.14915076814767544,-0.15272774729754277,0.714836165744726,0.6128361449278891,0.667336728904636,0.44642917442647395,0.7522608886106704,-0.07137648517417496,0.3273929369913764,-0.599617440660637,-0.3039859305648491,-0.8059108041753795,1.238103896691371,-0.41890336796610705,0.8490258174719875,2.334514332350522,1.333978042829627,-1.3504705995743163,0.26508649088163366,0.9424631449292039,0.6489522323721001,0.442845417067293,0.3633824981802348,-0.2418294341924353,2.285827073718018,-0.6584420717985082,2.0845232492427135,2.478857843888843,-0.2542697400297819,2.0283752055030138,-0.22596202810494873,0.8063406825062416,0.5090578116409075,2.185870985637771,2.0314888459959564,-0.5807084425911997,0.5952122064673666,2.044118854740705,,-0.8527130481909893,1.6337166904153242,2.7153874291272064,3.4284823077701083,4.0932761935279665,2.3706240272292654,-0.9459412381131755,0.23090457373518786,-0.08215484240192163,1.7156174887647049,1.1367508502101829,-0.8951125386065758,0.5120272169337009,1.2065567152955492,-0.4819980603396151
2018-06-30,0.4538632209607349,3.2318143886941186,3.341157138265428,1.5717037030837226,0.40226662288453086,-0.1540440323885161,-0.40741543907751676,2.3471863664822807,2.1399583194751486,-0.313267545512138,-0.3201324464836776,1.8480451976542462,0.3565366230182835,1.2309009939702251,1.0493615656755506,1.350958852285835,-0.15949721347969226,0.9340440928603889,0.4603890772443699,1.4438922275537396,1.1334297811628882,-0.15440317265358772,-0.07138545926869985,0.3065242145279228,-1.114652430786641,-0.15460876260783804,-0.8665998742012728,2.2883386912349133,-0.4188951742276276,0.8355514757774628,2.0314846005293004,0.6996039933981818,-1.4588578211065297,0.1814483543064008,0.4913102062380714,0.6489522323721001,0.4661685015400352,0.17636548970502636,0.09655620278709409,2.285817319267448,-0.7399100146592488,2.185870985637771,2.414318051182074,-0.5825888498640194,1.9909840385634985,-0.3164274194289013,0.8063063468402334,0.35358463824254777,2.185870985637771,2.1918361570686757,-0.7424234680536541,0.552914754162113,2.044118854740705,,-1.1563365145878732,-0.462005215687551,-0.09423378995521646,-0.23566874925699755,-0.1503828271545679,-0.25174076382740324,-0.9629966004972372,0.37763453081988085,-0.17398766348921957,1.4933281202715452,1.2077045353598603,-0.8439654607858922,0.4480523203220043,0.9971661804342606,0.6492683376892899
2018-07-31,0.4538632209607349,3.168273985000332,3.307574932811382,1.5440019884690739,0.487157155140475,-0.0071842243813340645,-0.06175538482945843,2.453845672629959,2.349152058720966,-1.2765763102580743,0.2507650462350993,0.925780796459223,1.001178133345368,-0.011674957491507062,0.9090576684869212,0.32583312048651636,-0.04949338801976678,-0.14149408190854387,0.482419000320023,1.0542369089208896,-0.3100155369619957,0.8587866315035749,-0.07139443336322474,0.28565549206446916,-1.629687420912645,-0.005231594650826963,-0.927288944227166,3.3385734857784555,-0.4188869804891482,0.6671222045959064,1.6990640251535118,0.5372523409370531,-1.6793773510938172,0.1045012686571866,0.04015726754693897,0.6489522323721001,0.4894915860127774,-0.010651518770182136,0.43494183976662354,2.2858075648168774,-0.7129613312701999,2.111549312281396,2.111662501532316,-0.6484031044126924,1.8178038969488983,-0.40689281075285383,0.8062720111742251,-0.009186099686958219,1.8716930028130925,1.891184948807327,-0.5825888498640194,0.552914754162113,1.6505276237984325,,-1.4599599809847574,-0.4938550926799956,0.052537467758044895,-0.23566874925699755,-0.15611750150684214,0.06877048841285652,-0.6479778205820068,0.5243644879045739,-0.18435254171577686,1.3919803838764877,1.1535873178728178,-0.9379858244268537,0.29824884340756314,1.0011020927436831,1.7805347357181949
2018-08-31,0.4538632209607349,3.140033805580871,3.2702613711957755,1.2777952675380564,0.9427306038121923,-0.09932418074947706,-0.25371466267983084,2.4757051770701195,2.3227814462478342,-1.2582379431854058,0.06411431913125513,0.5021472583278831,1.9068293856255398,0.6081715148153891,0.8240735936183797,0.503435693410456,0.1914619999192889,0.02882574635398485,0.5282412403173818,0.5539824543932618,0.19841451495484413,0.7576433373330572,-0.07139443336322474,0.8887861591809384,-1.629687420912645,-0.4093143888652674,-0.9304103684097478,-0.1491059412148106,-0.4188869804891482,0.349853282080987,0.8061904675130555,2.0747826199855908,-1.8340714709310535,0.1703884407169227,-0.25749482059107076,0.6489522323721001,0.09936055504680477,0.5448371287620828,-0.3012728415856285,2.2858114665971057,-0.7869665618078189,2.05344327674823,2.111662501532316,-0.7687491698731229,1.7811999124712667,-0.4592699592925903,0.8063188325369636,-0.11283488195253136,1.2399587792839015,1.5905337405459783,-1.1448306244369693,0.552914754162113,1.6505276237984325,,-1.4814197722400075,-0.5639248220633744,0.15737408041037398,-0.3193251660841004,-0.12170945539319984,-0.008929209099934141,-0.7256103324308016,0.9444668240096706,-0.26540588944745497,0.48593162050467426,0.2820996821925887,-1.1478392760734804,0.07072379788221732,1.0538433176899478,0.882828350462362
