AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe
2019-01-27,0.4587048349216858,0.871125955882694,0.5703273392852012,0.4217621037664901,0.1770476260085738,0.9632293780337657,0.5379133319194417,0.5782497481275622,0.24237500397939427,0.45334416661643,0.27072907403685803,0.4094556917678868
2019-01-28,0.4577646672928299,0.871125955882694,0.5692676810574693,0.42100737058036225,0.1764231102233904,0.9629379314860562,0.5370997657877514,0.5756682063686843,0.24261207448151828,0.44413140692817005,0.271396080646419,0.40786147100586534
2019-01-29,0.4568244996639739,0.871125955882694,0.5682080228297375,0.42025263739423435,0.17579859443820706,0.9626464849383467,0.5362861996560612,0.5730866646098062,0.2428491449836423,0.4349186472399101,0.27206308725598,0.40626725024384386
2019-01-30,0.4558843320351181,0.871125955882694,0.5671483646020057,0.41949790420810645,0.17517407865302367,0.9623550383906372,0.5354726335243709,0.5705051228509281,0.24308621548576628,0.4257058875516502,0.2727300938655409,0.40467302948182243
2019-01-31,0.4549441644062622,0.871125955882694,0.5660887063742738,0.41874317102197856,0.1745495628678403,0.9620635918429277,0.5346590673926807,0.5679235810920501,0.24332328598789033,0.41649312786339016,0.2733971004751019,0.40307880871980095
2019-02-01,0.45400399677740627,0.871125955882694,0.565029048146542,0.4179884378358507,0.1743173499752183,0.9613244891641112,0.5349042183068002,0.5691726778924022,0.24242534082143447,0.43439705689843516,0.2695418211653075,0.4028387969317491
2019-02-02,0.4530638291485504,0.871125955882694,0.5639693899188102,0.41723370464972287,0.17408513708259635,0.9605853864852948,0.5351493692209199,0.5704217746927542,0.24152739565497863,0.45230098593348017,0.2656865418555131,0.40259878514369724
2019-02-03,0.4521236615196945,0.871125955882694,0.5629097316910784,0.416478971463595,0.17385292418997436,0.9598462838064783,0.5353945201350395,0.5716708714931064,0.2406294504885228,0.4702049149685252,0.26183126254571865,0.4023587733556454
2019-02-04,0.4511834938908386,0.871125955882694,0.5618500734633465,0.4157242382774672,0.17362071129735238,0.9591071811276619,0.5356396710491592,0.5729199682934583,0.23973150532206694,0.4881088440035702,0.25797598323592413,0.4021187615675935
2019-02-05,0.45024332626198277,0.871125955882694,0.5607904152356147,0.4149695050913393,0.1733884984047304,0.9583680784488454,0.5358848219632788,0.5741690650938103,0.2388335601556111,0.5060127730386152,0.2541207039261297,0.4018787497795417
2019-02-06,0.44930315863312686,0.871125955882694,0.5597307570078828,0.41421477190521144,0.17315628551210843,0.9576289757700289,0.5361299728773984,0.5754181618941624,0.23793561498915525,0.5239167020736603,0.2502654246163352,0.40163873799148986
2019-02-07,0.44836299100427096,0.871125955882694,0.558671098780151,0.4134600387190836,0.17292407261948645,0.9568898730912125,0.5363751237915181,0.5766672586945143,0.23703766982269941,0.5418206311087053,0.2464101453065408,0.40139872620343797
2019-02-08,0.4474228233754151,0.871125955882694,0.557611440552419,0.41270530553295576,0.17269185972686443,0.956150770412396,0.5366202747056378,0.5779163554948664,0.2361397246562436,0.5597245601437502,0.24255486599674633,0.40115871441538614
2019-02-09,0.4464826557465592,0.871125955882694,0.5565517823246872,0.41195057234682786,0.17245964683424245,0.9554116677335796,0.5368654256197575,0.5791654522952183,0.23524177948978775,0.5776284891787952,0.2386995866869519,0.4009187026273343
2019-02-10,0.4455424881177033,0.871125955882694,0.5554921240969553,0.4111958391606999,0.1722274339416205,0.9546725650547632,0.5371105765338771,0.5804145490955703,0.23434383432333192,0.5955324182138401,0.23484430737715747,0.4006786908392824
2019-02-11,0.4446023204888474,0.871125955882694,0.5544324658692235,0.41044110597457206,0.17199522104899848,0.9539334623759467,0.5373557274479966,0.5816636458959223,0.23344588915687609,0.6134363472488851,0.23098902806736302,0.4004386790512306
2019-02-12,0.4436621528599915,0.871125955882694,0.5533728076414917,0.40968637278844416,0.17176300815637646,0.9531943596971302,0.5376008783621163,0.5829127426962742,0.23254794399042028,0.63134027628393,0.22713374875756856,0.4001986672631788
2019-02-13,0.4427219852311356,0.871125955882694,0.5523131494137598,0.40893163960231627,0.17153079526375448,0.9524552570183138,0.5378460292762359,0.5841618394966263,0.23164999882396445,0.649244205318975,0.22327846944777416,0.3999586554751269
2019-02-14,0.4417818176022797,0.871125955882694,0.551253491186028,0.40817690641618837,0.17129858237113252,0.9517161543394973,0.5380911801903556,0.5854109362969783,0.2307520536575086,0.6671481343540201,0.21942319013797973,0.3997186436870751
2019-02-15,0.4408416499734238,0.871125955882694,0.550193832958296,0.40742217323006047,0.1710663694785105,0.9509770516606807,0.5383363311044752,0.5866600330973303,0.22985410849105278,0.6850520633890651,0.21556791082818527,0.3994786318990233
2019-02-16,0.43990148234456794,0.871125955882694,0.5491341747305641,0.40666744004393257,0.1708341565858885,0.9502379489818642,0.5385814820185949,0.5879091298976822,0.22895616332459695,0.70295599242411,0.21171263151839081,0.3992386201109714
2019-02-17,0.43896131471571204,0.871125955882694,0.5480745165028323,0.40591270685780473,0.17060194369326648,0.9494988463030477,0.5388266329327145,0.5891582266980343,0.22805821815814112,0.720859921459155,0.20785735220859639,0.39899860832291956
2019-02-18,0.43802114708685613,0.871125955882694,0.5470148582751004,0.4051579736716769,0.17036973080064452,0.9487597436242312,0.5390717838468341,0.5904073234983862,0.2271602729916853,0.7387638504941999,0.20400207289880196,0.3987585965348677
2019-02-19,0.4370809794580003,0.871125955882694,0.5459552000473686,0.40440324048554893,0.1701375179080225,0.9480206409454148,0.5393169347609538,0.5916564202987381,0.22626232782522945,0.7566677795292449,0.2001467935890075,0.39851858474681584
2019-02-20,0.4361408118291444,0.871125955882694,0.5448955418196368,0.40364850729942103,0.1699053050154005,0.9472815382665983,0.5395620856750734,0.5929055170990901,0.22536438265877365,0.7745717085642899,0.19629151427921307,0.398278572958764
2019-02-21,0.4352006442002885,0.871125955882694,0.5438358835919048,0.4028937741132932,0.1696730921227785,0.946542435587782,0.539807236589193,0.5941546138994421,0.22446643749231782,0.792475637599335,0.19243623496941864,0.3980385611707121
2019-02-22,0.43426047657143263,0.871125955882694,0.542776225364173,0.40213904092716535,0.16944087923015652,0.9458033329089655,0.5400523875033126,0.5954037106997943,0.223568492325862,0.81037956663438,0.1885809556596242,0.3977985493826603
2019-02-23,0.43332030894257667,0.871125955882694,0.5417165671364411,0.40138430774103745,0.1692086663375345,0.945064230230149,0.5402975384174323,0.5966528075001462,0.22267054715940618,0.8282834956694249,0.18472567634982975,0.39755853759460846
2019-02-24,0.4323801413137207,0.871125955882694,0.5406569089087093,0.4006295745549095,0.1689764534449125,0.9443251275513326,0.540542689331552,0.5979019043004982,0.22177260199295032,0.84618742470447,0.1808703970400353,0.3973185258065566
2019-02-25,0.43143997368486486,0.871125955882694,0.5395972506809774,0.39987484136878165,0.1687442405522905,0.9435860248725161,0.5407878402456716,0.5991510011008502,0.22087465682649451,0.8640913537395151,0.17701511773024087,0.3970785140185048
2019-02-26,0.43049980605600896,0.871125955882694,0.5385375924532456,0.39912010818265375,0.16851202765966852,0.9428469221936995,0.5410329911597913,0.6004000979012021,0.21997671166003868,0.8819952827745601,0.17315983842044644,0.3968385022304529
2019-02-27,0.42955963842715306,0.871125955882694,0.5374779342255137,0.39836537499652586,0.16827981476704654,0.9421078195148831,0.5412781420739109,0.6016491947015541,0.21907876649358288,0.899899211809605,0.169304559110652,0.3965984904424011
2019-02-28,0.4286194707982972,0.871125955882694,0.5364182759977819,0.397610641810398,0.16804760187442452,0.9413687168360666,0.5415232929880306,0.6028982915019061,0.21818082132712704,0.91780314084465,0.16544927980085755,0.39635847865434926
2019-03-01,0.42835262235883315,0.871125955882694,0.5349729879605906,0.3989038268454959,0.1678622042744453,0.9405224926017404,0.5447031015892393,0.6047085603066769,0.21780475358737708,0.9307509416607949,0.1609284800622371,0.3946866633475557
2019-03-02,0.4280857739193691,0.871125955882694,0.5335276999233995,0.40019701188059387,0.16767680667446605,0.9396762683674142,0.5478829101904481,0.6065188291114476,0.21742868584762706,0.9436987424769396,0.1564076803236166,0.3930148480407621
2019-03-03,0.427818925479905,0.871125955882694,0.5320824118862083,0.4014901969156918,0.16749140907448673,0.9388300441330881,0.5510627187916568,0.6083290979162185,0.2170526181078771,0.9566465432930843,0.15188688058499605,0.39134303273396853
2019-03-04,0.42849224466929686,0.871125955882694,0.531696782076749,0.4035381151369177,0.1675382243671295,0.9387229225775785,0.553997376478746,0.6088902699206372,0.21757449553458297,0.9516904150741842,0.15122136015617002,0.38991122921522675
2019-03-05,0.4291655638586887,0.871125955882694,0.5313111522672896,0.4055860333581435,0.1675850396597722,0.9386158010220689,0.5569320341658351,0.6094514419250561,0.2180963729612888,0.9467342868552839,0.15055583972734393,0.388479425696485
2019-03-06,0.42983888304808054,0.871125955882694,0.5309255224578303,0.4076339515793693,0.16763185495241495,0.9385086794665591,0.5598666918529243,0.6100126139294748,0.21861825038799468,0.9417781586363837,0.14989031929851787,0.3870476221777433
2019-03-07,0.4305122022374724,0.871125955882694,0.530539892648371,0.4096818698005952,0.16767867024505764,0.9384015579110495,0.5628013495400134,0.6105737859338938,0.21914012781470052,0.9368220304174835,0.14922479886969184,0.3856158186590016
2019-03-08,0.43118552142686417,0.871125955882694,0.5301542628389116,0.41172978802182103,0.16772548553770042,0.9382944363555399,0.5657360072271025,0.6111349579383125,0.21966200524140633,0.9318659021985831,0.14855927844086575,0.38418401514025985
2019-03-09,0.431858840616256,0.871125955882694,0.5297686330294522,0.4137777062430469,0.16777230083034317,0.9381873148000301,0.5686706649141916,0.6116961299427314,0.22018388266811217,0.9269097739796829,0.14789375801203972,0.3827522116215181
2019-03-10,0.43253215980564785,0.871125955882694,0.529383003219993,0.4158256244642726,0.16781911612298592,0.9380801932445204,0.5716053226012808,0.6122573019471502,0.22070576009481802,0.9219536457607826,0.14722823758321368,0.38132040810277634
2019-03-11,0.4332054789950397,0.871125955882694,0.5289973734105335,0.4178735426854985,0.1678659314156287,0.9379730716890108,0.57453998028837,0.6128184739515691,0.22122763752152383,0.9169975175418823,0.1465627171543876,0.37988860458403456
2019-03-12,0.43387879818443154,0.871125955882694,0.5286117436010742,0.41992146090672433,0.16791274670827144,0.937865950133501,0.5774746379754592,0.6133796459559878,0.22174951494822967,0.9120413893229821,0.14589719672556156,0.37845680106529284
2019-03-13,0.4345521173738233,0.871125955882694,0.5282261137916149,0.4219693791279501,0.1679595620009142,0.9377588285779913,0.5804092956625483,0.6139408179604067,0.2222713923749355,0.9070852611040818,0.14523167629673553,0.37702499754655106
2019-03-14,0.43522543656321516,0.871125955882694,0.5278404839821556,0.4240172973491759,0.16800637729355697,0.9376517070224817,0.5833439533496374,0.6145019899648255,0.22279326980164135,0.9021291328851815,0.1445661558679095,0.37559319402780933
2019-03-15,0.435898755752607,0.871125955882694,0.5274548541726962,0.4260652155704018,0.16805319258619972,0.9375445854669721,0.5862786110367265,0.6150631619692443,0.22331514722834717,0.8971730046662812,0.14390063543908338,0.3741613905090676
2019-03-16,0.43657207494199884,0.871125955882694,0.5270692243632369,0.42811313379162763,0.1681000078788424,0.9374374639114623,0.5892132687238157,0.6156243339736631,0.22383702465505298,0.892216876447381,0.14323511501025735,0.3727295869903259
2019-03-17,0.4372453941313907,0.871125955882694,0.5266835945537774,0.4301610520128534,0.16814682317148516,0.9373303423559527,0.5921479264109049,0.6161855059780819,0.22435890208175882,0.8872607482284807,0.14256959458143126,0.37129778347158415
2019-03-18,0.4379187133207825,0.871125955882694,0.5262979647443182,0.4322089702340792,0.16819363846412794,0.9372232208004431,0.595082584097994,0.6167466779825008,0.22488077950846466,0.8823046200095804,0.14190407415260523,0.36986597995284237
2019-03-19,0.43859203251017437,0.871125955882694,0.5259123349348588,0.434256888455305,0.16824045375677069,0.9371160992449333,0.5980172417850832,0.6173078499869196,0.22540265693517048,0.8773484917906802,0.1412385537237792,0.3684341764341006
2019-03-20,0.4392653516995662,0.871125955882694,0.5255267051253995,0.4363048066765309,0.16828726904941343,0.9370089776894236,0.6009518994721723,0.6178690219913384,0.22592453436187632,0.8723923635717798,0.1405730332949531,0.36700237291535887
2019-03-21,0.4399386708889581,0.871125955882694,0.5251410753159401,0.4383527248977567,0.16833408434205618,0.9369018561339141,0.6038865571592614,0.6184301939957572,0.22644641178858216,0.8674362353528796,0.13990751286612707,0.3655705693966171
2019-03-22,0.44061199007834995,0.871125955882694,0.5247554455064808,0.4404006431189825,0.16838089963469896,0.9367947345784043,0.6068212148463507,0.6189913660001761,0.22696828921528797,0.8624801071339794,0.13924199243730104,0.36413876587787536
2019-03-23,0.44128530926774173,0.871125955882694,0.5243698156970215,0.4424485613402083,0.1684277149273417,0.9366876130228946,0.6097558725334398,0.6195525380045949,0.2274901666419938,0.857523978915079,0.13857647200847492,0.36270696235913363
2019-03-24,0.4419586284571336,0.871125955882694,0.5239841858875621,0.44449647956143407,0.16847453021998446,0.936580491467385,0.6126905302205289,0.6201137100090137,0.22801204406869963,0.8525678506961787,0.1379109515796489,0.3612751588403919
2019-03-25,0.4426319476465254,0.871125955882694,0.5235985560781027,0.4465443977826599,0.16852134551262724,0.9364733699118752,0.615625187907618,0.6206748820134325,0.22853392149540547,0.8476117224772785,0.13724543115082286,0.3598433553216502
2019-03-26,0.44330526683591726,0.871125955882694,0.5232129262686435,0.44859231600388577,0.16856816080526998,0.9363662483563656,0.6185598455947072,0.6212360540178514,0.2290557989221113,0.8426555942583782,0.13657991072199682,0.35841155180290835
2019-03-27,0.4439785860253091,0.871125955882694,0.522827296459184,0.4506402342251116,0.16861497609791273,0.9362591268008559,0.6214945032817963,0.6217972260222702,0.22957767634881712,0.8376994660394779,0.13591439029317073,0.3569797482841666
2019-03-28,0.44465190521470094,0.871125955882694,0.5224416666497247,0.4526881524463374,0.1686617913905555,0.9361520052453463,0.6244291609688856,0.6223583980266889,0.23009955377552296,0.8327433378205776,0.1352488698643447,0.3555479447654249
2019-03-29,0.4453252244040927,0.871125955882694,0.5220560368402654,0.4547360706675633,0.16870860668319826,0.9360448836898365,0.6273638186559747,0.6229195700311078,0.2306214312022288,0.8277872096016774,0.1345833494355186,0.3541161412466831
2019-03-30,0.44599854359348456,0.871125955882694,0.521670407030806,0.4567839888887891,0.168755421975841,0.9359377621343269,0.6302984763430638,0.6234807420355266,0.23114330862893462,0.822831081382777,0.13391782900669258,0.3526843377279414
2019-03-31,0.4466718627828764,0.871125955882694,0.5212847772213467,0.4588319071100149,0.16880223726848376,0.9358306405788173,0.6332331340301529,0.6240419140399455,0.23166518605564046,0.8178749531638768,0.13325230857786655,0.35125253420919966
2019-04-01,0.4449568377007381,0.8719115316453612,0.5171420459524358,0.4570508056327147,0.16890431181445661,0.9358440758410064,0.6336416264673504,0.6222661939853998,0.23142289837240138,0.8225571006759135,0.1336302598280352,0.3476990269530007
2019-04-02,0.44324181261859974,0.8726971074080284,0.5129993146835251,0.4552697041554145,0.16900638636042947,0.9358575111031954,0.6340501189045479,0.6204904739308542,0.2311806106891623,0.8272392481879502,0.1340082110782039,0.3441455196968018
2019-04-03,0.44152678753646135,0.8734826831706956,0.5088565834146144,0.4534886026781143,0.16910846090640233,0.9358709463653845,0.6344586113417454,0.6187147538763086,0.2309383230059232,0.8319213956999869,0.13438616232837258,0.34059201244060283
2019-04-04,0.439811762454323,0.8742682589333627,0.5047138521457036,0.45170750120081415,0.1692105354523752,0.9358843816275736,0.634867103778943,0.616939033821763,0.23069603532268412,0.8366035432120237,0.1347641135785413,0.3370385051844039
2019-04-05,0.4380967373721847,0.8750538346960298,0.5005711208767929,0.44992639972351395,0.16931260999834805,0.9358978168897627,0.6352755962161404,0.6151633137672173,0.23045374763944504,0.8412856907240603,0.13514206482870997,0.33348499792820496
2019-04-06,0.43638171229004635,0.875839410458697,0.4964283896078821,0.44814529824621374,0.16941468454432088,0.9359112521519518,0.6356840886533379,0.6133875937126718,0.23021145995620595,0.845967838236097,0.13552001607887867,0.32993149067200606
2019-04-07,0.434666687207908,0.8766249862213642,0.49228565833897137,0.44636419676891353,0.16951675909029373,0.9359246874141408,0.6360925810905355,0.6116118736581262,0.22996917227296687,0.8506499857481338,0.13589796732904735,0.3263779834158071
2019-04-08,0.4329516621257697,0.8774105619840313,0.4881429270700605,0.4445830952916134,0.1696188336362666,0.93593812267633,0.6365010735277329,0.6098361536035806,0.2297268845897278,0.8553321332601703,0.13627591857921606,0.3228244761596082
2019-04-09,0.4312366370436313,0.8781961377466985,0.4840001958011498,0.44280199381431323,0.16972090818223945,0.9359515579385191,0.6369095659649303,0.6080604335490349,0.2294845969064887,0.8600142807722071,0.13665386982938477,0.3192709689034093
2019-04-10,0.42952161196149297,0.8789817135093656,0.47985746453223904,0.441020892337013,0.16982298272821228,0.9359649932007083,0.6373180584021277,0.6062847134944893,0.22924230922324965,0.8646964282842438,0.13703182107955345,0.31571746164721043
2019-04-11,0.42780658687935463,0.8797672892720327,0.4757147332633282,0.4392397908597128,0.16992505727418514,0.9359784284628974,0.6377265508393253,0.6045089934399437,0.22900002154001056,0.8693785757962804,0.13740977232972215,0.3121639543910116
2019-04-12,0.42609156179721625,0.8805528650347,0.4715720019944174,0.43745868938241267,0.17002713182015797,0.9359918637250866,0.6381350432765228,0.6027332733853981,0.22875773385677148,0.8740607233083171,0.13778772357989086,0.3086104471348126
2019-04-13,0.42437653671507797,0.8813384407973671,0.46742927072550666,0.4356775879051125,0.1701292063661308,0.9360052989872757,0.6385435357137201,0.6009575533308527,0.22851544617353242,0.8787428708203537,0.13816567483005956,0.30505693987861376
2019-04-14,0.4226615116329396,0.8821240165600343,0.46328653945659587,0.43389648642781237,0.17023128091210366,0.9360187342494648,0.6389520281509177,0.599181833276307,0.22827315849029334,0.8834250183323903,0.13854362608022824,0.30150343262241486
2019-04-15,0.4209464865508012,0.8829095923227014,0.4591438081876851,0.43211538495051216,0.1703333554580765,0.936032169511654,0.6393605205881152,0.5974061132217614,0.22803087080705425,0.8881071658444271,0.13892157733039695,0.297949925366216
2019-04-16,0.41923146146866286,0.8836951680853685,0.4550010769187743,0.43033428347321195,0.17043543000404934,0.9360456047738431,0.6397690130253126,0.5956303931672158,0.22778858312381517,0.8927893133564637,0.13929952858056566,0.2943964181100171
2019-04-17,0.41751643638652447,0.8844807438480358,0.4508583456498635,0.42855318199591186,0.1705375045500222,0.9360590400360322,0.6401775054625101,0.5938546731126702,0.22754629544057609,0.8974714608685005,0.13967747983073436,0.29084291085381825
2019-04-18,0.4158014113043862,0.8852663196107029,0.44671561438095275,0.42677208051861165,0.17063957909599503,0.9360724752982214,0.6405859978997076,0.5920789530581246,0.22730400775733703,0.902153608380537,0.14005543108090304,0.28728940359761934
2019-04-19,0.4140863862222478,0.88605189537337,0.44257288311204196,0.4249909790413115,0.17074165364196786,0.9360859105604106,0.640994490336905,0.590303233003579,0.22706172007409794,0.9068357558925737,0.14043338233107175,0.2837358963414205
2019-04-20,0.41237136114010947,0.8868374711360371,0.4384301518431311,0.4232098775640113,0.17084372818794072,0.9360993458225998,0.6414029827741026,0.5885275129490334,0.22681943239085886,0.9115179034046105,0.14081133358124046,0.2801823890852216
2019-04-21,0.4106563360579711,0.8876230468987043,0.4342874205742204,0.42142877608671114,0.17094580273391358,0.9361127810847888,0.6418114752112999,0.5867517928944879,0.2265771447076198,0.916200050916647,0.14118928483140916,0.2766288818290227
2019-04-22,0.40894131097583275,0.8884086226613713,0.43014468930530964,0.41964767460941094,0.1710478772798864,0.9361262163469779,0.6422199676484974,0.5849760728399424,0.22633485702438072,0.9208821984286837,0.14156723608157784,0.2730753745728239
2019-04-23,0.4072262858936944,0.8891941984240386,0.4260019580363988,0.4178665731321108,0.17114995182585926,0.9361396516091671,0.642628460085695,0.5832003527853967,0.22609256934114164,0.9255643459407205,0.14194518733174655,0.2695218673166249
2019-04-24,0.4055112608115561,0.8899797741867057,0.421859226767488,0.41608547165481063,0.1712520263718321,0.9361530868713563,0.6430369525228924,0.5814246327308511,0.22585028165790255,0.9302464934527571,0.14232313858191525,0.26596836006042607
2019-04-25,0.40379623572941775,0.8907653499493727,0.41771649549857726,0.4143043701775105,0.17135410091780492,0.9361665221335455,0.6434454449600898,0.5796489126763055,0.22560799397466347,0.9349286409647939,0.14270108983208396,0.26241485280422716
2019-04-26,0.4020812106472794,0.89155092571204,0.41357376422966646,0.4125232687002103,0.17145617546377778,0.9361799573957345,0.6438539373972874,0.5778731926217598,0.2253657062914244,0.9396107884768304,0.14307904108225264,0.2588613455480283
2019-04-27,0.4003661855651411,0.892336501474707,0.40943103296075567,0.41074216722291007,0.17155825000975064,0.9361933926579237,0.6442624298344848,0.5760974725672142,0.22512341860818533,0.9442929359888671,0.14345699233242135,0.2553078382918294
2019-04-28,0.39865116048300264,0.8931220772373742,0.4052883016918449,0.4089610657456099,0.17166032455572347,0.9362068279201129,0.6446709222716823,0.5743217525126687,0.22488113092494624,0.9489750835009039,0.14383494358259005,0.2517543310356305
2019-04-29,0.39693613540086436,0.8939076530000414,0.4011455704229341,0.4071799642683097,0.1717623991016963,0.936220263182302,0.6450794147088798,0.5725460324581232,0.2246388432417072,0.9536572310129404,0.14421289483275876,0.24820082377943162
2019-04-30,0.395221110318726,0.8946932287627085,0.39700283915402335,0.4053988627910096,0.17186447364766916,0.936233698444491,0.6454879071460772,0.5707703124035776,0.2243965555584681,0.9583393785249771,0.14459084608292744,0.2446473165232327
2019-05-01,0.3923443445472322,0.8957508420513116,0.39233017760917693,0.4011867523372395,0.1707411406514957,0.9371444119373252,0.6404205860333207,0.5595272960521211,0.2244226183428485,0.9319563155196908,0.14545053592595283,0.24033263805210708
2019-05-02,0.39118260385787673,0.8960228795772477,0.39180024733324137,0.39875574336076963,0.16951573310934945,0.9380416901679702,0.6349447724833667,0.5500599997552104,0.22469096881046796,0.9008911050023678,0.14593227451880952,0.23957146683718036
2019-05-03,0.3900208631685213,0.8962949171031837,0.39127031705730575,0.3963247343842997,0.16829032556720316,0.9389389683986152,0.6294689589334127,0.5405927034582996,0.22495931927808743,0.8698258944850447,0.1464140131116662,0.23881029562225364
2019-05-04,0.3888591224791659,0.8965669546291196,0.3907403867813702,0.39389372540782985,0.16706491802505688,0.9398362466292601,0.6239931453834587,0.5311254071613889,0.2252276697457069,0.8387606839677216,0.1468957517045229,0.23804912440732692
2019-05-05,0.3876973817898104,0.8968389921550556,0.39021045650543457,0.39146271643135994,0.1658395104829106,0.9407335248599051,0.6185173318335048,0.5216581108644781,0.22549602021332638,0.8076954734503986,0.14737749029737957,0.23728795319240018
2019-05-06,0.38653564110045496,0.8971110296809917,0.389680526229499,0.3890317074548901,0.16461410294076434,0.9416308030905501,0.6130415182835508,0.5121908145675673,0.22576437068094585,0.7766302629330756,0.14785922889023626,0.23652678197747345
2019-05-07,0.38537390041109953,0.8973830672069276,0.3891505959535634,0.38660069847842016,0.16338869539861806,0.9425280813211951,0.6075657047335967,0.5027235182706565,0.2260327211485653,0.7455650524157525,0.14834096748309294,0.23576561076254673
2019-05-08,0.3842121597217441,0.8976551047328635,0.3886206656776278,0.3841696895019503,0.16216328785647174,0.9434253595518399,0.6020898911836428,0.4932562219737458,0.22630107161618476,0.7144998418984295,0.14882270607594963,0.23500443954762
2019-05-09,0.3830504190323887,0.8979271422587994,0.38809073540169226,0.3817386805254804,0.16093788031432546,0.9443226377824848,0.5966140776336888,0.483788925676835,0.22656942208380426,0.6834346313811065,0.14930444466880632,0.23424326833269327
2019-05-10,0.3818886783430332,0.8981991797847354,0.38756080512575675,0.3793076715490105,0.1597124727721792,0.9452199160131298,0.5911382640837348,0.47432162937992417,0.22683777255142376,0.6523694208637835,0.14978618326166301,0.23348209711776657
2019-05-11,0.3807269376536778,0.8984712173106714,0.3870308748498211,0.3768766625725406,0.1584870652300329,0.9461171942437747,0.5856624505337809,0.4648543330830134,0.22710612301904323,0.6213042103464603,0.15026792185451968,0.23272092590283985
2019-05-12,0.37956519696432234,0.8987432548366072,0.38650094457388556,0.37444565359607074,0.1572616576878866,0.9470144724744195,0.5801866369838268,0.45538703678610265,0.2273744734866627,0.5902389998291374,0.15074966044737637,0.2319597546879131
2019-05-13,0.3784034562749669,0.8990152923625431,0.38597101429795005,0.3720146446196008,0.15603625014574032,0.9479117507050645,0.5747108234338728,0.4459197404891918,0.2276428239542822,0.5591737893118143,0.15123139904023306,0.2311985834729864
2019-05-14,0.3772417155856115,0.899287329888479,0.3854410840220145,0.36958363564313096,0.15481084260359404,0.9488090289357094,0.5692350098839188,0.436452444192281,0.2279111744219017,0.5281085787944914,0.15171313763308975,0.2304374122580597
2019-05-15,0.37607997489625605,0.899559367414415,0.3849111537460789,0.3671526266666611,0.15358543506144776,0.9497063071663543,0.5637591963339649,0.4269851478953703,0.22817952488952117,0.49704336827716833,0.15219487622594643,0.22967624104313294
2019-05-16,0.37491823420690057,0.899831404940351,0.3843812234701433,0.3647216176901913,0.15236002751930144,0.9506035853969991,0.558283382784011,0.4175178515984595,0.22844787535714065,0.4659781577598453,0.15267661481880312,0.22891506982820622
2019-05-17,0.37375649351754514,0.9001034424662868,0.3838512931942078,0.3622906087137214,0.15113461997715516,0.951500863627644,0.552807569234057,0.4080505553015487,0.22871622582476014,0.4349129472425223,0.1531583534116598,0.22815389861327953
2019-05-18,0.37259475282818977,0.9003754799922228,0.38332136291827223,0.3598595997372515,0.14990921243500888,0.952398141858289,0.547331755684103,0.3985832590046379,0.22898457629237964,0.40384773672519925,0.15364009200451648,0.2273927273983528
