AdminStrata,Adamawa,Borno,Gombe,Jigawa,Kaduna,Kano,Katsina,Kebbi,Lagos,Oyo,Sokoto,Yobe,Zamfara
Food Group,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers
2020-01-16,-0.2442295546245644,-0.14367383529541392,0.3763477746368487,-1.2956930627088104,-0.32579737423441657,-0.6534131416565794,-0.016864089816985582,-0.36234703857407485,0.7478868259994772,0.7077912006113264,,-0.7226366413318007,-0.3113897044561921
2020-01-17,-0.24345687698688218,-0.14464397122192943,0.3763665674983965,-1.2959044591166942,-0.31331619884829753,-0.6535667058541359,-0.01032120143927203,-0.36177889487915416,0.7489989260256151,0.7067111783864258,,-0.7227520820213331,-0.3058713006014353
2020-01-18,-0.24268419934919996,-0.14561410714844492,0.37638536035994424,-1.296115855524578,-0.3008350234621785,-0.6537202700516924,-0.0037783130615584824,-0.3612107511842334,0.7501110260517531,0.7056311561615254,,-0.7228675227108654,-0.30035289674667853
2020-01-19,-0.24191152171151775,-0.1465842430749604,0.376404153221492,-1.2963272519324618,-0.28835384807605946,-0.6538738342492489,0.0027645753161550666,-0.3606426074893127,0.7512231260778911,0.7045511339366248,,-0.7229829634003978,-0.2948344928919217
2020-01-20,-0.24113884407383554,-0.14755437900147592,0.3764229460830398,-1.2965386483403456,-0.2758726726899404,-0.6540273984468054,0.009307463693868614,-0.360074463794392,0.752335226104029,0.7034711117117243,,-0.7230984040899302,-0.28931608903716494
2020-01-21,-0.24036616643615336,-0.1485245149279914,0.37644173894458755,-1.2967500447482294,-0.2633914973038214,-0.6541809626443619,0.015850352071582165,-0.3595063200994713,0.753447326130167,0.7023910894868237,,-0.7232138447794625,-0.28379768518240817
2020-01-22,-0.23959348879847114,-0.14949465085450692,0.3764605318061353,-1.2969614411561132,-0.2509103219177023,-0.6543345268419184,0.022393240449295714,-0.35893817640455056,0.7545594261563049,0.7013110672619232,,-0.7233292854689949,-0.2782792813276514
2020-01-23,-0.23882081116078893,-0.1504647867810224,0.3764793246676831,-1.297172837563997,-0.23842914653158323,-0.6544880910394749,0.02893612882700926,-0.35837003270962986,0.7556715261824428,0.7002310450370226,,-0.7234447261585272,-0.27276087747289457
2020-01-24,-0.23804813352310672,-0.15143492270753792,0.37649811752923085,-1.2973842339718809,-0.22594797114546414,-0.6546416552370314,0.03547901720472281,-0.35780188901470916,0.7567836262085808,0.699151022812122,,-0.7235601668480596,-0.2672424736181378
2020-01-25,-0.23727545588542454,-0.1524050586340534,0.3765169103907786,-1.2975956303797647,-0.21346679575934505,-0.654795219434588,0.04202190558243636,-0.35723374531978846,0.7578957262347187,0.6980710005872216,,-0.723675607537592,-0.26172406976338103
2020-01-26,-0.23650277824774232,-0.15337519456056892,0.3765357032523264,-1.2978070267876485,-0.20098562037322595,-0.6549487836321444,0.048564793960149906,-0.35666560162486777,0.7590078262608566,0.696990978362321,,-0.7237910482271243,-0.2562056659086242
2020-01-27,-0.2357301006100601,-0.1543453304870844,0.37655449611387415,-1.298018423195532,-0.18850444498710686,-0.6551023478297009,0.05510768233786346,-0.356097457929947,0.7601199262869945,0.6959109561374205,,-0.7239064889166567,-0.25068726205386743
2020-01-28,-0.2349574229723779,-0.15531546641359992,0.3765732889754219,-1.2982298196034159,-0.17602326960098777,-0.6552559120272574,0.061650570715577,-0.3555293142350263,0.7612320263131325,0.6948309339125199,,-0.7240219296061889,-0.24516885819911063
2020-01-29,-0.23418474533469572,-0.1562856023401154,0.3765920818369697,-1.2984412160112997,-0.16354209421486868,-0.6554094762248139,0.06819345909329055,-0.3549611705401056,0.7623441263392705,0.6937509116876194,,-0.7241373702957213,-0.23965045434435386
2020-01-30,-0.2334120676970135,-0.15725573826663092,0.37661087469851745,-1.2986526124191835,-0.15106091882874959,-0.6555630404223705,0.0747363474710041,-0.3543930268451849,0.7634562263654084,0.6926708894627188,,-0.7242528109852536,-0.23413205048959707
2020-01-31,-0.2326393900593313,-0.1582258741931464,0.3766296675600652,-1.2988640088270673,-0.1385797434426305,-0.6557166046199269,0.08127923584871766,-0.35382488315026417,0.7645683263915464,0.6915908672378183,,-0.724368251674786,-0.22861364663484027
2020-02-01,-0.22860013656922712,-0.15722239253870668,0.37670412444878304,-1.2945351178907907,-0.13125552934131257,-0.6482234521094666,0.08130713217247526,-0.3524953135843455,0.7667918275034632,0.689152030216215,,-0.7249506818884967,-0.2228668547041752
2020-02-02,-0.22456088307912295,-0.15621891088426695,0.37677858133750075,-1.2902062269545143,-0.12393131523999464,-0.6407302995990064,0.08133502849623285,-0.3511657440184268,0.76901532861538,0.6867131931946118,,-0.7255331121022073,-0.21712006277351015
2020-02-03,-0.22052162958901877,-0.15521542922982723,0.3768530382262185,-1.2858773360182376,-0.11660710113867669,-0.6332371470885462,0.08136292481999045,-0.3498361744525081,0.7712388297272967,0.6842743561730085,,-0.7261155423159178,-0.21137327084284507
2020-02-04,-0.2164823760989146,-0.1542119475753875,0.37692749511493623,-1.281548445081961,-0.10928288703735874,-0.6257439945780859,0.08139082114374806,-0.3485066048865894,0.7734623308392136,0.6818355191514052,,-0.7266979725296284,-0.20562647891218
2020-02-05,-0.21244312260881043,-0.15320846592094778,0.377001952003654,-1.2772195541456843,-0.1019586729360408,-0.6182508420676256,0.08141871746750566,-0.34717703532067073,0.7756858319511304,0.6793966821298019,,-0.727280402743339,-0.19987968698151495
2020-02-06,-0.20840386911870626,-0.15220498426650805,0.3770764088923717,-1.272890663209408,-0.09463445883472285,-0.6107576895571654,0.08144661379126326,-0.345847465754752,0.7779093330630472,0.6769578451081986,,-0.7278628329570497,-0.19413289505084988
2020-02-07,-0.2043646156286021,-0.15120150261206836,0.3771508657810895,-1.2685617722731313,-0.08731024473340492,-0.6032645370467051,0.08147451011502087,-0.34451789618883333,0.780132834174964,0.6745190080865953,,-0.7284452631707602,-0.1883861031201848
2020-02-08,-0.20032536213849791,-0.15019802095762863,0.3772253226698072,-1.2642328813368546,-0.07998603063208697,-0.5957713845362449,0.08150240643877847,-0.34318832662291465,0.7823563352868809,0.672080171064992,,-0.7290276933844708,-0.18263931118951973
2020-02-09,-0.19628610864839374,-0.1491945393031889,0.37729977955852495,-1.2599039904005782,-0.07266181653076902,-0.5882782320257847,0.08153030276253607,-0.3418587570569959,0.7845798363987977,0.6696413340433887,,-0.7296101235981814,-0.17689251925885469
2020-02-10,-0.19224685515828957,-0.14819105764874918,0.37737423644724266,-1.2555750994643016,-0.06533760242945108,-0.5807850795153243,0.08155819908629366,-0.34052918749107725,0.7868033375107145,0.6672024970217855,,-0.7301925538118921,-0.1711457273281896
2020-02-11,-0.1882076016681854,-0.14718757599430946,0.37744869333596043,-1.251246208528025,-0.05801338832813313,-0.5732919270048641,0.08158609541005127,-0.33919961792515857,0.7890268386226313,0.6647636600001822,,-0.7307749840256027,-0.16539893539752454
2020-02-12,-0.18416834817808123,-0.14618409433986973,0.3775231502246782,-1.2469173175917485,-0.05068917422681519,-0.5657987744944039,0.08161399173380887,-0.3378700483592399,0.7912503397345482,0.6623248229785789,,-0.7313574142393132,-0.15965214346685946
2020-02-13,-0.18012909468797705,-0.14518061268543,0.3775976071133959,-1.2425884266554719,-0.043364960125497246,-0.5583056219839436,0.08164188805756648,-0.33654047879332116,0.7934738408464649,0.6598859859569756,,-0.7319398444530238,-0.15390535153619442
2020-02-14,-0.17608984119787288,-0.14417713103099028,0.37767206400211367,-1.2382595357191952,-0.0360407460241793,-0.5508124694734834,0.08166978438132408,-0.3352109092274025,0.7956973419583817,0.6574471489353723,,-0.7325222746667345,-0.14815855960552934
2020-02-15,-0.17205058770776868,-0.14317364937655055,0.3777465208908314,-1.2339306447829186,-0.028716531922861357,-0.543319316963023,0.08169768070508168,-0.3338813396614838,0.7979208430702985,0.655008311913769,,-0.7331047048804451,-0.14241176767486427
2020-02-16,-0.1680113342176645,-0.14217016772211083,0.37782097777954915,-1.2296017538466422,-0.02139231782154341,-0.5358261644525628,0.08172557702883929,-0.3325517700955651,0.8001443441822154,0.6525694748921657,,-0.7336871350941556,-0.1366649757441992
2020-02-17,-0.16397208072756034,-0.1411666860676711,0.37789543466826686,-1.2252728629103655,-0.01406810372022547,-0.5283330119421026,0.08175347335259689,-0.3312222005296464,0.8023678452941322,0.6501306378705624,,-0.7342695653078662,-0.13091818381353415
2020-02-18,-0.15993282723745617,-0.14016320441323138,0.3779698915569846,-1.2209439719740889,-0.0067438896189075245,-0.5208398594316423,0.08178136967635448,-0.32989263096372773,0.804591346406049,0.6476918008489592,,-0.7348519955215769,-0.12517139188286908
2020-02-19,-0.155893573747352,-0.13915972275879165,0.37804434844570234,-1.2166150810378125,0.0005803244824104193,-0.5133467069211821,0.08180926600011208,-0.328563061397809,0.8068148475179658,0.6452529638273559,,-0.7354344257352875,-0.11942459995220403
