Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,
Niger,Agadez,10.866628614790574,1.29685980966962,157.026708860954,6.1701782219366175,113.48059784655503,7.591162742391412
Niger,Diffa,71.35927638652329,89.53341436192709,62.48774368446043,10.050773105486202,124.35258066274444,2.6390447027260877
Niger,Dosso,4.258794701595792,26.905333204016678,44.651730084076014,9.16760158867663,204.3210337656125,4.211859000837598
Niger,Maradi,12.303562023703929,19.450683895725597,119.32319307390111,30.538770226172893,169.8983402684542,14.201716393342766
Niger,Niamey,2.3964982046642214,5.9924851161137065,57.048298162397266,20.83354651408104,173.24995243130772,1.7334571810476553
Niger,Tahoua,14.234079135986036,12.841120133193824,238.18614077019436,70.89411166212118,119.07658751600113,54.58521894521591
Niger,Tillaberi,69.96647955592388,63.891559379735675,107.88616790317717,13.40687229647459,65.39061645819812,31.39739557339736
Niger,Zinder,13.221518745238864,18.875342351464308,52.74709949154397,7.849407950469166,117.07232976652885,2.395696344095284
