Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,
Niger,1,0.5669447102292273,0.8002417988646527,0.8650175260391764,0.5496922839526364,0.36555613645806345,0.3682212672240315
Niger,2,1.2040728369036338,1.8097334059600498,2.869326002016718,2.5485611585525096,1.4926753556498862,0.8277386475526992
Niger,3,2.7377834257486384,3.165079656013381,6.024757305555484,4.94903703633363,3.5073234322398466,2.777777545796285
Niger,4,4.324832675634194,4.983728555224136,11.263071270574887,8.466798576907507,4.760114447222186,1.8383972708649894
Niger,5,7.292977597400065,8.2022416124787,18.490880647127106,13.644269949451724,6.6579507996016725,3.807091972422086
Niger,6,11.88974857686851,12.929581497925755,31.391507189467234,23.580934944298974,7.119550465753077,4.116072075852779
Niger,7,12.78506987922012,13.988064870421631,28.963842713421467,19.99318159427736,10.714925851622553,5.4116851650502795
Niger,8,12.061029539873617,13.429651474038959,31.04025625733725,19.88017483803163,12.675638075183597,7.6605534252774
Niger,9,10.939158344742511,12.747230162902927,38.082081893780455,23.766586295137685,11.418604434625571,7.850398316130798
Niger,10,11.941867303623866,12.971800686968322,42.06833424237746,27.285453458035487,14.043031354800835,10.379228923362671
Niger,11,10.227212548261305,11.695785641601109,44.10814278969208,28.207747381085724,17.48731598891258,17.48407407984325
Niger,12,13.393368182861598,14.891561641653738,38.119482986346426,24.80905885697232,20.2570654092264,19.851075333826014
Niger,13,14.187338790180764,15.271067920595641,37.17785861628571,29.180525572995112,19.904984470515487,22.70956392452422
Niger,14,13.688618238955664,15.00513939656832,31.32804276245204,28.090445471431,21.93525557260116,23.78787884284639
Niger,15,17.747599612072868,19.83492854778183,36.04540113854033,25.887551421785997,25.617747485932355,26.990009034366246
Niger,16,17.43652118628303,21.272260758069173,46.487382994321976,23.683013252426527,27.905934580621796,23.813028721099922
Niger,17,17.26860735037618,23.96542742485252,57.210428529164034,22.850030771265814,39.4345868593037,24.77880665715704
Niger,18,13.99901583326481,22.879497328834738,68.57429350266176,19.50836397012729,50.03078805335287,27.89982758326263
Niger,19,15.285102910631217,28.110730482506,96.23710247485289,24.544427198214255,70.79531794929929,22.904792005671375
Niger,20,19.673806837766158,35.14934075619632,125.13424250561837,21.469224205637083,97.06494957817054,26.490423606064066
Niger,21,21.59753604425449,34.86057892566288,152.7089793849583,19.990983176265605,150.60008650972736,21.454941153908315
Niger,22,23.35962944691896,33.44160585592884,182.4193032235719,20.509146812409295,175.69088968360433,23.034327879242348
Niger,23,33.05935507313302,42.33620277378124,228.95815303433676,22.11788497852251,214.32739030255775,17.629896704955627
Niger,24,51.02559857754552,58.19395082826627,254.31911482538612,22.631561059496,261.38458491527643,15.221543856157027
Niger,25,60.00449742896497,63.71489904344058,285.9501353555123,24.395478907968155,316.97449277195005,14.66736546592331
Niger,26,66.56200829026466,64.78711007823613,292.0558429613211,24.457919545458175,375.6994077614273,14.765473854244139
Niger,27,65.02965193309267,63.86819735156024,294.94756197291235,23.536294512613956,421.2771173348317,14.404375705310748
Niger,28,69.40064852530712,74.88963755608661,278.4451073797379,26.017358330357375,485.5994733799099,13.737157448543126
Niger,29,64.21783287549866,79.56079045141897,230.66646519015256,30.177857292339407,551.6067477724429,15.147913808276705
Niger,30,61.86820555572167,86.69442696058468,155.6369409396187,26.68766801796792,659.3081384499362,13.523675536696242
