AdminStrata,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,Damascus,Damascus,Dar'a,Dar'a,Hama,Hama,Homs,Homs,Lattakia,Lattakia,Rural Damascus,Rural Damascus,Tartous,Tartous
2018-09-09,0.014227456011730208,0.05615557503038759,0.013107384327142403,0.23998154585759435,,,0.009454423264907143,0.07646055545330302,0.014097629521016604,0.08763442148574792,0.010118829423264902,0.11194045840431392,0.012448069403714571,0.08580387179609211,0.01131781524926686,0.06061204356677689,0.0103402981427175,0.04755855386876482,0.013929618768328447,0.08063001060850372,0.013853250244379283,0.08947041293936214
2018-09-10,0.014387829912023463,0.05621155920248262,0.013318670576735104,0.24006735198503762,,,0.00958424975562073,0.07738920825134818,0.014296187683284445,0.08815894285999393,0.010401392961876827,0.11082113449652696,0.012621171391332685,0.08704547698233538,0.011470552297165197,0.06061204356677689,0.01051594574780059,0.04755855386876482,0.014135813782991204,0.08116357545471947,0.013998350439882705,0.09234398123835516
2018-09-11,0.014548203812316718,0.05626754337457766,0.013529956826327804,0.2401531581124809,,,0.009714076246334318,0.07831786104939333,0.014494745845552283,0.08868346423423992,0.010683956500488754,0.10970181058874,0.012794273378950803,0.08828708216857865,0.011623289345063535,0.06061204356677689,0.01069159335288368,0.04755855386876482,0.014342008797653958,0.08169714030093525,0.014143450635386128,0.09521754953734822
2018-09-12,0.014708577712609975,0.0563235275466727,0.013741243075920504,0.24023896423992414,,,0.009843902737047905,0.07924651384743847,0.014693304007820126,0.08920798560848592,0.010966520039100681,0.10858248668095304,0.012967375366568919,0.08952868735482192,0.011776026392961875,0.06061204356677689,0.010867240957966769,0.04755855386876482,0.014548203812316713,0.08223070514715099,0.014288550830889549,0.09809111783634127
2018-09-13,0.01486895161290323,0.05637951171876773,0.013952529325513207,0.2403247703673674,,,0.009973729227761494,0.08017516664548362,0.014891862170087963,0.08973250698273193,0.011249083577712607,0.10746316277316605,0.013140477354187037,0.09077029254106517,0.011928763440860213,0.06061204356677689,0.01104288856304986,0.04755855386876482,0.014754398826979473,0.08276426999336674,0.014433651026392972,0.10096468613533428
2018-09-14,0.015029325513196483,0.05643549589086277,0.014163815575105909,0.24041057649481065,,,0.010103555718475082,0.08110381944352876,0.015090420332355805,0.09025702835697792,0.011531647116324534,0.10634383886537908,0.013313579341805151,0.09201189772730843,0.01208150048875855,0.06061204356677689,0.01121853616813295,0.04755855386876482,0.014960593841642228,0.0832978348395825,0.014578751221896393,0.10383825443432732
2018-09-15,0.01518969941348974,0.05649148006295781,0.014375101824698608,0.24049638262225392,,,0.010233382209188666,0.08203247224157391,0.015288978494623642,0.09078154973122392,0.011814210654936461,0.10522451495759212,0.013486681329423269,0.0932535029135517,0.012234237536656888,0.06061204356677689,0.011394183773216039,0.04755855386876482,0.015166788856304982,0.08383139968579825,0.014723851417399814,0.10671182273332036
2018-09-16,0.015350073313782997,0.056547464235052844,0.014586388074291308,0.2405821887496972,,,0.010363208699902253,0.08296112503961907,0.015487536656891485,0.09130607110546991,0.012096774193548387,0.10410519104980515,0.013659783317041383,0.09449510809979497,0.012386974584555227,0.06061204356677689,0.011569831378299129,0.04755855386876482,0.015372983870967739,0.08436496453201403,0.014868951612903237,0.10958539103231338
2018-09-17,0.01551044721407625,0.05660344840714788,0.01479767432388401,0.24066799487714044,,,0.01049303519061584,0.0838897778376642,0.01568609481915932,0.09183059247971591,0.01237933773216031,0.10298586714201818,0.0138328853046595,0.09573671328603822,0.012539711632453565,0.06061204356677689,0.011745478983382218,0.04755855386876482,0.015579178885630497,0.08489852937822977,0.015014051808406658,0.11245895933130644
2018-09-18,0.015670821114369505,0.05665943257924291,0.015008960573476712,0.24075380100458368,,,0.010622861681329428,0.08481843063570935,0.015884652981427164,0.09235511385396192,0.012661901270772236,0.10186654323423122,0.014005987292277615,0.09697831847228149,0.012692448680351902,0.06061204356677689,0.011921126588465305,0.04755855386876482,0.01578537390029325,0.08543209422444555,0.015159152003910081,0.11533252763029946
2018-09-19,0.01583119501466276,0.056715416751337955,0.015220246823069413,0.24083960713202693,,,0.010752688172043015,0.0857470834337545,0.016083211143695004,0.09287963522820791,0.012944464809384163,0.10074721932644426,0.014179089279895734,0.09821992365852474,0.01284518572825024,0.06061204356677689,0.012096774193548395,0.04755855386876482,0.015991568914956008,0.0859656590706613,0.015304252199413502,0.1182060959292925
2018-09-20,0.01599156891495602,0.05677140092343299,0.015431533072662111,0.2409254132594702,,,0.010882514662756602,0.08667573623179965,0.016281769305962843,0.09340415660245391,0.01322702834799609,0.0996278954186573,0.014352191267513848,0.09946152884476801,0.01299792277614858,0.06061204356677689,0.012272421798631486,0.04755855386876482,0.016197763929618764,0.08649922391687706,0.015449352394916923,0.12107966422828553
2018-09-21,0.01615194281524927,0.056827385095528024,0.015642819322254815,0.24101121938691347,,,0.011012341153470186,0.08760438902984481,0.016480327468230683,0.09392867797669993,0.013509591886608012,0.09850857151087034,0.014525293255131966,0.10070313403101128,0.013150659824046918,0.06061204356677689,0.012448069403714575,0.04755855386876482,0.01640395894428152,0.08703278876309281,0.015594452590420346,0.12395323252727858
2018-09-22,0.01631231671554253,0.056883369267623066,0.015854105571847514,0.24109702551435674,,,0.011142167644183775,0.08853304182788994,0.016678885630498526,0.09445319935094593,0.01379215542521994,0.09738924760308337,0.01469839524275008,0.10194473921725454,0.013303396871945254,0.06061204356677689,0.012623717008797664,0.04755855386876482,0.016610153958944277,0.08756635360930859,0.015739552785923767,0.1268268008262716
2018-09-23,0.01647269061583578,0.05693935343971809,0.016065391821440216,0.2411828316418,,,0.011271994134897363,0.08946169462593509,0.016877443792766362,0.09497772072519192,0.014074718963831867,0.0962699236952964,0.014871497230368198,0.10318634440349779,0.013456133919843592,0.06061204356677689,0.012799364613880754,0.04755855386876482,0.016816348973607034,0.08809991845552433,0.01588465298142719,0.12970036912526461
2018-09-24,0.01663306451612904,0.05699533761181313,0.016276678071032915,0.24126863776924323,,,0.01140182062561095,0.09039034742398025,0.017076001955034205,0.09550224209943792,0.014357282502443792,0.09515059978750941,0.015044599217986312,0.10442794958974104,0.013608870967741932,0.06061204356677689,0.012975012218963845,0.04755855386876482,0.017022543988269787,0.0886334833017401,0.01602975317693061,0.1325739374242577
2018-09-25,0.016793438416422293,0.05705132178390817,0.016487964320625617,0.2413544438966865,,,0.011531647116324534,0.09131900022202538,0.01727456011730204,0.09602676347368391,0.014639846041055716,0.09403127587972245,0.015217701205604431,0.10566955477598432,0.01376160801564027,0.06061204356677689,0.013150659824046933,0.04755855386876482,0.017228739002932546,0.08916704814795585,0.016174853372434034,0.1354475057232507
2018-09-26,0.016953812316715545,0.057107305956003204,0.016699250570218323,0.24144025002412978,,,0.011661473607038121,0.09224765302007054,0.017473118279569884,0.09655128484792992,0.014922409579667641,0.09291195197193548,0.015390803193222545,0.10691115996222758,0.013914345063538607,0.06061204356677689,0.013326307429130022,0.04755855386876482,0.017434934017595303,0.08970061299417162,0.016319953567937456,0.13832107402224375
2018-09-27,0.017114186217008803,0.05716329012809824,0.01691053681981102,0.24152605615157302,,,0.011791300097751709,0.09317630581811569,0.017671676441837723,0.09707580622217592,0.015204973118279569,0.09179262806414852,0.015563905180840663,0.10815276514847084,0.014067082111436945,0.06061204356677689,0.013501955034213111,0.04755855386876482,0.017641129032258056,0.09023417784038737,0.016465053763440877,0.14119464232123677
2018-09-28,0.017274560117302065,0.05721927430019328,0.01712182306940372,0.2416118622790163,,,0.011921126588465296,0.09410495861616082,0.017870234604105563,0.09760032759642191,0.015487536656891496,0.09067330415636156,0.01573700716845878,0.10939437033471411,0.014219819159335284,0.06061204356677689,0.013677602639296202,0.04755855386876482,0.017847324046920812,0.09076774268660313,0.016610153958944298,0.1440682106202298
2018-09-29,0.017434934017595317,0.05727525847228831,0.017333109318996422,0.24169766840645956,0.017496028836754652,0.11133180439561563,0.01205095307917888,0.09503361141420598,0.018068792766373402,0.09812484897066792,0.015770100195503418,0.0895539802485746,0.015910109156076897,0.11063597552095737,0.014372556207233622,0.06061204356677689,0.01385325024437929,0.04755855386876482,0.018053519061583572,0.09130130753281888,0.01675525415444772,0.14694177891922283
2018-09-30,0.017595307917888568,0.05733124264438334,0.017544395568589128,0.24178347453390284,0.017625855327468236,0.11133180439561563,0.012180779569892468,0.09596226421225112,0.018267350928641245,0.09864937034491392,0.016052663734115343,0.08843465634078763,0.01608321114369501,0.11187758070720065,0.014525293255131959,0.06061204356677689,0.01402889784946238,0.04755855386876482,0.01825971407624633,0.09183487237903466,0.016900354349951144,0.14981534721821588
2018-10-01,0.017870234604105577,0.05765073123502734,0.017870234604105577,0.24171872900447533,0.017877871456500497,0.1115458806511874,0.012287695503421304,0.09696326478605434,0.018580461876832835,0.10000589114037772,0.01644214320625611,0.08945101438648816,0.016368320299771907,0.11304381601380262,0.014840949820788527,0.06252041260234885,0.014334371945259055,0.048284092318610076,0.018557551319648084,0.09315273182376752,0.01712182306940373,0.15240483669186852
2018-10-02,0.017984787390029327,0.05791423565357629,0.017984787390029327,0.24156817734760458,0.01800006109481916,0.11175995690675916,0.012264784946236553,0.0970356125618124,0.018695014662756592,0.10083789056159552,0.016549059139784945,0.09158669633997567,0.01648032746823069,0.11296844613416133,0.015003869338546754,0.06442878163792083,0.014464198435972643,0.04900963076845533,0.01864919354838709,0.09393702642228462,0.0171981915933529,0.15212075786652812
2018-10-03,0.018099340175953077,0.05817774007212525,0.018099340175953077,0.24141762569073386,0.018122250733137828,0.11197403316233093,0.012241874389051801,0.09710796033757046,0.018809567448680342,0.10166988998281333,0.01665597507331378,0.09372237829346317,0.016592334636689472,0.11289307625452007,0.015166788856304982,0.06633715067349279,0.014594024926686227,0.04973516921830059,0.018740835777126087,0.09472132102080172,0.01727456011730207,0.15183667904118775
2018-10-04,0.018213892961876834,0.0584412444906742,0.018213892961876834,0.2412670740338631,0.0182444403714565,0.11218810941790268,0.01221896383186705,0.09718030811332852,0.0189241202346041,0.10250188940403113,0.016762891006842615,0.09585806024695066,0.01670434180514825,0.11281770637487878,0.015329708374063212,0.06824551970906477,0.014723851417399814,0.050460707668145845,0.018832478005865093,0.09550561561931882,0.017350928641251234,0.15155260021584735
2018-10-05,0.018328445747800584,0.058704748909223156,0.018328445747800584,0.24111652237699235,0.01836663000977517,0.11240218567347444,0.0121960532746823,0.09725265588908659,0.01903867302052785,0.10333388882524894,0.016869806940371452,0.09799374220043816,0.016816348973607034,0.1127423364952375,0.01549262789182144,0.07015388874463674,0.014853677908113398,0.0511862461179911,0.018924120234604092,0.09628991021783592,0.017427297165200403,0.15126852139050695
2018-10-06,0.01844299853372434,0.058968253327772106,0.01844299853372434,0.2409659707201216,0.018488819648093843,0.11261626192904621,0.012173142717497547,0.09732500366484464,0.019153225806451606,0.10416588824646673,0.01697672287390029,0.10012942415392566,0.016928356142065813,0.11266696661559623,0.015655547409579668,0.07206225778020871,0.014983504398826987,0.05191178456783636,0.0190157624633431,0.09707420481635302,0.01750366568914957,0.1509844425651666
2018-10-07,0.01855755131964809,0.05923175774632106,0.01855755131964809,0.24081541906325088,0.01861100928641251,0.11283033818461798,0.012150232160312796,0.09739735144060271,0.019267778592375363,0.10499788766768454,0.017083638807429125,0.10226510610741316,0.017040363310524595,0.11259159673595495,0.015818466927337897,0.07397062681578068,0.015113330889540571,0.05263732301768161,0.0191074046920821,0.09785849941487014,0.017580034213098738,0.1507003637398262
2018-10-08,0.01867210410557185,0.05949526216487002,0.01867210410557185,0.24066486740638013,0.018733198924731184,0.11304441444018974,0.012127321603128046,0.09746969921636077,0.019382331378299113,0.10582988708890233,0.017190554740957962,0.10440078806090064,0.017152370478983374,0.11251622685631367,0.015981386445096127,0.07587899585135266,0.015243157380254158,0.053362861467526876,0.0191990469208211,0.09864279401338723,0.017656402737047907,0.15041628491448583
2018-10-09,0.0187866568914956,0.05975876658341897,0.0187866568914956,0.24051431574950935,0.01885538856304985,0.11325849069576151,0.012104411045943295,0.09754204699211885,0.01949688416422287,0.10666188651012014,0.0172974706744868,0.10653647001438814,0.017264377647442156,0.11244085697667237,0.01614430596285435,0.07778736488692461,0.015372983870967746,0.05408839991737214,0.019290689149560107,0.09942708861190432,0.017732771260997076,0.15013220608914543
2018-10-10,0.01890120967741935,0.06002227100196793,0.01890120967741935,0.24036376409263857,0.018977578201368518,0.11347256695133329,0.012081500488758546,0.09761439476787691,0.019611436950146627,0.10749388593133792,0.01740438660801564,0.10867215196787564,0.017376384815900942,0.11236548709703112,0.01630722548061258,0.0796957339224966,0.01550281036168133,0.054813938367217395,0.019382331378299113,0.10021138321042142,0.017809139784946245,0.1498481272638051
2018-10-11,0.019015762463343105,0.06028577542051688,0.019015762463343105,0.24021321243576782,0.01909976783968719,0.11368664320690505,0.012058589931573794,0.09768674254363498,0.019725989736070378,0.10832588535255573,0.017511302541544472,0.11080783392136312,0.01748839198435972,0.11229011721738982,0.01647014499837081,0.08160410295806857,0.015632636852394917,0.05553947681706266,0.01947397360703811,0.1009956778089385,0.017885508308895414,0.1495640484384647
2018-10-12,0.019130315249266856,0.060549279839065835,0.019130315249266856,0.2400626607788971,0.01922195747800586,0.11390071946247682,0.012035679374389043,0.09775909031939306,0.019840542521994135,0.10915788477377351,0.01761821847507331,0.1129435158748506,0.017600399152818504,0.11221474733774853,0.016633064516129035,0.08351247199364054,0.015762463343108504,0.05626501526690792,0.019565615835777116,0.1017799724074556,0.01796187683284458,0.1492799696131243
2018-10-13,0.019244868035190613,0.060812784257614785,0.019244868035190613,0.23991210912202632,0.019344147116324532,0.1141147957180486,0.012012768817204294,0.09783143809515112,0.01995509530791788,0.1099898841949913,0.017725134408602145,0.11507919782833811,0.017712406321277283,0.11213937745810727,0.01679598403388726,0.0854208410292125,0.01589228983382209,0.05699055371675318,0.019657258064516115,0.1025642670059727,0.018038245356793752,0.14899589078778394
2018-10-14,0.019359420821114363,0.06107628867616374,0.019359420821114363,0.23976155746515554,0.0194663367546432,0.11432887197362036,0.011989858260019543,0.09790378587090919,0.02006964809384164,0.1108218836162091,0.017832050342130985,0.11721487978182561,0.01782441348973607,0.11206400757846598,0.01695890355164549,0.08732921006478449,0.016022116324535676,0.05771609216659843,0.01974890029325512,0.10334856160448978,0.018114613880742918,0.14871181196244357
2018-10-15,0.019473973607038116,0.06133979309471269,0.019473973607038116,0.2396110058082848,0.019588526392961873,0.11454294822919213,0.011966947702834792,0.09797613364666725,0.020184200879765395,0.11165388303742689,0.017938966275659822,0.1193505617353131,0.01793642065819485,0.1119886376988247,0.017121823069403717,0.08923757910035644,0.016151942815249263,0.058441630616443696,0.019840542521994124,0.10413285620300688,0.018190982404692087,0.14842773313710317
2018-10-16,0.019588526392961866,0.06160329751326165,0.019588526392961866,0.23946045415141406,0.01971071603128054,0.11475702448476391,0.011944037145650042,0.09804848142242534,0.020298753665689145,0.1124858824586447,0.01804588220918866,0.12148624368880058,0.01804842782665363,0.11191326781918341,0.017284742587161946,0.09114594813592843,0.01628176930596285,0.05916716906628896,0.019932184750733124,0.10491715080152397,0.018267350928641256,0.14814365431176282
2018-10-17,0.019703079178885623,0.06186680193181061,0.019703079178885623,0.2393099024945433,0.019832905669599214,0.11497110074033567,0.011921126588465291,0.09812082919818339,0.020413306451612902,0.11331788187986248,0.018152798142717495,0.12362192564228808,0.018160434995112412,0.11183789793954213,0.017447662104920172,0.09305431717150041,0.016411595796676438,0.059892707516134215,0.02002382697947213,0.10570144540004106,0.01834371945259042,0.14785957548642242
2018-10-18,0.019817631964809374,0.06213030635035956,0.019817631964809374,0.23915935083767254,0.01995509530791788,0.11518517699590744,0.011898216031280542,0.09819317697394146,0.020527859237536653,0.11414988130108028,0.018259714076246335,0.12575760759577556,0.018272442163571195,0.11176252805990086,0.0176105816226784,0.09496268620707236,0.01654142228739002,0.06061824596597947,0.020115469208211136,0.10648573999855816,0.018420087976539594,0.14757549666108205
2018-10-19,0.01993218475073313,0.062393810768908514,0.01993218475073313,0.23900879918080178,0.020077284946236555,0.11539925325147922,0.01187530547409579,0.09826552474969955,0.02064241202346041,0.11498188072229806,0.01836663000977517,0.12789328954926307,0.018384449332029977,0.11168715818025957,0.017773501140436628,0.09687105524264435,0.016671248778103612,0.061343784415824734,0.020207111436950132,0.10727003459707525,0.018496456500488763,0.1472914178357417
2018-10-20,0.02004673753665688,0.06265731518745747,0.02004673753665688,0.238858247523931,0.020199474584555222,0.11561332950705099,0.011852394916911039,0.09833787252545761,0.02075696480938416,0.11581388014351587,0.018473545943304005,0.13002897150275056,0.01849645650048876,0.11161178830061828,0.017936420658194858,0.09877942427821632,0.0168010752688172,0.06206932286567,0.02029875366568913,0.10805432919559234,0.01857282502443793,0.1470073390104013
2018-10-21,0.020161290322580638,0.06292081960600641,0.020161290322580638,0.23870769586706028,0.02032166422287389,0.11582740576262275,0.01182948435972629,0.09841022030121568,0.020871517595307917,0.11664587956473366,0.018580461876832845,0.13216465345623807,0.018608463668947542,0.11153641842097702,0.01809934017595308,0.10068779331378828,0.016930901759530787,0.06279486131551526,0.020390395894428138,0.10883862379410944,0.018649193548387098,0.14672326018506093
2018-10-22,0.020275843108504388,0.06318432402455537,0.020275843108504388,0.23855714421018953,0.020443853861192563,0.11604148201819452,0.01180657380254154,0.09848256807697374,0.020986070381231674,0.11747787898595147,0.018687377810361682,0.13430033540972555,0.018720470837406324,0.11146104854133572,0.01826225969371131,0.10259616234936027,0.01706072825024437,0.06352039976536052,0.020482038123167144,0.10962291839262654,0.018725562072336267,0.14643918135972053
2018-10-23,0.020390395894428138,0.06344782844310431,0.020390395894428138,0.23840659255331875,0.02056604349951123,0.11625555827376628,0.011783663245356788,0.09855491585273182,0.021100623167155424,0.11830987840716925,0.01879429374389052,0.13643601736321306,0.018832478005865103,0.11138567866169444,0.01842517921146954,0.10450453138493224,0.01719055474095796,0.06424593821520577,0.02057368035190614,0.11040721299114363,0.018801930596285436,0.1461551025343802
2018-10-24,0.020504948680351895,0.06371133286165327,0.020504948680351895,0.23825604089644797,0.020688233137829904,0.11646963452933805,0.011760752688172038,0.09862726362848989,0.02121517595307918,0.11914187782838705,0.018901209677419355,0.13857169931670055,0.018944485174323886,0.11131030878205317,0.018588098729227766,0.10641290042050419,0.017320381231671546,0.06497147666505104,0.020665322580645146,0.11119150758966072,0.018878299120234605,0.1458710237090398
2018-10-25,0.020619501466275645,0.06397483728020222,0.020619501466275645,0.23810548923957722,0.02081042277614857,0.11668371078490983,0.011737842130987287,0.09869961140424796,0.02132972873900293,0.11997387724960484,0.019008125610948196,0.14070738127018806,0.019056492342782668,0.11123493890241187,0.018751018246985992,0.10832126945607617,0.017450207722385133,0.0656970151148963,0.020756964809384153,0.1119758021881778,0.018954667644183774,0.14558694488369942
2018-10-26,0.020734054252199402,0.06423834169875117,0.020734054252199402,0.2379549375827065,0.020932612414467245,0.1168977870404816,0.011714931573802538,0.09877195918000602,0.021444281524926688,0.12080587667082263,0.019115041544477032,0.14284306322367554,0.01916849951124145,0.1111595690227706,0.01891393776474422,0.11022963849164816,0.017580034213098717,0.06642255356474155,0.020848607038123152,0.11276009678669491,0.019031036168132943,0.14530286605835907
2018-10-27,0.020848607038123152,0.06450184611730013,0.020848607038123152,0.23780438592583572,0.021054802052785912,0.11711186329605336,0.011692021016617786,0.0988443069557641,0.021558834310850445,0.12163787609204044,0.019221957478005865,0.14497874517716305,0.019280506679700233,0.11108419914312932,0.019076857282502448,0.11213800752722011,0.017709860703812304,0.06714809201458684,0.020940249266862155,0.113544391385212,0.019107404692082112,0.14501878723301867
2018-10-28,0.02096315982404691,0.06476535053584909,0.02096315982404691,0.23765383426896494,0.021176991691104586,0.11732593955162514,0.011669110459433035,0.09891665473152217,0.021673387096774195,0.12246987551325822,0.019328873411534702,0.14711442713065054,0.019392513848159012,0.11100882926348804,0.019239776800260677,0.11404637656279208,0.017839687194525892,0.0678736304644321,0.021031891495601154,0.11432868598372908,0.019183773216031277,0.1447347084076783
2018-10-29,0.02107771260997066,0.06502885495439804,0.02107771260997066,0.2375032826120942,0.021299181329423253,0.1175400158071969,0.011646199902248286,0.09898900250728022,0.021787939882697952,0.12330187493447602,0.019435789345063542,0.14925010908413808,0.019504521016617798,0.11093345938384676,0.019402696318018903,0.11595474559836406,0.01796951368523948,0.06859916891427735,0.02112353372434016,0.1151129805822462,0.019260141739980446,0.14445062958233795
2018-10-30,0.021192265395894413,0.06529235937294699,0.021192265395894413,0.23735273095522344,0.021421370967741927,0.11775409206276867,0.011623289345063535,0.09906135028303831,0.021902492668621706,0.1241338743556938,0.01954270527859238,0.1513857910376256,0.019616528185076577,0.11085808950420548,0.01956561583577713,0.11786311463393603,0.018099340175953063,0.06932470736412262,0.021215175953079167,0.11589727518076329,0.019336510263929615,0.14416655075699755
2018-10-31,0.021306818181818163,0.06555586379149594,0.021306818181818163,0.2372021792983527,0.021543560606060594,0.11796816831834045,0.011600378787878785,0.09913369805879636,0.022017045454545456,0.12496587377691161,0.019649621212121215,0.15352147299111307,0.01972853535353536,0.11078271962456421,0.01972853535353536,0.119771483669508,0.01822916666666665,0.07005024581396788,0.021306818181818163,0.11668156977928038,0.019412878787878785,0.14388247193165718
2018-11-01,0.02155883431085042,0.06553605350727994,0.021612292277614843,0.2378775579784996,0.021742118768328437,0.11833115092855674,0.012180779569892471,0.10014670917627179,0.0223072458455523,0.12533066914600363,0.019947458455522975,0.15420425512482983,0.01987108993157381,0.11239171248018748,0.020176564027370485,0.12154268999313714,0.018572825024437915,0.07353546578321396,0.021604655425219926,0.12060955710469197,0.019787084555229713,0.1454381807859174
2018-11-02,0.021810850439882682,0.06551624322306394,0.02191776637341152,0.2385529366586465,0.02194067693059628,0.11869413353877303,0.012761180351906156,0.1011597202937472,0.022597446236559144,0.12569546451509567,0.020245295698924737,0.1548870372585466,0.02001364450961226,0.11400070533581073,0.02062459270120561,0.12331389631676627,0.01891648338220918,0.07702068575246006,0.021902492668621685,0.12453754443010355,0.02016129032258064,0.1469938896401776
2018-11-03,0.02206286656891494,0.06549643293884794,0.0222232404692082,0.2392283153387934,0.02213923509286412,0.11905711614898933,0.013341581133919842,0.10217273141122261,0.02288764662756599,0.1260602598841877,0.020543132942326497,0.15556981939226336,0.02015619908765071,0.11560969819143403,0.02107262137504074,0.1250851026403954,0.019260141739980443,0.08050590572170616,0.022200329912023448,0.12846553175551514,0.02053549608993157,0.1485495984944378
2018-11-04,0.022314882697947198,0.06547662265463193,0.022528714565004875,0.23990369401894032,0.022337793255131962,0.11942009875920562,0.013921981915933527,0.10318574252869803,0.023177847018572832,0.12642505525327974,0.02084097018572826,0.15625260152598014,0.020298753665689156,0.11721869104705729,0.021520650048875864,0.12685630896402456,0.019603800097751707,0.08399112569095225,0.022498167155425207,0.13239351908092675,0.020909701857282498,0.15010530734869795
2018-11-05,0.022566898826979456,0.06545681237041594,0.022834188660801554,0.24057907269908724,0.022536351417399805,0.11978308136942191,0.014502382697947213,0.10419875364617344,0.023468047409579675,0.12678985062237177,0.02113880742913002,0.1569353836596969,0.020441308243727606,0.11882768390268059,0.021968678722710997,0.12862751528765368,0.019947458455522968,0.08747634566019835,0.02279600439882697,0.13632150640633836,0.021283907624633426,0.15166101620295813
2018-11-06,0.022818914956011713,0.06543700208619993,0.02313966275659823,0.24125445137923415,0.022734909579667645,0.1201460639796382,0.015082783479960898,0.10521176476364887,0.02375824780058652,0.12715464599146378,0.02143664467253178,0.15761816579341367,0.020583862821766056,0.12043667675830384,0.02241670739654612,0.13039872161128285,0.020291116813294232,0.09096156562944445,0.02309384164222873,0.14024949373174994,0.021658113391984354,0.1532167250572183
