AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,Central,East,East,East,East,East,East,East,East,East,East,East,East,East,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Far-North,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,Littoral,North,North,North,North,North,North,North,North,North,North,North,North,North,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,North-West,South,South,South,South,South,South,South,South,South,South,South,South,South,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,South-West,West,West,West,West,West,West,West,West,West,West,West,West,West
2019-11-11,112.52852558782654,107.51216459762917,13,5.413029999999999,0.0,6.84854237002071,13.139483661093431,0.7814623487777779,102.29462025844194,1295480,764.6546999999997,0.0,10.346769999999998,96.5346188639643,98.28913356460517,14,2.886,1.0,4.663677774212565,11.822515850165402,0.8411510857777776,101.13661384579922,4672234,759.6635,0.0,12.26551,104.20121290962221,98.88555162220705,15,2.48293,12.0,3.7971828883688867,14.22083036504301,0.8472320993333333,101.04096171321024,1108419,724.6272,0.0,10.21105,123.50471015283419,109.76925556992151,16,9.594430000000001,79.0,11.080113976498957,14.532204325581569,0.5664108836666666,101.0734917699463,4545866,306.97059999999993,0.0,10.59322,98.75758716547922,103.67394691365264,17,2.48175,0.0,4.257462441611278,10.11535985420615,0.8331856035555556,101.13830650556685,3845583,1089.5799,0.0,9.839420000000002,120.3661218493643,107.89830824403288,18,9.58103,0.0,8.487080600476824,13.940344601551207,0.7385019353333332,101.88952379048835,2825922,585.3484000000002,0.0,15.524520000000004,113.21035967800304,100.27310064043631,19,36.40821,10.5,6.365679567736153,10.369355005546211,0.7796921736666665,101.2195069900785,2221973,301.3524999999999,0.0,60.55777,90.7866066967959,87.73683764601158,20,6.926,0.0,2.755915510083881,11.57576316445932,0.8571416327777778,100.95355253773884,797019,715.7382000000001,0.0,12.207460000000001,105.31230708619272,100.13401488252607,21,24.92242,17.0,5.200998269973184,9.29272843176402,0.8264456903333331,101.91143056311621,1837059,334.9928000000001,0.0,62.97567000000001,110.59019475862928,115.52714009106937,22,6.70027,9.0,5.4980258531877855,10.649170376993524,0.7791696444444444,100.50095729596744,2066677,913.3527,0.0,13.7563
2019-11-12,112.91769587376085,107.48387006767078,13,5.43294,0.0,6.84854237002071,13.139483661093431,0.7806561223333334,102.31662201224749,1295480,757.3954999999999,0.0,10.384830000000001,96.51753269411434,98.2697996649227,14,2.9265400000000006,1.0,4.663677774212565,11.822515850165402,0.8408666075555555,101.15142488540864,4672234,758.1248,0.0,12.43781,104.48157117457191,99.02550318140976,15,2.47525,12.0,3.7971828883688867,14.22083036504301,0.8470487015555554,101.0522000487935,1108419,727.6802,0.0,10.17946,124.46119451433792,109.58332899986247,16,10.502419999999999,79.0,11.080113976498957,14.532204325581569,0.5651159863333333,101.19867502839264,4545866,300.75479999999993,0.0,10.59322,98.56774131691064,103.59773892233842,17,2.5059,0.0,4.257462441611278,10.11535985420615,0.8331430988888889,101.16458948251156,3845583,1083.2533,0.0,9.49292,121.24631739726077,107.86196713361923,18,9.61225,0.0,8.487080600476824,13.940344601551207,0.7376424126666666,101.93616563582898,2825922,578.4818,0.0,16.55262,114.365479357285,100.34484579185188,19,35.68303,10.5,6.365679567736153,10.369355005546211,0.7791277179999999,101.29376604580222,2221973,292.3651999999999,0.0,61.89434,90.76349154870682,87.86362698120192,20,6.947969999999999,0.0,2.755915510083881,11.57576316445932,0.8570604438888888,100.961749727348,797019,720.6525000000001,0.0,12.246190000000002,106.10283280399143,100.14586341277985,21,27.169209999999996,17.0,5.200998269973184,9.29272843176402,0.8259289759999999,101.96857870715486,1837059,327.8196000000001,0.0,62.61426999999999,110.56906079397079,115.45166908817416,22,7.1555800000000005,9.0,5.4980258531877855,10.649170376993524,0.778939692888889,100.52347558903938,2066677,900.2132,0.0,13.77672
2019-11-13,113.35695692710712,107.46289525889627,13,5.428330000000001,0.0,6.84854237002071,13.139483661093431,0.7798279174444444,102.33925346101843,1295480,750.1362999999999,0.0,9.81057,96.55858013544031,98.25618971671088,14,2.93686,1.0,4.663677774212565,11.822515850165402,0.8405723106666667,101.166610279138,4672234,756.5861,0.0,13.89134,104.80493994698023,99.1775730349231,15,2.47142,12.0,3.7971828883688867,14.22083036504301,0.8468569658888891,101.0639259903238,1108419,730.7332,0.0,10.78159,125.3944754114044,109.42056763652428,16,10.42982,79.0,11.080113976498957,14.532204325581569,0.5637820787777778,101.33048531758014,4545866,294.539,0.0,10.51999,98.43365218433688,103.53346439386812,17,1.9123300000000003,0.0,4.257462441611278,10.11535985420615,0.8330923988888888,101.19156283947692,3845583,1076.9267,0.0,9.47337,122.19880099406085,107.84515079698127,18,9.55002,0.0,8.487080600476824,13.940344601551207,0.7367455997777778,101.98465157899905,2825922,571.6152000000002,0.0,17.41664,115.61496632385789,100.43187369951141,19,35.52075,10.5,6.365679567736153,10.369355005546211,0.7785272506666665,101.36877246945672,2221973,283.3778999999999,0.0,64.52623,90.81136980381766,88.00649248404818,20,5.3959100000000015,0.0,2.755915510083881,11.57576316445932,0.8569697161111112,100.97038310796486,797019,725.5668000000002,0.0,13.601529999999999,106.94676225930988,100.16557276621704,21,27.370279999999998,17.0,5.200998269973184,9.29272843176402,0.8253908953333332,102.02622517408446,1837059,320.64640000000014,0.0,62.95644,110.57209846114773,115.36688439806842,22,7.161959999999999,9.0,5.4980258531877855,10.649170376993524,0.7786993818888888,100.54657638698151,2066677,887.0736999999998,0.0,13.789
2019-11-14,113.84630874786552,107.44924017130569,13,5.416079999999999,0.0,6.84854237002071,13.139483661093431,0.778977734111111,102.36251460475472,1295480,742.8770999999998,0.0,9.44993,96.65776118794227,98.24830371996977,14,2.9282599999999994,1.0,4.663677774212565,11.822515850165402,0.8402681951111112,101.18217002698734,4672234,755.0474,0.0,13.265010000000002,105.17131922684715,99.34176118274704,15,2.45776,12.0,3.7971828883688867,14.22083036504301,0.8466568923333335,101.07613953780121,1108419,733.7862,0.0,11.8894,126.30455284403362,109.28097147990695,16,10.42982,81.0,11.080113976498957,14.532204325581569,0.5624091609999999,101.46892263750894,4545866,288.32319999999993,0.0,11.421699999999998,98.35531976775788,103.48112332824171,17,1.9106400000000001,0.0,4.257462441611278,10.11535985420615,0.8330335035555556,101.21922657646293,3845583,1070.6001,0.0,9.465020000000004,123.22357263976451,107.84785923411891,18,9.53458,0.0,8.487080600476824,13.940344601551207,0.7358114966666667,102.03498161999849,2825922,564.7486000000001,0.0,16.903679999999998,116.95882057772171,100.53418436341488,19,34.34602,12.5,6.365679567736153,10.369355005546211,0.7778907716666665,101.44452626104209,2221973,274.39059999999995,0.0,68.06844000000001,90.93024146212838,88.16543415455038,20,6.0095399999999985,0.0,2.755915510083881,11.57576316445932,0.8568694494444447,100.97945267958944,797019,730.4811000000002,0.0,14.181239999999999,107.84409545214815,100.19314294283764,21,26.27242,17.0,5.200998269973184,9.29272843176402,0.8248314483333332,102.08436996390505,1837059,313.47320000000013,0.0,64.857,110.59930776016006,115.2727860207522,22,7.061239999999999,9.0,5.4980258531877855,10.649170376993524,0.7784487114444444,100.57025968979393,2066677,873.9341999999998,0.0,14.649870000000002
2019-11-15,114.38575133603592,107.442904804899,13,5.42373,0.0,6.84854237002071,13.139483661093431,0.7781055723333332,102.38640544345631,1295480,735.6179,0.0,9.88701,96.81507585162012,98.2461416746993,14,2.9673599999999998,0.0,4.663677774212565,11.822515850165402,0.8399542608888889,101.19810412895666,4672234,753.5087000000002,0.0,15.222549999999998,105.58070901417273,99.51806762488151,15,2.48524,12.0,3.7971828883688867,14.22083036504301,0.846448480888889,101.08884069122568,1108419,736.8392,0.0,12.02237,127.19142681222569,109.16454053001054,16,10.41417,81.0,11.080113976498957,14.532204325581569,0.5609972329999999,101.61398698817898,4545866,282.1074,0.0,12.0048,98.3327440671737,103.4407157254592,17,1.90896,0.0,4.257462441611278,10.11535985420615,0.8329664128888888,101.24758069346962,3845583,1064.2734999999998,0.0,9.45668,124.32063233437178,107.87009244503223,18,9.59038,0.0,8.487080600476824,13.940344601551207,0.7348401033333333,102.08715575882736,2825922,557.8820000000002,0.0,17.0026,118.3970421188765,100.65177778356228,19,36.34803999999999,12.5,6.365679567736153,10.369355005546211,0.7772182809999999,101.52102742055833,2221973,265.40329999999994,0.0,67.79977999999998,91.120106523639,88.34045199270851,20,6.19266,0.0,2.755915510083881,11.57576316445932,0.8567596438888891,100.98895844222172,797019,735.3954000000001,0.0,14.613370000000002,108.7948323825062,100.2285739426417,21,27.491190000000003,17.0,5.200998269973184,9.29272843176402,0.824250635,102.14301307661657,1837059,306.3000000000001,0.0,65.20345999999999,110.6506886910078,115.16937395622541,22,6.7234300000000005,9.0,5.4980258531877855,10.649170376993524,0.7781876815555554,100.5945254974766,2066677,860.7947,0.0,14.914860000000001
2019-11-16,114.9752846916184,107.4438891596762,13,5.47945,0.0,6.84854237002071,13.139483661093431,0.777211432111111,102.41092597712331,1295480,728.3587,0.0,10.67352,97.03052412647392,98.24970358089952,14,2.99401,0.0,4.663677774212565,11.822515850165402,0.8396305079999998,101.21441258504595,4672234,751.9700000000001,0.0,15.80838,106.03310930895687,99.70649236132664,15,2.51651,12.0,3.7971828883688867,14.22083036504301,0.8462317315555555,101.10202945059723,1108419,739.8922,0.0,12.80277,128.05509731598045,109.07127478683502,16,10.40792,81.0,11.080113976498957,14.532204325581569,0.5595462947777778,101.76567836959026,4545866,275.8915999999999,0.0,12.657469999999998,98.36592508258431,103.41224158552058,17,1.91458,0.0,4.257462441611278,10.11535985420615,0.8328911268888888,101.27662519049696,3845583,1057.9469,0.0,10.07364,125.48998007788263,107.91185042972124,18,9.609119999999999,0.0,8.487080600476824,13.940344601551207,0.7338314197777779,102.14117399548559,2825922,551.0154,0.0,17.32899,119.9296309473222,100.78465395995363,19,38.255759999999995,11.5,6.365679567736153,10.369355005546211,0.7765097786666666,101.59827594800541,2221973,256.41600000000005,0.0,67.75939,91.38096498834949,88.53154599852257,20,6.2232499999999975,0.0,2.755915510083881,11.57576316445932,0.8566402994444446,100.99890039586172,797019,740.3097000000001,0.0,15.67336,109.798973050384,100.27186576562916,21,28.243430000000004,17.0,5.200998269973184,9.29272843176402,0.8236484553333334,102.20215451221908,1837059,299.1268000000001,0.0,65.41909,110.72624125369094,115.05664820448813,22,6.7293600000000025,9.0,5.4980258531877855,10.649170376993524,0.7779162922222221,100.6193738100295,2066677,847.6552,0.0,15.280629999999999
2019-11-17,115.61490881461286,107.45219323563728,13,5.869010000000001,0.0,6.84854237002071,13.139483661093431,0.7762953134444445,102.43607620575571,1295480,721.0995,0.0,10.603910000000004,97.30410601250362,98.25898943857041,14,2.95159,0.0,4.663677774212565,11.822515850165402,0.8392969364444446,101.23109539525521,4672234,750.4313000000002,0.0,15.584419999999998,106.52852011119958,99.90703539208236,15,2.4906599999999997,12.0,3.7971828883688867,14.22083036504301,0.8460066443333334,101.11570581591587,1108419,742.9452000000001,0.0,13.138229999999998,128.895564355298,109.0011742503804,16,10.39856,81.0,11.080113976498957,14.532204325581569,0.5580563463333333,101.92399678174276,4545866,269.6758,0.0,12.64609,98.45486281398972,103.39570090842585,17,3.6023099999999997,0.0,4.257462441611278,10.11535985420615,0.8328076455555554,101.306360067545,3845583,1051.6203,0.0,11.58501,126.73161587029713,107.97313318818588,18,10.087860000000001,0.0,8.487080600476824,13.940344601551207,0.7327854460000001,102.19703632997324,2825922,544.1488,0.0,16.92158,121.55658706305886,100.93281289258896,19,37.75652,10.5,6.365679567736153,10.369355005546211,0.7757652646666667,101.67627184338332,2221973,247.42870000000005,0.0,65.26771,91.71281685625992,88.73871617199256,20,6.852459999999999,0.0,2.755915510083881,11.57576316445932,0.8565114161111111,101.00927854050943,797019,745.2240000000003,0.0,15.114750000000004,110.8565174557816,100.32301841180008,21,27.667240000000003,17.0,5.200998269973184,9.29272843176402,0.8230249093333332,102.26179427071251,1837059,291.95360000000016,0.0,63.74744999999999,110.82596544820957,114.93460876554032,22,7.5378300000000005,9.0,5.4980258531877855,10.649170376993524,0.7776345434444443,100.64480462745267,2066677,834.5156999999998,0.0,16.00698
2019-11-18,116.3046237050194,107.46781703278229,13,5.852420000000001,0.0,6.84854237002071,13.139483661093431,0.7753572163333332,102.46185612935341,1295480,713.8403,0.0,10.57393,97.63582150970926,98.27399924771194,14,2.94638,0.0,4.663677774212565,11.822515850165402,0.8389535462222223,101.24815255958448,4672234,748.8926000000001,0.0,15.556870000000002,107.06694142090099,100.11969671714868,15,2.49844,12.0,3.7971828883688867,14.22083036504301,0.8457732192222224,101.12986978718159,1108419,745.9982,0.0,13.647719999999996,129.71282793017832,108.95423892064663,16,10.51197,80.0,11.080113976498957,14.532204325581569,0.5565273876666667,102.08894222463655,4545866,263.46,0.0,12.784,98.59955726138996,103.391093694175,17,3.59919,0.0,4.257462441611278,10.11535985420615,0.8327159688888889,101.33678532461369,3845583,1045.2937000000004,0.0,11.57501,128.04553971161522,108.05394072042624,18,9.63423,0.0,8.487080600476824,13.940344601551207,0.731702182,102.2547427622903,2825922,537.2822000000001,0.0,16.98236,123.27791046608644,101.09625458146824,19,37.80433,10.5,6.365679567736153,10.369355005546211,0.7749847390000001,101.75501510669213,2221973,238.44140000000004,0.0,63.46527,92.11566212737026,88.96196251311852,20,6.8256,0.0,2.755915510083881,11.57576316445932,0.8563729938888888,101.02009287616484,797019,750.1383000000002,0.0,15.055520000000001,111.96746559869896,100.3820318811544,21,28.452009999999998,17.0,5.200998269973184,9.29272843176402,0.8223799970000001,102.32193235209697,1837059,284.7804000000002,0.0,60.37152,110.94986127456356,114.80325563938202,22,7.548820000000001,9.0,5.4980258531877855,10.649170376993524,0.7773424352222221,100.67081794974614,2066677,821.3761999999998,0.0,15.447389999999999
2019-11-19,117.06494424675972,107.49486963636673,13,5.9126,0.0,6.84854237002071,13.139483661093431,0.7743985783838383,102.48835903320514,1295480,706.1439999999999,0.0,9.82576,98.01671388702532,98.29448393922944,14,3.3303599999999998,0.0,4.663677774212565,11.822515850165402,0.8386009315151515,101.26562604429412,4672234,744.9361,0.0,16.05709,107.63641774298594,100.34435425177631,15,2.5141400000000003,12.0,3.7971828883688867,14.22083036504301,0.8455317121212121,101.14454417679221,1108419,746.9142,0.0,14.362039999999999,130.467841116109,108.9218832500855,16,10.5696,80.0,11.080113976498957,14.532204325581569,0.5549732681313132,102.25960545070484,4545866,253.6437,0.0,12.48858,98.78432855794901,103.39375039225273,17,5.261659999999999,0.0,4.257462441611278,10.11535985420615,0.8326160735353534,101.36791876617428,3845583,1032.9883,0.0,11.43345,129.42402085920742,108.14607605205292,18,9.68165,0.0,8.487080600476824,13.940344601551207,0.7305870296464646,102.31451563351057,2825922,527.3855,0.0,17.06597,125.09360115640493,101.2749790265915,19,38.89782,9.5,6.365679567736153,10.369355005546211,0.7741682016666668,101.83450573793176,2221973,229.45410000000004,0.0,64.24499,92.52298709413792,89.19415498712758,20,6.89997,0.0,2.755915510083881,11.57576316445932,0.8562249298484849,101.03135038535535,797019,750.6273000000001,0.0,15.21954,113.13181747913612,100.44890617369215,21,28.483729999999998,17.0,5.200998269973184,9.29272843176402,0.8217137183333334,102.38256875637235,1837059,277.6072000000001,0.0,61.17250000000001,111.12298178394094,114.67380628013157,22,7.95125,9.0,5.4980258531877855,10.649170376993524,0.7770400279292928,100.69746462354462,2066677,812.9403,0.0,15.38015
2019-11-20,117.8958704398338,107.53335104639076,13,5.90416,0.0,6.84854237002071,13.139483661093431,0.7734193995959596,102.51558491731092,1295480,698.4476999999998,0.0,9.81175,98.44678314445177,98.32044351312284,14,3.31852,0.0,4.663677774212565,11.822515850165402,0.8382390923232323,101.28351584938422,4672234,740.9796000000001,0.0,17.77778,108.2369490774545,100.58100799596536,15,2.56492,12.0,3.7971828883688867,14.22083036504301,0.8452821230303029,101.1597289847477,1108419,747.8302000000001,0.0,15.517790000000002,131.16060391309009,108.90410723869701,16,9.6853,80.0,11.080113976498957,14.532204325581569,0.5533939877272728,102.43598645994769,4545866,243.8274,0.0,12.893369999999999,99.00917670366695,103.40367100265907,17,6.874299999999997,0.0,4.257462441611278,10.11535985420615,0.8325079594949494,101.39976039222692,3845583,1020.6829,0.0,11.27946,130.86705931307372,108.24953918306605,18,10.44084,0.0,8.487080600476824,13.940344601551207,0.7294399889393939,102.37635494363407,2825922,517.4888000000002,0.0,18.89294,126.96549392649806,101.46198545037443,19,39.20164000000001,9.5,6.365679567736153,10.369355005546211,0.7733308983333333,101.91261696601187,2221973,215.03300000000004,0.0,64.30765,92.93479175656294,89.4352935940197,20,6.922819999999999,0.0,2.755915510083881,11.57576316445932,0.856067223989899,101.04305106808096,797019,751.1163000000001,0.0,15.766809999999998,114.3119275079845,100.52978854459684,21,29.327,12.0,5.200998269973184,9.29272843176402,0.8210342786363635,102.44130665931415,1837059,267.1520000000001,0.0,62.21064000000001,111.34532697634178,114.54626068778893,22,7.93513,9.0,5.4980258531877855,10.649170376993524,0.7767273215656567,100.72474464884827,2066677,804.5044,0.0,16.56531
2019-11-21,118.64231750702145,107.58943456201672,13,4.730500000000001,0.0,6.84854237002071,13.139483661093431,0.7723780536363637,102.54441488160141,1295480,690.5078,0.0,10.20642,98.8825702577077,98.35119443060196,14,3.3293699999999995,0.0,4.663677774212565,11.822515850165402,0.8378488002020203,101.30200040660934,4672234,735.9587000000001,0.0,18.192629999999998,108.83517351960519,100.82580097238058,15,3.20102,12.0,3.7971828883688867,14.22083036504301,0.8450100998383838,101.17595465501141,1108419,745.6205000000001,0.0,15.0128,131.7762595389639,108.8882338037807,16,9.212930000000002,79.0,11.080113976498957,14.532204325581569,0.5517593674545455,102.61619371564844,4545866,234.0111,0.0,13.02624,99.26369234774934,103.41566670252999,17,6.913090000000001,0.0,4.257462441611278,10.11535985420615,0.8323751606565656,101.43288147865496,3845583,1006.0667,0.0,11.62528,132.16709863242772,108.36310001721178,18,9.48735,0.0,8.487080600476824,13.940344601551207,0.7282080995454545,102.441650529894,2825922,507.5803,0.0,17.4767,128.81336727813533,101.66499386411154,19,40.15393999999999,8.5,6.365679567736153,10.369355005546211,0.7723840866666668,101.9916673864089,2221973,199.54240000000004,0.0,64.84170999999999,93.34479116416321,89.67857775135535,20,6.821150000000001,0.0,2.755915510083881,11.57576316445932,0.8558868046464647,101.05568119488336,797019,748.2111000000001,0.0,15.535249999999998,115.50237229491432,100.6271833396776,21,31.08482,12.0,5.200998269973184,9.29272843176402,0.8202910295757575,102.4986234724513,1837059,255.01059999999995,0.0,63.66011000000002,111.58693643118441,114.42980187449473,22,7.942029999999997,9.0,5.4980258531877855,10.649170376993524,0.7763738194646465,100.75332719353148,2066677,794.9604000000003,0.0,16.92754
2019-11-22,119.30428544832256,107.66312018324473,13,4.74138,0.0,6.84854237002071,13.139483661093431,0.7712745405050506,102.57484892607651,1295480,682.5678999999999,0.0,10.574710000000001,99.32407522679306,98.3867366916668,14,3.3293699999999995,0.0,4.663677774212565,11.822515850165402,0.8374300551515153,101.32107971596949,4672234,730.9378000000003,0.0,17.390010000000004,109.43109106943814,101.078733181022,15,3.20102,12.0,3.7971828883688867,14.22083036504301,0.8447156425454545,101.19322118758328,1108419,743.4108000000001,0.0,14.916769999999998,132.31480799373043,108.87426294533651,16,9.19051,82.0,11.080113976498957,14.532204325581569,0.5500694073131313,102.80022721780718,4545866,224.1948,0.0,12.62934,99.54787549019626,103.42973749186552,17,6.982049999999999,0.0,4.257462441611278,10.11535985420615,0.8322176770202019,101.46728202545827,3845583,991.4505,0.0,11.74124,133.32413881726916,108.48675855449012,18,9.49683,0.0,8.487080600476824,13.940344601551207,0.7268913614646463,102.51040239229052,2825922,497.6718,0.0,16.99434,130.63722121131678,101.8840042678028,19,41.09688,8.5,6.365679567736153,10.369355005546211,0.7713277666666668,102.07165699912292,2221973,184.0518,0.0,64.61782,93.75298531693869,89.92400745913454,20,7.877389999999999,0.0,2.755915510083881,11.57576316445932,0.8556836718181818,101.0692407657625,797019,745.3059,0.0,16.67765,116.70315183992544,100.74109055893445,21,33.25228,12.0,5.200998269973184,9.29272843176402,0.8194839711515152,102.55451919578378,1837059,242.8692,0.0,63.64742,111.8478101484688,114.32442984024895,22,7.88036,9.0,5.4980258531877855,10.649170376993524,0.7759795216262627,100.7832122575943,2066677,785.4164000000003,0.0,17.6589
2019-11-23,119.8817742637372,107.7544079100747,13,5.130429999999999,0.0,6.84854237002071,13.139483661093431,0.7701088602020202,102.60688705073632,1295480,674.6279999999998,0.0,10.66667,99.77129805170792,98.42707029631744,14,3.3323399999999994,0.0,4.663677774212565,11.822515850165402,0.8369828571717173,101.34075377746471,4672234,725.9169,0.0,17.405529999999995,110.02470172695328,101.33980462188968,15,3.1806600000000005,12.0,3.7971828883688867,14.22083036504301,0.8443987511515151,101.21152858246336,1108419,741.2011000000003,0.0,14.821879999999998,132.77624927738967,108.8621946633645,16,9.23265,82.0,11.080113976498957,14.532204325581569,0.5483241073030303,102.9880869664238,4545866,214.3785,0.0,12.68725,99.86172613100763,103.44588337066564,17,6.982049999999999,0.0,4.257462441611278,10.11535985420615,0.8320355085858585,101.502962032637,3845583,976.8343,0.0,11.74124,134.33817986759814,108.62051479490108,18,8.801060000000003,0.0,8.487080600476824,13.940344601551207,0.7254897746969695,102.58261053082352,2825922,487.7633,0.0,15.94155,132.43705572604242,102.11901666144828,19,43.20548,8.5,6.365679567736153,10.369355005546211,0.7701619383333335,102.15258580415384,2221973,168.5612,0.0,65.05062000000001,94.15937421488935,90.17158271735724,20,9.80649,0.0,2.755915510083881,11.57576316445932,0.8554578255050506,101.08372978071849,797019,742.4007,0.0,18.56346,117.91426614301795,100.8715102023674,21,35.56926,12.0,5.200998269973184,9.29272843176402,0.8186131033636364,102.6089938293116,1837059,230.7278,0.0,61.06181000000001,112.12794812819507,114.23014458505165,22,7.88036,9.0,5.4980258531877855,10.649170376993524,0.7755444280505052,100.81439984103669,2066677,775.8724000000003,0.0,17.6589
2019-11-24,120.3747839532654,107.86329774250669,13,5.142360000000001,0.0,6.84854237002071,13.139483661093431,0.7688810127272728,102.64052925558084,1295480,666.6881,0.0,11.38873,100.22423873245224,98.47219524455386,14,3.76631,0.0,4.663677774212565,11.822515850165402,0.8365072062626262,101.361022591095,4672234,720.8960000000002,0.0,17.34875,110.61600549215065,101.60901529498356,15,3.1918300000000004,12.0,3.7971828883688867,14.22083036504301,0.8440594256565657,101.23087683965169,1108419,738.9914000000001,0.0,15.25694,133.1605833899417,108.85202895786469,16,9.19051,82.0,11.080113976498957,14.532204325581569,0.5465234674242424,103.17977296149846,4545866,204.5622,0.0,13.5423,100.2052442701835,103.46410433893035,17,6.982049999999999,0.0,4.257462441611278,10.11535985420615,0.8318286553535352,101.5399215001911,3845583,962.2181,0.0,11.74124,135.20922178341476,108.76436873844466,18,7.17623,0.0,8.487080600476824,13.940344601551207,0.7240033392424242,102.65827494549305,2825922,477.8548,0.0,15.854470000000001,134.21287082231214,102.37003104504791,19,43.6218,7.0,6.365679567736153,10.369355005546211,0.7688866016666668,102.23445380150172,2221973,153.0706,0.0,63.9084,94.56395785801529,90.42130352602351,20,9.79685,0.0,2.755915510083881,11.57576316445932,0.8552092657070707,101.09914823975114,797019,739.4955,0.0,18.54522,119.13571520419188,101.01844226997642,21,36.28118,10.0,5.200998269973184,9.29272843176402,0.8176784262121213,102.66204737303472,1837059,218.58640000000003,0.0,60.15116999999999,112.42735037036311,114.14694610890275,22,7.315669999999999,9.0,5.4980258531877855,10.649170376993524,0.7750685387373737,100.84688994385864,2066677,766.3284000000003,0.0,18.26037
2019-11-25,120.78331451690708,107.9897896805407,13,5.1349,0.0,6.84854237002071,13.139483661093431,0.7675909980808079,102.67577554061,1295480,658.7482,0.0,11.37221,100.682897269026,98.52211153637596,14,3.72981,0.0,4.663677774212565,11.822515850165402,0.8360031024242424,101.38188615686035,4672234,715.8751000000002,0.0,17.180619999999998,111.20500236503021,101.88636520030369,15,3.19693,12.0,3.7971828883688867,14.22083036504301,0.8436976660606059,101.25126595914816,1108419,736.7817000000003,0.0,15.28133,133.46781033138643,108.84376582883701,16,9.32674,81.0,11.080113976498957,14.532204325581569,0.5446674876767676,103.37528520303101,4545866,194.7459,0.0,13.74305,100.57842990772386,103.48440039665964,17,8.352210000000001,0.0,4.257462441611278,10.11535985420615,0.8315971173232323,101.57816042812057,3845583,947.6019,0.0,12.08947,135.93726456471887,108.91832038512085,18,7.169059999999999,0.0,8.487080600476824,13.940344601551207,0.7224320551010102,102.73739563629907,2825922,467.9463,0.0,15.838609999999996,135.9646665001261,102.63704741860171,19,45.69263,7.0,6.365679567736153,10.369355005546211,0.7675017566666668,102.31726099116652,2221973,137.58,0.0,63.51482000000001,94.96673624631642,90.67316988513326,20,11.724360000000004,0.0,2.755915510083881,11.57576316445932,0.8549379924242424,101.11549614286066,797019,736.5903,0.0,20.44415,120.36749902344714,101.18188676176149,21,36.67263,10.0,5.200998269973184,9.29272843176402,0.8166799396969696,102.7136798269532,1837059,206.44500000000005,0.0,58.616580000000006,112.74601687497301,114.07483441180227,22,8.10965,9.0,5.4980258531877855,10.649170376993524,0.7745518536868687,100.88068256606016,2066677,756.7844000000003,0.0,18.103939999999998
2019-11-26,121.10736595466228,108.1338837241767,13,3.81544,0.0,6.84854237002071,13.139483661093431,0.7662388162626266,102.71262590582388,1295480,650.8082999999998,0.0,11.5942,101.14727366142921,98.57681917178381,14,3.7210699999999997,0.0,4.663677774212565,11.822515850165402,0.8354705456565655,101.40334447476073,4672234,710.8542000000001,0.0,18.31234,111.79169234559194,102.17185433785,15,3.2051300000000005,12.0,3.7971828883688867,14.22083036504301,0.8433134723636363,101.2726959409528,1108419,734.5720000000001,0.0,15.32051,133.6979301017239,108.83740527628154,16,8.682269999999999,81.0,11.080113976498957,14.532204325581569,0.542756168060606,103.57462369102149,4545866,184.9296,0.0,13.70074,100.98128304362871,103.50677154385352,17,8.90585,0.0,4.257462441611278,10.11535985420615,0.8313408944949494,101.61767881642542,3845583,932.9857,0.0,13.486009999999998,136.5223082115106,109.08236973492966,18,6.513029999999999,0.0,8.487080600476824,13.940344601551207,0.7207759222727272,102.8199726032416,2825922,458.0378,0.0,15.19706,137.6924427594842,102.92006578210967,19,47.72603,7.0,6.365679567736153,10.369355005546211,0.7660074033333333,102.4010073731483,2221973,122.0894,0.0,64.25654,95.36770937979271,90.92718179468656,20,11.65584,0.0,2.755915510083881,11.57576316445932,0.8546440056565657,101.13277349004694,797019,733.6850999999998,0.0,20.90909,121.60961760078376,101.36184367772272,21,37.41285,10.0,5.200998269973184,9.29272843176402,0.8156176438181818,102.763891191067,1837059,194.30360000000007,0.0,57.12802000000002,113.08394764202468,114.01380949375022,22,7.242659999999999,9.0,5.4980258531877855,10.649170376993524,0.7739943728989899,100.91577770764128,2066677,747.2404000000001,0.0,17.792989999999996
